,packed_number,year,obs
371000040,c2171,2010,G96
371000041,c2171,2010,G96
371000042,c2171,2010,G96
371000043,c2171,2010,G96
371000044,c2171,2010,G96
371000045,c2171,2010,G96
371000046,c2171,2010,G96
371000047,c2171,2010,G96
371000048,c2171,2012,G96
371000049,c2171,2012,G96
371000050,c2171,2012,G96
371000051,c2171,2012,G96
371000052,c2171,2012,G96
371000053,c2171,2012,G96
371000054,c2171,2012,G96
371000055,c2171,2012,G96
371000056,c2171,2012,G96
371000057,c2171,2012,G96
371000058,c2171,2012,G96
371000275,c2172,2009,G96
371000277,c2172,2009,G96
371000279,c2172,2009,G96
371000282,c2172,2009,G96
371000291,c2172,2010,G96
371000292,c2172,2010,G96
371000293,c2172,2010,G96
371000294,c2172,2010,G96
371000297,c2172,2011,G96
371000298,c2172,2011,G96
371000299,c2172,2011,G96
371000300,c2172,2011,G96
371000301,c2172,2012,G96
371000302,c2172,2012,G96
371000303,c2172,2012,G96
371000304,c2172,2012,G96
371000309,c2172,2012,G96
371000310,c2172,2012,G96
371000311,c2172,2012,G96
371000312,c2172,2012,G96
371000313,c2172,2012,G96
371000314,c2172,2012,G96
371000315,c2172,2012,G96
371000316,c2172,2012,G96
371000317,c2172,2012,G96
371000318,c2172,2012,G96
371000319,c2172,2012,G96
371000320,c2172,2012,G96
371000570,c2173,2005,G96
371000571,c2173,2005,G96
371000572,c2173,2005,G96
371000573,c2173,2005,G96
371000580,c2173,2008,G96
371000581,c2173,2008,G96
371000582,c2173,2008,G96
371000583,c2173,2008,G96
371000587,c2173,2012,703
371000588,c2173,2012,703
371000589,c2173,2012,703
371000590,c2173,2012,703
371000591,c2173,2012,G96
371000592,c2173,2012,G96
371000593,c2173,2012,G96
371000594,c2173,2012,G96
371000595,c2173,2012,703
371000596,c2173,2012,703
371000597,c2173,2012,703
371000598,c2173,2012,703
371000599,c2173,2012,703
371000600,c2173,2012,703
371000601,c2173,2012,703
371000602,c2173,2012,703
371000725,c2174,2009,G96
371000726,c2174,2009,G96
371000727,c2174,2009,G96
371000728,c2174,2012,G96
371000729,c2174,2012,G96
371000730,c2174,2012,G96
371000731,c2174,2012,G96
371000735,c2174,2012,703
371000736,c2174,2012,703
371000737,c2174,2012,703
371000738,c2174,2012,703
371000739,c2174,2012,G96
371000740,c2174,2012,G96
371000741,c2174,2012,G96
371000742,c2174,2012,G96
371000743,c2174,2012,G96
371000744,c2174,2012,G96
371000745,c2174,2012,G96
371000746,c2174,2012,G96
371000747,c2174,2012,G96
371000748,c2174,2012,G96
371000749,c2174,2012,G96
371001231,c2175,2007,G96
