,packed_number,year,obs
356000053,X1045,2005,G96
356000054,X1045,2005,G96
356000055,X1045,2005,G96
356000056,X1045,2005,G96
356000060,X1045,2009,G96
356000061,X1045,2009,G96
356000062,X1045,2009,G96
356000063,X1045,2009,G96
356000064,X1045,2009,G96
356000065,X1045,2009,G96
356000066,X1045,2009,G96
356000067,X1045,2009,G96
356000071,X1045,2009,G96
356000072,X1045,2009,G96
356000073,X1045,2009,G96
356000074,X1045,2009,G96
356000075,X1045,2009,G96
356000076,X1045,2009,G96
356000077,X1045,2009,G96
356000078,X1045,2009,G96
356000079,X1045,2009,G96
356000080,X1045,2009,G96
356000081,X1045,2009,G96
356000082,X1045,2009,G96
356000083,X1045,2009,G96
356000084,X1045,2009,G96
356000085,X1045,2009,G96
356000086,X1045,2009,G96
356000087,X1045,2011,G96
356000088,X1045,2011,G96
356000089,X1045,2011,G96
356000090,X1045,2011,G96
356000435,X1046,2007,G96
356000436,X1046,2007,G96
356000437,X1046,2007,G96
356000438,X1046,2007,G96
356000439,X1046,2009,703
356000440,X1046,2009,703
356000441,X1046,2009,703
356000442,X1046,2009,703
356000446,X1046,2009,703
356000447,X1046,2009,703
356000448,X1046,2009,703
356000449,X1046,2009,703
356000450,X1046,2009,703
356000472,X1046,2011,703
356000473,X1046,2011,703
356000474,X1046,2011,703
356000475,X1046,2011,703
356000476,X1046,2011,G96
356000477,X1046,2011,G96
356000478,X1046,2011,G96
356000479,X1046,2011,G96
356000484,X1046,2012,G96
356000485,X1046,2012,G96
356000486,X1046,2012,G96
356000487,X1046,2012,G96
356000488,X1046,2012,G96
356000489,X1046,2012,G96
356000490,X1046,2012,G96
356000809,X1047,2008,G96
356000810,X1047,2008,G96
356000811,X1047,2008,G96
356000812,X1047,2008,G96
356000813,X1047,2008,G96
356000814,X1047,2008,G96
356000815,X1047,2008,G96
356000816,X1047,2008,G96
356000820,X1047,2009,G96
356000821,X1047,2009,G96
356000822,X1047,2009,G96
356000823,X1047,2009,G96
356000824,X1047,2009,G96
356000825,X1047,2009,G96
356000826,X1047,2009,G96
356000873,X1047,2012,G96
356000874,X1047,2012,G96
356000875,X1047,2012,G96
356000876,X1047,2012,G96
356000877,X1047,2012,G96
356000878,X1047,2012,G96
356000879,X1047,2012,G96
356000880,X1047,2012,G96
356001223,X1048,2006,703
356001225,X1048,2006,703
356001226,X1048,2006,703
356001227,X1048,2006,703
356001228,X1048,2009,G96
356001229,X1048,2009,G96
356001230,X1048,2009,G96
356001231,X1048,2009,G96
356001232,X1048,2009,703
356001233,X1048,2009,703
356001234,X1048,2009,703
356001235,X1048,2009,703
356001236,X1048,2009,G96
356001237,X1048,2009,G96
356001238,X1048,2009,G96
356001239,X1048,2009,G96
356001264,X1048,2010,G96
356001265,X1048,2010,G96
356001266,X1048,2010,G96
356001267,X1048,2010,G96
356001268,X1048,2011,703
356001269,X1048,2011,703
356001270,X1048,2011,703
356001271,X1048,2011,703
356001272,X1048,2011,703
356001273,X1048,2011,703
356001274,X1048,2011,703
356001275,X1048,2011,703
356001283,X1048,2012,G96
356001284,X1048,2012,G96
356001285,X1048,2012,G96
356001286,X1048,2012,G96
356001287,X1048,2012,G96
356001288,X1048,2012,G96
356001289,X1048,2012,G96
356001290,X1048,2012,G96
356001586,X1049,2005,703
356001587,X1049,2005,703
356001588,X1049,2005,703
356001589,X1049,2005,703
356001596,X1049,2009,703
356001597,X1049,2009,703
356001598,X1049,2009,703
356001599,X1049,2009,703
356001600,X1049,2009,G96
356001601,X1049,2009,G96
356001602,X1049,2009,G96
356001603,X1049,2009,G96
356001604,X1049,2010,G96
356001605,X1049,2010,G96
356001606,X1049,2010,G96
356001607,X1049,2010,G96
356001608,X1049,2010,G96
356001609,X1049,2010,G96
356001610,X1049,2010,G96
356001611,X1049,2010,G96
356001612,X1049,2012,G96
356001613,X1049,2012,G96
356001614,X1049,2012,G96
356001615,X1049,2012,G96
356001620,X1049,2012,G96
356001621,X1049,2012,G96
356001622,X1049,2012,G96
356001623,X1049,2012,G96
356001812,X1050,2009,G96
356001813,X1050,2009,G96
356001814,X1050,2009,G96
356001815,X1050,2009,G96
356001816,X1050,2009,G96
356001817,X1050,2009,G96
356001818,X1050,2009,G96
356001819,X1050,2009,G96
356001820,X1050,2009,G96
356001821,X1050,2009,G96
356001822,X1050,2009,G96
356001823,X1050,2009,G96
356001838,X1050,2010,G96
356001839,X1050,2010,G96
356001840,X1050,2010,G96
356001841,X1050,2010,G96
356001842,X1050,2010,703
356001843,X1050,2010,703
356001844,X1050,2010,703
356001845,X1050,2010,703
356001846,X1050,2010,G96
356001847,X1050,2010,G96
356001848,X1050,2010,G96
356001849,X1050,2010,G96
356001854,X1050,2012,G96
356001855,X1050,2012,G96
356001856,X1050,2012,G96
356001857,X1050,2012,G96
356001858,X1050,2012,G96
356001859,X1050,2012,G96
356001860,X1050,2012,G96
356001861,X1050,2012,G96
356002177,X1051,2009,G96
356002178,X1051,2009,G96
356002179,X1051,2009,G96
356002180,X1051,2009,G96
356002181,X1051,2009,703
356002182,X1051,2009,703
356002183,X1051,2009,703
356002184,X1051,2009,703
356002185,X1051,2009,G96
356002186,X1051,2009,G96
356002187,X1051,2009,G96
356002188,X1051,2009,G96
356002189,X1051,2010,G96
356002190,X1051,2010,G96
356002191,X1051,2010,G96
356002192,X1051,2010,G96
356002193,X1051,2011,G96
356002194,X1051,2011,G96
356002195,X1051,2011,G96
356002196,X1051,2011,703
356002197,X1051,2011,703
356002198,X1051,2011,703
356002199,X1051,2011,703
356002206,X1051,2012,G96
356002207,X1051,2012,G96
356002208,X1051,2012,G96
356002209,X1051,2012,G96
356002210,X1051,2012,G96
356002211,X1051,2012,G96
356002212,X1051,2012,G96
356002213,X1051,2012,G96
356002214,X1051,2012,G96
356002215,X1051,2012,G96
356002216,X1051,2012,G96
356002217,X1051,2012,G96
356002475,X1052,2007,G96
356002476,X1052,2007,G96
356002477,X1052,2007,G96
356002478,X1052,2007,G96
356002479,X1052,2009,703
356002480,X1052,2009,703
356002481,X1052,2009,703
356002482,X1052,2009,703
356002483,X1052,2009,G96
356002484,X1052,2009,G96
356002485,X1052,2009,G96
356002486,X1052,2009,G96
356002487,X1052,2009,703
356002488,X1052,2009,703
356002489,X1052,2009,703
356002490,X1052,2009,703
356002491,X1052,2010,G96
356002492,X1052,2010,G96
356002493,X1052,2010,G96
356002494,X1052,2010,G96
356002513,X1052,2010,G96
356002516,X1052,2010,G96
356002517,X1052,2010,G96
356002518,X1052,2010,G96
356002525,X1052,2011,G96
356002526,X1052,2011,G96
356002527,X1052,2011,G96
356002528,X1052,2011,G96
356002529,X1052,2012,G96
356002530,X1052,2012,G96
356002531,X1052,2012,G96
356002532,X1052,2012,G96
356002533,X1052,2012,G96
356002534,X1052,2012,G96
356002535,X1052,2012,G96
356002536,X1052,2012,G96
356002793,X1053,2007,G96
356002794,X1053,2007,G96
356002795,X1053,2007,G96
356002796,X1053,2007,G96
356002800,X1053,2009,G96
356002801,X1053,2009,G96
356002802,X1053,2009,G96
356002803,X1053,2009,G96
356002804,X1053,2009,G96
356002805,X1053,2009,G96
356002806,X1053,2009,G96
356002807,X1053,2009,G96
356002808,X1053,2009,G96
356002809,X1053,2009,G96
356002810,X1053,2009,G96
356002811,X1053,2009,G96
356002812,X1053,2009,G96
356002813,X1053,2009,G96
356002814,X1053,2009,G96
356002815,X1053,2009,G96
356002816,X1053,2011,G96
356002817,X1053,2011,G96
356002818,X1053,2011,G96
356002819,X1053,2011,G96
356002820,X1053,2012,G96
356002821,X1053,2012,G96
356002822,X1053,2012,G96
356002823,X1053,2012,G96
356003011,X1054,2009,G96
356003012,X1054,2009,G96
356003013,X1054,2009,G96
356003014,X1054,2009,G96
356003021,X1054,2009,G96
356003022,X1054,2009,G96
356003023,X1054,2009,G96
356003024,X1054,2009,G96
356003058,X1054,2011,G96
356003059,X1054,2011,G96
356003060,X1054,2011,G96
356003061,X1054,2011,G96
356003062,X1054,2011,703
356003063,X1054,2011,703
356003064,X1054,2011,703
356003065,X1054,2011,703
356003082,X1054,2012,G96
356003083,X1054,2012,G96
356003084,X1054,2012,G96
356003085,X1054,2012,G96
356003445,X1055,2009,G96
356003446,X1055,2009,G96
356003447,X1055,2009,G96
356003448,X1055,2009,G96
356003449,X1055,2009,703
356003450,X1055,2009,703
356003451,X1055,2009,703
356003452,X1055,2009,703
356003457,X1055,2011,G96
356003458,X1055,2011,G96
356003459,X1055,2011,G96
356003460,X1055,2012,G96
356003461,X1055,2012,G96
356003462,X1055,2012,G96
356003463,X1055,2012,G96
356003491,X1055,2012,703
356003492,X1055,2012,703
356003493,X1055,2012,703
356003494,X1055,2012,703
356003701,X1056,2009,G96
356003702,X1056,2009,G96
356003703,X1056,2009,G96
356003704,X1056,2009,G96
356003705,X1056,2009,703
356003706,X1056,2009,703
356003707,X1056,2009,703
356003708,X1056,2009,703
356003712,X1056,2009,G96
356003713,X1056,2009,G96
356003714,X1056,2009,G96
356003715,X1056,2009,G96
356003722,X1056,2009,G96
356003723,X1056,2009,G96
356003724,X1056,2009,G96
356003725,X1056,2009,G96
356003726,X1056,2009,703
356003727,X1056,2009,703
356003728,X1056,2009,703
356003729,X1056,2009,703
356003730,X1056,2011,G96
356003731,X1056,2011,G96
356003732,X1056,2011,G96
356003733,X1056,2011,G96
356003734,X1056,2012,G96
356003735,X1056,2012,G96
356003736,X1056,2012,G96
356003737,X1056,2012,G96
356003738,X1056,2012,G96
356003739,X1056,2012,G96
356003740,X1056,2012,G96
356003741,X1056,2012,G96
356003742,X1056,2012,G96
356003743,X1056,2012,G96
356003744,X1056,2012,G96
356003745,X1056,2012,G96
356003996,X1057,2009,G96
356003997,X1057,2009,G96
356004000,X1057,2009,G96
356004002,X1057,2009,G96
356004003,X1057,2009,G96
356004004,X1057,2009,G96
356004005,X1057,2009,G96
356004006,X1057,2009,G96
356004007,X1057,2009,G96
356004008,X1057,2009,G96
356004009,X1057,2009,G96
356004010,X1057,2009,G96
356004011,X1057,2009,G96
356004012,X1057,2009,G96
356004013,X1057,2009,G96
356004014,X1057,2009,G96
356004015,X1057,2009,G96
356004016,X1057,2009,G96
356004017,X1057,2009,G96
356004018,X1057,2009,G96
356004019,X1057,2009,G96
356004020,X1057,2009,G96
356004021,X1057,2009,G96
356004022,X1057,2009,G96
356004027,X1057,2011,G96
356004028,X1057,2011,G96
356004029,X1057,2011,G96
356004030,X1057,2011,G96
356004031,X1057,2011,G96
356004032,X1057,2011,G96
356004033,X1057,2011,G96
356004034,X1057,2011,G96
356004035,X1057,2012,G96
356004036,X1057,2012,G96
356004037,X1057,2012,G96
356004038,X1057,2012,G96
356004042,X1057,2012,G96
356004043,X1057,2012,G96
356004044,X1057,2012,G96
356004045,X1057,2012,G96
356004160,X1058,2007,G96
356004161,X1058,2007,G96
356004162,X1058,2007,G96
356004163,X1058,2007,G96
356004164,X1058,2009,G96
356004165,X1058,2009,G96
356004166,X1058,2009,G96
356004167,X1058,2009,G96
356004170,X1058,2009,G96
356004171,X1058,2009,G96
356004172,X1058,2009,G96
356004173,X1058,2009,G96
356004196,X1058,2012,G96
356004197,X1058,2012,G96
356004198,X1058,2012,G96
356004199,X1058,2012,G96
356004208,X1058,2012,G96
356004209,X1058,2012,G96
356004210,X1058,2012,G96
356004211,X1058,2012,G96
356004412,X1059,2009,G96
356004413,X1059,2009,G96
356004414,X1059,2009,G96
356004415,X1059,2009,G96
356004424,X1059,2009,G96
356004425,X1059,2009,G96
356004426,X1059,2009,G96
356004427,X1059,2009,G96
356004428,X1059,2009,G96
356004429,X1059,2009,G96
356004430,X1059,2009,G96
356004431,X1059,2009,G96
356004458,X1059,2011,703
356004459,X1059,2011,703
356004460,X1059,2011,703
356004461,X1059,2011,703
356004462,X1059,2011,703
356004463,X1059,2011,703
356004464,X1059,2011,703
356004467,X1059,2012,G96
356004468,X1059,2012,G96
356004469,X1059,2012,G96
356004470,X1059,2012,G96
356004471,X1059,2012,G96
356004472,X1059,2012,G96
356004473,X1059,2012,G96
356004474,X1059,2012,G96
356004475,X1059,2012,G96
356004476,X1059,2012,G96
356004477,X1059,2012,G96
356004478,X1059,2012,G96
356004734,X1060,2007,G96
356004735,X1060,2007,G96
356004736,X1060,2007,G96
356004737,X1060,2007,G96
356004747,X1060,2009,G96
356004748,X1060,2009,G96
356004749,X1060,2009,G96
356004750,X1060,2009,G96
356004751,X1060,2009,G96
356004752,X1060,2009,G96
356004753,X1060,2009,G96
356004754,X1060,2009,G96
356004755,X1060,2009,G96
356004756,X1060,2009,G96
356004757,X1060,2009,G96
356004758,X1060,2009,G96
356004759,X1060,2011,G96
356004760,X1060,2011,G96
356004761,X1060,2011,G96
356004762,X1060,2011,G96
356004763,X1060,2012,G96
356004764,X1060,2012,G96
356004765,X1060,2012,G96
356004766,X1060,2012,G96
356004770,X1060,2012,G96
356004771,X1060,2012,G96
356004772,X1060,2012,G96
356004773,X1060,2012,G96
356004782,X1060,2012,G96
356004783,X1060,2012,G96
356004784,X1060,2012,G96
356004785,X1060,2012,G96
356004988,X1061,2006,G96
356004989,X1061,2006,G96
356004990,X1061,2006,G96
356004991,X1061,2006,G96
356004992,X1061,2009,G96
356004993,X1061,2009,G96
356004994,X1061,2009,G96
356004995,X1061,2009,G96
356004996,X1061,2009,G96
