,packed_number,year,obs
420000062,~0A82,2009,G96
420000063,~0A82,2009,G96
420000064,~0A82,2009,G96
420000065,~0A82,2009,G96
420000272,~0A84,2011,703
420000273,~0A84,2011,703
420000274,~0A84,2011,703
420000275,~0A84,2011,703
420000276,~0A84,2011,703
420000277,~0A84,2011,703
420000278,~0A84,2011,703
420000279,~0A84,2011,703
420000280,~0A84,2011,703
420000281,~0A84,2011,703
420000282,~0A84,2011,703
420000283,~0A84,2011,703
420000284,~0A84,2011,703
420000285,~0A84,2011,703
420000286,~0A84,2011,703
420000287,~0A84,2011,703
420000658,~0A85,2006,G96
420000659,~0A85,2006,G96
420000660,~0A85,2006,G96
420000661,~0A85,2006,G96
420000665,~0A85,2006,G96
420000666,~0A85,2006,G96
420000667,~0A85,2006,G96
420000668,~0A85,2006,G96
420000673,~0A85,2011,G96
420000674,~0A85,2011,G96
420000675,~0A85,2011,G96
420000676,~0A85,2011,G96
420000690,~0A85,2011,G96
420000691,~0A85,2011,G96
420000692,~0A85,2011,G96
420000962,~0A86,2005,G96
420000963,~0A86,2005,G96
420000964,~0A86,2005,G96
420000965,~0A86,2005,G96
420000966,~0A86,2005,G96
420000967,~0A86,2005,G96
420000968,~0A86,2005,G96
420000969,~0A86,2005,G96
420000970,~0A86,2005,G96
420000971,~0A86,2005,G96
420000972,~0A86,2005,G96
420000973,~0A86,2005,G96
420000974,~0A86,2005,G96
420000975,~0A86,2005,G96
420000976,~0A86,2005,G96
420000977,~0A86,2005,G96
420001075,~0A87,2006,G96
420001076,~0A87,2006,G96
420001077,~0A87,2006,G96
420001078,~0A87,2006,G96
420001082,~0A87,2008,G96
420001083,~0A87,2008,G96
420001084,~0A87,2008,G96
420001085,~0A87,2008,G96
420001086,~0A87,2008,G96
420001087,~0A87,2008,G96
420001088,~0A87,2008,G96
420001089,~0A87,2008,G96
420001237,~0A88,2007,G96
420001238,~0A88,2007,G96
420001239,~0A88,2007,G96
420001240,~0A88,2007,G96
420001247,~0A88,2010,G96
420001248,~0A88,2010,G96
420001249,~0A88,2010,G96
420001250,~0A88,2010,G96
420001251,~0A88,2012,G96
420001252,~0A88,2012,G96
420001253,~0A88,2012,G96
420001254,~0A88,2012,G96
420001382,~0A89,2006,G96
420001383,~0A89,2006,G96
420001384,~0A89,2006,G96
420001385,~0A89,2006,G96
420001386,~0A89,2006,G96
420001387,~0A89,2006,G96
420001388,~0A89,2006,G96
420001389,~0A89,2006,G96
420001456,~0A8A,2006,703
420001457,~0A8A,2006,703
420001458,~0A8A,2006,703
420001459,~0A8A,2006,703
420001576,~0A8B,2008,G96
420001577,~0A8B,2008,G96
420001578,~0A8B,2008,G96
420001579,~0A8B,2008,G96
420001580,~0A8B,2012,G96
420001581,~0A8B,2012,G96
420001582,~0A8B,2012,G96
420001583,~0A8B,2012,G96
420001665,~0A8C,2007,703
420001666,~0A8C,2007,703
420001667,~0A8C,2007,703
420001668,~0A8C,2007,703
420002031,~0A8D,2007,G96
420002032,~0A8D,2007,G96
420002033,~0A8D,2007,G96
420002034,~0A8D,2007,G96
420002035,~0A8D,2009,G96
420002036,~0A8D,2009,G96
420002037,~0A8D,2009,G96
420002038,~0A8D,2009,G96
420002141,~0A8E,2011,G96
