,packed_number,year,obs
327000340,P2532,2010,703
327000341,P2532,2010,703
327000342,P2532,2010,703
327000343,P2532,2010,703
327000346,P2532,2010,703
327000347,P2532,2010,703
327000348,P2532,2010,703
327000349,P2532,2010,703
327000350,P2532,2010,703
327000351,P2532,2010,703
327000352,P2532,2010,703
327000353,P2532,2010,703
327000359,P2532,2010,703
327000360,P2532,2010,703
327000361,P2532,2010,703
327000362,P2532,2010,703
327001942,P2533,2010,703
327001944,P2533,2010,703
327001945,P2533,2010,703
327001947,P2533,2010,703
327001957,P2533,2010,G96
327001958,P2533,2010,G96
327001959,P2533,2010,G96
327001960,P2533,2010,G96
327001961,P2533,2010,703
327001962,P2533,2010,703
327001963,P2533,2010,703
327001964,P2533,2010,703
327001969,P2533,2010,703
327001970,P2533,2010,703
327001971,P2533,2010,703
327001972,P2533,2010,703
327001973,P2533,2010,G96
327001974,P2533,2010,G96
327001975,P2533,2010,G96
327001976,P2533,2010,G96
327001987,P2533,2012,G96
327001988,P2533,2012,G96
327001989,P2533,2012,G96
327002452,P2534,2005,703
327002453,P2534,2005,703
327002455,P2534,2005,703
327002456,P2534,2005,703
327002460,P2534,2005,703
327002461,P2534,2005,703
327002462,P2534,2005,703
327002463,P2534,2005,703
327002470,P2534,2005,703
327002471,P2534,2005,703
327002472,P2534,2005,703
327002473,P2534,2005,703
327002474,P2534,2005,703
327002475,P2534,2005,703
327002476,P2534,2005,703
327002477,P2534,2005,703
327002478,P2534,2007,G96
327002479,P2534,2007,G96
327002480,P2534,2007,G96
327002481,P2534,2007,G96
327002482,P2534,2008,G96
327002483,P2534,2008,G96
327002484,P2534,2008,G96
327002485,P2534,2008,G96
327002489,P2534,2010,G96
327002490,P2534,2010,G96
327002491,P2534,2010,G96
327002492,P2534,2010,G96
327002496,P2534,2010,703
327002497,P2534,2010,703
327002498,P2534,2010,703
327002499,P2534,2010,703
327002500,P2534,2010,G96
327002501,P2534,2010,G96
327002502,P2534,2010,G96
