,packed_desig,year,obs
30000898,4072,C2005,m4927703
30000899,4072,C2005,m4927703
30000900,4072,C2005,m4927703
30000901,4072,C2005,m4927703
30000906,4072,C2005,m8220G96
30000907,4072,C2005,m8220G96
30000908,4072,C2005,m8220G96
30000909,4072,C2005,m8220G96
30000944,4072,C2005,n4192703
30000945,4072,C2005,n4192703
30000946,4072,C2005,n4192703
30000947,4072,C2005,n4192703
30000958,4072,C2005,n6624703
30000959,4072,C2005,n6624703
30000960,4072,C2005,n6624703
30000961,4072,C2005,n6624703
30001032,4072,C2006,s1488G96
30001033,4072,C2006,s1488G96
30001034,4072,C2006,s1488G96
30001035,4072,C2006,s1488G96
30001079,4072,C2006,s4456703
30001080,4072,C2006,s4456703
30001081,4072,C2006,s4456703
30001082,4072,C2006,s4456703
30001105,4072,C2006,s5884G96
30001106,4072,C2006,s5884G96
30001107,4072,C2006,s5884G96
30001108,4072,C2006,s5884G96
30001115,4072,C2006,s7327703
30001116,4072,C2006,s7327703
30001117,4072,C2006,s7327703
30001118,4072,C2006,s7327703
30001119,4072,C2006,s7327G96
30001120,4072,C2006,s7327G96
30001121,4072,C2006,s7327G96
30001122,4072,C2006,s7327G96
30001126,4072,C2006,s7327703
30001127,4072,C2006,s7327703
30001128,4072,C2006,s7327703
30001129,4072,C2006,s7327703
30001140,4072,C2006,s9119G96
30001141,4072,C2006,s9119G96
30001142,4072,C2006,s9119G96
30001143,4072,C2006,s9119G96
30001157,4072,C2006,t0971703
30001158,4072,C2006,t0971703
30001159,4072,C2006,t0971703
30001160,4072,C2006,t0971703
30001168,4072,C2006,t2907G96
30001169,4072,C2006,t2907G96
30001170,4072,C2006,t2907G96
30001171,4072,C2006,t2907G96
30001176,4072,C2006,t2907703
30001177,4072,C2006,t2907703
30001178,4072,C2006,t2907703
30001179,4072,C2006,t2907703
30001192,4072,C2007,t5650703
30001193,4072,C2007,t5650703
30001194,4072,C2007,t5650703
30001195,4072,C2007,t5650703
30001210,4072,C2007,t8296703
30001211,4072,C2007,t8296703
30001212,4072,C2007,t8296703
30001213,4072,C2007,t8296703
30001218,4072,C2007,t8838703
30001219,4072,C2007,t8838703
30001220,4072,C2007,t8838703
30001221,4072,C2007,t8838703
30001223,4072,C2007,t9631703
30001224,4072,C2007,t9631703
30001226,4072,C2007,t9631703
30001227,4072,C2007,t9631703
30001236,4072,C2007,u1715703
30001237,4072,C2007,u1715703
30001238,4072,C2007,u1715703
30001239,4072,C2007,u2420703
30001240,4072,C2007,u2420703
30001241,4072,C2007,u2420703
30001242,4072,C2007,u2420703
30001243,4072,C2007,u3374703
30001244,4072,C2007,u3374703
30001245,4072,C2007,u3374703
30001246,4072,C2007,u3374703
30001247,4072,C2007,u3374G96
30001248,4072,C2007,u3374G96
30001249,4072,C2007,u3374G96
30001250,4072,C2007,u3374G96
30001251,4072,C2007,w8470703
30001252,4072,C2007,w8470703
30001253,4072,C2007,w8470703
30001254,4072,C2007,w8470703
30001259,4072,C2007,x1966703
30001260,4072,C2007,x1966703
30001261,4072,C2007,x1966703
30001262,4072,C2007,x1966703
30001263,4072,C2008,x6472G96
30001264,4072,C2008,x6472G96
30001265,4072,C2008,x6472G96
30001266,4072,C2008,x6472G96
30001267,4072,C2008,x6472G96
30001268,4072,C2008,x6472G96
30001269,4072,C2008,x6472G96
30001274,4072,C2008,x7851G96
30001275,4072,C2008,x7851G96
30001276,4072,C2008,x7851G96
30001277,4072,C2008,x7851G96
30001315,4072,C2008,y6988703
30001316,4072,C2008,y6988703
30001317,4072,C2008,y6988703
30001318,4072,C2008,y6988703
30001319,4072,C2008,y7825G96
30001320,4072,C2008,y7825G96
30001321,4072,C2008,y7825G96
30001322,4072,C2008,y7825G96
30001323,4072,C2008,y7825703
30001324,4072,C2008,y7825703
30001325,4072,C2008,y7825703
30001326,4072,C2008,y7825703
30001332,4072,C2008,~03QW703
30001333,4072,C2008,~03QW703
30001334,4072,C2008,~03QW703
30001335,4072,C2008,~03QW703
30001336,4072,C2008,y9155G96
30001337,4072,C2008,y9155G96
30001338,4072,C2008,y9155G96
30001339,4072,C2008,y9155G96
30001345,4072,C2008,y9914703
30001346,4072,C2008,y9914703
30001347,4072,C2008,y9914703
30001348,4072,C2008,y9914703
30001394,4072,C2009,~08yp703
30001395,4072,C2009,~08yp703
30001396,4072,C2009,~08yp703
30001397,4072,C2009,~08yp703
30001425,4072,C2009,~0A0rG96
30001426,4072,C2009,~0A0rG96
30001427,4072,C2009,~0A0rG96
30001428,4072,C2009,~0A0rG96
30001429,4072,C2009,~0AJCG96
30001430,4072,C2009,~0AJCG96
30001431,4072,C2009,~0AJCG96
30001432,4072,C2009,~0AJCG96
30001443,4072,C2009,~0BqEG96
30001444,4072,C2009,~0BqEG96
30001445,4072,C2009,~0BqEG96
30001446,4072,C2009,~0BqEG96
30001450,4072,C2009,~0CCKG96
30001451,4072,C2009,~0CCKG96
30001452,4072,C2009,~0CCKG96
30001453,4072,C2009,~0CCKG96
30001464,4072,C2010,~0D7pG96
30001465,4072,C2010,~0D7pG96
30001466,4072,C2010,~0D7pG96
30001467,4072,C2010,~0D7pG96
30001472,4072,C2010,~0E4l703
30001473,4072,C2010,~0E4l703
30001474,4072,C2010,~0E4l703
30001475,4072,C2010,~0E4l703
30001476,4072,C2010,~0OvA703
30001477,4072,C2010,~0OvA703
30001478,4072,C2010,~0OvA703
30001479,4072,C2010,~0OvA703
30001480,4072,C2010,~0PQs703
30001481,4072,C2010,~0PQs703
30001482,4072,C2010,~0PQs703
30001483,4072,C2010,~0PQs703
30001484,4072,C2010,~0Pv5703
30001485,4072,C2010,~0Pv5703
30001486,4072,C2010,~0Pv5703
30001487,4072,C2010,~0Pv5703
30001488,4072,C2010,~0Pv5703
30001489,4072,C2010,~0Pv5703
30001490,4072,C2010,~0Pv5703
30001491,4072,C2010,~0Pv5703
30001558,4072,C2011,~0Qv0703
30001559,4072,C2011,~0Qv0703
30001560,4072,C2011,~0Qv0703
30001561,4072,C2011,~0Qv0703
30001570,4072,C2011,~0RXuG96
30001571,4072,C2011,~0RXuG96
30001572,4072,C2011,~0RXuG96
30001573,4072,C2011,~0RXuG96
30001574,4072,C2011,~0RXu703
30001575,4072,C2011,~0RXu703
30001576,4072,C2011,~0RXu703
30001577,4072,C2011,~0RXu703
30001601,4072,C2011,~0U7w703
30001602,4072,C2011,~0U7w703
30001603,4072,C2011,~0U7w703
30001604,4072,C2011,~0U7w703
30001627,4072,C2011,~0Uw7703
30001628,4072,C2011,~0Uw7703
30001629,4072,C2011,~0Uw7703
30001630,4072,C2011,~0Uw7703
30001631,4072,C2011,~0VH9703
30001632,4072,C2011,~0VH9703
30001633,4072,C2011,~0VH9703
30001634,4072,C2011,~0VH9703
30001635,4072,C2011,~0VH9G96
30001636,4072,C2011,~0VH9G96
30001637,4072,C2011,~0VH9G96
30001638,4072,C2011,~0VH9G96
30001657,4072,C2011,~0Wk3G96
30001658,4072,C2011,~0Wk3G96
30001659,4072,C2011,~0Wk3G96
30001660,4072,C2011,~0Wk3G96
30001697,4072,C2012,~0iIQ703
30001698,4072,C2012,~0iIQ703
30001699,4072,C2012,~0iIQ703
30001700,4072,C2012,~0iIQ703
30001722,4072,C2012,~0im5G96
30001723,4072,C2012,~0im5G96
30001724,4072,C2012,~0im5G96
