,packed_number,year,obs
352000043,V8567,2005,G96
352000044,V8567,2005,G96
352000045,V8567,2005,G96
352000046,V8567,2005,G96
352000061,V8567,2010,G96
352000062,V8567,2010,G96
352000063,V8567,2010,G96
352000064,V8567,2010,G96
352000079,V8567,2012,G96
352000080,V8567,2012,G96
352000081,V8567,2012,G96
352000082,V8567,2012,G96
352000086,V8567,2012,703
352000087,V8567,2012,703
352000088,V8567,2012,703
352000089,V8567,2012,G96
352000090,V8567,2012,G96
352000091,V8567,2012,G96
352000092,V8567,2012,G96
352000100,V8567,2012,G96
352000101,V8567,2012,G96
352000102,V8567,2012,G96
352000103,V8567,2012,G96
352000302,V8568,2010,G96
352000303,V8568,2010,G96
352000304,V8568,2010,G96
352000305,V8568,2010,G96
352000312,V8568,2012,G96
352000313,V8568,2012,G96
352000314,V8568,2012,G96
352000315,V8568,2012,G96
352000316,V8568,2012,G96
352000317,V8568,2012,G96
352000318,V8568,2012,G96
352000319,V8568,2012,G96
352000320,V8568,2012,G96
352000321,V8568,2012,G96
352000322,V8568,2012,G96
352000323,V8568,2012,G96
352000327,V8568,2012,G96
352000328,V8568,2012,G96
352000329,V8568,2012,G96
352000330,V8568,2012,G96
352000331,V8568,2012,G96
352000332,V8568,2012,G96
352000333,V8568,2012,G96
352000334,V8568,2012,G96
352000335,V8568,2012,G96
352000336,V8568,2012,G96
352000337,V8568,2012,G96
352000338,V8568,2012,G96
352000479,V8569,2005,G96
352000480,V8569,2005,G96
352000481,V8569,2005,G96
352000482,V8569,2005,G96
352000483,V8569,2005,G96
352000484,V8569,2005,G96
352000485,V8569,2005,G96
352000486,V8569,2005,G96
352000490,V8569,2005,G96
352000491,V8569,2005,G96
352000492,V8569,2005,G96
352000493,V8569,2005,G96
352000500,V8569,2006,G96
352000501,V8569,2006,G96
352000502,V8569,2006,G96
352000503,V8569,2006,G96
352000504,V8569,2006,G96
352000505,V8569,2006,G96
352000506,V8569,2006,G96
352000507,V8569,2006,G96
352000508,V8569,2006,G96
352000509,V8569,2006,G96
352000510,V8569,2006,G96
352000511,V8569,2006,G96
352000515,V8569,2008,G96
352000516,V8569,2008,G96
352000517,V8569,2008,G96
352000518,V8569,2008,G96
352000521,V8569,2010,G96
352000522,V8569,2010,G96
352000523,V8569,2010,G96
352000524,V8569,2010,G96
352000528,V8569,2012,G96
352000529,V8569,2012,G96
352000530,V8569,2012,G96
352000531,V8569,2012,G96
352000532,V8569,2012,G96
352000533,V8569,2012,G96
352000534,V8569,2012,G96
352000535,V8569,2012,G96
352000536,V8569,2012,G96
352000537,V8569,2012,G96
352000538,V8569,2012,G96
352000661,V8570,2006,G96
352000662,V8570,2006,G96
352000663,V8570,2006,G96
352000664,V8570,2006,G96
352000665,V8570,2008,G96
352000666,V8570,2008,G96
352000667,V8570,2008,G96
352000668,V8570,2008,G96
352000669,V8570,2008,G96
352000670,V8570,2008,G96
352000671,V8570,2008,G96
352000672,V8570,2008,G96
352000675,V8570,2010,G96
352000676,V8570,2010,G96
352000677,V8570,2010,G96
352000960,V8571,2007,G96
352000961,V8571,2007,G96
352000962,V8571,2007,G96
352000963,V8571,2007,G96
352000964,V8571,2007,G96
352000965,V8571,2007,G96
352000966,V8571,2007,G96
352000967,V8571,2007,G96
352000968,V8571,2007,G96
352000969,V8571,2007,G96
352000970,V8571,2007,G96
352000971,V8571,2007,G96
352000977,V8571,2007,703
352000978,V8571,2007,703
352000979,V8571,2007,703
352000980,V8571,2007,703
352000985,V8571,2009,703
352000986,V8571,2009,703
352000987,V8571,2009,703
352000988,V8571,2009,703
352000994,V8571,2012,703
352000995,V8571,2012,703
352000996,V8571,2012,703
352000997,V8571,2012,703
352001296,V8572,2005,G96
352001297,V8572,2005,G96
352001298,V8572,2005,G96
352001299,V8572,2005,G96
352001300,V8572,2005,G96
352001301,V8572,2005,G96
352001302,V8572,2005,G96
352001303,V8572,2005,G96
352001308,V8572,2005,703
352001309,V8572,2005,703
352001310,V8572,2005,703
352001311,V8572,2005,703
352001331,V8572,2009,703
352001332,V8572,2009,703
352001333,V8572,2009,703
352001334,V8572,2009,703
352001338,V8572,2012,G96
352001339,V8572,2012,G96
352001340,V8572,2012,G96
352001341,V8572,2012,G96
352001342,V8572,2012,G96
352001343,V8572,2012,G96
352001344,V8572,2012,G96
352001345,V8572,2012,G96
352001587,V8573,2007,G96
352001588,V8573,2007,G96
352001589,V8573,2007,G96
352001590,V8573,2007,G96
352001591,V8573,2007,G96
352001592,V8573,2007,G96
352001593,V8573,2007,G96
352001594,V8573,2007,G96
352001595,V8573,2007,G96
352001596,V8573,2007,G96
352001597,V8573,2007,G96
352001598,V8573,2007,G96
352001601,V8573,2011,G96
352001602,V8573,2011,G96
352001603,V8573,2011,G96
352001604,V8573,2011,G96
352001612,V8573,2012,G96
352001613,V8573,2012,G96
352001614,V8573,2012,G96
352001615,V8573,2012,G96
352001876,V8574,2006,703
352001877,V8574,2006,703
352001878,V8574,2006,703
352001879,V8574,2006,703
352001883,V8574,2006,703
352001884,V8574,2006,703
352001885,V8574,2006,703
352001886,V8574,2006,703
352001887,V8574,2006,G96
352001888,V8574,2006,G96
352001889,V8574,2006,G96
352001890,V8574,2006,G96
352001891,V8574,2006,703
352001892,V8574,2006,703
352001893,V8574,2006,703
352001894,V8574,2006,703
352001898,V8574,2006,703
352001899,V8574,2006,703
352001900,V8574,2006,703
352001901,V8574,2006,703
352001906,V8574,2006,G96
352001907,V8574,2006,G96
352001908,V8574,2006,G96
352001909,V8574,2006,G96
352001918,V8574,2010,G96
352001919,V8574,2010,G96
352001920,V8574,2010,G96
352001921,V8574,2012,703
352001922,V8574,2012,703
352001923,V8574,2012,703
352001924,V8574,2012,703
352002285,V8575,2005,G96
352002286,V8575,2005,G96
352002287,V8575,2005,G96
352002288,V8575,2005,G96
352002295,V8575,2005,G96
352002296,V8575,2005,G96
352002297,V8575,2005,G96
352002298,V8575,2005,G96
352002323,V8575,2006,703
352002324,V8575,2006,703
352002325,V8575,2006,703
352002326,V8575,2006,703
352002333,V8575,2006,G96
352002334,V8575,2006,G96
352002335,V8575,2006,G96
352002336,V8575,2006,G96
352002337,V8575,2006,G96
352002338,V8575,2006,G96
352002339,V8575,2006,G96
352002340,V8575,2006,G96
352002341,V8575,2008,G96
352002342,V8575,2008,G96
352002343,V8575,2008,G96
352002344,V8575,2008,G96
352002345,V8575,2008,G96
352002346,V8575,2008,G96
352002347,V8575,2008,G96
352002348,V8575,2008,G96
352002349,V8575,2010,G96
352002350,V8575,2010,G96
352002351,V8575,2010,G96
352002352,V8575,2010,G96
352002359,V8575,2012,G96
352002360,V8575,2012,G96
352002361,V8575,2012,G96
352002362,V8575,2012,G96
352002612,V8576,2005,703
352002613,V8576,2005,703
352002614,V8576,2005,703
352002615,V8576,2005,703
352002634,V8576,2007,G96
352002635,V8576,2007,G96
352002636,V8576,2007,G96
352002637,V8576,2007,G96
352002650,V8576,2008,G96
352002651,V8576,2008,G96
352002652,V8576,2008,G96
352002653,V8576,2008,G96
352002654,V8576,2008,G96
352002655,V8576,2008,G96
352002656,V8576,2008,G96
352002657,V8576,2008,G96
352002661,V8576,2008,G96
352002662,V8576,2008,G96
352002663,V8576,2008,G96
352002664,V8576,2008,G96
352002665,V8576,2008,G96
352002666,V8576,2008,G96
352002667,V8576,2008,G96
352002668,V8576,2008,G96
352002672,V8576,2009,703
352002674,V8576,2009,703
352002675,V8576,2009,703
352002676,V8576,2009,703
352002682,V8576,2010,G96
352002683,V8576,2010,G96
352002684,V8576,2010,G96
352002685,V8576,2010,G96
352002686,V8576,2012,G96
352002687,V8576,2012,G96
352002688,V8576,2012,G96
352002689,V8576,2012,G96
352002693,V8576,2012,703
352002694,V8576,2012,703
352002695,V8576,2012,703
352002696,V8576,2012,703
352002701,V8576,2012,703
352002702,V8576,2012,703
352002704,V8576,2012,703
352002706,V8576,2012,703
352002711,V8576,2012,703
352002712,V8576,2012,703
352002713,V8576,2012,703
352002714,V8576,2012,703
352002719,V8576,2012,703
352002720,V8576,2012,703
352002721,V8576,2012,703
352002722,V8576,2012,703
352002723,V8576,2012,G96
352002724,V8576,2012,G96
352002725,V8576,2012,G96
352002726,V8576,2012,G96
352002739,V8576,2012,G96
352002740,V8576,2012,G96
352002741,V8576,2012,G96
352002742,V8576,2012,G96
352003021,V8577,2006,G96
352003022,V8577,2006,G96
352003023,V8577,2006,G96
352003024,V8577,2006,G96
352003025,V8577,2008,G96
352003026,V8577,2008,G96
352003027,V8577,2008,G96
352003028,V8577,2008,G96
352003029,V8577,2008,G96
352003030,V8577,2008,G96
352003031,V8577,2008,G96
352003032,V8577,2008,G96
352003033,V8577,2008,G96
352003034,V8577,2008,G96
352003035,V8577,2008,G96
352003036,V8577,2008,G96
352003058,V8577,2012,G96
352003059,V8577,2012,G96
352003060,V8577,2012,G96
352003061,V8577,2012,G96
352003365,V8578,2005,G96
352003366,V8578,2005,G96
352003367,V8578,2005,G96
352003368,V8578,2005,G96
352003369,V8578,2009,G96
352003370,V8578,2009,G96
352003371,V8578,2009,G96
352003372,V8578,2009,G96
352003383,V8578,2010,G96
