,packed_number,year,obs
139000319,42715,2006,703
139000320,42715,2006,703
139000321,42715,2006,703
139000322,42715,2006,703
139000323,42715,2006,703
139000324,42715,2006,703
139000325,42715,2006,703
139000326,42715,2006,703
139000327,42715,2006,703
139000328,42715,2006,703
139000329,42715,2006,703
139000330,42715,2006,703
139000331,42715,2006,703
139000332,42715,2006,703
139000333,42715,2006,703
139000334,42715,2006,703
139000394,42715,2008,G96
139000395,42715,2008,G96
139000396,42715,2008,G96
139000397,42715,2008,G96
139000398,42715,2008,G96
139000399,42715,2008,G96
139000400,42715,2008,G96
139000401,42715,2008,G96
139000402,42715,2008,G96
139000403,42715,2008,G96
139000404,42715,2008,G96
139000405,42715,2008,G96
139000406,42715,2008,G96
139000407,42715,2008,G96
139000408,42715,2008,G96
139000431,42715,2009,703
139000432,42715,2009,703
139000433,42715,2009,703
139000434,42715,2009,703
139000443,42715,2009,G96
139000444,42715,2009,G96
139000445,42715,2009,G96
139000446,42715,2009,G96
139000450,42715,2010,703
139000451,42715,2010,703
139000452,42715,2010,703
139000453,42715,2010,G96
139000454,42715,2010,G96
139000455,42715,2010,G96
139000456,42715,2010,G96
139000466,42715,2010,703
139000467,42715,2010,703
139000468,42715,2010,703
139000469,42715,2010,703
139000470,42715,2010,G96
139000471,42715,2010,G96
139000472,42715,2010,G96
139000473,42715,2010,G96
139000491,42715,2011,G96
139000492,42715,2011,G96
139000493,42715,2011,G96
139000494,42715,2011,G96
139001748,42716,2005,703
139001749,42716,2005,703
139001750,42716,2005,703
139001751,42716,2005,703
139001756,42716,2005,703
139001757,42716,2005,703
139001758,42716,2005,703
139001760,42716,2005,703
139001763,42716,2006,G96
139001764,42716,2006,G96
139001765,42716,2006,G96
139001766,42716,2006,G96
139001774,42716,2006,G96
139001775,42716,2006,G96
139001776,42716,2006,G96
139001777,42716,2006,G96
139001823,42716,2006,G96
139001824,42716,2006,G96
139001825,42716,2006,G96
139001826,42716,2006,G96
139001830,42716,2006,G96
139001831,42716,2006,G96
139001832,42716,2006,G96
