,packed_number,year,obs
184000442,69376,2005,703
184000443,69376,2005,703
184000444,69376,2005,703
184000445,69376,2005,703
184000446,69376,2005,703
184000447,69376,2005,703
184000448,69376,2005,703
184000449,69376,2005,703
184000458,69376,2005,703
184000459,69376,2005,703
184000460,69376,2005,703
184000461,69376,2005,703
184000462,69376,2005,703
184000463,69376,2005,703
184000464,69376,2005,703
184000465,69376,2005,703
184000483,69376,2005,703
184000484,69376,2005,703
184000485,69376,2005,703
184000486,69376,2005,703
184000498,69376,2005,703
184000499,69376,2005,703
184000500,69376,2005,703
184000501,69376,2005,703
184000502,69376,2007,703
184000503,69376,2007,703
184000504,69376,2007,703
184000505,69376,2007,703
184000522,69376,2007,703
184000523,69376,2007,703
184000524,69376,2007,703
184000525,69376,2007,703
184000528,69376,2007,703
184000530,69376,2007,703
184000531,69376,2007,703
184000533,69376,2007,703
184000543,69376,2008,703
184000544,69376,2008,703
184000545,69376,2008,703
184000546,69376,2008,703
184000552,69376,2008,703
184000553,69376,2008,703
184000554,69376,2008,703
184000555,69376,2008,703
184000570,69376,2008,G96
184000571,69376,2008,G96
184000572,69376,2008,G96
184000578,69376,2008,703
184000579,69376,2008,703
184000580,69376,2008,703
184000581,69376,2008,703
184000606,69376,2009,703
184000607,69376,2009,703
184000608,69376,2009,703
184000609,69376,2009,703
184000620,69376,2009,G96
184000621,69376,2009,G96
184000622,69376,2009,G96
184000623,69376,2009,G96
184000660,69376,2010,G96
184000661,69376,2010,G96
184000662,69376,2010,G96
184000663,69376,2010,G96
184000678,69376,2010,703
184000679,69376,2010,703
184000680,69376,2010,703
184000681,69376,2010,703
184000694,69376,2010,G96
184000695,69376,2010,G96
184000696,69376,2010,G96
184000697,69376,2010,G96
184000738,69376,2012,703
184000739,69376,2012,703
184000740,69376,2012,703
184000741,69376,2012,703
184000744,69376,2012,703
184000745,69376,2012,703
184000746,69376,2012,703
184000747,69376,2012,703
184000756,69376,2012,703
184000757,69376,2012,703
184000758,69376,2012,703
184000759,69376,2012,703
184000760,69376,2012,G96
184000761,69376,2012,G96
184000762,69376,2012,G96
184000763,69376,2012,G96
184000764,69376,2012,703
184000765,69376,2012,703
184000766,69376,2012,703
184000767,69376,2012,703
184002126,69377,2005,703
184002127,69377,2005,703
184002128,69377,2005,703
184002129,69377,2005,703
184002130,69377,2005,703
184002131,69377,2005,703
184002132,69377,2005,703
184002133,69377,2005,703
184002134,69377,2005,703
184002135,69377,2005,703
184002136,69377,2005,703
184002137,69377,2005,703
184002148,69377,2005,703
184002149,69377,2005,703
184002150,69377,2005,703
184002151,69377,2005,703
184002152,69377,2005,703
184002154,69377,2005,703
184002155,69377,2005,703
184002157,69377,2005,703
184002160,69377,2005,703
184002161,69377,2005,703
184002162,69377,2005,703
184002163,69377,2005,703
184002169,69377,2005,703
184002170,69377,2005,703
184002171,69377,2005,703
184002172,69377,2005,703
184002176,69377,2005,703
184002177,69377,2005,703
184002178,69377,2005,703
184002179,69377,2005,703
184002180,69377,2005,703
184002181,69377,2005,703
184002182,69377,2005,703
184002183,69377,2005,703
184002220,69377,2007,703
184002221,69377,2007,703
184002222,69377,2007,703
184002223,69377,2007,703
184002224,69377,2008,G96
184002225,69377,2008,G96
184002226,69377,2008,G96
184002227,69377,2008,G96
184002241,69377,2008,703
184002242,69377,2008,703
184002243,69377,2008,703
184002244,69377,2008,703
184002255,69377,2008,703
184002256,69377,2008,703
184002257,69377,2008,703
184002258,69377,2008,703
184002264,69377,2009,703
184002265,69377,2009,703
184002266,69377,2009,703
184002267,69377,2009,703
184002268,69377,2009,703
184002269,69377,2009,703
184002270,69377,2009,703
184002271,69377,2009,703
184002287,69377,2009,703
184002288,69377,2009,703
184002289,69377,2009,703
184002290,69377,2009,703
184002291,69377,2009,703
184002292,69377,2009,703
184002293,69377,2009,703
184002294,69377,2009,703
184002295,69377,2009,703
184002296,69377,2009,703
184002297,69377,2009,703
184002298,69377,2009,703
184002299,69377,2009,703
184002300,69377,2009,703
184002301,69377,2009,703
184002302,69377,2009,703
184002303,69377,2009,703
184002304,69377,2009,703
184002305,69377,2009,703
184002306,69377,2009,703
184002307,69377,2009,703
184002308,69377,2009,703
184002309,69377,2009,703
184002310,69377,2009,703
184002341,69377,2010,G96
184002342,69377,2010,G96
184002343,69377,2010,G96
184002344,69377,2010,G96
184002347,69377,2010,703
184002348,69377,2010,703
184002349,69377,2010,703
184002350,69377,2010,703
184002356,69377,2010,G96
184002357,69377,2010,G96
184002358,69377,2010,G96
184002359,69377,2010,G96
184002360,69377,2010,703
184002361,69377,2010,703
184002362,69377,2010,703
184002363,69377,2010,703
184002364,69377,2010,703
184002365,69377,2010,703
184002366,69377,2010,703
184002367,69377,2010,703
184002414,69377,2012,703
184002415,69377,2012,703
184002416,69377,2012,703
184002417,69377,2012,703
184002418,69377,2012,703
184002419,69377,2012,703
184002420,69377,2012,703
184002421,69377,2012,703
184002437,69377,2012,703
184002438,69377,2012,703
184002439,69377,2012,703
184002440,69377,2012,703
184002441,69377,2012,703
184002442,69377,2012,703
184002443,69377,2012,703
184002444,69377,2012,703
184002455,69377,2012,703
184002456,69377,2012,703
184002457,69377,2012,703
184002458,69377,2012,703
184004320,69378,2005,703
184004321,69378,2005,703
184004322,69378,2005,703
184004323,69378,2005,703
184004324,69378,2005,703
184004325,69378,2005,703
184004326,69378,2005,703
184004327,69378,2005,703
184004328,69378,2005,703
184004329,69378,2005,703
184004330,69378,2005,703
184004331,69378,2005,703
184004332,69378,2006,G96
184004333,69378,2006,G96
184004334,69378,2006,G96
184004335,69378,2006,G96
184004341,69378,2008,G96
184004342,69378,2008,G96
184004343,69378,2008,G96
184004344,69378,2008,G96
184004357,69378,2008,703
184004358,69378,2008,703
184004359,69378,2008,703
184004360,69378,2008,703
184004361,69378,2008,703
184004362,69378,2008,703
184004363,69378,2008,703
184004364,69378,2008,G96
184004365,69378,2008,G96
184004366,69378,2008,G96
184004367,69378,2008,G96
184004371,69378,2008,703
184004372,69378,2008,703
184004373,69378,2008,703
184004374,69378,2008,703
184004383,69378,2009,703
184004384,69378,2009,703
184004385,69378,2009,703
184004399,69378,2010,G96
184004400,69378,2010,G96
184004401,69378,2010,G96
184004402,69378,2010,G96
184004406,69378,2010,G96
184004407,69378,2010,G96
184004408,69378,2010,G96
184004409,69378,2010,G96
184004410,69378,2010,G96
184004411,69378,2010,G96
184004412,69378,2010,G96
184004440,69378,2011,703
184004441,69378,2011,703
184004442,69378,2011,703
184004443,69378,2011,703
184004447,69378,2011,G96
184004448,69378,2011,G96
184004449,69378,2011,G96
184004450,69378,2011,G96
184004453,69378,2012,G96
184004454,69378,2012,G96
184004455,69378,2012,G96
184004456,69378,2012,G96
184004480,69378,2012,703
184004481,69378,2012,703
184004482,69378,2012,703
184004483,69378,2012,703
184004487,69378,2012,703
184004488,69378,2012,703
184004489,69378,2012,703
184004490,69378,2012,703
184005501,69379,2006,G96
184005502,69379,2006,G96
184005503,69379,2006,G96
184005504,69379,2006,G96
184005505,69379,2006,G96
184005506,69379,2006,G96
184005507,69379,2006,G96
184005508,69379,2006,G96
184005509,69379,2006,G96
184005510,69379,2006,G96
184005511,69379,2006,G96
184005512,69379,2006,G96
184005513,69379,2006,G96
184005514,69379,2006,G96
184005515,69379,2006,G96
184005516,69379,2006,G96
184005520,69379,2008,G96
184005521,69379,2008,G96
184005522,69379,2008,G96
184005523,69379,2008,G96
184005524,69379,2008,G96
184005525,69379,2008,G96
184005527,69379,2008,G96
184005528,69379,2008,G96
184005575,69379,2008,G96
184005576,69379,2008,G96
184005577,69379,2008,G96
184005578,69379,2008,G96
184005579,69379,2009,G96
184005580,69379,2009,G96
184005581,69379,2009,G96
184005582,69379,2009,G96
184005588,69379,2010,G96
184005589,69379,2010,G96
184005590,69379,2010,G96
184005591,69379,2010,G96
184005606,69379,2011,G96
184005607,69379,2011,G96
184005608,69379,2011,G96
184005609,69379,2011,G96
184005620,69379,2011,G96
184005621,69379,2011,G96
184005622,69379,2011,G96
184005637,69379,2012,703
184005638,69379,2012,703
184005639,69379,2012,703
184005640,69379,2012,703
184005645,69379,2012,703
184005646,69379,2012,703
184005647,69379,2012,703
184005648,69379,2012,703
184005649,69379,2012,703
184005650,69379,2012,703
184005651,69379,2012,703
184005652,69379,2012,703
184005658,69379,2012,G96
184005659,69379,2012,G96
184005660,69379,2012,G96
184005661,69379,2012,G96
184005662,69379,2012,703
184005663,69379,2012,703
184005664,69379,2012,703
184005665,69379,2012,703
184006288,69380,2005,703
184006289,69380,2005,703
184006290,69380,2005,703
184006291,69380,2005,703
184006292,69380,2005,703
184006293,69380,2005,703
184006294,69380,2005,703
184006295,69380,2005,703
184006299,69380,2005,703
184006300,69380,2005,703
184006301,69380,2005,703
184006303,69380,2005,703
184006312,69380,2005,703
184006313,69380,2005,703
184006314,69380,2005,703
184006315,69380,2005,703
184006320,69380,2005,703
184006321,69380,2005,703
184006322,69380,2005,703
184006323,69380,2005,703
184006327,69380,2007,703
184006328,69380,2007,703
184006329,69380,2007,703
184006330,69380,2007,703
184006335,69380,2007,703
184006336,69380,2007,703
184006337,69380,2007,703
184006338,69380,2007,703
184006351,69380,2007,703
184006352,69380,2007,703
184006353,69380,2007,703
184006354,69380,2007,703
184006359,69380,2008,703
184006360,69380,2008,703
184006361,69380,2008,703
184006362,69380,2008,703
184006367,69380,2008,G96
184006368,69380,2008,G96
184006369,69380,2008,G96
184006370,69380,2008,G96
184006371,69380,2008,G96
184006372,69380,2008,G96
184006373,69380,2008,G96
184006393,69380,2008,703
184006394,69380,2008,703
184006395,69380,2008,703
184006426,69380,2008,703
184006427,69380,2008,703
184006428,69380,2008,703
184006429,69380,2008,703
184006435,69380,2008,G96
184006436,69380,2008,G96
184006437,69380,2008,G96
184006438,69380,2008,G96
184006450,69380,2009,G96
184006451,69380,2009,G96
184006452,69380,2009,G96
184006453,69380,2009,G96
184006458,69380,2009,703
184006459,69380,2009,703
184006460,69380,2009,703
184006461,69380,2009,703
184006462,69380,2009,703
184006463,69380,2009,703
184006464,69380,2009,703
184006465,69380,2009,703
184006470,69380,2009,G96
184006471,69380,2009,G96
184006472,69380,2009,G96
184006473,69380,2009,G96
184006474,69380,2009,703
184006475,69380,2009,703
184006476,69380,2009,703
184006477,69380,2009,703
184006478,69380,2010,703
184006479,69380,2010,703
184006480,69380,2010,703
184006481,69380,2010,703
184006489,69380,2010,703
184006490,69380,2010,703
184006491,69380,2010,703
184006492,69380,2010,703
184006503,69380,2010,G96
184006504,69380,2010,G96
184006505,69380,2010,G96
184006506,69380,2010,G96
184006521,69380,2010,703
184006522,69380,2010,703
184006523,69380,2010,703
184006524,69380,2010,703
184006541,69380,2010,703
184006542,69380,2010,703
184006543,69380,2010,703
184006544,69380,2010,703
184006565,69380,2010,703
184006566,69380,2010,703
184006567,69380,2010,703
184006568,69380,2010,703
184006569,69380,2010,G96
184006570,69380,2010,G96
184006571,69380,2010,G96
184006572,69380,2010,G96
184006618,69380,2012,703
184006619,69380,2012,703
184006620,69380,2012,703
184006621,69380,2012,703
184006625,69380,2012,703
184006626,69380,2012,703
184006627,69380,2012,703
184006628,69380,2012,703
184008217,69381,2007,703
184008218,69381,2007,703
184008219,69381,2007,703
184008220,69381,2007,703
184008221,69381,2007,703
184008222,69381,2007,703
184008223,69381,2007,703
184008224,69381,2007,703
184008237,69381,2007,G96
184008238,69381,2007,G96
184008239,69381,2007,G96
184008241,69381,2007,G96
184008250,69381,2007,703
184008251,69381,2007,703
184008252,69381,2007,703
184008253,69381,2007,703
184008266,69381,2007,703
184008267,69381,2007,703
184008268,69381,2007,703
184008270,69381,2007,703
184008273,69381,2007,G96
184008274,69381,2007,G96
184008275,69381,2007,G96
184008276,69381,2007,G96
184008303,69381,2007,G96
184008304,69381,2007,G96
184008305,69381,2007,G96
184008306,69381,2008,G96
184008307,69381,2008,G96
184008308,69381,2008,G96
184008309,69381,2008,G96
184008314,69381,2008,703
184008315,69381,2008,703
184008316,69381,2008,703
184008317,69381,2008,703
184008318,69381,2008,G96
184008319,69381,2008,G96
184008320,69381,2008,G96
184008321,69381,2008,G96
184008326,69381,2008,703
184008328,69381,2008,703
184008329,69381,2008,703
184008331,69381,2008,703
184008348,69381,2009,703
184008350,69381,2009,703
184008351,69381,2009,703
184008352,69381,2009,703
184008353,69381,2009,G96
184008354,69381,2009,G96
184008355,69381,2009,G96
184008356,69381,2009,G96
184008357,69381,2009,G96
184008358,69381,2009,G96
184008359,69381,2009,G96
184008360,69381,2009,G96
184008377,69381,2009,G96
184008378,69381,2009,G96
184008379,69381,2009,G96
184008380,69381,2009,G96
184008390,69381,2009,703
184008391,69381,2009,703
184008392,69381,2009,703
184008393,69381,2009,703
184008402,69381,2011,G96
184008403,69381,2011,G96
184008404,69381,2011,G96
184008405,69381,2011,G96
184008406,69381,2011,G96
184008407,69381,2011,G96
184008408,69381,2011,G96
184008409,69381,2011,G96
184008430,69381,2012,G96
184008431,69381,2012,G96
184008432,69381,2012,G96
184008433,69381,2012,G96
184008439,69381,2012,703
184008440,69381,2012,703
184008441,69381,2012,703
184008442,69381,2012,703
184008443,69381,2012,703
184009454,69382,2006,703
184009455,69382,2006,703
184009456,69382,2006,703
184009457,69382,2006,703
184009507,69382,2008,703
184009508,69382,2008,703
184009509,69382,2008,703
184009510,69382,2008,703
184009519,69382,2008,G96
184009520,69382,2008,G96
184009521,69382,2008,G96
184009522,69382,2008,G96
184009523,69382,2008,703
184009524,69382,2008,703
184009525,69382,2008,703
184009526,69382,2008,703
184009527,69382,2008,703
184009528,69382,2008,703
184009529,69382,2008,703
184009530,69382,2008,703
184009545,69382,2009,G96
184009546,69382,2009,G96
184009547,69382,2009,G96
184009548,69382,2009,G96
184009549,69382,2009,G96
184009550,69382,2009,G96
184009551,69382,2009,G96
184009552,69382,2009,G96
184009553,69382,2009,G96
184009554,69382,2009,G96
184009569,69382,2010,G96
184009570,69382,2010,G96
184009571,69382,2010,G96
184009572,69382,2010,G96
184009621,69382,2011,703
184009622,69382,2011,703
184009623,69382,2011,703
184009624,69382,2011,703
184009641,69382,2011,G96
184009642,69382,2011,G96
184009643,69382,2011,G96
184009644,69382,2011,G96
184009645,69382,2011,G96
184009646,69382,2011,703
184009647,69382,2011,703
184009648,69382,2011,703
184009649,69382,2011,703
184010854,69383,2005,703
184010856,69383,2005,703
184010857,69383,2005,703
184010859,69383,2005,703
184010882,69383,2005,G96
184010883,69383,2005,G96
184010884,69383,2005,G96
184010885,69383,2005,G96
184010890,69383,2005,703
184010891,69383,2005,703
184010892,69383,2005,703
184010893,69383,2005,703
184010894,69383,2005,703
184010895,69383,2005,703
184010896,69383,2005,703
184010897,69383,2005,703
184010898,69383,2005,G96
184010899,69383,2005,G96
184010900,69383,2005,G96
184010901,69383,2005,G96
184010923,69383,2006,G96
184010924,69383,2006,G96
184010925,69383,2006,G96
184010926,69383,2006,G96
184010927,69383,2006,G96
184010928,69383,2006,G96
184010929,69383,2006,G96
184010930,69383,2006,G96
184010931,69383,2006,G96
184010932,69383,2006,G96
184010933,69383,2006,G96
184010934,69383,2006,G96
184010935,69383,2007,G96
184010936,69383,2007,G96
184010937,69383,2007,G96
184010938,69383,2007,G96
184010939,69383,2007,G96
184010940,69383,2007,G96
184010941,69383,2007,G96
184010942,69383,2007,G96
184010943,69383,2007,703
184010944,69383,2007,703
184010945,69383,2007,703
184010946,69383,2007,703
184010947,69383,2007,G96
184010948,69383,2007,G96
184010949,69383,2007,G96
184010950,69383,2007,G96
184010951,69383,2007,G96
184010952,69383,2007,G96
184010953,69383,2007,G96
184010961,69383,2007,703
184010962,69383,2007,703
184010963,69383,2007,703
184010964,69383,2007,703
184010968,69383,2007,G96
184010969,69383,2007,G96
184010970,69383,2007,G96
184010971,69383,2007,G96
184010981,69383,2008,703
184010982,69383,2008,703
184010983,69383,2008,703
184010984,69383,2008,703
184010985,69383,2008,703
184010986,69383,2008,703
184010987,69383,2008,703
184010988,69383,2008,703
184010989,69383,2008,G96
184010990,69383,2008,G96
184010991,69383,2008,G96
184010992,69383,2008,G96
184010996,69383,2008,703
184010997,69383,2008,703
184010998,69383,2008,703
184011000,69383,2008,703
184011031,69383,2010,703
184011032,69383,2010,703
184011033,69383,2010,703
184011034,69383,2010,703
184011035,69383,2010,G96
184011036,69383,2010,G96
184011037,69383,2010,G96
184011038,69383,2010,G96
184011044,69383,2010,G96
184011045,69383,2010,G96
184011046,69383,2010,G96
184011047,69383,2010,G96
184011052,69383,2010,703
184011053,69383,2010,703
184011054,69383,2010,703
184011055,69383,2010,703
184011073,69383,2011,G96
184011074,69383,2011,G96
184011075,69383,2011,G96
184011076,69383,2011,G96
184011082,69383,2011,G96
184011083,69383,2011,G96
184011084,69383,2011,G96
184011085,69383,2011,G96
184011086,69383,2011,G96
184011087,69383,2011,G96
184011088,69383,2011,G96
184011089,69383,2011,G96
184011090,69383,2011,703
184011091,69383,2011,703
184011092,69383,2011,703
184011093,69383,2011,703
184011094,69383,2011,G96
184011095,69383,2011,G96
184011096,69383,2011,G96
184011097,69383,2011,G96
184011098,69383,2011,G96
184011099,69383,2011,G96
184011100,69383,2011,G96
184011101,69383,2011,G96
184011102,69383,2011,G96
184011103,69383,2011,G96
184011104,69383,2011,G96
184011105,69383,2011,G96
184011106,69383,2011,G96
184011107,69383,2012,G96
184011108,69383,2012,G96
184011109,69383,2012,G96
184011110,69383,2012,G96
184011111,69383,2012,G96
184011112,69383,2012,G96
184011113,69383,2012,G96
184011114,69383,2012,G96
184011115,69383,2012,G96
184011116,69383,2012,G96
184011117,69383,2012,G96
