,packed_desig,year,obs
6000019,K09DF6T*,C2009,~4Iw2G96
6000020,K09DF6T,C2009,~4Iw2G96
6000021,K09DF6T,C2009,~4Iw2G96
6000022,K09DF6T,C2009,~4Iw2G96
6000113,K09DF6U,C2005,~4Iw3G96
6000114,K09DF6U,C2005,~4Iw3G96
6000115,K09DF6U,C2005,~4Iw3G96
6000116,K09DF6U,C2005,~4Iw3G96
6000123,K09DF6U,C2010,~4Iw3G96
6000124,K09DF6U,C2010,~4Iw3G96
6000125,K09DF6U,C2010,~4Iw3G96
6000126,K09DF6U,C2010,~4Iw3G96
6000155,K09DF6W,C2009,~4Iw3G96
6000156,K09DF6W,C2009,~4Iw3G96
6000157,K09DF6W,C2009,~4Iw3G96
6000158,K09DF6W,C2009,~4Iw3G96
6000239,K09DF6X,C2012,~4Iw3G96
6000240,K09DF6X,C2012,~4Iw3G96
6000241,K09DF6X,C2012,~4Iw3G96
6000242,K09DF6X,C2012,~4Iw3G96
6000301,K09DF6Y,C2009,~4Iw3G96
6000302,K09DF6Y,C2009,~4Iw3G96
6000303,K09DF6Y,C2009,~4Iw3G96
6000304,K09DF6Y,C2009,~4Iw3G96
6000351,K09DF6Z,C2005,~5RqxG96
6000352,K09DF6Z,C2005,~5RqxG96
6000353,K09DF6Z,C2005,~5RqxG96
6000354,K09DF6Z,C2005,~5RqxG96
6000355,K09DF6Z,C2007,~4pSgG96
6000356,K09DF6Z,C2007,~4pSgG96
6000357,K09DF6Z,C2007,~4pSgG96
6000358,K09DF6Z,C2007,~4pSgG96
6000359,K09DF6Z,C2007,~4pSgG96
6000360,K09DF6Z,C2007,~4pSgG96
6000361,K09DF6Z,C2007,~4pSgG96
6000362,K09DF6Z,C2007,~4pSgG96
6000363,K09DF6Z,C2007,~4pSgG96
6000364,K09DF6Z,C2007,~4pSgG96
6000365,K09DF6Z,C2007,~4pSgG96
6000366,K09DF6Z,C2007,~4pSgG96
6000367,K09DF6Z*,C2009,~4Kri703
6000368,K09DF6Z,C2009,~4Kri703
6000369,K09DF6Z,C2009,~4Kri703
6000370,K09DF6Z,C2009,~4Kri703
6000371,K09DF6Z,C2009,~4Kri703
6000372,K09DF6Z,C2009,~4Kri703
6000373,K09DF6Z,C2009,~4Kri703
6000374,K09DF6Z,C2009,~4Kri703
6000375,K09DF6Z,C2009,~4pSg703
6000376,K09DF6Z,C2009,~4pSg703
6000377,K09DF6Z,C2009,~4pSg703
6000378,K09DF6Z,C2009,~4pSg703
6000487,K09DF7A*,C2009,~4NSoG96
6000488,K09DF7A,C2009,~4NSoG96
6000489,K09DF7A,C2009,~4NSoG96
6000490,K09DF7A,C2009,~4NSoG96
6000538,K09DF7B,C2012,~4NSoG96
6000539,K09DF7B,C2012,~4NSoG96
6000540,K09DF7B,C2012,~4NSoG96
