,packed_desig,year,obs
24000108,K16NE2C,2011,G96
24000109,K16NE2C,2011,G96
24000110,K16NE2C,2011,G96
24000111,K16NE2C,2011,G96
24000378,K16NE2F,2010,G96
24000379,K16NE2F,2010,G96
24000380,K16NE2F,2010,G96
24000381,K16NE2F,2010,G96
24000641,K16NE2J,2006,G96
24000642,K16NE2J,2006,G96
24000643,K16NE2J,2006,G96
24000644,K16NE2J,2006,G96
24000683,K16NE2K,2009,G96
24000684,K16NE2K,2009,G96
24000685,K16NE2K,2009,G96
24000686,K16NE2K,2009,G96
24000812,K16NE2O,2010,G96
24000813,K16NE2O,2010,G96
24000814,K16NE2O,2010,G96
24000815,K16NE2O,2010,G96
24001087,K16NE2U,2011,G96
24001088,K16NE2U,2011,G96
24001089,K16NE2U,2011,G96
24001090,K16NE2U,2011,G96
24001341,K16NE2Y,2011,G96
24001342,K16NE2Y,2011,G96
24001343,K16NE2Y,2011,G96
24001344,K16NE2Y,2011,G96
24001422,K16NE3A,2009,G96
24001423,K16NE3A,2009,G96
24001424,K16NE3A,2009,G96
24001425,K16NE3A,2009,G96
24001580,K16NE3G,2005,G96
24001581,K16NE3G,2005,G96
24001582,K16NE3G,2005,G96
24001583,K16NE3G,2005,G96
24001631,K16NE3H,2011,G96
24001632,K16NE3H,2011,G96
24001633,K16NE3H,2011,G96
24001634,K16NE3H,2011,G96
24002257,K16NE3W,2011,G96
24002258,K16NE3W,2011,G96
24002259,K16NE3W,2011,G96
24002260,K16NE3W,2011,G96
24002279,K16NE3X,2010,G96
24002280,K16NE3X,2010,G96
24002281,K16NE3X,2010,G96
24002282,K16NE3X,2010,G96
24002365,K16NE3Y,2006,G96
24002366,K16NE3Y,2006,G96
24002367,K16NE3Y,2006,G96
24002368,K16NE3Y,2006,G96
24002369,K16NE3Y,2011,G96
24002370,K16NE3Y,2011,G96
24002371,K16NE3Y,2011,G96
24002372,K16NE3Y,2011,G96
24002484,K16NE4A,2008,G96
24002485,K16NE4A,2008,G96
24002486,K16NE4A,2008,G96
24002487,K16NE4A,2008,G96
24002512,K16NE4B,2012,G96
24002513,K16NE4B,2012,G96
24002514,K16NE4B,2012,G96
24002515,K16NE4B,2012,G96
24002619,K16NE4D,2012,G96
24002620,K16NE4D,2012,G96
24002621,K16NE4D,2012,G96
24002622,K16NE4D,2012,G96
24002664,K16NE4E,2009,G96
24002665,K16NE4E,2009,G96
24002666,K16NE4E,2009,G96
24002739,K16NE4G,2010,G96
24002740,K16NE4G,2010,G96
24002741,K16NE4G,2010,G96
24002742,K16NE4G,2010,G96
24002765,K16NE4H,2007,G96
24002766,K16NE4H,2007,G96
24002767,K16NE4H,2007,G96
24002768,K16NE4H,2007,G96
24002769,K16NE4H,2007,G96
24002770,K16NE4H,2007,G96
24002771,K16NE4H,2007,G96
24002772,K16NE4H,2007,G96
24002773,K16NE4H,2008,G96
24002774,K16NE4H,2008,G96
24002775,K16NE4H,2008,G96
24002776,K16NE4H,2008,G96
24002777,K16NE4H,2011,G96
24002778,K16NE4H,2011,G96
24002779,K16NE4H,2011,G96
24002780,K16NE4H,2011,G96
24003142,K16NE4P,2008,G96
24003143,K16NE4P,2008,G96
24003144,K16NE4P,2008,G96
24003145,K16NE4P,2008,G96
24003146,K16NE4P,2008,G96
24003147,K16NE4P,2008,G96
24003148,K16NE4P,2008,G96
24003149,K16NE4P,2008,G96
24003185,K16NE4Q,2006,G96
24003186,K16NE4Q,2006,G96
24003187,K16NE4Q,2006,G96
24003188,K16NE4Q,2006,G96
24003189,K16NE4Q,2011,G96
24003190,K16NE4Q,2011,G96
24003191,K16NE4Q,2011,G96
24003192,K16NE4Q,2011,G96
24003278,K16NE4S,2007,G96
24003279,K16NE4S,2007,G96
24003280,K16NE4S,2007,G96
24003281,K16NE4S,2007,G96
24003322,K16NE4T,2012,G96
24003323,K16NE4T,2012,G96
24003324,K16NE4T,2012,G96
24003325,K16NE4T,2012,G96
24003427,K16NE4W,2012,G96
24003428,K16NE4W,2012,G96
24003429,K16NE4W,2012,G96
24003430,K16NE4W,2012,G96
24003571,K16NE5A,2008,G96
24003572,K16NE5A,2008,G96
