,packed_desig,year,obs
14000147,K13YD8C,2008,G96
14000148,K13YD8C,2008,G96
14000149,K13YD8C,2008,G96
14000150,K13YD8C,2008,G96
14000215,K13YD8G,2007,G96
14000216,K13YD8G,2007,G96
14000217,K13YD8G,2007,G96
14000218,K13YD8G,2007,G96
14000374,K13YD8N,2009,G96
14000375,K13YD8N,2009,G96
14000376,K13YD8N,2009,G96
14000377,K13YD8N,2009,G96
14000608,K13YD8U,2007,703
14000609,K13YD8U,2007,703
14000610,K13YD8U,2007,703
14000611,K13YD8U,2007,703
14000612,K13YD8U,2007,G96
14000613,K13YD8U,2007,G96
14000614,K13YD8U,2007,G96
14000615,K13YD8U,2007,G96
14000726,K13YD8V,2006,G96
14000727,K13YD8V,2006,G96
14000728,K13YD8V,2006,G96
14000729,K13YD8V,2006,G96
14000730,K13YD8V,2010,G96
14000731,K13YD8V,2010,G96
14000732,K13YD8V,2010,G96
14000733,K13YD8V,2010,G96
14000967,K13YD9G,2008,G96
14000968,K13YD9G,2008,G96
14000969,K13YD9G,2008,G96
14000970,K13YD9G,2008,G96
14000978,K13YD9G,2012,G96
14000979,K13YD9G,2012,G96
14000980,K13YD9G,2012,G96
14000981,K13YD9G,2012,G96
14001164,K13YD9H,2010,703
14001165,K13YD9H,2010,703
14001166,K13YD9H,2010,703
14001167,K13YD9H,2010,703
14001649,K13YD9R,2005,G96
14001650,K13YD9R,2005,G96
14001651,K13YD9R,2005,G96
14001652,K13YD9R,2005,G96
14001791,K13YD9Z,2012,G96
14001792,K13YD9Z,2012,G96
14001793,K13YD9Z,2012,G96
14001794,K13YD9Z,2012,G96
14002436,K13YE1J,2009,G96
14002437,K13YE1J,2009,G96
14002438,K13YE1J,2009,G96
14002439,K13YE1J,2009,G96
14002440,K13YE1J,2009,G96
14002441,K13YE1J,2009,G96
14002442,K13YE1J,2009,G96
14002443,K13YE1J,2009,G96
14002561,K13YE1N,2009,G96
14002562,K13YE1N,2009,G96
14002563,K13YE1N,2009,G96
14002564,K13YE1N,2009,G96
14002565,K13YE1N,2009,G96
14002566,K13YE1N,2009,G96
14002567,K13YE1N,2009,G96
14002568,K13YE1N,2009,G96
14002572,K13YE1N,2011,G96
14002573,K13YE1N,2011,G96
14002574,K13YE1N,2011,G96
14002575,K13YE1N,2011,G96
14002576,K13YE1N,2011,G96
14002577,K13YE1N,2011,G96
14002578,K13YE1N,2011,G96
14002579,K13YE1N,2011,G96
14002782,K13YE2F,2007,703
14002783,K13YE2F,2007,703
14002784,K13YE2F,2007,703
14002785,K13YE2F,2007,703
14003071,K13YE2W,2009,G96
14003072,K13YE2W,2009,G96
14003073,K13YE2W,2009,G96
14003074,K13YE2W,2009,G96
14003196,K13YE3A,2011,G96
14003197,K13YE3A,2011,G96
14003198,K13YE3A,2011,G96
14003199,K13YE3A,2011,G96
14003526,K13YE3N,2007,G96
14003527,K13YE3N,2007,G96
14003528,K13YE3N,2007,G96
14003529,K13YE3N,2007,G96
14003530,K13YE3N,2007,G96
14003531,K13YE3N,2007,G96
14003532,K13YE3N,2007,G96
14003533,K13YE3N,2007,G96
14003923,K13YE4F,2009,G96
14003924,K13YE4F,2009,G96
14003925,K13YE4F,2009,G96
14003926,K13YE4F,2009,G96
14003972,K13YE4H,2012,G96
14003973,K13YE4H,2012,G96
14003974,K13YE4H,2012,G96
14003975,K13YE4H,2012,G96
14004015,K13YE4J,2009,G96
14004016,K13YE4J,2009,G96
14004017,K13YE4J,2009,G96
14004018,K13YE4J,2009,G96
14004075,K13YE4P,2008,G96
14004076,K13YE4P,2008,G96
14004077,K13YE4P,2008,G96
14004078,K13YE4P,2008,G96
14004079,K13YE4P,2008,G96
14004080,K13YE4P,2008,G96
14004081,K13YE4P,2008,G96
14004082,K13YE4P,2008,G96
14004083,K13YE4P,2008,G96
14004084,K13YE4P,2008,G96
14004085,K13YE4P,2008,G96
14004086,K13YE4P,2012,G96
14004087,K13YE4P,2012,G96
14004088,K13YE4P,2012,G96
14004089,K13YE4P,2012,G96
14004090,K13YE4P,2012,G96
14004091,K13YE4P,2012,G96
14004092,K13YE4P,2012,G96
14004297,K13YE4R,2010,G96
14004298,K13YE4R,2010,G96
14004299,K13YE4R,2010,G96
14004300,K13YE4R,2010,G96
14004344,K13YE4S,2011,G96
14004345,K13YE4S,2011,G96
14004346,K13YE4S,2011,G96
14004347,K13YE4S,2011,G96
14004493,K13YE5D,2010,G96
14004494,K13YE5D,2010,G96
14004495,K13YE5D,2010,G96
14004648,K13YE5H,2007,G96
14004649,K13YE5H,2007,G96
14004650,K13YE5H,2007,G96
14004651,K13YE5H,2007,G96
14004700,K13YE5N,2007,G96
14004701,K13YE5N,2007,G96
14004702,K13YE5N,2007,G96
14004703,K13YE5N,2007,G96
14004875,K13YE5U,2009,G96
14004876,K13YE5U,2009,G96
14004877,K13YE5U,2009,G96
14004878,K13YE5U,2009,G96
14004882,K13YE5U,2009,G96
14004883,K13YE5U,2009,G96
14004951,K13YE5V,2009,G96
14004952,K13YE5V,2009,G96
14004953,K13YE5V,2009,G96
14004954,K13YE5V,2009,G96
14005108,K13YE6D,2008,G96
14005109,K13YE6D,2008,G96
14005110,K13YE6D,2008,G96
14005111,K13YE6D,2008,G96
14005112,K13YE6D,2008,G96
14005113,K13YE6D,2008,G96
14005114,K13YE6D,2008,G96
14005115,K13YE6D,2008,G96
14005172,K13YE6F,2007,G96
14005173,K13YE6F,2007,G96
14005174,K13YE6F,2007,G96
14005175,K13YE6F,2007,G96
14005239,K13YE6G,2006,G96
14005240,K13YE6G,2006,G96
14005241,K13YE6G,2006,G96
14005242,K13YE6G,2006,G96
14005243,K13YE6G,2006,G96
14005244,K13YE6G,2006,G96
14005245,K13YE6G,2006,G96
14005246,K13YE6G,2006,G96
14005247,K13YE6G,2011,G96
14005248,K13YE6G,2011,G96
14005249,K13YE6G,2011,G96
14005250,K13YE6G,2011,G96
14005342,K13YE6N,2012,G96
14005343,K13YE6N,2012,G96
14005344,K13YE6N,2012,G96
14005345,K13YE6N,2012,G96
14005409,K13YE6S,2012,G96
14005410,K13YE6S,2012,G96
14005411,K13YE6S,2012,G96
14005412,K13YE6S,2012,G96
14005848,K13YE7R,2010,G96
14005849,K13YE7R,2010,G96
14005850,K13YE7R,2010,G96
14005851,K13YE7R,2010,G96
14005874,K13YE7U,2006,G96
14005875,K13YE7U,2006,G96
14005876,K13YE7U,2006,G96
14005877,K13YE7U,2006,G96
14005966,K13YE7Z,2012,G96
14005967,K13YE7Z,2012,G96
14005968,K13YE7Z,2012,G96
14005969,K13YE7Z,2012,G96
14006823,K13YE8V,2007,703
14006824,K13YE8V,2007,703
14006825,K13YE8V,2007,703
14006826,K13YE8V,2007,703
14006827,K13YE8V,2007,G96
14006828,K13YE8V,2007,G96
14006829,K13YE8V,2007,G96
14006830,K13YE8V,2007,G96
14006831,K13YE8V,2011,G96
14006832,K13YE8V,2011,G96
14006833,K13YE8V,2011,G96
14006834,K13YE8V,2011,G96
14006902,K13YE8W,2009,703
14006903,K13YE8W,2009,703
14006904,K13YE8W,2009,703
14006905,K13YE8W,2009,703
14006906,K13YE8W,2009,703
14006907,K13YE8W,2009,703
14006908,K13YE8W,2009,703
14006909,K13YE8W,2009,703
14007107,K13YE9L,2007,G96
14007108,K13YE9L,2007,G96
14007109,K13YE9L,2007,G96
14007110,K13YE9L,2007,G96
14007239,K13YE9Q,2007,G96
14007240,K13YE9Q,2007,G96
14007241,K13YE9Q,2007,G96
14007242,K13YE9Q,2007,G96
14007249,K13YE9Q,2009,G96
14007250,K13YE9Q,2009,G96
14007251,K13YE9Q,2009,G96
14007252,K13YE9Q,2009,G96
14007389,K13YF0A,2007,G96
14007390,K13YF0A,2007,G96
14007391,K13YF0A,2007,G96
14007392,K13YF0A,2007,G96
14007565,K13YF0M,2010,703
14007566,K13YF0M,2010,703
14007567,K13YF0M,2010,703
14007568,K13YF0M,2010,703
14008232,K13YF2H,2007,G96
14008233,K13YF2H,2007,G96
14008234,K13YF2H,2007,G96
14008235,K13YF2H,2007,G96
14008236,K13YF2H,2007,G96
14008237,K13YF2H,2007,G96
14008238,K13YF2H,2007,G96
14008239,K13YF2H,2007,G96
14008298,K13YF2O,2007,G96
14008299,K13YF2O,2007,G96
14008300,K13YF2O,2007,G96
14008301,K13YF2O,2007,G96
14008302,K13YF2O,2009,G96
14008303,K13YF2O,2009,G96
14008304,K13YF2O,2009,G96
14008305,K13YF2O,2009,G96
14008337,K13YF3B,2009,G96
14008338,K13YF3B,2009,G96
14008339,K13YF3B,2009,G96
14008340,K13YF3B,2009,G96
14008446,K13YF3C,2009,G96
14008447,K13YF3C,2009,G96
14008448,K13YF3C,2009,G96
14008449,K13YF3C,2009,G96
14008450,K13YF3C,2009,G96
14008451,K13YF3C,2009,G96
14008452,K13YF3C,2009,G96
14008453,K13YF3C,2009,G96
14008511,K13YF3F,2009,G96
14008512,K13YF3F,2009,G96
14008513,K13YF3F,2009,G96
14008514,K13YF3F,2009,G96
14008515,K13YF3F,2009,G96
14008516,K13YF3F,2009,G96
14008517,K13YF3F,2009,G96
14008613,K13YF3L,2009,G96
14008614,K13YF3L,2009,G96
14008615,K13YF3L,2009,G96
14008616,K13YF3L,2009,G96
14008685,K13YF3V,2009,G96
14008686,K13YF3V,2009,G96
14008687,K13YF3V,2009,G96
14008688,K13YF3V,2009,G96
14008852,K13YF4L,2012,G96
14008853,K13YF4L,2012,G96
14008854,K13YF4L,2012,G96
14008855,K13YF4L,2012,G96
14008938,K13YF4M,2012,G96
14008939,K13YF4M,2012,G96
14008940,K13YF4M,2012,G96
14008941,K13YF4M,2012,G96
14009094,K13YF4T,2010,G96
14009095,K13YF4T,2010,G96
14009096,K13YF4T,2010,G96
14009323,K13YF4Y,2006,703
14009324,K13YF4Y,2006,703
14009325,K13YF4Y,2006,703
14009326,K13YF4Y,2006,703
14009589,K13YF5A,2012,G96
14009590,K13YF5A,2012,G96
14009591,K13YF5A,2012,G96
14009592,K13YF5A,2012,G96
14009597,K13YF5A,2012,G96
14009598,K13YF5A,2012,G96
14009599,K13YF5A,2012,G96
14009789,K13YF5H,2006,703
14009790,K13YF5H,2006,703
14009791,K13YF5H,2006,703
14009792,K13YF5H,2006,703
14009793,K13YF5H,2010,G96
14009794,K13YF5H,2010,G96
14009795,K13YF5H,2010,G96
14009796,K13YF5H,2010,G96
14009917,K13YF5L,2007,G96
14009918,K13YF5L,2007,G96
14009919,K13YF5L,2007,G96
14009920,K13YF5L,2007,G96
14009970,K13YF5M,2007,G96
14009971,K13YF5M,2007,G96
14009972,K13YF5M,2007,G96
14009973,K13YF5M,2007,G96
14009974,K13YF5M,2009,G96
14009975,K13YF5M,2009,G96
14009976,K13YF5M,2009,G96
14009977,K13YF5M,2009,G96
14010045,K13YF5O,2007,G96
14010046,K13YF5O,2007,G96
14010047,K13YF5O,2007,G96
14010048,K13YF5O,2007,G96
14010049,K13YF5O,2009,G96
14010050,K13YF5O,2009,G96
14010051,K13YF5O,2009,G96
14010052,K13YF5O,2009,G96
14012204,K13YF6X,2009,G96
14012205,K13YF6X,2009,G96
14012206,K13YF6X,2009,G96
14012207,K13YF6X,2009,G96
14012276,K13YF6Z,2010,G96
14012277,K13YF6Z,2010,G96
14012278,K13YF6Z,2010,G96
14012279,K13YF6Z,2010,G96
14012482,K13YF7C,2009,G96
14012483,K13YF7C,2009,G96
14012484,K13YF7C,2009,G96
14012485,K13YF7C,2009,G96
14012745,K13YF7H,2006,G96
14012746,K13YF7H,2006,G96
14012747,K13YF7H,2006,G96
14012748,K13YF7H,2006,G96
14013919,K13YF8H,2009,G96
14013920,K13YF8H,2009,G96
14013921,K13YF8H,2009,G96
14013922,K13YF8H,2009,G96
14014009,K13YF8K,2006,G96
14014010,K13YF8K,2006,G96
14014011,K13YF8K,2006,G96
14014012,K13YF8K,2006,G96
14014101,K13YF8O,2009,703
14014102,K13YF8O,2009,703
14014103,K13YF8O,2009,703
14014104,K13YF8O,2009,703
14014900,K13YF9D,2007,G96
14014901,K13YF9D,2007,G96
14014902,K13YF9D,2007,G96
14014903,K13YF9D,2007,G96
14015126,K13YF9H,2009,G96
14015127,K13YF9H,2009,G96
14015128,K13YF9H,2009,G96
14015129,K13YF9H,2009,G96
14015130,K13YF9H,2009,G96
14015954,K13YF9V,2007,G96
14015955,K13YF9V,2007,G96
14015956,K13YF9V,2007,G96
14015957,K13YF9V,2007,G96
14016120,K13YF9X,2012,G96
14016121,K13YF9X,2012,G96
14016122,K13YF9X,2012,G96
14016123,K13YF9X,2012,G96
14016124,K13YF9X,2012,G96
14016467,K13YG0F,2007,G96
14016468,K13YG0F,2007,G96
14016469,K13YG0F,2007,G96
14016470,K13YG0F,2007,G96
14016744,K13YG0L,2007,G96
14016745,K13YG0L,2007,G96
14016746,K13YG0L,2007,G96
14016747,K13YG0L,2007,G96
14016773,K13YG0M,2007,703
14016774,K13YG0M,2007,703
14016775,K13YG0M,2007,703
14016776,K13YG0M,2007,703
14017261,K13YG0S,2012,G96
14017262,K13YG0S,2012,G96
14017263,K13YG0S,2012,G96
14017264,K13YG0S,2012,G96
14018329,K13YG1N,2012,G96
14018330,K13YG1N,2012,G96
14018331,K13YG1N,2012,G96
14018332,K13YG1N,2012,G96
14018385,K13YG1O,2009,G96
14018386,K13YG1O,2009,G96
14018387,K13YG1O,2009,G96
14018388,K13YG1O,2009,G96
14018681,K13YG1W,2007,G96
14018682,K13YG1W,2007,G96
14018683,K13YG1W,2007,G96
14018684,K13YG1W,2007,G96
14018859,K13YG2D,2009,G96
14018860,K13YG2D,2009,G96
14018861,K13YG2D,2009,G96
14018862,K13YG2D,2009,G96
14019077,K13YG2H,2006,G96
