,packed_desig,year,obs
34000101,K21W07X,C2008,~5N1XG96
34000102,K21W07X,C2008,~5N1XG96
34000103,K21W07X,C2008,~5N1XG96
34000104,K21W07X,C2008,~5N1XG96
34000133,K21W07Y,C2008,~5N1X703
34000134,K21W07Y,C2008,~5N1X703
34000135,K21W07Y,C2008,~5N1X703
34000136,K21W07Y,C2008,~5N1X703
34000497,K21W08D,C2009,~5N1YG96
34000498,K21W08D,C2009,~5N1YG96
34000499,K21W08D,C2009,~5N1YG96
34000500,K21W08D,C2009,~5N1YG96
34000501,K21W08D,C2009,~5N1Y703
34000502,K21W08D,C2009,~5N1Y703
34000503,K21W08D,C2009,~5N1Y703
34000504,K21W08D,C2009,~5N1Y703
34000505,K21W08D,C2012,~5N1YG96
34000506,K21W08D,C2012,~5N1YG96
34000507,K21W08D,C2012,~5N1YG96
34000508,K21W08D,C2012,~5N1YG96
34000550,K21W08E,C2009,~5N1Z703
34000551,K21W08E,C2009,~5N1Z703
34000552,K21W08E,C2009,~5N1Z703
34000553,K21W08E,C2009,~5N1Z703
34000685,K21W08G,C2007,~5N1ZG96
34000686,K21W08G,C2007,~5N1ZG96
34000687,K21W08G,C2007,~5N1ZG96
34000688,K21W08G,C2007,~5N1ZG96
34000911,K21W08O,C2011,~5N1aG96
34000912,K21W08O,C2011,~5N1aG96
34000913,K21W08O,C2011,~5N1aG96
34000914,K21W08O,C2011,~5N1aG96
34001124,K21W08X,C2011,~5SLgG96
34001125,K21W08X,C2011,~5SLgG96
34001126,K21W08X,C2011,~5SLgG96
34001127,K21W08X,C2011,~5SLgG96
34001128,K21W08X,C2012,~5SLgG96
34001129,K21W08X,C2012,~5SLgG96
34001130,K21W08X,C2012,~5SLgG96
34001131,K21W08X,C2012,~5SLgG96
34001167,K21W08Y,C2011,~5SLgG96
34001168,K21W08Y,C2011,~5SLgG96
34001169,K21W08Y,C2011,~5SLgG96
34001170,K21W08Y,C2011,~5SLgG96
34001230,K21W09A,C2009,~5SLgG96
34001231,K21W09A,C2009,~5SLgG96
34001232,K21W09A,C2009,~5SLgG96
34001254,K21W09B,C2011,~5WFtG96
34001255,K21W09B,C2011,~5WFtG96
34001256,K21W09B,C2011,~5WFtG96
34001257,K21W09B,C2011,~5WFtG96
34001320,K21W09E,C2010,~5WFtG96
34001321,K21W09E,C2010,~5WFtG96
34001322,K21W09E,C2010,~5WFtG96
34001323,K21W09E,C2010,~5WFtG96
34001344,K21W09F,C2011,~5WFtG96
34001345,K21W09F,C2011,~5WFtG96
34001346,K21W09F,C2011,~5WFtG96
34001347,K21W09F,C2011,~5WFtG96
34001395,K21W09H,C2005,~5Y1RG96
34001396,K21W09H,C2005,~5Y1RG96
34001397,K21W09H,C2005,~5Y1RG96
34001398,K21W09H,C2005,~5Y1RG96
34001402,K21W09H,C2010,~5Y1RG96
34001403,K21W09H,C2010,~5Y1RG96
34001404,K21W09H,C2010,~5Y1RG96
34001405,K21W09H,C2010,~5Y1RG96
34001439,K21W09J,C2011,~5Y1RG96
34001440,K21W09J,C2011,~5Y1RG96
34001441,K21W09J,C2011,~5Y1RG96
34001442,K21W09J,C2011,~5Y1RG96
34001464,K21W09K,C2009,~5Y1SG96
34001465,K21W09K,C2009,~5Y1SG96
34001466,K21W09K,C2009,~5Y1SG96
34001467,K21W09K,C2009,~5Y1SG96
34001468,K21W09K,C2009,~5Y1SG96
34001469,K21W09K,C2009,~5Y1SG96
34001470,K21W09K,C2009,~5Y1SG96
34001471,K21W09K,C2009,~5Y1SG96
34001735,K21W09W,C2012,~5fw3G96
34001736,K21W09W,C2012,~5fw3G96
34001737,K21W09W,C2012,~5fw3G96
34001738,K21W09W,C2012,~5fw3G96
34001819,K21W10A,C2012,~5hfQG96
34001820,K21W10A,C2012,~5hfQG96
34001821,K21W10A,C2012,~5hfQG96
34001822,K21W10A,C2012,~5hfQG96
34001823,K21W10A,C2012,~5fw3G96
34001824,K21W10A,C2012,~5fw3G96
34001825,K21W10A,C2012,~5fw3G96
34001826,K21W10A,C2012,~5fw3G96
34001844,K21W10B,C2010,~6n91G96
34001845,K21W10B,C2010,~6n91G96
34001846,K21W10B,C2010,~6n91G96
34001949,K21W10H,C2010,~5j2LG96
34001950,K21W10H,C2010,~5j2LG96
34001951,K21W10H,C2010,~5j2LG96
34001952,K21W10H,C2010,~5j2LG96
34002109,K21W10O,C2010,~6CJ1G96
34002110,K21W10O,C2010,~6CJ1G96
34002111,K21W10O,C2010,~6CJ1G96
34002112,K21W10O,C2010,~6CJ1G96
34002193,K21W10Q,C2008,~6DLEG96
34002194,K21W10Q,C2008,~6DLEG96
34002195,K21W10Q,C2008,~6DLEG96
34002196,K21W10Q,C2008,~6DLEG96
34002283,K21W10T,C2008,~6IpWG96
34002284,K21W10T,C2008,~6IpWG96
34002285,K21W10T,C2008,~6IpWG96
34002286,K21W10T,C2008,~6IpWG96
34002368,K21W10X,C2012,~6VMpG96
34002369,K21W10X,C2012,~6VMpG96
34002370,K21W10X,C2012,~6VMpG96
34002371,K21W10X,C2012,~6VMpG96
34002472,K21W11B,C2011,~6hd4G96
34002473,K21W11B,C2011,~6hd4G96
34002474,K21W11B,C2011,~6hd4G96
34002475,K21W11B,C2011,~6hd4G96
34002510,K21W11C,C2010,~6hd4G96
34002511,K21W11C,C2010,~6hd4G96
34002512,K21W11C,C2010,~6hd4G96
34002513,K21W11C,C2010,~6hd4G96
34002594,K21W11E,C2007,~6hd4G96
34002595,K21W11E,C2007,~6hd4G96
34002596,K21W11E,C2007,~6hd4G96
34002597,K21W11E,C2007,~6hd4G96
34002648,K21W11F,C2005,~6hd4G96
34002649,K21W11F,C2005,~6hd4G96
34002650,K21W11F,C2005,~6hd4G96
34002651,K21W11F,C2005,~6hd4G96
34002752,K21W11J,C2008,~7BmnG96
34002753,K21W11J,C2008,~7BmnG96
34002754,K21W11J,C2008,~7BmnG96
34002755,K21W11J,C2008,~7BmnG96
34002844,K21W11L,C2012,~6rDwG96
34002845,K21W11L,C2012,~6rDwG96
34002846,K21W11L,C2012,~6rDwG96
34002847,K21W11L,C2012,~6rDwG96
34003088,K21W11Z,C2010,~77zBG96
34003089,K21W11Z,C2010,~77zBG96
34003090,K21W11Z,C2010,~77zBG96
34003091,K21W11Z,C2010,~77zBG96
34003138,K21W12B,C2006,~79NXG96
34003139,K21W12B,C2006,~79NXG96
34003140,K21W12B,C2006,~79NXG96
34003141,K21W12B,C2006,~79NXG96
34003142,K21W12B,C2011,~79NXG96
34003143,K21W12B,C2011,~79NXG96
34003144,K21W12B,C2011,~79NXG96
34003145,K21W12B,C2011,~79NXG96
34003220,K21W12E,C2010,~79NYG96
34003221,K21W12E,C2010,~79NYG96
34003222,K21W12E,C2010,~79NYG96
34003223,K21W12E,C2010,~79NYG96
34003379,K21W12L,C2012,~7XQ5G96
34003380,K21W12L,C2012,~7XQ5G96
34003381,K21W12L,C2012,~7XQ5G96
34003382,K21W12L,C2012,~7XQ5G96
34003447,K21W12O,C2011,~7XQ6G96
34003448,K21W12O,C2011,~7XQ6G96
34003449,K21W12O,C2011,~7XQ6G96
34003450,K21W12O,C2011,~7XQ6G96
34003467,K21W12P,C2011,~7nAcG96
34003468,K21W12P,C2011,~7nAcG96
34003469,K21W12P,C2011,~7nAcG96
34003470,K21W12P,C2011,~7nAcG96
34005858,K21X02S,C2008,~5SLhG96
34005859,K21X02S,C2008,~5SLhG96
34005860,K21X02S,C2008,~5SLhG96
34005861,K21X02S,C2008,~5SLhG96
34007353,K21X04D,C2007,~5JGUG96
34007354,K21X04D,C2007,~5JGUG96
34007355,K21X04D,C2007,~5JGUG96
34007356,K21X04D,C2007,~5JGUG96
34007357,K21X04D,C2012,~5JGUG96
34007358,K21X04D,C2012,~5JGUG96
34007359,K21X04D,C2012,~5JGUG96
34007360,K21X04D,C2012,~5JGUG96
34009816,K21X06V,C2005,~5hfQG96
34009817,K21X06V,C2005,~5hfQG96
34009818,K21X06V,C2005,~5hfQG96
34009819,K21X06V,C2005,~5hfQG96
34009824,K21X06V,C2012,~5hfQG96
34009825,K21X06V,C2012,~5hfQG96
34009826,K21X06V,C2012,~5hfQG96
34009827,K21X06V,C2012,~5hfQG96
34009828,K21X06V,C2012,~5hfQG96
34009829,K21X06V,C2012,~5hfQG96
34009830,K21X06V,C2012,~5hfQG96
34009831,K21X06V,C2012,~5hfQG96
34010105,K21X07B,C2005,~5LmO703
34010106,K21X07B,C2005,~5LmP703
34010107,K21X07B,C2005,~5LmP703
34010108,K21X07B,C2005,~5LmP703
34010169,K21X07C,C2011,~77zBG96
34010170,K21X07C,C2011,~77zBG96
34010171,K21X07C,C2011,~77zBG96
34010172,K21X07C,C2011,~77zBG96
34010313,K21X07E,C2012,~5LmPG96
34010314,K21X07E,C2012,~5LmPG96
34010315,K21X07E,C2012,~5LmPG96
34010316,K21X07E,C2012,~5LmPG96
34010703,K21X07S,C2011,~5N1dG96
34010704,K21X07S,C2011,~5N1dG96
34010705,K21X07S,C2011,~5N1dG96
34010706,K21X07S,C2011,~5N1dG96
34010836,K21X07V,C2008,~6VMq703
34010837,K21X07V,C2008,~6VMq703
34010838,K21X07V,C2008,~6VMq703
34010839,K21X07V,C2008,~6VMq703
34011025,K21X08C,C2005,~5Q27G96
34011026,K21X08C,C2005,~5Q27G96
34011027,K21X08C,C2005,~5Q27G96
34011028,K21X08C,C2005,~5Q27G96
34011029,K21X08C,C2010,~5Q27G96
34011030,K21X08C,C2010,~5Q27G96
34011031,K21X08C,C2010,~5Q27G96
34011032,K21X08C,C2010,~5Q27G96
34011275,K21X08L,C2010,~5SLhG96
34011276,K21X08L,C2010,~5SLhG96
34011277,K21X08L,C2010,~5SLhG96
34011278,K21X08L,C2010,~5SLhG96
34011418,K21X08N,C2012,~5SLhG96
34011419,K21X08N,C2012,~5SLhG96
34011420,K21X08N,C2012,~5SLhG96
34011421,K21X08N,C2012,~5SLhG96
34011454,K21X08O,C2012,~5SLiG96
34011455,K21X08O,C2012,~5SLiG96
34011456,K21X08O,C2012,~5SLiG96
34011457,K21X08O,C2012,~5SLiG96
34011497,K21X08P,C2012,~5SLiG96
34011498,K21X08P,C2012,~5SLiG96
34011499,K21X08P,C2012,~5SLiG96
34011500,K21X08P,C2012,~5SLiG96
34011522,K21X08Q,C2010,~5SLiG96
34011523,K21X08Q,C2010,~5SLiG96
34011524,K21X08Q,C2010,~5SLiG96
34011525,K21X08Q,C2010,~5SLiG96
34011589,K21X08S,C2007,~5WFuG96
34011590,K21X08S,C2007,~5WFuG96
34011591,K21X08S,C2007,~5WFuG96
34011592,K21X08S,C2007,~5WFuG96
34011642,K21X08T,C2008,~5WFuG96
34011643,K21X08T,C2008,~5WFuG96
34011644,K21X08T,C2008,~5WFuG96
34011645,K21X08T,C2008,~5WFuG96
34011829,K21X08Z,C2009,~5Y1TG96
34011830,K21X08Z,C2009,~5Y1TG96
34011831,K21X08Z,C2009,~5Y1TG96
34011832,K21X08Z,C2009,~5Y1TG96
34012381,K21X10A,C2012,~6hd5G96
34012382,K21X10A,C2012,~6hd5G96
34012383,K21X10A,C2012,~6hd5G96
34012384,K21X10A,C2012,~6hd5G96
34012446,K21X10C,C2007,~6oJTG96
34012447,K21X10C,C2007,~6oJTG96
34012448,K21X10C,C2007,~6oJTG96
34012449,K21X10C,C2007,~6oJTG96
34012515,K21X10E,C2010,~6oJTG96
34012516,K21X10E,C2010,~6oJTG96
34012517,K21X10E,C2010,~6oJTG96
34012518,K21X10E,C2010,~6oJTG96
34012546,K21X10F,C2010,~6q0oG96
34012547,K21X10F,C2010,~6q0oG96
34012548,K21X10F,C2010,~6q0oG96
34012549,K21X10F,C2010,~6q0oG96
34012701,K21X10K,C2012,~6wsqG96
34012702,K21X10K,C2012,~6wsqG96
34012703,K21X10K,C2012,~6wsqG96
34012704,K21X10K,C2012,~6wsqG96
34012954,K21X10Y,C2011,~7nAcG96
34012955,K21X10Y,C2011,~7nAcG96
34012956,K21X10Y,C2011,~7nAcG96
34012957,K21X10Y,C2011,~7nAcG96
34012972,K21X10Z,C2010,~7xZLG96
34012973,K21X10Z,C2010,~7xZLG96
34012974,K21X10Z,C2010,~7xZLG96
34012975,K21X10Z,C2010,~7xZLG96
34012976,K21X10Z,C2012,~7xZLG96
34012977,K21X10Z,C2012,~7xZLG96
34012978,K21X10Z,C2012,~7xZLG96
34012979,K21X10Z,C2012,~7xZLG96
34013248,K21Y00F,C2006,~6n92G96
34013249,K21Y00F,C2006,~6n92G96
34013250,K21Y00F,C2006,~6n92G96
34013251,K21Y00F,C2006,~6n92G96
34014929,K21Y01A,C2011,~5N1fG96
34014930,K21Y01A,C2011,~5N1fG96
34014931,K21Y01A,C2011,~5N1fG96
34014932,K21Y01A,C2011,~5N1fG96
34015110,K21Y01F,C2007,~5Q29G96
34015111,K21Y01F,C2007,~5Q29G96
34015112,K21Y01F,C2007,~5Q29G96
34015113,K21Y01F,C2007,~5Q29G96
34015114,K21Y01F,C2012,~5Q29G96
34015115,K21Y01F,C2012,~5Q29G96
34015116,K21Y01F,C2012,~5Q29G96
34015117,K21Y01F,C2012,~5Q29G96
34015253,K21Y01K,C2010,~5Y1TG96
34015254,K21Y01K,C2010,~5Y1TG96
34015255,K21Y01K,C2010,~5Y1TG96
34015256,K21Y01K,C2010,~5Y1TG96
34015257,K21Y01K,C2010,~5Y1TG96
34015258,K21Y01K,C2010,~5Y1TG96
34015259,K21Y01K,C2010,~5Y1TG96
34015260,K21Y01K,C2010,~5Y1TG96
34024334,K22A06Z,C2005,~5Zf2703
34024335,K22A06Z,C2005,~5Zf2703
34024336,K22A06Z,C2005,~5Zf2703
34024337,K22A06Z,C2005,~5Zf2703
34024528,K22A07E,C2011,~5Q2BG96
34024529,K22A07E,C2011,~5Q2BG96
34024530,K22A07E,C2011,~5Q2BG96
34024531,K22A07E,C2011,~5Q2BG96
34024973,K22A07T,C2008,~5N1uG96
34024974,K22A07T,C2008,~5N1uG96
34024975,K22A07T,C2008,~5N1uG96
34024976,K22A07T,C2008,~5N1uG96
34024977,K22A07T,C2008,~5N1uG96
34024978,K22A07T,C2008,~5N1uG96
34024979,K22A07T,C2008,~5N1uG96
34024980,K22A07T,C2008,~5N1uG96
34025016,K22A07U,C2010,~5N1uG96
34025017,K22A07U,C2010,~5N1uG96
34025018,K22A07U,C2010,~5N1uG96
34025019,K22A07U,C2010,~5N1uG96
34025020,K22A07U,C2010,~5N1uG96
34025101,K22A07W,C2009,~5N1vG96
34025102,K22A07W,C2009,~5N1vG96
34025103,K22A07W,C2009,~5N1vG96
34025104,K22A07W,C2009,~5N1vG96
34025105,K22A07W,C2011,~5N1vG96
34025106,K22A07W,C2011,~5N1vG96
34025107,K22A07W,C2011,~5N1vG96
34025108,K22A07W,C2011,~5N1vG96
34025145,K22A07X,C2012,~5N1vG96
34025146,K22A07X,C2012,~5N1vG96
34025147,K22A07X,C2012,~5N1vG96
34025148,K22A07X,C2012,~5N1vG96
34025149,K22A07X,C2012,~5N1vG96
34025150,K22A07X,C2012,~5N1vG96
34025151,K22A07X,C2012,~5N1vG96
34025152,K22A07X,C2012,~5N1vG96
34025171,K22A07Y,C2009,~5N1v703
34025172,K22A07Y,C2009,~5N1v703
34025173,K22A07Y,C2009,~5N1v703
34025174,K22A07Y,C2009,~5N1v703
34025557,K22A08G,C2008,~5Q2BG96
34025558,K22A08G,C2008,~5Q2BG96
34025559,K22A08G,C2008,~5Q2BG96
34025560,K22A08G,C2008,~5Q2BG96
34025683,K22A08J,C2011,~5N1wG96
34025684,K22A08J,C2011,~5N1wG96
34025685,K22A08J,C2011,~5N1wG96
34025686,K22A08J,C2011,~5N1wG96
34025803,K22A08N,C2007,~5N1xG96
34025804,K22A08N,C2007,~5N1xG96
