,packed_desig,year,obs
4000047,K07TO9D,2007,G96
4000048,K07TO9D,2007,G96
4000049,K07TO9D,2007,G96
4000050,K07TO9D,2007,G96
4000051,K07TO9D,2007,G96
4000052,K07TO9D,2007,G96
4000053,K07TO9D,2007,G96
4000054,K07TO9D,2007,G96
4000058,K07TO9F,2007,G96
4000059,K07TO9F,2007,G96
4000060,K07TO9F,2007,G96
4000061,K07TO9F,2007,G96
4000062,K07TO9F,2007,G96
4000063,K07TO9F,2007,G96
4000064,K07TO9F,2007,G96
4000065,K07TO9F,2007,G96
4000072,K07TO9F,2009,G96
4000073,K07TO9F,2009,G96
4000074,K07TO9F,2009,G96
4000075,K07TO9F,2009,G96
4000132,K07TO9H,2005,G96
4000133,K07TO9H,2005,G96
4000134,K07TO9H,2005,G96
4000135,K07TO9H,2005,G96
4000136,K07TO9H,2007,G96
4000137,K07TO9H,2007,G96
4000138,K07TO9H,2007,G96
4000139,K07TO9H,2007,G96
4000140,K07TO9H,2007,G96
4000141,K07TO9H,2007,G96
4000142,K07TO9H,2007,G96
4000143,K07TO9H,2007,G96
4000144,K07TO9H,2007,G96
4000145,K07TO9H,2007,G96
4000146,K07TO9H,2007,G96
4000147,K07TO9H,2007,G96
4000151,K07TO9H,2012,G96
4000152,K07TO9H,2012,G96
4000153,K07TO9H,2012,G96
4000208,K07TO9J,2007,G96
4000209,K07TO9J,2007,G96
4000210,K07TO9J,2007,G96
4000211,K07TO9J,2007,G96
4000212,K07TO9J,2007,G96
4000213,K07TO9J,2007,G96
4000214,K07TO9J,2007,G96
4000215,K07TO9J,2007,G96
4000216,K07TO9J,2007,G96
4000217,K07TO9J,2007,G96
4000218,K07TO9J,2007,G96
4000219,K07TO9J,2007,G96
4000265,K07TO9K,2007,G96
4000266,K07TO9K,2007,G96
4000267,K07TO9K,2007,G96
4000268,K07TO9K,2007,G96
4000269,K07TO9K,2007,G96
4000270,K07TO9K,2007,G96
4000271,K07TO9K,2007,G96
4000272,K07TO9K,2007,G96
4000335,K07TO9L,2007,G96
4000336,K07TO9L,2007,G96
4000337,K07TO9L,2007,G96
4000338,K07TO9L,2007,G96
4000339,K07TO9L,2007,G96
4000340,K07TO9L,2007,G96
4000341,K07TO9L,2007,G96
4000342,K07TO9L,2007,G96
4000343,K07TO9L,2007,G96
4000344,K07TO9L,2007,G96
4000345,K07TO9L,2007,G96
4000346,K07TO9L,2007,G96
4000347,K07TO9M,2007,G96
4000348,K07TO9M,2007,G96
4000349,K07TO9M,2007,G96
4000350,K07TO9M,2007,G96
4000351,K07TO9M,2007,G96
4000352,K07TO9M,2007,G96
4000353,K07TO9M,2007,G96
4000354,K07TO9M,2007,G96
4000355,K07TO9M,2007,G96
4000356,K07TO9M,2007,G96
4000357,K07TO9M,2007,G96
4000358,K07TO9M,2007,G96
4000359,K07TO9M,2007,G96
4000360,K07TO9M,2007,G96
4000361,K07TO9M,2007,G96
4000362,K07TO9M,2007,G96
4000363,K07TO9M,2007,G96
4000364,K07TO9M,2007,G96
4000365,K07TO9M,2007,G96
4000366,K07TO9M,2007,G96
4000393,K07TO9N,2007,G96
4000394,K07TO9N,2007,G96
4000395,K07TO9N,2007,G96
4000396,K07TO9N,2007,G96
4000397,K07TO9N,2007,G96
4000398,K07TO9N,2007,G96
4000399,K07TO9N,2007,G96
4000400,K07TO9N,2007,G96
4000404,K07TO9N,2007,G96
4000405,K07TO9N,2007,G96
4000406,K07TO9N,2007,G96
4000407,K07TO9N,2007,G96
4000408,K07TO9O,2007,G96
4000409,K07TO9O,2007,G96
4000410,K07TO9O,2007,G96
4000411,K07TO9O,2007,G96
4000412,K07TO9O,2007,G96
4000413,K07TO9O,2007,G96
4000414,K07TO9O,2007,G96
4000415,K07TO9O,2007,G96
4000416,K07TO9S,2007,G96
4000417,K07TO9S,2007,G96
4000418,K07TO9S,2007,G96
4000419,K07TO9S,2007,G96
4000420,K07TO9S,2007,G96
4000421,K07TO9S,2007,G96
4000422,K07TO9S,2007,G96
4000423,K07TO9S,2007,G96
4000424,K07TO9S,2007,G96
4000425,K07TO9S,2007,G96
4000426,K07TO9S,2007,G96
4000427,K07TO9S,2007,G96
4000428,K07TO9T,2007,G96
4000429,K07TO9T,2007,G96
4000430,K07TO9T,2007,G96
4000431,K07TO9T,2007,G96
4000432,K07TO9T,2007,G96
4000433,K07TO9T,2007,G96
4000434,K07TO9T,2007,G96
4000435,K07TO9T,2007,G96
4000436,K07TO9T,2007,G96
4000437,K07TO9T,2007,G96
4000438,K07TO9T,2007,G96
4000439,K07TO9T,2007,G96
4000443,K07TO9U,2007,G96
4000444,K07TO9U,2007,G96
4000445,K07TO9U,2007,G96
4000446,K07TO9U,2007,G96
4000447,K07TO9U,2007,G96
4000448,K07TO9U,2007,G96
4000449,K07TO9U,2007,G96
4000450,K07TO9U,2007,G96
4000451,K07TO9U,2007,G96
4000452,K07TO9U,2007,G96
4000453,K07TO9U,2007,G96
4000454,K07TO9U,2007,G96
4000455,K07TO9W,2007,G96
4000456,K07TO9W,2007,G96
4000457,K07TO9W,2007,G96
4000458,K07TO9W,2007,G96
