,packed_desig,year,obs
30000443,K19N08B,2008,G96
30000444,K19N08B,2008,G96
30000445,K19N08B,2008,G96
30000446,K19N08B,2008,G96
30000447,K19N08B,2012,G96
30000448,K19N08B,2012,G96
30000449,K19N08B,2012,G96
30000450,K19N08B,2012,G96
30001609,K19N08Q,2011,G96
30001610,K19N08Q,2011,G96
30001611,K19N08Q,2011,G96
30001612,K19N08Q,2011,G96
30001746,K19N08R,2010,G96
30001747,K19N08R,2010,G96
30001748,K19N08R,2010,G96
30001749,K19N08R,2010,G96
30001850,K19N08S,2008,G96
30001851,K19N08S,2008,G96
30001852,K19N08S,2008,G96
30001853,K19N08S,2008,G96
30001854,K19N08S,2008,G96
30001855,K19N08S,2008,G96
30001856,K19N08S,2008,G96
30001857,K19N08S,2008,G96
30002314,K19N08X,2010,G96
30002315,K19N08X,2010,G96
30002316,K19N08X,2010,G96
30002317,K19N08X,2010,G96
30002822,K19N09D,2009,G96
30002823,K19N09D,2009,G96
30002824,K19N09D,2009,G96
30002825,K19N09D,2009,G96
30003094,K19N09G,2008,G96
30003095,K19N09G,2008,G96
30003096,K19N09G,2008,G96
30003097,K19N09G,2008,G96
30003182,K19N09H,2009,G96
30003183,K19N09H,2009,G96
30003184,K19N09H,2009,G96
30003185,K19N09H,2009,G96
30003186,K19N09H,2009,G96
30003187,K19N09H,2009,G96
30003188,K19N09H,2009,G96
30003189,K19N09H,2009,G96
30003492,K19N09L,2012,G96
30003493,K19N09L,2012,G96
30003494,K19N09L,2012,G96
30003495,K19N09L,2012,G96
30003695,K19N09O,2011,G96
30003696,K19N09O,2011,G96
30003697,K19N09O,2011,G96
30003698,K19N09O,2011,G96
30004121,K19N09T,2010,G96
30004122,K19N09T,2010,G96
30004123,K19N09T,2010,G96
30004124,K19N09T,2010,G96
30004930,K19N10F,2012,G96
30004931,K19N10F,2012,G96
30004932,K19N10F,2012,G96
30004933,K19N10F,2012,G96
30005153,K19N10J,2007,G96
30005154,K19N10J,2007,G96
30005155,K19N10J,2007,G96
30005156,K19N10J,2007,G96
30005317,K19N10L,2012,G96
30005318,K19N10L,2012,G96
30005319,K19N10L,2012,G96
30005320,K19N10L,2012,G96
30005864,K19N10U,2008,G96
30005865,K19N10U,2008,G96
30005866,K19N10U,2008,G96
30005867,K19N10U,2008,G96
30006302,K19N11A,2008,G96
30006303,K19N11A,2008,G96
30006304,K19N11A,2008,G96
30006305,K19N11A,2008,G96
30006638,K19N11G,2011,G96
30006639,K19N11G,2011,G96
30006640,K19N11G,2011,G96
30006641,K19N11G,2011,G96
30006709,K19N11H,2010,G96
30006710,K19N11H,2010,G96
30006711,K19N11H,2010,G96
30007187,K19N11P,2012,G96
30007188,K19N11P,2012,G96
