,packed_desig,year,obs
29000142,K18U22Y,C2007,~5r9zG96
29000143,K18U22Y,C2007,~5r9zG96
29000144,K18U22Y,C2007,~5r9zG96
29000337,K18U23A,C2007,~4fYYG96
29000338,K18U23A,C2007,~4fYYG96
29000339,K18U23A,C2007,~4fYYG96
29000340,K18U23A,C2007,~4fYYG96
29000439,K18U23C,C2009,~5oUUG96
29000440,K18U23C,C2009,~5oUUG96
29000441,K18U23C,C2009,~5oUUG96
29000483,K18U23D,C2009,~40gJG96
29000484,K18U23D,C2009,~40gJG96
29000485,K18U23D,C2009,~40gJG96
29000486,K18U23D,C2009,~40gJG96
29000620,K18U23F,C2007,~77xAG96
29000621,K18U23F,C2007,~77xAG96
29000622,K18U23F,C2007,~77xAG96
29000623,K18U23F,C2007,~77xAG96
29000692,K18U23G,C2007,~40gJG96
29000693,K18U23G,C2007,~40gJG96
29000694,K18U23G,C2007,~40gJG96
29000695,K18U23G,C2007,~40gJG96
29000696,K18U23G,C2007,~40gJG96
29000697,K18U23G,C2007,~40gJG96
29000698,K18U23G,C2007,~40gJG96
29000699,K18U23G,C2007,~40gJG96
29001106,K18U23Q,C2008,~5taCG96
29001107,K18U23Q,C2008,~5taCG96
29001108,K18U23Q,C2008,~5taCG96
29001109,K18U23Q,C2008,~5taCG96
29001376,K18U23V,C2009,~5kfcG96
29001377,K18U23V,C2009,~5kfcG96
29001378,K18U23V,C2009,~5kfcG96
29001379,K18U23V,C2009,~5kfcG96
29001513,K18U23Y,C2009,~4qj2G96
29001514,K18U23Y,C2009,~4qj2G96
29001515,K18U23Y,C2009,~4qj2G96
29001516,K18U23Y,C2009,~4qj2G96
29001561,K18U24A,C2008,~4yiFG96
29001562,K18U24A,C2008,~4yiFG96
29001563,K18U24A,C2008,~4yiFG96
29001564,K18U24A,C2008,~4yiFG96
29001728,K18U24F,C2011,~5SHKG96
29001729,K18U24F,C2011,~5SHKG96
29001730,K18U24F,C2011,~5SHKG96
29001731,K18U24F,C2011,~5SHKG96
29001801,K18U24J,C2007,~3d0yG96
29001802,K18U24J,C2007,~3d0yG96
29001803,K18U24J,C2007,~3d0yG96
29001804,K18U24J,C2007,~3d0yG96
29002043,K18U24P,C2011,~5kfdG96
29002044,K18U24P,C2011,~5kfdG96
29002045,K18U24P,C2011,~5kfdG96
29002046,K18U24P,C2011,~5kfdG96
29002107,K18U24Q,C2008,~59uP703
29002108,K18U24Q,C2008,~59uP703
29002109,K18U24Q,C2008,~59uP703
29002110,K18U24Q,C2008,~59uP703
29002538,K18U24Y,C2009,~4v5vG96
29002539,K18U24Y,C2009,~4v5vG96
29002540,K18U24Y,C2009,~4v5vG96
29002541,K18U24Y,C2009,~4v5vG96
29002696,K18U25B,C2007,~4qj2G96
29002697,K18U25B,C2007,~4qj2G96
29002698,K18U25B,C2007,~4qj2G96
29002699,K18U25B,C2007,~4qj2G96
29002995,K18U25H,C2006,~5ZeM703
29002996,K18U25H,C2006,~5ZeM703
29002997,K18U25H,C2006,~5ZeM703
29002998,K18U25H,C2006,~5ZeM703
29003177,K18U25N,C2007,~4fYYG96
29003178,K18U25N,C2007,~4fYYG96
29003179,K18U25N,C2007,~4fYYG96
29003181,K18U25N,C2007,~4fYYG96
29003182,K18U25N,C2007,~4fYYG96
29003183,K18U25N,C2007,~4fYYG96
29003184,K18U25N,C2007,~4fYYG96
29003185,K18U25N,C2007,~4fYYG96
29003186,K18U25N,C2007,~4fYYG96
29003187,K18U25N,C2007,~4fYYG96
29003188,K18U25N,C2007,~4fYYG96
29003189,K18U25N,C2007,~4fYYG96
29003308,K18U25P,C2012,~6rCjG96
29003309,K18U25P,C2012,~6rCjG96
29003310,K18U25P,C2012,~6rCjG96
29003311,K18U25P,C2012,~6rCjG96
29003546,K18U25T,C2011,~6hYwG96
29003547,K18U25T,C2011,~6hYwG96
29003548,K18U25T,C2011,~6hYwG96
29003549,K18U25T,C2011,~6hYwG96
29003668,K18U25Y,C2012,~4fYYG96
29003669,K18U25Y,C2012,~4fYYG96
29003670,K18U25Y,C2012,~4fYYG96
29003671,K18U25Y,C2012,~4fYYG96
29003934,K18U26B,C2008,~3vTOG96
29003935,K18U26B,C2008,~3vTOG96
29003936,K18U26B,C2008,~3vTOG96
29003937,K18U26B,C2008,~3vTOG96
29003997,K18U26C,C2008,~3vTOG96
29003998,K18U26C,C2008,~3vTOG96
29003999,K18U26C,C2008,~3vTOG96
29004000,K18U26C,C2008,~3vTOG96
29004055,K18U26D,C2010,~40gKG96
29004056,K18U26D,C2010,~40gKG96
29004057,K18U26D,C2010,~40gKG96
29004058,K18U26D,C2010,~40gKG96
29004272,K18U26K,C2007,~40gLG96
29004273,K18U26K,C2007,~40gLG96
29004274,K18U26K,C2007,~40gLG96
29004275,K18U26K,C2007,~40gLG96
29004364,K18U26L,C2007,~40gLG96
29004365,K18U26L,C2007,~40gLG96
29004366,K18U26L,C2007,~40gLG96
29004367,K18U26L,C2007,~40gLG96
29004456,K18U26M,C2007,~40gMG96
29004457,K18U26M,C2007,~40gMG96
29004458,K18U26M,C2007,~40gMG96
29004459,K18U26M,C2007,~40gMG96
29004592,K18U26N,C2007,~40gMG96
29004593,K18U26N,C2007,~40gMG96
29004594,K18U26N,C2007,~40gMG96
29004595,K18U26N,C2007,~40gMG96
29004686,K18U26O,C2007,~40gMG96
29004687,K18U26O,C2007,~40gMG96
29004688,K18U26O,C2007,~40gMG96
29004689,K18U26O,C2007,~40gMG96
29004729,K18U26P,C2011,~40gMG96
29004730,K18U26P,C2011,~40gMG96
29004731,K18U26P,C2011,~40gMG96
29004732,K18U26P,C2011,~40gMG96
29004820,K18U26Q,C2011,~40gNG96
29004821,K18U26Q,C2011,~40gNG96
29004822,K18U26Q,C2011,~40gNG96
29004823,K18U26Q,C2011,~40gNG96
29005265,K18U26X,C2007,~40gOG96
