,packed_desig,year,obs
17000051,K14V10X,C2007,~3FRMG96
17000052,K14V10X,C2007,~3FRMG96
17000053,K14V10X,C2007,~3FRMG96
17000054,K14V10X,C2007,~3FRMG96
17000055,K14V10X,C2007,~3FRMG96
17000056,K14V10X,C2007,~3FRMG96
17000057,K14V10X,C2007,~3FRMG96
17000058,K14V10X,C2007,~3FRMG96
17000276,K14V11G,C2007,~1ELaG96
17000277,K14V11G,C2007,~1ELaG96
17000278,K14V11G,C2007,~1ELaG96
17000279,K14V11G,C2007,~1ELaG96
17000280,K14V11G,C2007,~1ELaG96
17000281,K14V11G,C2007,~1ELaG96
17000282,K14V11G,C2007,~1ELaG96
17000283,K14V11G,C2007,~1ELaG96
17000443,K14V11K,C2009,~243DG96
17000444,K14V11K,C2009,~243DG96
17000445,K14V11K,C2009,~243DG96
17000446,K14V11K,C2009,~243DG96
17000447,K14V11K,C2009,~243DG96
17000448,K14V11K,C2009,~243DG96
17000449,K14V11K,C2009,~243DG96
17000450,K14V11K,C2009,~243DG96
17000451,K14V11K,C2009,~243DG96
17000452,K14V11K,C2009,~243DG96
17000453,K14V11K,C2009,~243DG96
17000454,K14V11K,C2009,~243DG96
17000633,K14V11T,C2008,~1ELbG96
17000634,K14V11T,C2008,~1ELbG96
17000635,K14V11T,C2008,~1ELbG96
17000639,K14V11T,C2010,~1ELbG96
17000640,K14V11T,C2010,~1ELbG96
17000641,K14V11T,C2010,~1ELbG96
17000642,K14V11T,C2010,~1ELbG96
17000643,K14V11T,C2010,~1ELbG96
17000644,K14V11T,C2010,~1ELbG96
17000645,K14V11T,C2010,~1ELbG96
17000646,K14V11T,C2010,~1ELbG96
17000647,K14V11T,C2010,~1ELbG96
17000648,K14V11T,C2010,~1ELbG96
17000649,K14V11T,C2010,~1ELbG96
17000650,K14V11T,C2010,~1ELbG96
17000698,K14V11U,C2008,~2cntG96
17000699,K14V11U,C2008,~2cntG96
17000700,K14V11U,C2008,~2cntG96
17000701,K14V11U,C2008,~2cntG96
17000705,K14V11U,C2010,~2QhHG96
17000706,K14V11U,C2010,~2QhHG96
