,packed_desig,year,obs
8454,J83Q00C,C2008,z6485G96
8455,J83Q00C,C2008,z6485G96
8456,J83Q00C,C2008,z6485G96
8457,J83Q00C,C2008,z6485G96
8766,J84Q01L,C2007,~0ry9G96
8767,J84Q01L,C2007,~0ry9G96
8768,J84Q01L,C2007,~0ry9G96
8769,J84Q01L,C2007,~0ry9G96
8773,J84Q01L,C2008,~0ry9G96
8774,J84Q01L,C2008,~0ry9G96
8775,J84Q01L,C2008,~0ry9G96
11426,J88P01F,C2009,~0CHDG96
11427,J88P01F,C2009,~0CHDG96
11428,J88P01F,C2009,~0CHDG96
11429,J88P01F,C2009,~0CHDG96
13638,J90S24M,C2006,~5ZUn703
13639,J90S24M,C2006,~5ZUn703
13640,J90S24M,C2006,~5ZUn703
13641,J90S24M,C2006,~5ZUn703
15248,J91R28N,C2008,~3NQrG96
15249,J91R28N,C2008,~3NQrG96
15250,J91R28N,C2008,~3NQrG96
15904,J91X00B,C2007,t5405G96
15905,J91X00B,C2007,t5405G96
15906,J91X00B,C2007,t5405G96
15907,J91X00B,C2007,t5405G96
16570,J92S00W,C2008,~0DIp703
16571,J92S00W,C2008,~0DIp703
16572,J92S00W,C2008,~0DIp703
16573,J92S00W,C2008,~0DIpG96
16574,J92S00W,C2008,~0DIpG96
16575,J92S00W,C2008,~0DIpG96
16576,J92S00W,C2008,~0DIpG96
17111,J92W10Q,C2006,~3TteG96
17112,J92W10Q,C2006,~3TteG96
17113,J92W10Q,C2006,~3TteG96
17114,J92W10Q,C2006,~3TteG96
17288,J92X00A,C2005,p0573703
17289,J92X00A,C2005,p0573703
17290,J92X00A,C2005,p0573703
17291,J92X00A,C2005,p0573703
17292,J92X00A,C2005,p0573G96
17293,J92X00A,C2005,p0573G96
17294,J92X00A,C2005,p0573G96
17295,J92X00A,C2005,p0573G96
17304,J92X00A,C2005,p3332703
17305,J92X00A,C2005,p3332703
17306,J92X00A,C2005,p3332703
17307,J92X00A,C2005,p3332703
17512,J93B10C,C2008,~3yxB703
17513,J93B10C,C2008,~3yxB703
17514,J93B10C,C2008,~3yxB703
17515,J93B10C,C2008,~3yxB703
17516,J93B10C,C2008,~3yxBG96
17517,J93B10C,C2008,~3yxBG96
17518,J93B10C,C2008,~3yxBG96
17519,J93B10C,C2008,~3yxBG96
17520,J93B10C,C2012,~3yxB703
17521,J93B10C,C2012,~3yxB703
17522,J93B10C,C2012,~3yxB703
17523,J93B10C,C2012,~3yxB703
17584,J93B12F,C2006,~3WjxG96
17585,J93B12F,C2006,~3WjxG96
17586,J93B12F,C2006,~3WjxG96
17587,J93B12F,C2006,~3WjxG96
17591,J93B12F,C2008,~3WjxG96
17592,J93B12F,C2008,~3WjxG96
17593,J93B12F,C2008,~3WjxG96
17594,J93B12F,C2008,~3WjxG96
17595,J93B12F,C2008,~3WjxG96
17596,J93B12F,C2008,~3WjxG96
17597,J93B12F,C2008,~3WjxG96
17598,J93B12F,C2008,~3WjxG96
17606,J93B12F,C2011,~3WjxG96
17607,J93B12F,C2011,~3WjxG96
17608,J93B12F,C2011,~3WjxG96
17609,J93B12F,C2011,~3WjxG96
18899,J93O05W,C2006,~3NQsG96
18900,J93O05W,C2006,~3NQsG96
18901,J93O05W,C2006,~3NQsG96
18902,J93O05W,C2006,~3NQsG96
18903,J93O05W,C2006,~3NQsG96
18904,J93O05W,C2006,~3NQsG96
18905,J93O05W,C2006,~3NQsG96
18906,J93O05W,C2006,~3NQsG96
18907,J93O05W,C2009,~3NQsG96
18908,J93O05W,C2009,~3NQsG96
18909,J93O05W,C2009,~3NQsG96
18910,J93O05W,C2009,~3NQsG96
18914,J93O05W,C2010,~3NQsG96
18915,J93O05W,C2010,~3NQsG96
18916,J93O05W,C2010,~3NQsG96
18917,J93O05W,C2010,~3NQsG96
19180,J93O09P,C2011,~3NQsG96
19181,J93O09P,C2011,~3NQsG96
19182,J93O09P,C2011,~3NQsG96
19183,J93O09P,C2011,~3NQsG96
19423,J93P01K,C2007,~3WjxG96
19424,J93P01K,C2007,~3WjxG96
19425,J93P01K,C2007,~3WjxG96
19426,J93P01K,C2007,~3WjxG96
19599,J93S16Z,C2007,~3TtfG96
19600,J93S16Z,C2007,~3TtfG96
19601,J93S16Z,C2007,~3TtfG96
19602,J93S16Z,C2007,~3TtfG96
19603,J93S16Z,C2008,~3TtfG96
19604,J93S16Z,C2008,~3TtfG96
19605,J93S16Z,C2008,~3TtfG96
19606,J93S16Z,C2008,~3TtfG96
19931,J93T06P,C2009,~5qm9G96
19932,J93T06P,C2009,~5qm9G96
19933,J93T06P,C2009,~5qm9G96
19934,J93T06P,C2009,~5qm9G96
19935,J93T06P,C2009,~5qm9G96
19936,J93T06P,C2009,~5qm9G96
19937,J93T06P,C2009,~5qm9G96
19938,J93T06P,C2009,~5qm9G96
20276,J93U00D,C2005,n0126703
20277,J93U00D,C2005,n0126703
20278,J93U00D,C2005,n0126703
20279,J93U00D,C2005,n0126703
20391,J93V00C,C2007,~032xG96
20392,J93V00C,C2007,~032xG96
20393,J93V00C,C2007,~032xG96
20394,J93V00C,C2007,~032xG96
20395,J93V00C,C2007,~032xG96
20396,J93V00C,C2007,~032xG96
20397,J93V00C,C2007,~032xG96
20398,J93V00C,C2007,~032xG96
20408,J93V06E,C2008,~4hglG96
20409,J93V06E,C2008,~4hglG96
20410,J93V06E,C2008,~4hglG96
20411,J93V06E,C2008,~4hglG96
20687,J94A05C,C2008,~4InlG96
20688,J94A05C,C2008,~4InlG96
20689,J94A05C,C2008,~4InlG96
20690,J94A05C,C2008,~4InlG96
20755,J94A08S,C2005,~5PnJG96
20756,J94A08S,C2005,~5PnJG96
20757,J94A08S,C2005,~5PnJG96
20758,J94A08S,C2005,~5PnJG96
20759,J94A08S,C2009,~5PnJG96
20760,J94A08S,C2009,~5PnJG96
20761,J94A08S,C2009,~5PnJG96
20762,J94A08S,C2009,~5PnJG96
20763,J94A08S,C2009,~5PnJG96
20764,J94A08S,C2010,~5PnJG96
20765,J94A08S,C2010,~5PnJG96
20766,J94A08S,C2010,~5PnJG96
20767,J94A08S,C2010,~5PnJG96
20768,J94A08S,C2010,~5PnJG96
20792,J94A09F,C2008,~3NQtG96
20793,J94A09F,C2008,~3NQtG96
20794,J94A09F,C2008,~3NQtG96
20795,J94A09F,C2008,~3NQtG96
20796,J94A09F,C2010,~3NQtG96
20797,J94A09F,C2010,~3NQtG96
20798,J94A09F,C2010,~3NQtG96
20799,J94A09F,C2010,~3NQtG96
20800,J94A09F,C2010,~3NQtG96
20801,J94A09F,C2010,~3NQtG96
20802,J94A09F,C2010,~3NQtG96
20803,J94A09F,C2010,~3NQtG96
20900,J94A17D,C2010,~5XSTG96
20901,J94A17D,C2010,~5XSTG96
20902,J94A17D,C2010,~5XSTG96
20903,J94A17D,C2010,~5XSTG96
20904,J94A17D,C2010,~5XSTG96
20905,J94A17D,C2010,~5XSTG96
20906,J94A17D,C2010,~5XSTG96
20907,J94A17D,C2011,~5XSTG96
20908,J94A17D,C2011,~5XSTG96
20909,J94A17D,C2011,~5XSTG96
20910,J94A17D,C2011,~5XSTG96
21065,J94B06A,C2011,~5nDnG96
21066,J94B06A,C2011,~5nDnG96
21067,J94B06A,C2011,~5nDnG96
21068,J94B06A,C2011,~5nDnG96
21282,J94C06Y,C2007,~2cRSG96
21283,J94C06Y,C2007,~2cRSG96
