,packed_desig,year,obs
31000077,K19V25X,C2010,~7BhwG96
31000078,K19V25X,C2010,~7BhwG96
31000079,K19V25X,C2010,~7BhwG96
31000080,K19V25X,C2010,~7BhwG96
31000388,K19V26L,C2008,~4iT4G96
31000389,K19V26L,C2008,~4iT4G96
31000390,K19V26L,C2008,~4iT4G96
31000391,K19V26L,C2008,~4iT4G96
31000647,K19V26Q,C2011,~7BhwG96
31000648,K19V26Q,C2011,~7BhwG96
31000649,K19V26Q,C2011,~7BhwG96
31000650,K19V26Q,C2011,~7BhwG96
31000702,K19V26R,C2010,~7BhwG96
31000703,K19V26R,C2010,~7BhwG96
31000704,K19V26R,C2010,~7BhwG96
31000705,K19V26R,C2010,~7BhwG96
31000879,K19V26Y,C2011,~4iT5G96
31000880,K19V26Y,C2011,~4iT5G96
31000881,K19V26Y,C2011,~4iT5G96
31000882,K19V26Y,C2011,~4iT5G96
31000903,K19V26Z,C2008,~4iT5G96
31000904,K19V26Z,C2008,~4iT5G96
31000905,K19V26Z,C2008,~4iT5G96
31000906,K19V26Z,C2008,~4iT5G96
31001124,K19V27J,C2011,~5SJ8G96
31001125,K19V27J,C2011,~5SJ8G96
31001126,K19V27J,C2011,~5SJ8G96
31001127,K19V27J,C2011,~5SJ8G96
31001128,K19V27J,C2011,~5SJ8G96
31001129,K19V27J,C2011,~5SJ8G96
31001130,K19V27J,C2011,~5SJ8G96
31001131,K19V27J,C2011,~5SJ8G96
31001246,K19V27P,C2005,~4iT7G96
31001247,K19V27P,C2005,~4iT7G96
31001248,K19V27P,C2005,~4iT7G96
31001249,K19V27P,C2005,~4iT7G96
31001250,K19V27P,C2006,~4iT7G96
31001251,K19V27P,C2006,~4iT7G96
31001252,K19V27P,C2006,~4iT7G96
31001253,K19V27P,C2006,~4iT7G96
31001380,K19V27T,C2008,~4iT7G96
31001381,K19V27T,C2008,~4iT7G96
31001382,K19V27T,C2008,~4iT7G96
31001383,K19V27T,C2008,~4iT7G96
31001522,K19V27Y,C2012,~5SJ8G96
31001523,K19V27Y,C2012,~5SJ8G96
31001524,K19V27Y,C2012,~5SJ8G96
31001525,K19V27Y,C2012,~5SJ8G96
31001758,K19V28G,C2010,~6EqHG96
31001759,K19V28G,C2010,~6EqHG96
31001760,K19V28G,C2010,~6EqHG96
31001761,K19V28G,C2010,~6EqHG96
31001762,K19V28G,C2010,~6EqHG96
31001763,K19V28G,C2010,~6EqHG96
31001764,K19V28G,C2010,~6EqHG96
31001765,K19V28G,C2010,~6EqHG96
31001796,K19V28H,C2010,~79MbG96
31001797,K19V28H,C2010,~79MbG96
31001798,K19V28H,C2010,~79MbG96
31001799,K19V28H,C2010,~79MbG96
31001800,K19V28H,C2010,~79MbG96
31001801,K19V28H,C2010,~79MbG96
31001802,K19V28H,C2010,~79MbG96
31001803,K19V28H,C2010,~79MbG96
31001907,K19V28M,C2008,~4iT8G96
31001908,K19V28M,C2008,~4iT8G96
31001909,K19V28M,C2008,~4iT8G96
31001910,K19V28M,C2008,~4iT8G96
31001911,K19V28M,C2009,~4v6OG96
31001912,K19V28M,C2009,~4v6OG96
31001913,K19V28M,C2009,~4v6OG96
31001914,K19V28M,C2009,~4v6OG96
31001915,K19V28M,C2011,~4iT8G96
31001916,K19V28M,C2011,~4iT8G96
31001917,K19V28M,C2011,~4iT8G96
31001918,K19V28M,C2011,~4iT8G96
31002205,K19V29A,C2010,~4qmVG96
31002206,K19V29A,C2010,~4qmVG96
31002207,K19V29A,C2010,~4qmVG96
31002208,K19V29A,C2010,~4qmVG96
31002235,K19V29B,C2010,~4iT9G96
31002236,K19V29B,C2010,~4iT9G96
31002237,K19V29B,C2010,~4iT9G96
31002238,K19V29B,C2010,~4iT9G96
31002356,K19V29H,C2008,~5XxWG96
31002357,K19V29H,C2008,~5XxWG96
31002358,K19V29H,C2008,~5XxWG96
31002359,K19V29H,C2008,~5XxWG96
31002456,K19V29M,C2007,~4iTAG96
31002457,K19V29M,C2007,~4iTAG96
31002458,K19V29M,C2007,~4iTAG96
31002459,K19V29M,C2007,~4iTAG96
31002515,K19V29N,C2006,~4iTAG96
31002516,K19V29N,C2006,~4iTAG96
31002517,K19V29N,C2006,~4iTAG96
31002518,K19V29N,C2006,~4iTAG96
31002655,K19V29Q,C2005,~4nI3G96
31002656,K19V29Q,C2005,~4nI3G96
31002657,K19V29Q,C2005,~4nI3G96
31002658,K19V29Q,C2005,~4nI3G96
31002700,K19V29S,C2007,~4nI3G96
31002701,K19V29S,C2007,~4nI3G96
31002702,K19V29S,C2007,~4nI3G96
31002703,K19V29S,C2007,~4nI3G96
31002704,K19V29S,C2009,~4nI3G96
31002705,K19V29S,C2009,~4nI3G96
31002706,K19V29S,C2009,~4nI3G96
31002707,K19V29S,C2009,~4nI3G96
31002758,K19V29T,C2008,~4nI3G96
31002759,K19V29T,C2008,~4nI3G96
31002760,K19V29T,C2008,~4nI3G96
31002761,K19V29T,C2008,~4nI3G96
31002878,K19V29V,C2010,~4nI4G96
31002879,K19V29V,C2010,~4nI4G96
31002880,K19V29V,C2010,~4nI4G96
31002881,K19V29V,C2010,~4nI4G96
