,packed_desig,year,obs
15000151,K14JA0O,2010,G96
15000152,K14JA0O,2010,G96
15000153,K14JA0O,2010,G96
15000154,K14JA0O,2010,G96
15000994,K14JA1C,2009,G96
15000995,K14JA1C,2009,G96
15000996,K14JA1C,2009,G96
15001262,K14JA1H,2007,G96
15001263,K14JA1H,2007,G96
15001264,K14JA1H,2007,G96
15001265,K14JA1H,2007,G96
15001266,K14JA1H,2011,G96
15001267,K14JA1H,2011,G96
15001268,K14JA1H,2011,G96
15001269,K14JA1H,2011,G96
15001864,K14JA1U,2008,G96
15001865,K14JA1U,2008,G96
15001866,K14JA1U,2008,G96
15001867,K14JA1U,2008,G96
15002254,K14JA2B,2008,G96
15002255,K14JA2B,2008,G96
15002256,K14JA2B,2008,G96
15002257,K14JA2B,2008,G96
15002534,K14JA2H,2011,G96
15002535,K14JA2H,2011,G96
15002536,K14JA2H,2011,G96
15002537,K14JA2H,2011,G96
15002678,K14JA2M,2007,G96
15002679,K14JA2M,2007,G96
15002680,K14JA2M,2007,G96
15002681,K14JA2M,2007,G96
15003257,K14JA3B,2010,G96
15003258,K14JA3B,2010,G96
15003259,K14JA3B,2010,G96
15003260,K14JA3B,2010,G96
15003261,K14JA3B,2012,G96
15003262,K14JA3B,2012,G96
15003263,K14JA3B,2012,G96
15003264,K14JA3B,2012,G96
15004469,K14JA4C,2012,G96
15004470,K14JA4C,2012,G96
15004471,K14JA4C,2012,G96
15004472,K14JA4C,2012,G96
15005688,K14JA5D,2012,G96
15005689,K14JA5D,2012,G96
15005690,K14JA5D,2012,G96
15005691,K14JA5D,2012,G96
15005780,K14JA5G,2008,G96
15005781,K14JA5G,2008,G96
15005782,K14JA5G,2008,G96
15005783,K14JA5G,2008,G96
15006090,K14JA5O,2005,G96
15006091,K14JA5O,2005,G96
15006092,K14JA5O,2005,G96
15006093,K14JA5O,2005,G96
15006094,K14JA5O,2009,G96
15006095,K14JA5O,2009,G96
15006096,K14JA5O,2009,G96
15006097,K14JA5O,2009,G96
15006181,K14JA5S,2006,G96
15006182,K14JA5S,2006,G96
15006183,K14JA5S,2006,G96
15006184,K14JA5S,2006,G96
15006185,K14JA5S,2011,G96
15006186,K14JA5S,2011,G96
15006187,K14JA5S,2011,G96
15006188,K14JA5S,2011,G96
15006264,K14JA5T,2007,G96
15006265,K14JA5T,2007,G96
15006266,K14JA5T,2007,G96
15006267,K14JA5T,2007,G96
15006268,K14JA5T,2009,G96
15006269,K14JA5T,2009,G96
15006270,K14JA5T,2009,G96
15006271,K14JA5T,2009,G96
15006392,K14JA5W,2007,703
15006393,K14JA5W,2007,703
15006394,K14JA5W,2007,703
15006395,K14JA5W,2007,703
15006467,K14JA5Y,2005,G96
15006468,K14JA5Y,2005,G96
15006469,K14JA5Y,2005,G96
15006470,K14JA5Y,2005,G96
15006471,K14JA5Y,2012,G96
15006472,K14JA5Y,2012,G96
15006473,K14JA5Y,2012,G96
15006513,K14JA5Z,2010,G96
15006514,K14JA5Z,2010,G96
15006515,K14JA5Z,2010,G96
15006516,K14JA5Z,2010,G96
15006517,K14JA5Z,2012,G96
15006518,K14JA5Z,2012,G96
15006519,K14JA5Z,2012,G96
15006520,K14JA5Z,2012,G96
15006567,K14JA6A,2007,G96
15006568,K14JA6A,2007,G96
15006569,K14JA6A,2007,G96
15006570,K14JA6A,2007,G96
15006571,K14JA6A,2011,G96
15006572,K14JA6A,2011,G96
15006573,K14JA6A,2011,G96
15006574,K14JA6A,2011,G96
15006643,K14JA6C,2008,G96
15006644,K14JA6C,2008,G96
15006645,K14JA6C,2008,G96
15006646,K14JA6C,2008,G96
15006647,K14JA6C,2011,G96
15006648,K14JA6C,2011,G96
15006649,K14JA6C,2011,G96
15006650,K14JA6C,2011,G96
15006680,K14JA6E,2011,G96
15006681,K14JA6E,2011,G96
15006682,K14JA6E,2011,G96
15006683,K14JA6E,2011,G96
15006827,K14JA6G,2010,G96
15006828,K14JA6G,2010,G96
15006829,K14JA6G,2010,G96
15006830,K14JA6G,2010,G96
15006895,K14JA6H,2008,G96
15006896,K14JA6H,2008,G96
15006897,K14JA6H,2008,G96
15006898,K14JA6H,2008,G96
15007277,K14JA6N,2005,G96
15007278,K14JA6N,2005,G96
15007279,K14JA6N,2005,G96
15007280,K14JA6N,2005,G96
15007327,K14JA6P,2007,G96
15007328,K14JA6P,2007,G96
15007329,K14JA6P,2007,G96
15007330,K14JA6P,2007,G96
15007390,K14JA6Q,2007,G96
15007391,K14JA6Q,2007,G96
15007392,K14JA6Q,2007,G96
15007393,K14JA6Q,2007,G96
15007457,K14JA6R,2008,G96
15007458,K14JA6R,2008,G96
15007459,K14JA6R,2008,G96
15007460,K14JA6R,2008,G96
15007518,K14JA6T,2011,G96
15007519,K14JA6T,2011,G96
15007520,K14JA6T,2011,G96
15007521,K14JA6T,2011,G96
15007749,K14JA6Y,2005,G96
15007750,K14JA6Y,2005,G96
15007751,K14JA6Y,2005,G96
15007752,K14JA6Y,2005,G96
15007753,K14JA6Y,2011,G96
15007754,K14JA6Y,2011,G96
15007755,K14JA6Y,2011,G96
15007756,K14JA6Y,2011,G96
15007791,K14JA6Z,2012,G96
15007792,K14JA6Z,2012,G96
15007793,K14JA6Z,2012,G96
15007794,K14JA6Z,2012,G96
15007844,K14JA7A,2006,G96
15007845,K14JA7A,2006,G96
15007846,K14JA7A,2006,G96
15007847,K14JA7A,2006,G96
15007906,K14JA7B,2006,G96
15007907,K14JA7B,2006,G96
15007908,K14JA7B,2006,G96
15007909,K14JA7B,2006,G96
15007910,K14JA7B,2010,G96
15007911,K14JA7B,2010,G96
15007912,K14JA7B,2010,G96
15007913,K14JA7B,2010,G96
15007988,K14JA7C,2006,G96
15007989,K14JA7C,2006,G96
15007990,K14JA7C,2006,G96
15007991,K14JA7C,2006,G96
15008073,K14JA7E,2008,G96
15008074,K14JA7E,2008,G96
15008075,K14JA7E,2008,G96
15008076,K14JA7E,2008,G96
15008164,K14JA7G,2008,G96
15008165,K14JA7G,2008,G96
15008166,K14JA7G,2008,G96
15008167,K14JA7G,2008,G96
15008205,K14JA7H,2008,G96
15008206,K14JA7H,2008,G96
15008207,K14JA7H,2008,G96
15008208,K14JA7H,2008,G96
15008209,K14JA7H,2010,G96
15008210,K14JA7H,2010,G96
15008211,K14JA7H,2010,G96
15008212,K14JA7H,2010,G96
15008213,K14JA7H,2012,G96
15008214,K14JA7H,2012,G96
15008215,K14JA7H,2012,G96
15008216,K14JA7H,2012,G96
15008235,K14JA7J,2009,G96
15008236,K14JA7J,2009,G96
15008237,K14JA7J,2009,G96
15008238,K14JA7J,2009,G96
15008284,K14JA7K,2010,G96
15008285,K14JA7K,2010,G96
15008286,K14JA7K,2010,G96
15008287,K14JA7K,2010,G96
15008317,K14JA7L,2010,G96
15008318,K14JA7L,2010,G96
15008319,K14JA7L,2010,G96
15008320,K14JA7L,2010,G96
15008396,K14JA7N,2010,G96
15008397,K14JA7N,2010,G96
15008398,K14JA7N,2010,G96
15008399,K14JA7N,2010,G96
15008518,K14JA7P,2011,G96
15008519,K14JA7P,2011,G96
15008520,K14JA7P,2011,G96
15008521,K14JA7P,2011,G96
15009237,K14JA8C,2007,G96
15009238,K14JA8C,2007,G96
15009239,K14JA8C,2007,G96
15009240,K14JA8C,2007,G96
15009927,K14JA8W,2009,G96
15009928,K14JA8W,2009,G96
15009929,K14JA8W,2009,G96
15009930,K14JA8W,2009,G96
15010211,K14JA9E,2008,G96
15010212,K14JA9E,2008,G96
15010213,K14JA9E,2008,G96
15010214,K14JA9E,2008,G96
15010247,K14JA9H,2011,G96
15010248,K14JA9H,2011,G96
15010249,K14JA9H,2011,G96
15010250,K14JA9H,2011,G96
15010503,K14JA9N,2009,G96
15010504,K14JA9N,2009,G96
15010505,K14JA9N,2009,G96
15010506,K14JA9N,2009,G96
15010895,K14JA9X,2009,G96
15010896,K14JA9X,2009,G96
15010897,K14JA9X,2009,G96
15010898,K14JA9X,2009,G96
15011230,K14JB0D,2006,G96
15011231,K14JB0D,2006,G96
15011232,K14JB0D,2006,G96
15011233,K14JB0D,2006,G96
15011234,K14JB0D,2011,G96
15011235,K14JB0D,2011,G96
15011236,K14JB0D,2011,G96
15011237,K14JB0D,2011,G96
15011238,K14JB0D,2011,G96
15011239,K14JB0D,2011,G96
15011240,K14JB0D,2011,G96
15011241,K14JB0D,2011,G96
15011440,K14JB0G,2010,G96
15011441,K14JB0G,2010,G96
