,packed_desig,year,obs
2000061,K05SB0W,C2005,o4261G96
2000062,K05SB0W,C2005,o4261G96
2000063,K05SB0W,C2005,o4261G96
2000064,K05SB0W,C2005,o4261G96
2000077,K05SB0W,C2005,o6177G96
2000078,K05SB0W,C2005,o6177G96
2000079,K05SB0W,C2005,o6177G96
2000080,K05SB0W,C2005,o6177G96
2000081,K05SB0W,C2008,~0hnFG96
2000082,K05SB0W,C2008,~0hnFG96
2000083,K05SB0W,C2008,~0hnFG96
2000084,K05SB0W,C2008,~0hnFG96
2000085,K05SB0W,C2010,~0hnFG96
2000086,K05SB0W,C2010,~0hnFG96
2000087,K05SB0W,C2010,~0hnFG96
2000088,K05SB0W,C2010,~0hnFG96
2000189,K05SB1A,C2005,o4261G96
2000190,K05SB1A,C2005,o4261G96
2000191,K05SB1A,C2005,o4261G96
2000192,K05SB1A,C2005,o4261G96
2000199,K05SB1A,C2005,o7565G96
2000200,K05SB1A,C2005,o7565G96
2000201,K05SB1A,C2005,o7565G96
2000202,K05SB1A,C2005,o7565G96
2000215,K05SB1A,C2009,~0AFEG96
2000216,K05SB1A,C2009,~0AFEG96
2000217,K05SB1A,C2009,~0AFEG96
2000218,K05SB1A,C2009,~0AFEG96
2000226,K05SB1C,C2005,o4262G96
2000227,K05SB1C,C2005,o4262G96
2000228,K05SB1C,C2005,o4262G96
2000229,K05SB1C,C2005,o4262G96
2000286,K05SB1Z,C2005,o9628G96
2000287,K05SB1Z,C2005,o9628G96
2000288,K05SB1Z,C2005,o9628G96
2000289,K05SB1Z,C2005,o9628G96
2000386,K05SB2Q,C2005,p0764703
2000387,K05SB2Q,C2005,p0764703
2000388,K05SB2Q,C2005,p0764703
2000389,K05SB2Q,C2005,p0764703
2000395,K05SB2Q*,C2005,o4264703
2000396,K05SB2Q,C2005,o4264703
2000397,K05SB2Q,C2005,o4264703
2000398,K05SB2Q,C2005,o4264703
2000409,K05SB2Q,C2005,o4264703
2000410,K05SB2Q,C2005,o4264703
2000411,K05SB2Q,C2005,o4264703
2000412,K05SB2Q,C2005,o4264703
2000425,K05SB2Q,C2012,~0mNnG96
2000426,K05SB2Q,C2012,~0mNnG96
2000427,K05SB2Q,C2012,~0mNnG96
2000428,K05SB2Q,C2012,~0mNnG96
2000433,K05SB2Q,C2012,~0mNnG96
