,packed_desig,year,obs
33000254,K21J32H,C2009,~4quGG96
33000255,K21J32H,C2009,~4quGG96
33000256,K21J32H,C2009,~4quGG96
33000257,K21J32H,C2009,~4quGG96
33000319,K21J32K,C2011,~4quGG96
33000320,K21J32K,C2011,~4quGG96
33000321,K21J32K,C2011,~4quGG96
33000322,K21J32K,C2011,~4quGG96
33000342,K21J32L,C2008,~4quHG96
33000343,K21J32L,C2008,~4quHG96
33000344,K21J32L,C2008,~4quHG96
33000345,K21J32L,C2008,~4quHG96
33000346,K21J32L,C2012,~4quHG96
33000347,K21J32L,C2012,~4quHG96
33000348,K21J32L,C2012,~4quHG96
33001077,K21J33G,C2005,~4quJG96
33001078,K21J33G,C2005,~4quJG96
33001079,K21J33G,C2005,~4quJG96
33001080,K21J33G,C2005,~4quJG96
33001084,K21J33G,C2010,~4quJG96
33001085,K21J33G,C2010,~4quJG96
33001086,K21J33G,C2010,~4quJG96
33001087,K21J33G,C2010,~4quJG96
33001091,K21J33G,C2012,~4quJG96
33001092,K21J33G,C2012,~4quJG96
33001093,K21J33G,C2012,~4quJG96
33001094,K21J33G,C2012,~4quJG96
33001898,K21J34E,C2010,~4quLG96
33001899,K21J34E,C2010,~4quLG96
33001900,K21J34E,C2010,~4quLG96
33001901,K21J34E,C2010,~4quLG96
33002702,K21J35K,C2005,~5zHpG96
33002703,K21J35K,C2005,~5zHpG96
33002704,K21J35K,C2005,~5zHpG96
33002705,K21J35K,C2005,~5zHpG96
33002743,K21J35L,C2007,~4quOG96
33002744,K21J35L,C2007,~4quOG96
33002745,K21J35L,C2007,~4quOG96
33002746,K21J35L,C2007,~4quOG96
33003175,K21J36A,C2008,~4quPG96
33003176,K21J36A,C2008,~4quPG96
33003177,K21J36A,C2008,~4quPG96
33003178,K21J36A,C2008,~4quPG96
33003179,K21J36A,C2008,~4quPG96
33003180,K21J36A,C2008,~4quPG96
33003181,K21J36A,C2008,~4quPG96
33003182,K21J36A,C2008,~4quPG96
33003444,K21J36Q,C2012,~4quQG96
33003445,K21J36Q,C2012,~4quQG96
33003446,K21J36Q,C2012,~4quQG96
33003447,K21J36Q,C2012,~4quQG96
33003558,K21J36U,C2012,~4quQG96
33003559,K21J36U,C2012,~4quQG96
33003560,K21J36U,C2012,~4quQG96
33003561,K21J36U,C2012,~4quQG96
33003720,K21J36Z,C2010,~4quRG96
33003721,K21J36Z,C2010,~4quRG96
33003722,K21J36Z,C2010,~4quRG96
33003723,K21J36Z,C2010,~4quRG96
33003819,K21J37C,C2010,~4v76G96
33003820,K21J37C,C2010,~4v76G96
33003821,K21J37C,C2010,~4v76G96
33003822,K21J37C,C2010,~4v76G96
33003850,K21J37D,C2012,~79NRG96
33003851,K21J37D,C2012,~79NRG96
33003852,K21J37D,C2012,~79NRG96
33003853,K21J37D,C2012,~79NRG96
33004154,K21J37R,C2012,~4quSG96
33004155,K21J37R,C2012,~4quSG96
33004156,K21J37R,C2012,~4quSG96
33004157,K21J37R,C2012,~4quSG96
33004224,K21J37U,C2005,~4quTG96
33004225,K21J37U,C2005,~4quTG96
33004226,K21J37U,C2005,~4quTG96
33004227,K21J37U,C2005,~4quTG96
33004231,K21J37U,C2009,~4quTG96
33004232,K21J37U,C2009,~4quTG96
33004233,K21J37U,C2009,~4quTG96
33004234,K21J37U,C2009,~4quTG96
33004235,K21J37U,C2011,~4quTG96
33004236,K21J37U,C2011,~4quTG96
33004237,K21J37U,C2011,~4quTG96
33004238,K21J37U,C2011,~4quTG96
33004577,K21J38H,C2010,~4quUG96
33004578,K21J38H,C2010,~4quUG96
33004579,K21J38H,C2010,~4quUG96
33004580,K21J38H,C2010,~4quUG96
33004720,K21J38O,C2009,~4quUG96
33004721,K21J38O,C2009,~4quUG96
33004722,K21J38O,C2009,~4quUG96
33004723,K21J38O,C2009,~4quUG96
33004724,K21J38O,C2009,~4quUG96
33004725,K21J38O,C2009,~4quUG96
33004977,K21J38Z,C2012,~5lmVG96
33004978,K21J38Z,C2012,~5lmVG96
33004979,K21J38Z,C2012,~5lmVG96
33004980,K21J38Z,C2012,~5lmVG96
33005242,K21J39O,C2012,~4quWG96
33005243,K21J39O,C2012,~4quWG96
33005244,K21J39O,C2012,~4quWG96
33005492,K21J40B,C2009,~4quXG96
33005493,K21J40B,C2009,~4quXG96
33005494,K21J40B,C2009,~4quXG96
33005495,K21J40B,C2009,~4quXG96
33005616,K21J40H,C2005,~5JzkG96
33005617,K21J40H,C2005,~5JzkG96
33005618,K21J40H,C2005,~5JzkG96
33005619,K21J40H,C2005,~5JzkG96
33006283,K21J40T,C2006,~4quaG96
33006284,K21J40T,C2006,~4quaG96
33006286,K21J40T,C2006,~4quaG96
33006287,K21J40T,C2006,~4quaG96
33006288,K21J40T,C2006,~4quaG96
33006289,K21J40T,C2006,~4quaG96
33006290,K21J40T,C2006,~4quaG96
33006291,K21J40T,C2006,~4quaG96
33007320,K21J42P,C2010,~6n8SG96
33007321,K21J42P,C2010,~6n8SG96
33007322,K21J42P,C2010,~6n8SG96
33007323,K21J42P,C2010,~6n8SG96
33007402,K21J42R,C2012,~4queG96
33007403,K21J42R,C2012,~4queG96
33007404,K21J42R,C2012,~4queG96
33007405,K21J42R,C2012,~4queG96
33007495,K21J42T,C2008,~5MwpG96
33007496,K21J42T,C2008,~5MwpG96
33007497,K21J42T,C2008,~5MwpG96
33007498,K21J42T,C2008,~5MwpG96
33007679,K21J43A,C2008,~4queG96
33007680,K21J43A,C2008,~4queG96
33007681,K21J43A,C2008,~4queG96
33007682,K21J43A,C2008,~4queG96
33008545,K21J44M,C2007,~5j1MG96
33008546,K21J44M,C2007,~5j1MG96
33008547,K21J44M,C2007,~5j1MG96
33008548,K21J44M,C2007,~5j1MG96
33008826,K21J44W,C2011,~5WDFG96
33008827,K21J44W,C2011,~5WDFG96
33008828,K21J44W,C2011,~5WDFG96
33008996,K21J45D,C2009,~6BBrG96
33008997,K21J45D,C2009,~6BBrG96
33008998,K21J45D,C2009,~6BBrG96
33008999,K21J45D,C2009,~6BBrG96
33009084,K21J45G,C2011,~5JzkG96
33009085,K21J45G,C2011,~5JzkG96
33009086,K21J45G,C2011,~5JzkG96
33009087,K21J45G,C2011,~5JzkG96
33009309,K21J45Q,C2011,~4u3qG96
33009310,K21J45Q,C2011,~4u3qG96
33009311,K21J45Q,C2011,~4u3qG96
33009312,K21J45Q,C2011,~4u3qG96
33009646,K21J46E,C2008,~4ylsG96
33009647,K21J46E,C2008,~4ylsG96
33009648,K21J46E,C2008,~4ylsG96
33009649,K21J46E,C2008,~4ylsG96
33010560,K21J46Q,C2012,~4u3qG96
33010561,K21J46Q,C2012,~4u3qG96
33010562,K21J46Q,C2012,~4u3qG96
33010563,K21J46Q,C2012,~4u3qG96
33010844,K21J46T,C2011,~67J6G96
33010845,K21J46T,C2011,~67J6G96
33010846,K21J46T,C2011,~67J6G96
33010847,K21J46T,C2011,~67J6G96
33010848,K21J46T,C2011,~67J6G96
33010849,K21J46T,C2011,~67J6G96
33010850,K21J46T,C2011,~67J6G96
33010851,K21J46T,C2011,~67J6G96
33010852,K21J46T,C2011,~67J6G96
33010853,K21J46T,C2011,~67J6G96
33010855,K21J46T,C2011,~67J6G96
33011107,K21J46V,C2007,~5JEoG96
33011108,K21J46V,C2007,~5JEoG96
33011109,K21J46V,C2007,~5JEoG96
33011110,K21J46V,C2007,~5JEoG96
33011936,K21J48B,C2009,~5JzkG96
33011937,K21J48B,C2009,~5JzkG96
33011938,K21J48B,C2009,~5JzkG96
33011939,K21J48B,C2009,~5JzkG96
33012064,K21J48D,C2011,~4v77G96
33012065,K21J48D,C2011,~4v77G96
33012066,K21J48D,C2011,~4v77G96
33012067,K21J48D,C2011,~4v77G96
33012091,K21J48E,C2005,~4u3qG96
33012092,K21J48E,C2005,~4u3qG96
33012093,K21J48E,C2005,~4u3qG96
33012094,K21J48E,C2005,~4u3qG96
33012286,K21J48L,C2012,~4u3rG96
33012287,K21J48L,C2012,~4u3rG96
33012288,K21J48L,C2012,~4u3rG96
33012289,K21J48L,C2012,~4u3rG96
33012341,K21J48N,C2012,~4quuG96
33012342,K21J48N,C2012,~4quuG96
33012343,K21J48N,C2012,~4quuG96
33012344,K21J48N,C2012,~4quuG96
33012618,K21J49G,C2008,~4u3rG96
33012619,K21J49G,C2008,~4u3rG96
33012620,K21J49G,C2008,~4u3rG96
33012621,K21J49G,C2008,~4u3rG96
33013022,K21J49X,C2009,~5lmWG96
33013023,K21J49X,C2009,~5lmWG96
33013024,K21J49X,C2009,~5lmWG96
33013092,K21J49Z,C2007,~5tc9G96
33013093,K21J49Z,C2007,~5tc9G96
33013094,K21J49Z,C2007,~5tc9G96
33013095,K21J49Z,C2007,~5tcAG96
33013137,K21J50B,C2010,~5kgpG96
33013138,K21J50B,C2010,~5kgpG96
33013139,K21J50B,C2010,~5kgpG96
33013140,K21J50B,C2010,~5kgpG96
33013141,K21J50B,C2010,~5kgpG96
33013142,K21J50B,C2010,~5kgpG96
33013143,K21J50B,C2010,~5kgpG96
33013144,K21J50B,C2010,~5kgpG96
33013289,K21J50F,C2007,~5JzlG96
33013290,K21J50F,C2007,~5JzlG96
33013291,K21J50F,C2007,~5JzlG96
33013292,K21J50F,C2007,~5JzlG96
33013352,K21J50G,C2010,~5rCPG96
33013353,K21J50G,C2010,~5rCPG96
33013354,K21J50G,C2010,~5rCPG96
33013355,K21J50G,C2010,~5rCPG96
33013356,K21J50G,C2010,~5rCPG96
33013357,K21J50G,C2010,~5rCPG96
33013358,K21J50G,C2010,~5rCPG96
33013359,K21J50G,C2010,~5rCPG96
33013445,K21J50M,C2010,~5oXXG96
33013446,K21J50M,C2010,~5oXXG96
33013447,K21J50M,C2010,~5oXXG96
33013452,K21J50M,C2011,~5oXXG96
33013453,K21J50M,C2011,~5oXXG96
33013454,K21J50M,C2011,~5oXXG96
33013455,K21J50M,C2011,~5oXXG96
33014370,K21J52B,C2011,~4wS0G96
33014371,K21J52B,C2011,~4wS0G96
33014372,K21J52B,C2011,~4wS0G96
33014373,K21J52B,C2011,~4wS0G96
33014882,K21J52H,C2008,~4v79G96
33014883,K21J52H,C2008,~4v79G96
33014884,K21J52H,C2008,~4v79G96
33014885,K21J52H,C2008,~4v79G96
33014886,K21J52H,C2009,~4v79G96
33014887,K21J52H,C2009,~4v79G96
33014888,K21J52H,C2009,~4v79G96
33014889,K21J52H,C2009,~4v79G96
33014890,K21J52H,C2012,~4v79G96
33014891,K21J52H,C2012,~4v79G96
33014892,K21J52H,C2012,~4v79G96
33014893,K21J52H,C2012,~4v79G96
33014979,K21J52K,C2009,~4v79G96
33014980,K21J52K,C2009,~4v79G96
33014981,K21J52K,C2009,~4v79G96
33015033,K21J52L,C2011,~4v79G96
33015034,K21J52L,C2011,~4v79G96
33015035,K21J52L,C2011,~4v79G96
33015036,K21J52L,C2011,~4v79G96
33015098,K21J52M,C2007,~4v7AG96
33015099,K21J52M,C2007,~4v7AG96
33015100,K21J52M,C2007,~4v7AG96
33015101,K21J52M,C2007,~4v7AG96
33015190,K21J52O,C2010,~4v7AG96
33015191,K21J52O,C2010,~4v7AG96
33015192,K21J52O,C2010,~4v7AG96
33015193,K21J52O,C2010,~4v7AG96
33015404,K21J52V,C2010,~4v7AG96
33015405,K21J52V,C2010,~4v7AG96
33015406,K21J52V,C2010,~4v7BG96
33015407,K21J52V,C2010,~4v7BG96
33015507,K21J52Y,C2011,~4wS1G96
33015508,K21J52Y,C2011,~4wS1G96
33015509,K21J52Y,C2011,~4wS1G96
33015510,K21J52Y,C2011,~4wS1G96
33015719,K21J53E,C2005,~4yltG96
33015720,K21J53E,C2005,~4yltG96
33015721,K21J53E,C2005,~4yltG96
33015722,K21J53E,C2005,~4yltG96
33015827,K21J53H,C2006,~4wS2G96
33015828,K21J53H,C2006,~4wS2G96
33015829,K21J53H,C2006,~4wS2G96
33015830,K21J53H,C2006,~4wS2G96
33015831,K21J53H,C2009,~5ZeqG96
33015832,K21J53H,C2009,~5ZeqG96
33015833,K21J53H,C2009,~5ZeqG96
33015834,K21J53H,C2009,~5ZeqG96
33015835,K21J53H,C2009,~4wS2G96
33015836,K21J53H,C2009,~4wS2G96
33015837,K21J53H,C2009,~4wS2G96
33015838,K21J53H,C2009,~4wS2G96
33015839,K21J53H,C2012,~4wS2G96
33015840,K21J53H,C2012,~4wS2G96
33015841,K21J53H,C2012,~4wS2G96
33015842,K21J53H,C2012,~4wS2G96
33015958,K21J53M,C2007,~4yltG96
33015959,K21J53M,C2007,~4yltG96
33015960,K21J53M,C2007,~4yltG96
33015961,K21J53M,C2007,~4yltG96
33015983,K21J53N,C2008,~4yltG96
33015984,K21J53N,C2008,~4yltG96
33015985,K21J53N,C2008,~4yltG96
33015986,K21J53N,C2008,~4yltG96
33016025,K21J53O,C2008,~4yltG96
33016026,K21J53O,C2008,~4yltG96
33016027,K21J53O,C2008,~4yltG96
33016028,K21J53O,C2008,~4yltG96
33016855,K21J54Y,C2008,~5oXYG96
33016856,K21J54Y,C2008,~5oXYG96
33016857,K21J54Y,C2008,~5oXYG96
33016858,K21J54Y,C2008,~5oXYG96
33018048,K21J56Q,C2008,~55jyG96
33018049,K21J56Q,C2008,~55jyG96
33018050,K21J56Q,C2008,~55jyG96
33018051,K21J56Q,C2008,~55jyG96
33018052,K21J56Q,C2008,~55jyG96
33018053,K21J56Q,C2008,~55jyG96
33018054,K21J56Q,C2008,~55jyG96
33018055,K21J56Q,C2008,~55jyG96
33018077,K21J56R,C2011,~55jyG96
33018078,K21J56R,C2011,~55jyG96
