,packed_desig,year,obs
3000079,K06SO3O,2012,G96
3000080,K06SO3O,2012,G96
3000081,K06SO3O,2012,G96
3000082,K06SO3O,2012,G96
3000138,K06SO3V,2009,G96
3000139,K06SO3V,2009,G96
3000140,K06SO3V,2009,G96
3000238,K06SO3Y,2008,G96
3000239,K06SO3Y,2008,G96
3000240,K06SO3Y,2008,G96
3000241,K06SO3Y,2008,G96
3000311,K06SO4C,2010,G96
3000312,K06SO4C,2010,G96
3000313,K06SO4C,2010,G96
3000314,K06SO4C,2010,G96
3000343,K06SO4E,2006,G96
3000344,K06SO4E,2006,G96
3000345,K06SO4E,2006,G96
3000346,K06SO4E,2011,G96
3000347,K06SO4E,2011,G96
3000348,K06SO4E,2011,G96
3000349,K06SO4E,2011,G96
3000418,K06SO4N,2006,G96
3000419,K06SO4N,2006,G96
3000420,K06SO4N,2006,G96
3000421,K06SO4N,2006,G96
3000424,K06SO4N,2006,G96
3000425,K06SO4N,2006,G96
3000426,K06SO4N,2006,G96
3000427,K06SO4N,2006,G96
3000442,K06SO4S,2006,703
3000444,K06SO4S,2006,703
3000445,K06SO4S,2006,703
3000447,K06SO4S,2006,703
3000457,K06SO4S,2006,G96
3000458,K06SO4S,2006,G96
3000459,K06SO4S,2006,G96
3000461,K06SO4S,2006,G96
3000616,K06SO5C,2010,G96
3000617,K06SO5C,2010,G96
3000618,K06SO5C,2010,G96
3000619,K06SO5C,2010,G96
3000620,K06SO5C,2010,G96
3000621,K06SO5C,2010,G96
3000622,K06SO5C,2010,G96
3000623,K06SO5C,2010,G96
3000673,K06SO5M,2006,G96
3000674,K06SO5M,2006,G96
3000675,K06SO5M,2006,G96
3000676,K06SO5M,2006,G96
3000677,K06SO5M,2006,G96
3000678,K06SO5M,2006,G96
3000679,K06SO5M,2006,G96
3000680,K06SO5M,2006,G96
3000681,K06SO5M,2006,G96
3000682,K06SO5M,2006,G96
3000683,K06SO5M,2006,G96
3000684,K06SO5M,2006,G96
3000778,K06SO5Y,2006,G96
3000779,K06SO5Y,2006,G96
3000780,K06SO5Y,2006,G96
3000781,K06SO5Y,2006,G96
3000782,K06SO5Y,2006,G96
3000783,K06SO5Y,2006,G96
3000784,K06SO5Y,2006,G96
3000785,K06SO5Y,2006,G96
3000837,K06SO6D,2006,G96
3000838,K06SO6D,2006,G96
3000839,K06SO6D,2006,G96
3000840,K06SO6D,2006,G96
3000841,K06SO6D,2006,G96
3000842,K06SO6D,2006,G96
3000843,K06SO6D,2006,G96
3000844,K06SO6D,2006,G96
3000855,K06SO6E,2006,G96
3000856,K06SO6E,2006,G96
3000857,K06SO6E,2006,G96
3000858,K06SO6E,2006,G96
3000862,K06SO6E,2006,G96
3000863,K06SO6E,2006,G96
3000864,K06SO6E,2006,G96
3000865,K06SO6E,2006,G96
3000866,K06SO6E,2006,G96
3000867,K06SO6E,2006,G96
3000868,K06SO6E,2006,G96
3000869,K06SO6E,2006,G96
3000914,K06SO6F,2006,G96
3000915,K06SO6F,2006,G96
3000916,K06SO6F,2006,G96
3000917,K06SO6F,2006,G96
3000918,K06SO6F,2006,G96
3000919,K06SO6F,2006,G96
3000920,K06SO6F,2006,G96
3000921,K06SO6F,2006,G96
3000925,K06SO6F,2006,G96
3000926,K06SO6F,2006,G96
3000927,K06SO6F,2006,G96
