,packed_desig,year,obs
18000225,K15BP4M,2005,G96
18000226,K15BP4M,2005,G96
18000227,K15BP4M,2005,G96
18000228,K15BP4M,2005,G96
18000229,K15BP4M,2010,G96
18000230,K15BP4M,2010,G96
18000231,K15BP4M,2010,G96
18000315,K15BP4O,2009,G96
18000316,K15BP4O,2009,G96
18000317,K15BP4O,2009,G96
18000318,K15BP4O,2009,G96
18000319,K15BP4O,2009,G96
18000320,K15BP4O,2009,G96
18000321,K15BP4O,2009,G96
18000322,K15BP4O,2009,G96
18000323,K15BP4O,2011,G96
18000324,K15BP4O,2011,G96
18000325,K15BP4O,2011,G96
18000326,K15BP4O,2011,G96
18000327,K15BP4O,2011,G96
18000328,K15BP4O,2011,G96
18000329,K15BP4O,2011,G96
18000330,K15BP4O,2011,G96
18000378,K15BP4U,2008,G96
18000379,K15BP4U,2008,G96
18000380,K15BP4U,2008,G96
18000381,K15BP4U,2008,G96
18000382,K15BP4U,2008,G96
18000383,K15BP4U,2008,G96
18000384,K15BP4U,2008,G96
18000385,K15BP4U,2008,G96
18000386,K15BP4U,2008,G96
18000387,K15BP4U,2008,G96
18000388,K15BP4U,2008,G96
18000389,K15BP4U,2008,G96
18000390,K15BP4U,2010,G96
18000391,K15BP4U,2010,G96
18000392,K15BP4U,2010,G96
18000393,K15BP4U,2010,G96
18000394,K15BP4U,2010,G96
18000395,K15BP4U,2010,G96
18000396,K15BP4U,2010,G96
18000397,K15BP4U,2012,G96
18000398,K15BP4U,2012,G96
18000399,K15BP4U,2012,G96
18000400,K15BP4U,2012,G96
18000537,K15BP4W,2011,703
18000538,K15BP4W,2011,703
18000539,K15BP4W,2011,703
18000540,K15BP4W,2011,703
18000599,K15BP4Y,2011,703
18000600,K15BP4Y,2011,703
18000601,K15BP4Y,2011,703
18000602,K15BP4Y,2011,703
18000603,K15BP4Y,2011,703
18000604,K15BP4Y,2011,703
18000605,K15BP4Y,2011,703
18000606,K15BP4Y,2011,703
18000817,K15BP5B,2008,G96
18000818,K15BP5B,2008,G96
18000819,K15BP5B,2008,G96
18000820,K15BP5B,2008,G96
18000821,K15BP5B,2008,G96
18000822,K15BP5B,2008,G96
18000823,K15BP5B,2008,G96
18000824,K15BP5B,2008,G96
18000825,K15BP5B,2008,G96
18000826,K15BP5B,2008,G96
18000827,K15BP5B,2008,G96
18000828,K15BP5B,2008,G96
18000835,K15BP5B,2011,G96
18000836,K15BP5B,2011,G96
18000837,K15BP5B,2011,G96
18000838,K15BP5B,2011,G96
18000839,K15BP5B,2011,G96
18001101,K15BP5D,2010,G96
18001102,K15BP5D,2010,G96
18001103,K15BP5D,2010,G96
18001104,K15BP5D,2010,G96
18001300,K15BP5K,2010,703
18001301,K15BP5K,2010,703
18001302,K15BP5K,2010,703
18001303,K15BP5K,2010,703
18001304,K15BP5K,2010,G96
18001305,K15BP5K,2010,G96
18001306,K15BP5K,2010,G96
18001307,K15BP5K,2010,G96
18001551,K15BP6L,2008,G96
18001552,K15BP6L,2008,G96
18001553,K15BP6L,2008,G96
18001554,K15BP6L,2008,G96
18001605,K15BP6N,2008,G96
18001606,K15BP6N,2008,G96
18001607,K15BP6N,2008,G96
18001608,K15BP6N,2008,G96
18001712,K15BP6U,2011,G96
18001713,K15BP6U,2011,G96
18001714,K15BP6U,2011,G96
18001715,K15BP6U,2011,G96
18001773,K15BP7K,2009,G96
18001774,K15BP7K,2009,G96
18001775,K15BP7K,2009,G96
18001776,K15BP7K,2009,G96
18001833,K15BP7L,2010,G96
18001834,K15BP7L,2010,G96
18001835,K15BP7L,2010,G96
18001944,K15BP7Q,2007,G96
18001945,K15BP7Q,2007,G96
18001946,K15BP7Q,2007,G96
18001947,K15BP7Q,2007,G96
18001985,K15BP7T,2011,G96
18001986,K15BP7T,2011,G96
18001987,K15BP7T,2011,G96
18002035,K15BP7U,2011,G96
18002036,K15BP7U,2011,G96
18002037,K15BP7U,2011,G96
18002038,K15BP7U,2011,G96
18002154,K15BP7W,2011,G96
18002155,K15BP7W,2011,G96
18002156,K15BP7W,2011,G96
18002157,K15BP7W,2011,G96
18002158,K15BP7W,2012,G96
18002159,K15BP7W,2012,G96
18002160,K15BP7W,2012,G96
18002161,K15BP7W,2012,G96
18002245,K15BP7X,2005,G96
18002246,K15BP7X,2005,G96
18002247,K15BP7X,2005,G96
18002248,K15BP7X,2005,G96
18002360,K15BP8H,2008,G96
18002361,K15BP8H,2008,G96
18002362,K15BP8H,2008,G96
18002363,K15BP8H,2008,G96
18002404,K15BP8K,2010,G96
18002405,K15BP8K,2010,G96
18002406,K15BP8K,2010,G96
18002407,K15BP8K,2010,G96
18002713,K15BP8V,2011,G96
18002714,K15BP8V,2011,G96
18002715,K15BP8V,2011,G96
18002716,K15BP8V,2011,G96
18002725,K15BP8V,2012,G96
18002726,K15BP8V,2012,G96
18002727,K15BP8V,2012,G96
18002728,K15BP8V,2012,G96
18002875,K15BP8Y,2012,G96
18002876,K15BP8Y,2012,G96
18002877,K15BP8Y,2012,G96
18002878,K15BP8Y,2012,G96
18002910,K15BP8Z,2007,G96
18002911,K15BP8Z,2007,G96
18002912,K15BP8Z,2007,G96
18002913,K15BP8Z,2007,G96
18003236,K15BP9Q,2012,G96
18003237,K15BP9Q,2012,G96
18003238,K15BP9Q,2012,G96
18003239,K15BP9Q,2012,G96
18003352,K15BP9R,2006,G96
18003353,K15BP9R,2006,G96
18003354,K15BP9R,2006,G96
18003355,K15BP9R,2006,G96
18003359,K15BP9R,2010,G96
18003360,K15BP9R,2010,G96
18003361,K15BP9R,2010,G96
18003362,K15BP9R,2010,G96
18003368,K15BP9R,2011,G96
18003369,K15BP9R,2011,G96
18003370,K15BP9R,2011,G96
18003371,K15BP9R,2011,G96
18003487,K15BP9U,2010,G96
18003488,K15BP9U,2010,G96
18003489,K15BP9U,2010,G96
18003490,K15BP9U,2010,G96
18003491,K15BP9U,2010,G96
18003492,K15BP9U,2010,G96
18003493,K15BP9U,2010,G96
18003662,K15BP9Z,2006,G96
18003663,K15BP9Z,2006,G96
18003664,K15BP9Z,2006,G96
18003665,K15BP9Z,2006,G96
18003706,K15BQ0A,2009,G96
18003707,K15BQ0A,2009,G96
18003708,K15BQ0A,2009,G96
18003709,K15BQ0A,2009,G96
18003793,K15BQ0O,2012,G96
18003794,K15BQ0O,2012,G96
18003795,K15BQ0O,2012,G96
18003796,K15BQ0O,2012,G96
18004213,K15BQ1B,2010,G96
18004214,K15BQ1B,2010,G96
18004215,K15BQ1B,2010,G96
18004216,K15BQ1B,2010,G96
18004358,K15BQ1F,2010,703
18004359,K15BQ1F,2010,703
18004360,K15BQ1F,2010,703
18004361,K15BQ1F,2010,703
18004362,K15BQ1F,2011,G96
18004363,K15BQ1F,2011,G96
18004364,K15BQ1F,2011,G96
18004365,K15BQ1F,2011,G96
18004366,K15BQ1F,2011,G96
18004367,K15BQ1F,2011,G96
18004368,K15BQ1F,2011,G96
18004369,K15BQ1F,2011,G96
18004472,K15BQ1G,2012,G96
18004473,K15BQ1G,2012,G96
18004474,K15BQ1G,2012,G96
18004475,K15BQ1G,2012,G96
18004664,K15BQ1K,2008,G96
18004665,K15BQ1K,2008,G96
