,packed_desig,year,obs
32000051,K20Q44Y,C2009,~7n9CG96
32000052,K20Q44Y,C2009,~7n9CG96
32000053,K20Q44Y,C2009,~7n9CG96
32000054,K20Q44Y,C2009,~7n9CG96
32000163,K20Q45B,C2009,~4OOqG96
32000164,K20Q45B,C2009,~4OOqG96
32000165,K20Q45B,C2009,~4OOqG96
32000166,K20Q45B,C2009,~4OOqG96
32000317,K20Q45F,C2009,~4OOrG96
32000318,K20Q45F,C2009,~4OOrG96
32000319,K20Q45F,C2009,~4OOrG96
32000320,K20Q45F,C2009,~4OOrG96
32000389,K20Q45G,C2007,~4URrG96
32000390,K20Q45G,C2007,~4URrG96
32000391,K20Q45G,C2007,~4URrG96
32000392,K20Q45G,C2007,~4URrG96
32000702,K20Q45Q,C2009,~4URrG96
32000703,K20Q45Q,C2009,~4URrG96
32000704,K20Q45Q,C2009,~4URrG96
32000705,K20Q45Q,C2009,~4URrG96
32000814,K20Q45R,C2010,~4OOtG96
32000815,K20Q45R,C2010,~4OOtG96
32000816,K20Q45R,C2010,~4OOtG96
32000817,K20Q45R,C2010,~4OOtG96
32001476,K20Q45Z,C2008,~4OOwG96
32001477,K20Q45Z,C2008,~4OOwG96
32001478,K20Q45Z,C2008,~4OOwG96
32001479,K20Q45Z,C2008,~4OOwG96
32001480,K20Q45Z,C2010,~4OOwG96
32001481,K20Q45Z,C2010,~4OOwG96
32001482,K20Q45Z,C2010,~4OOwG96
32001483,K20Q45Z,C2010,~4OOwG96
32001547,K20Q46A,C2011,~4ZllG96
32001548,K20Q46A,C2011,~4ZllG96
32001549,K20Q46A,C2011,~4ZllG96
32001550,K20Q46A,C2011,~4ZllG96
32001966,K20Q46J,C2009,~4OOyG96
32001967,K20Q46J,C2009,~4OOyG96
32001968,K20Q46J,C2009,~4OOyG96
32001969,K20Q46J,C2009,~4OOyG96
32001970,K20Q46J,C2009,~4OOyG96
32002016,K20Q46K,C2009,~6oJ4G96
32002017,K20Q46K,C2009,~6oJ4G96
32002018,K20Q46K,C2009,~6oJ5G96
32002019,K20Q46K,C2009,~6oJ5G96
32002052,K20Q46L,C2007,~5WBQG96
32002053,K20Q46L,C2007,~5WBQG96
32002054,K20Q46L,C2007,~5WBQG96
32002055,K20Q46L,C2007,~5WBQG96
32002268,K20Q46Q,C2009,~4OOzG96
32002269,K20Q46Q,C2009,~4OOzG96
32002270,K20Q46Q,C2009,~4OOzG96
32002271,K20Q46Q,C2009,~4OOzG96
32002302,K20Q46R,C2007,~4OOzG96
32002303,K20Q46R,C2007,~4OOzG96
32002304,K20Q46R,C2007,~4OOzG96
32002305,K20Q46R,C2007,~4OOzG96
32002309,K20Q46R,C2009,~4OOzG96
32002310,K20Q46R,C2009,~4OOzG96
32002311,K20Q46R,C2009,~4OOzG96
32002409,K20Q46T,C2006,~4OOzG96
32002410,K20Q46T,C2006,~4OP0G96
32002411,K20Q46T,C2006,~4OP0G96
32002412,K20Q46T,C2006,~4OP0G96
32002738,K20Q46Z,C2009,~4faUG96
32002739,K20Q46Z,C2009,~4faUG96
32002740,K20Q46Z,C2009,~4faUG96
32002741,K20Q46Z,C2009,~4faUG96
32002859,K20Q47E,C2009,~4faUG96
32002860,K20Q47E,C2009,~4faUG96
32002861,K20Q47E,C2009,~4faUG96
32002862,K20Q47E,C2009,~4faUG96
32002863,K20Q47E,C2009,~4faUG96
32002864,K20Q47E,C2009,~4faUG96
32002865,K20Q47E,C2009,~4faUG96
32002866,K20Q47E,C2009,~4faUG96
32003080,K20Q47L,C2010,~4faUG96
32003081,K20Q47L,C2010,~4faUG96
32003082,K20Q47L,C2010,~4faUG96
32003083,K20Q47L,C2010,~4faUG96
32003084,K20Q47L,C2010,~4faUG96
32003085,K20Q47L,C2010,~4faUG96
32003086,K20Q47L,C2010,~4faUG96
32003087,K20Q47L,C2010,~4faUG96
32003505,K20Q47W,C2007,~4OP4703
32003506,K20Q47W,C2007,~4OP4703
32003507,K20Q47W,C2007,~4OP4703
32003508,K20Q47W,C2007,~4OP4703
32003748,K20Q47Y,C2007,~4OP5G96
32003749,K20Q47Y,C2007,~4OP5G96
32003750,K20Q47Y,C2007,~4OP5G96
32003751,K20Q47Y,C2007,~4OP5G96
32003882,K20Q48B,C2006,~4URrG96
32003883,K20Q48B,C2006,~4URrG96
32003884,K20Q48B,C2006,~4URrG96
32003885,K20Q48B,C2006,~4URrG96
32004641,K20Q48U,C2007,~4OP9703
32004642,K20Q48U,C2007,~4OP9703
32004643,K20Q48U,C2007,~4OP9703
32004644,K20Q48U,C2007,~4OP9703
32004757,K20Q48W,C2011,~7gyZG96
32004758,K20Q48W,C2011,~7gyZG96
32004759,K20Q48W,C2011,~7gyZG96
32004760,K20Q48W,C2011,~7gyZG96
32004920,K20Q48Z,C2011,~4OPAG96
32004921,K20Q48Z,C2011,~4OPAG96
32004922,K20Q48Z,C2011,~4OPAG96
32004995,K20Q49B,C2007,~4OPAG96
32004996,K20Q49B,C2007,~4OPAG96
32004997,K20Q49B,C2007,~4OPAG96
32004998,K20Q49B,C2007,~4OPAG96
32005080,K20Q49D,C2007,~4OPBG96
32005081,K20Q49D,C2007,~4OPBG96
32005082,K20Q49D,C2007,~4OPBG96
32005083,K20Q49D,C2007,~4OPBG96
32005867,K20Q49W,C2011,~4OPEG96
32005868,K20Q49W,C2011,~4OPEG96
32005869,K20Q49W,C2011,~4OPEG96
32005870,K20Q49W,C2011,~4OPEG96
