,packed_desig,year,obs
27000610,K17R16E,C2006,~5LlCG96
27000611,K17R16E,C2006,~5LlCG96
27000612,K17R16E,C2006,~5LlCG96
27000613,K17R16E,C2006,~5LlCG96
27001157,K17R17C,C2010,~2LVeG96
27001158,K17R17C,C2010,~2LVeG96
27001159,K17R17C,C2010,~2LVeG96
27001160,K17R17C,C2010,~2LVeG96
27001274,K17R17E,C2007,~3JGzG96
27001275,K17R17E,C2007,~3JGzG96
27001276,K17R17E,C2007,~3JGzG96
27001277,K17R17E,C2007,~3JGzG96
27001381,K17R17M,C2008,~2LVfG96
27001382,K17R17M,C2008,~2LVfG96
27001383,K17R17M,C2008,~2LVfG96
27001739,K17R18C,C2012,~2POmG96
27001740,K17R18C,C2012,~2POmG96
27001741,K17R18C,C2012,~2POmG96
27001742,K17R18C,C2012,~2POmG96
27002215,K17R18T,C2008,~5W22G96
27002216,K17R18T,C2008,~5W22G96
27002217,K17R18T,C2008,~5W22G96
27002218,K17R18T,C2008,~5W22G96
27002428,K17R19A,C2006,~4qecG96
27002429,K17R19A,C2006,~4qecG96
27002430,K17R19A,C2006,~4qecG96
27002431,K17R19A,C2006,~4qecG96
27002432,K17R19A,C2012,~2eBnG96
27002433,K17R19A,C2012,~2eBnG96
27002434,K17R19A,C2012,~2eBnG96
27002435,K17R19A,C2012,~2eBnG96
27002436,K17R19A,C2012,~2eBnG96
27002437,K17R19A,C2012,~2eBnG96
27002438,K17R19A,C2012,~2eBnG96
27002439,K17R19A,C2012,~2eBnG96
27002440,K17R19A,C2012,~4qecG96
27002441,K17R19A,C2012,~4qecG96
27002442,K17R19A,C2012,~4qecG96
27002443,K17R19A,C2012,~4qecG96
27002885,K17R19K,C2008,~4gZUG96
27002886,K17R19K,C2008,~4gZUG96
27002887,K17R19K,C2008,~4gZUG96
27002888,K17R19K,C2008,~4gZUG96
27002953,K17R19L,C2012,~2eBnG96
27002954,K17R19L,C2012,~2eBnG96
27002955,K17R19L,C2012,~2eBnG96
27002956,K17R19L,C2012,~2eBnG96
27003149,K17R19S,C2012,~4qecG96
27003150,K17R19S,C2012,~4qecG96
27003151,K17R19S,C2012,~4qecG96
27003152,K17R19S,C2012,~4qecG96
27003441,K17R19Z,C2011,~4qecG96
27003442,K17R19Z,C2011,~4qecG96
27003443,K17R19Z,C2011,~4qecG96
27003444,K17R19Z,C2011,~4qecG96
27003546,K17R20C,C2011,~4qecG96
27003547,K17R20C,C2011,~4qecG96
27003548,K17R20C,C2011,~4qecG96
27003789,K17R20K,C2011,~4qecG96
27003790,K17R20K,C2011,~4qecG96
27003791,K17R20K,C2011,~4qecG96
27003792,K17R20K,C2011,~4qecG96
27003996,K17R20S,C2008,~5afpG96
27003997,K17R20S,C2008,~5afpG96
27003998,K17R20S,C2008,~5afpG96
27003999,K17R20S,C2008,~5afpG96
27004028,K17R20W,C2010,~3JGzG96
27004029,K17R20W,C2010,~3JGzG96
27004030,K17R20W,C2010,~3JGzG96
27004312,K17R21L,C2005,~4v4k703
27004313,K17R21L,C2005,~4v4l703
27004314,K17R21L,C2005,~4v4l703
27004315,K17R21L,C2005,~4v4l703
27004539,K17R21V,C2010,~2eBrG96
27004540,K17R21V,C2010,~2eBrG96
27004541,K17R21V,C2010,~2eBrG96
27004542,K17R21V,C2010,~2eBrG96
27004573,K17R22A,C2010,~36snG96
27004574,K17R22A,C2010,~36snG96
27004575,K17R22A,C2010,~36snG96
27004576,K17R22A,C2010,~36snG96
27004626,K17R22C,C2006,~2eBr703
27004627,K17R22C,C2006,~2eBr703
27004628,K17R22C,C2006,~2eBr703
27004629,K17R22C,C2006,~2eBr703
27004633,K17R22C,C2010,~3qT8G96
27004634,K17R22C,C2010,~3qT8G96
27004635,K17R22C,C2010,~3qT8G96
27004723,K17R22F,C2007,~5oQzG96
27004724,K17R22F,C2007,~5oQzG96
27004725,K17R22F,C2007,~5oQzG96
27004726,K17R22F,C2007,~5oQzG96
27005110,K17R22S,C2009,~40ZeG96
27005111,K17R22S,C2009,~40ZeG96
