,packed_desig,year,obs
8454,J83Q00C,2008,G96
8455,J83Q00C,2008,G96
8456,J83Q00C,2008,G96
8457,J83Q00C,2008,G96
8766,J84Q01L,2007,G96
8767,J84Q01L,2007,G96
8768,J84Q01L,2007,G96
8769,J84Q01L,2007,G96
8773,J84Q01L,2008,G96
8774,J84Q01L,2008,G96
8775,J84Q01L,2008,G96
11426,J88P01F,2009,G96
11427,J88P01F,2009,G96
11428,J88P01F,2009,G96
11429,J88P01F,2009,G96
13638,J90S24M,2006,703
13639,J90S24M,2006,703
13640,J90S24M,2006,703
13641,J90S24M,2006,703
15248,J91R28N,2008,G96
15249,J91R28N,2008,G96
15250,J91R28N,2008,G96
15904,J91X00B,2007,G96
15905,J91X00B,2007,G96
15906,J91X00B,2007,G96
15907,J91X00B,2007,G96
16570,J92S00W,2008,703
16571,J92S00W,2008,703
16572,J92S00W,2008,703
16573,J92S00W,2008,G96
16574,J92S00W,2008,G96
16575,J92S00W,2008,G96
16576,J92S00W,2008,G96
17111,J92W10Q,2006,G96
17112,J92W10Q,2006,G96
17113,J92W10Q,2006,G96
17114,J92W10Q,2006,G96
17288,J92X00A,2005,703
17289,J92X00A,2005,703
17290,J92X00A,2005,703
17291,J92X00A,2005,703
17292,J92X00A,2005,G96
17293,J92X00A,2005,G96
17294,J92X00A,2005,G96
17295,J92X00A,2005,G96
17304,J92X00A,2005,703
17305,J92X00A,2005,703
17306,J92X00A,2005,703
17307,J92X00A,2005,703
17512,J93B10C,2008,703
17513,J93B10C,2008,703
17514,J93B10C,2008,703
17515,J93B10C,2008,703
17516,J93B10C,2008,G96
17517,J93B10C,2008,G96
17518,J93B10C,2008,G96
17519,J93B10C,2008,G96
17520,J93B10C,2012,703
17521,J93B10C,2012,703
17522,J93B10C,2012,703
17523,J93B10C,2012,703
17584,J93B12F,2006,G96
17585,J93B12F,2006,G96
17586,J93B12F,2006,G96
17587,J93B12F,2006,G96
17591,J93B12F,2008,G96
17592,J93B12F,2008,G96
17593,J93B12F,2008,G96
17594,J93B12F,2008,G96
17595,J93B12F,2008,G96
17596,J93B12F,2008,G96
17597,J93B12F,2008,G96
17598,J93B12F,2008,G96
17606,J93B12F,2011,G96
17607,J93B12F,2011,G96
17608,J93B12F,2011,G96
17609,J93B12F,2011,G96
18899,J93O05W,2006,G96
18900,J93O05W,2006,G96
18901,J93O05W,2006,G96
18902,J93O05W,2006,G96
18903,J93O05W,2006,G96
18904,J93O05W,2006,G96
18905,J93O05W,2006,G96
18906,J93O05W,2006,G96
18907,J93O05W,2009,G96
18908,J93O05W,2009,G96
18909,J93O05W,2009,G96
