,packed_desig,year,obs
35000369,K22U96Z,2006,G96
35000370,K22U96Z,2006,G96
35000371,K22U96Z,2006,G96
35000372,K22U96Z,2006,G96
35000500,K22U97D,2011,G96
35000501,K22U97D,2011,G96
35000502,K22U97D,2011,G96
35000503,K22U97D,2011,G96
35000681,K22U97L,2012,G96
35000682,K22U97L,2012,G96
35000683,K22U97L,2012,G96
35000684,K22U97L,2012,G96
35000685,K22U97L,2012,G96
35000713,K22U97M,2005,G96
35000714,K22U97M,2005,G96
35000715,K22U97M,2005,G96
35000716,K22U97M,2005,G96
35000717,K22U97M,2009,G96
35000718,K22U97M,2009,G96
35000719,K22U97M,2009,G96
35000867,K22U97S,2007,G96
35000868,K22U97S,2007,G96
35000869,K22U97S,2007,G96
35000870,K22U97S,2007,G96
35001046,K22U98B,2010,G96
35001047,K22U98B,2010,G96
35001048,K22U98B,2010,G96
35001049,K22U98B,2010,G96
35001087,K22U98C,2008,G96
35001088,K22U98C,2008,G96
35001089,K22U98C,2008,G96
35001090,K22U98C,2008,G96
35001150,K22U98E,2011,G96
35001151,K22U98E,2011,G96
35001152,K22U98E,2011,G96
35001153,K22U98E,2011,G96
35001234,K22U98G,2011,G96
35001235,K22U98G,2011,G96
35001236,K22U98G,2011,G96
35001237,K22U98G,2011,G96
35001261,K22U98H,2008,G96
35001262,K22U98H,2008,G96
35001263,K22U98H,2008,G96
35001264,K22U98H,2008,G96
35001265,K22U98H,2011,G96
35001266,K22U98H,2011,G96
35001267,K22U98H,2011,G96
35001268,K22U98H,2011,G96
35001269,K22U98H,2011,G96
35001270,K22U98H,2011,G96
35001271,K22U98H,2011,G96
35001272,K22U98H,2011,G96
35001308,K22U98J,2009,G96
35001309,K22U98J,2009,G96
35001310,K22U98J,2009,G96
35001337,K22U98K,2007,G96
35001338,K22U98K,2007,G96
35001339,K22U98K,2007,G96
35001340,K22U98K,2007,G96
35001341,K22U98K,2011,G96
35001342,K22U98K,2011,G96
35001343,K22U98K,2011,G96
35001344,K22U98K,2011,G96
35001375,K22U98L,2007,G96
35001376,K22U98L,2007,G96
35001377,K22U98L,2007,G96
35001378,K22U98L,2007,G96
35001516,K22U98N,2011,G96
35001517,K22U98N,2011,G96
