# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
1.00000e-02,1.79766e+02,2.50000e-01,2.50000e+01,1.79766e+02,2.50000e-01,2.50000e+01,2.33385e-07,1.79766e+02,2.50000e-01,2.50000e+01,2.33385e-07,1.52700e-01,1.52700e-01,0.00000e+00,-3.85066e+00,-3.85066e+00,inf,5.02171e+00,5.02171e+00,-inf,1.66998e+01,6.55000e+05,6.55000e+05
2.00000e-02,1.79533e+02,5.00000e-01,2.50000e+01,1.79533e+02,5.00000e-01,2.50000e+01,2.39803e-07,1.79533e+02,5.00000e-01,2.50000e+01,2.39803e-07,1.52700e-01,1.52700e-01,0.00000e+00,-3.88011e+00,-3.88011e+00,inf,5.03349e+00,5.03349e+00,-inf,1.67115e+01,6.55000e+05,6.55000e+05
3.00000e-02,1.79299e+02,7.50000e-01,2.50000e+01,1.79299e+02,7.50000e-01,2.50000e+01,2.46256e-07,1.79299e+02,7.50000e-01,2.50000e+01,2.46256e-07,1.52700e-01,1.52700e-01,0.00000e+00,-3.90894e+00,-3.90894e+00,inf,5.04502e+00,5.04502e+00,-inf,1.67231e+01,6.55000e+05,6.55000e+05
4.00000e-02,1.79066e+02,1.00000e+00,2.50000e+01,1.79066e+02,1.00000e+00,2.50000e+01,2.52740e-07,1.79066e+02,1.00000e+00,2.50000e+01,2.52740e-07,1.52700e-01,1.52700e-01,0.00000e+00,-3.93716e+00,-3.93716e+00,inf,5.05631e+00,5.05631e+00,-inf,1.67344e+01,6.55000e+05,6.55000e+05
5.00000e-02,1.78832e+02,1.25000e+00,2.50000e+01,1.78832e+02,1.25000e+00,2.50000e+01,2.59251e-07,1.78832e+02,1.25000e+00,2.50000e+01,2.59251e-07,1.52700e-01,1.52700e-01,0.00000e+00,-3.96477e+00,-3.96477e+00,inf,5.06735e+00,5.06735e+00,-inf,1.67454e+01,6.55000e+05,6.55000e+05
6.00000e-02,1.78599e+02,1.50000e+00,2.50000e+01,1.78599e+02,1.50000e+00,2.50000e+01,2.65784e-07,1.78599e+02,1.50000e+00,2.50000e+01,2.65784e-07,1.52700e-01,1.52700e-01,0.00000e+00,-3.99180e+00,-3.99180e+00,inf,5.07816e+00,5.07816e+00,-inf,1.67562e+01,6.55000e+05,6.55000e+05
7.00000e-02,1.78365e+02,1.75000e+00,2.50000e+01,1.78365e+02,1.75000e+00,2.50000e+01,2.72336e-07,1.78365e+02,1.75000e+00,2.50000e+01,2.72336e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.01824e+00,-4.01824e+00,inf,5.08874e+00,5.08874e+00,-inf,1.67668e+01,6.55000e+05,6.55000e+05
8.00000e-02,1.78132e+02,2.00000e+00,2.50000e+01,1.78132e+02,2.00000e+00,2.50000e+01,2.78904e-07,1.78132e+02,2.00000e+00,2.50000e+01,2.78904e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.04411e+00,-4.04411e+00,inf,5.09909e+00,5.09909e+00,-inf,1.67771e+01,6.55000e+05,6.55000e+05
9.00000e-02,1.77898e+02,2.25000e+00,2.50000e+01,1.77898e+02,2.25000e+00,2.50000e+01,2.85482e-07,1.77898e+02,2.25000e+00,2.50000e+01,2.85482e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.06942e+00,-4.06942e+00,inf,5.10921e+00,5.10921e+00,-inf,1.67873e+01,6.55000e+05,6.55000e+05
1.00000e-01,1.77665e+02,2.50000e+00,2.50000e+01,1.77665e+02,2.50000e+00,2.50000e+01,2.92067e-07,1.77665e+02,2.50000e+00,2.50000e+01,2.92067e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.09418e+00,-4.09418e+00,inf,5.11912e+00,5.11912e+00,-inf,1.67972e+01,6.55000e+05,6.55000e+05
1.10000e-01,1.77431e+02,2.75000e+00,2.50000e+01,1.77431e+02,2.75000e+00,2.50000e+01,2.98656e-07,1.77431e+02,2.75000e+00,2.50000e+01,2.98656e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.11840e+00,-4.11840e+00,inf,5.12880e+00,5.12880e+00,-inf,1.68069e+01,6.55000e+05,6.55000e+05
1.20000e-01,1.77198e+02,3.00000e+00,2.50000e+01,1.77198e+02,3.00000e+00,2.50000e+01,3.05244e-07,1.77198e+02,3.00000e+00,2.50000e+01,3.05244e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.14209e+00,-4.14209e+00,inf,5.13828e+00,5.13828e+00,-inf,1.68163e+01,6.55000e+05,6.55000e+05
1.30000e-01,1.76964e+02,3.25000e+00,2.50000e+01,1.76964e+02,3.25000e+00,2.50000e+01,3.11828e-07,1.76964e+02,3.25000e+00,2.50000e+01,3.11828e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.16526e+00,-4.16526e+00,inf,5.14755e+00,5.14755e+00,-inf,1.68256e+01,6.55000e+05,6.55000e+05
1.40000e-01,1.76731e+02,3.50000e+00,2.50000e+01,1.76731e+02,3.50000e+00,2.50000e+01,3.18405e-07,1.76731e+02,3.50000e+00,2.50000e+01,3.18405e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.18792e+00,-4.18792e+00,inf,5.15661e+00,5.15661e+00,-inf,1.68347e+01,6.55000e+05,6.55000e+05
1.50000e-01,1.76497e+02,3.75000e+00,2.50000e+01,1.76497e+02,3.75000e+00,2.50000e+01,3.24970e-07,1.76497e+02,3.75000e+00,2.50000e+01,3.24970e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.21009e+00,-4.21009e+00,inf,5.16548e+00,5.16548e+00,-inf,1.68435e+01,6.55000e+05,6.55000e+05
1.60000e-01,1.76264e+02,4.00000e+00,2.50000e+01,1.76264e+02,4.00000e+00,2.50000e+01,3.31522e-07,1.76264e+02,4.00000e+00,2.50000e+01,3.31522e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.23176e+00,-4.23176e+00,inf,5.17414e+00,5.17414e+00,-inf,1.68522e+01,6.55000e+05,6.55000e+05
1.70000e-01,1.76030e+02,4.25000e+00,2.50000e+01,1.76030e+02,4.25000e+00,2.50000e+01,3.38055e-07,1.76030e+02,4.25000e+00,2.50000e+01,3.38055e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.25294e+00,-4.25294e+00,inf,5.18262e+00,5.18262e+00,-inf,1.68607e+01,6.55000e+05,6.55000e+05
1.80000e-01,1.75797e+02,4.50000e+00,2.50000e+01,1.75797e+02,4.50000e+00,2.50000e+01,3.44568e-07,1.75797e+02,4.50000e+00,2.50000e+01,3.44568e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.27366e+00,-4.27366e+00,inf,5.19091e+00,5.19091e+00,-inf,1.68690e+01,6.55000e+05,6.55000e+05
1.90000e-01,1.75563e+02,4.75000e+00,2.50000e+01,1.75563e+02,4.75000e+00,2.50000e+01,3.51057e-07,1.75563e+02,4.75000e+00,2.50000e+01,3.51057e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.29392e+00,-4.29392e+00,inf,5.19901e+00,5.19901e+00,-inf,1.68771e+01,6.55000e+05,6.55000e+05
2.00000e-01,1.75330e+02,5.00000e+00,2.50000e+01,1.75330e+02,5.00000e+00,2.50000e+01,3.57519e-07,1.75330e+02,5.00000e+00,2.50000e+01,3.57519e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.31372e+00,-4.31372e+00,inf,5.20693e+00,5.20693e+00,-inf,1.68850e+01,6.55000e+05,6.55000e+05
2.10000e-01,1.75096e+02,5.25000e+00,2.50000e+01,1.75096e+02,5.25000e+00,2.50000e+01,3.63951e-07,1.75096e+02,5.25000e+00,2.50000e+01,3.63951e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.33308e+00,-4.33308e+00,inf,5.21468e+00,5.21468e+00,-inf,1.68927e+01,6.55000e+05,6.55000e+05
2.20000e-01,1.74863e+02,5.50000e+00,2.50000e+01,1.74863e+02,5.50000e+00,2.50000e+01,3.70351e-07,1.74863e+02,5.50000e+00,2.50000e+01,3.70351e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.35201e+00,-4.35201e+00,inf,5.22225e+00,5.22225e+00,-inf,1.69003e+01,6.55000e+05,6.55000e+05
2.30000e-01,1.74629e+02,5.75000e+00,2.50000e+01,1.74629e+02,5.75000e+00,2.50000e+01,3.76717e-07,1.74629e+02,5.75000e+00,2.50000e+01,3.76717e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.37051e+00,-4.37051e+00,inf,5.22965e+00,5.22965e+00,-inf,1.69077e+01,6.55000e+05,6.55000e+05
2.40000e-01,1.74396e+02,6.00000e+00,2.50000e+01,1.74396e+02,6.00000e+00,2.50000e+01,3.83045e-07,1.74396e+02,6.00000e+00,2.50000e+01,3.83045e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.38860e+00,-4.38860e+00,inf,5.23688e+00,5.23688e+00,-inf,1.69149e+01,6.55000e+05,6.55000e+05
2.50000e-01,1.74162e+02,6.25000e+00,2.50000e+01,1.74162e+02,6.25000e+00,2.50000e+01,3.89333e-07,1.74162e+02,6.25000e+00,2.50000e+01,3.89333e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.40628e+00,-4.40628e+00,inf,5.24395e+00,5.24395e+00,-inf,1.69220e+01,6.55000e+05,6.55000e+05
2.60000e-01,1.73929e+02,6.50000e+00,2.50000e+01,1.73929e+02,6.50000e+00,2.50000e+01,3.95580e-07,1.73929e+02,6.50000e+00,2.50000e+01,3.95580e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.42356e+00,-4.42356e+00,inf,5.25087e+00,5.25087e+00,-inf,1.69289e+01,6.55000e+05,6.55000e+05
2.70000e-01,1.73695e+02,6.75000e+00,2.50000e+01,1.73695e+02,6.75000e+00,2.50000e+01,4.01783e-07,1.73695e+02,6.75000e+00,2.50000e+01,4.01783e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.44045e+00,-4.44045e+00,inf,5.25762e+00,5.25762e+00,-inf,1.69357e+01,6.55000e+05,6.55000e+05
2.80000e-01,1.73462e+02,7.00000e+00,2.50000e+01,1.73462e+02,7.00000e+00,2.50000e+01,4.07940e-07,1.73462e+02,7.00000e+00,2.50000e+01,4.07940e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.45697e+00,-4.45697e+00,inf,5.26423e+00,5.26423e+00,-inf,1.69423e+01,6.55000e+05,6.55000e+05
2.90000e-01,1.73228e+02,7.25000e+00,2.50000e+01,1.73228e+02,7.25000e+00,2.50000e+01,4.14050e-07,1.73228e+02,7.25000e+00,2.50000e+01,4.14050e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.47311e+00,-4.47311e+00,inf,5.27069e+00,5.27069e+00,-inf,1.69487e+01,6.55000e+05,6.55000e+05
3.00000e-01,1.72995e+02,7.50000e+00,2.50000e+01,1.72995e+02,7.50000e+00,2.50000e+01,4.20111e-07,1.72995e+02,7.50000e+00,2.50000e+01,4.20111e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.48889e+00,-4.48889e+00,inf,5.27700e+00,5.27700e+00,-inf,1.69551e+01,6.55000e+05,6.55000e+05
3.10000e-01,1.72761e+02,7.75000e+00,2.50000e+01,1.72761e+02,7.75000e+00,2.50000e+01,4.26122e-07,1.72761e+02,7.75000e+00,2.50000e+01,4.26122e-07,1.52700e-01,1.52700e-01,0.00000e+00,-4.50431e+00,-4.50431e+00,inf,5.28317e+00,5.28317e+00,-inf,1.69612e+01,6.55000e+05,6.55000e+05
