-1.998, -1150000000.0
-1.995, 759000000.0
-1.991, 4060000000.0
-1.988, -917000000.0
-1.985, 2800000000.0
-1.981, -186000000.0
-1.978, -2860000000.0
-1.974, -744000000.0
-1.971, -29500000.0
-1.968, 168000000.0
-1.964, 28000000.0
-1.961, 1470000000.0
-1.957, -2770000000.0
-1.954, 316000000.0
-1.951, 2060000000.0
-1.947, -136000000.0
-1.944, -103000000.0
-1.941, 1550000000.0
-1.937, 1360000000.0
-1.934, -1530000000.0
-1.93, 825000000.0
-1.927, -3930000000.0
-1.924, 1470000000.0
-1.92, 513000000.0
-1.917, 102000000.0
-1.914, 1090000000.0
-1.91, 1010000000.0
-1.907, -1320000000.0
-1.904, -153000000.0
-1.9, 1070000000.0
-1.897, -1570000000.0
-1.893, -1520000000.0
-1.89, 1350000000.0
-1.887, -1740000000.0
-1.883, -21300000.0
-1.88, -424000000.0
-1.876, -1200000000.0
-1.873, -1820000000.0
-1.87, -802000000.0
-1.866, -1120000000.0
-1.863, -2120000000.0
-1.86, -161000000.0
-1.856, 3050000000.0
-1.853, 1560000000.0
-1.85, -1060000000.0
-1.846, -539000000.0
-1.843, -983000000.0
-1.839, 463000000.0
-1.836, 2210000000.0
-1.833, -13100000.0
-1.829, 1420000000.0
-1.826, 965000000.0
-1.822, 981000000.0
-1.819, -268000000.0
-1.816, -473000000.0
-1.812, 480000000.0
-1.809, -646000000.0
-1.806, -1890000000.0
-1.802, 973000000.0
-1.799, 1060000000.0
-1.795, 973000000.0
-1.792, -621000000.0
-1.789, 414000000.0
-1.785, -2250000000.0
-1.782, -703000000.0
-1.779, 4380000000.0
-1.775, 825000000.0
-1.772, 2570000000.0
-1.769, 1460000000.0
-1.765, -120000000.0
-1.762, 850000000.0
-1.758, 825000000.0
-1.755, -2950000000.0
-1.752, 291000000.0
-1.748, 735000000.0
-1.745, 1370000000.0
-1.741, -1150000000.0
-1.738, 2900000000.0
-1.735, 2020000000.0
-1.731, 546000000.0
-1.728, 1770000000.0
-1.725, -1120000000.0
-1.721, 1080000000.0
-1.718, 192000000.0
-1.715, -753000000.0
-1.711, 357000000.0
-1.708, -2090000000.0
-1.704, 209000000.0
-1.701, 168000000.0
-1.698, 1790000000.0
-1.694, 1470000000.0
-1.691, -169000000.0
-1.687, -46000000.0
-1.684, -145000000.0
-1.681, 3630000000.0
-1.677, 562000000.0
-1.674, 1190000000.0
-1.671, 825000000.0
-1.667, 1520000000.0
-1.664, 636000000.0
-1.66, 1050000000.0
-1.657, 718000000.0
-1.654, 1640000000.0
-1.65, 1270000000.0
-1.647, 472000000.0
-1.644, -942000000.0
-1.64, 948000000.0
-1.637, 1240000000.0
-1.634, 357000000.0
-1.63, 1140000000.0
-1.627, 2060000000.0
-1.623, -1420000000.0
-1.62, 110000000.0
-1.617, 2510000000.0
-1.613, -629000000.0
-1.61, 505000000.0
-1.606, 480000000.0
-1.603, 776000000.0
-1.6, -1100000000.0
-1.596, 2140000000.0
-1.593, 833000000.0
-1.59, 1620000000.0
-1.586, 1340000000.0
-1.583, 702000000.0
-1.58, -876000000.0
-1.576, 1090000000.0
-1.573, 1850000000.0
-1.569, 1820000000.0
-1.566, 1560000000.0
-1.563, 800000000.0
-1.559, 702000000.0
-1.556, 1380000000.0
-1.552, 825000000.0
-1.549, 1310000000.0
-1.546, 11600000.0
-1.542, 1530000000.0
-1.539, 866000000.0
-1.536, -1010000000.0
-1.532, -29500000.0
-1.529, -638000000.0
-1.525, 233000000.0
-1.522, 1060000000.0
-1.519, -440000000.0
-1.515, 2940000000.0
-1.512, 2080000000.0
-1.509, 168000000.0
-1.505, 1040000000.0
-1.502, 324000000.0
-1.499, -112000000.0
