-0.618, 1420000000.0
-0.614, 239000000.0
-0.611, -169000000.0
-0.607, -244000000.0
-0.604, 131000000.0
-0.601, 1980000000.0
-0.597, 502000000.0
-0.594, -762000000.0
-0.591, -300000000.0
-0.587, 755000000.0
-0.584, 418000000.0
-0.581, 1490000000.0
-0.574, -334000000.0
-0.57, -599000000.0
-0.567, 50600000.0
-0.564, 1380000000.0
-0.56, -523000000.0
-0.557, 664000000.0
-0.553, -158000000.0
-0.55, 793000000.0
-0.547, 371000000.0
-0.543, 766000000.0
-0.54, 414000000.0
-0.537, -990000000.0
-0.533, 1140000000.0
-0.53, -224000000.0
-0.523, 1030000000.0
-0.52, 1730000000.0
-0.516, 1160000000.0
-0.513, 1760000000.0
-0.51, 3320000000.0
-0.506, 3070000000.0
-0.503, 4580000000.0
-0.5, 4360000000.0
-0.496, 4520000000.0
-0.493, 3630000000.0
-0.489, 2100000000.0
-0.486, 2280000000.0
-0.483, 1220000000.0
-0.479, 1800000000.0
-0.476, 2610000000.0
-0.473, 2030000000.0
-0.469, 3580000000.0
-0.466, 2330000000.0
-0.462, -281000000.0
-0.459, 445000000.0
-0.456, 1960000000.0
-0.452, 1530000000.0
-0.449, 1230000000.0
-0.445, 1210000000.0
-0.442, 1810000000.0
-0.439, 1800000000.0
-0.435, -778000000.0
-0.432, 1830000000.0
-0.429, 2150000000.0
-0.425, 1940000000.0
-0.422, 746000000.0
-0.418, 1480000000.0
-0.415, 846000000.0
-0.412, 423000000.0
-0.408, 874000000.0
-0.405, -768000000.0
-0.402, 1720000000.0
-0.395, -463000000.0
-0.392, -584000000.0
-0.388, 1230000000.0
-0.385, 1910000000.0
-0.381, 140000000.0
-0.378, 1670000000.0
-0.375, 24600000.0
-0.371, 2590000000.0
-0.364, -391000000.0
-0.361, -1280000000.0
-0.358, 761000000.0
-0.354, -27100000.0
-0.351, 21600000.0
-0.348, 779000000.0
-0.344, 913000000.0
-0.341, 644000000.0
-0.337, 1510000000.0
-0.334, 300000000.0
-0.331, 1200000000.0
-0.327, 2270000000.0
-0.324, 2900000000.0
-0.321, 2610000000.0
-0.317, 5720000000.0
-0.314, 5320000000.0
-0.311, 7400000000.0
-0.307, 8480000000.0
-0.304, 9110000000.0
-0.3, 9410000000.0
-0.297, 8260000000.0
-0.294, 12000000000.0
-0.29, 13500000000.0
-0.287, 15700000000.0
-0.284, 16600000000.0
-0.28, 19000000000.0
-0.277, 19400000000.0
-0.273, 21500000000.0
-0.27, 24300000000.0
-0.263, 25500000000.0
-0.26, 26900000000.0
-0.256, 28600000000.0
-0.253, 29800000000.0
-0.25, 29500000000.0
-0.246, 29400000000.0
-0.243, 32300000000.0
-0.24, 33300000000.0
-0.236, 34200000000.0
-0.233, 33500000000.0
-0.229, 34400000000.0
-0.226, 34300000000.0
-0.223, 37200000000.0
-0.219, 36800000000.0
-0.216, 40500000000.0
-0.213, 41000000000.0
-0.209, 40000000000.0
-0.206, 39500000000.0
-0.203, 42400000000.0
-0.199, 40700000000.0
-0.196, 43300000000.0
-0.192, 44400000000.0
-0.189, 43900000000.0
-0.186, 46300000000.0
-0.182, 49500000000.0
-0.179, 51000000000.0
-0.175, 51900000000.0
-0.172, 53700000000.0
-0.165, 61000000000.0
-0.162, 66300000000.0
-0.159, 67600000000.0
-0.155, 73800000000.0
-0.152, 76700000000.0
-0.145, 86100000000.0
-0.142, 89100000000.0
-0.138, 94000000000.0
-0.135, 97500000000.0
-0.132, 99700000000.0
