Bolide Detection Notification: 2015-342

At 00:34:23 UT on 08 Dec 2015, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 69.9 °S, Lon 150.5 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 8.29e+10 watts/steradian, and total radiated flash
energy 2.00e+11 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.597,  2.83e+09),
           (-0.594, -7.22e+08),
           (-0.591, -8.95e+08),
           (-0.587,  3.29e+09),
           (-0.584,  4.03e+09),
           (-0.580, -1.91e+09),
           (-0.574,  4.44e+08),
           (-0.570, -2.09e+09),
           (-0.567,  3.21e+09),
           (-0.564, -3.15e+08),
           (-0.560, -1.27e+09),
           (-0.557,  1.37e+09),
           (-0.553,  9.23e+08),
           (-0.550,  2.09e+09),
           (-0.547,  2.01e+09),
           (-0.543,  1.04e+09),
           (-0.540, -3.19e+09),
           (-0.537, -1.37e+09),
           (-0.533,  2.38e+09),
           (-0.530, -4.93e+08),
           (-0.526, -8.35e+08),
           (-0.523, -1.85e+09),
           (-0.520, -3.98e+08),
           (-0.516,  2.46e+08),
           (-0.513, -2.18e+09),
           (-0.510, -1.73e+09),
           (-0.506, -3.81e+08),
           (-0.503, -4.67e+08),
           (-0.499, -2.40e+09),
           (-0.496, -7.04e+08),
           (-0.493, -3.58e+08),
           (-0.489,  2.26e+09),
           (-0.486,  2.10e+09),
           (-0.483, -4.95e+08),
           (-0.479, -1.83e+09),
           (-0.476, -5.11e+08),
           (-0.472, -2.60e+08),
           (-0.469, -2.11e+09),
           (-0.466,  2.69e+09),
           (-0.462, -8.83e+08),
           (-0.459, -1.74e+09),
           (-0.456,  2.49e+09),
           (-0.452,  2.79e+09),
           (-0.449, -2.15e+09),
           (-0.445, -3.41e+08),
           (-0.442,  5.20e+08),
           (-0.439,  1.09e+09),
           (-0.435,  1.15e+09),
           (-0.432,  2.12e+09),
           (-0.429,  3.97e+08),
           (-0.425,  5.00e+08),
           (-0.422, -2.86e+08),
           (-0.418,  3.51e+08),
           (-0.415, -1.28e+09),
           (-0.412, -5.93e+08),
