Bolide Detection Notification: 2015-260

At 21:03:14 UT on 17 Sep 2015, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 43.1 °S, Lon 94.4 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.98e+10 watts/steradian, and total radiated flash
energy 9.92e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.499,  1.79e+09),
           (-0.496,  2.72e+09),
           (-0.493,  8.23e+08),
           (-0.489, -2.86e+07),
           (-0.486,  8.22e+08),
           (-0.483, -2.05e+07),
           (-0.479, -2.16e+09),
           (-0.476, -8.04e+08),
           (-0.472, -1.53e+09),
           (-0.469, -1.25e+09),
           (-0.466,  2.77e+08),
           (-0.462, -7.25e+08),
           (-0.459,  2.44e+08),
           (-0.456,  3.37e+08),
           (-0.452, -7.33e+08),
           (-0.449, -5.08e+08),
           (-0.445, -1.08e+09),
           (-0.439, -5.13e+08),
           (-0.435,  2.79e+08),
           (-0.432, -1.36e+09),
           (-0.429,  1.65e+09),
           (-0.425, -3.86e+08),
           (-0.422, -8.09e+06),
           (-0.418, -1.42e+09),
           (-0.415, -1.12e+09),
           (-0.412, -1.66e+09),
           (-0.408,  2.57e+08),
           (-0.405, -3.61e+08),
           (-0.402, -6.08e+08),
           (-0.398,  2.21e+06),
           (-0.395, -2.68e+08),
           (-0.388, -1.92e+09),
           (-0.385, -1.80e+09),
           (-0.378, -3.61e+08),
           (-0.375, -2.44e+09),
           (-0.371, -6.25e+08),
           (-0.368, -1.07e+08),
           (-0.364,  1.96e+08),
           (-0.361, -1.63e+09),
           (-0.358, -1.65e+09),
           (-0.354, -1.14e+09),
           (-0.351, -1.99e+08),
           (-0.348, -9.39e+08),
           (-0.344, -3.88e+08),
           (-0.341, -1.25e+09),
           (-0.337, -6.25e+08),
           (-0.334, -1.07e+09),
           (-0.331,  6.24e+07),
           (-0.327, -1.61e+09),
           (-0.324, -1.84e+09),
           (-0.321, -9.52e+08),
           (-0.317, -1.82e+09),
           (-0.314,  7.47e+07),
           (-0.310, -2.57e+09),
           (-0.307, -3.16e+09),
           (-0.304, -2.20e+09),
           (-0.300, -2.48e+08),
           (-0.297, -2.78e+09),
           (-0.294, -6.16e+08),
           (-0.290,  7.93e+08),
           (-0.287,  4.46e+08),
           (-0.283, -6.28e+07),
           (-0.280, -2.49e+08),
           (-0.277,  6.30e+08),
           (-0.270, -1.50e+09),
           (-0.267,  7.74e+08),
           (-0.263,  1.81e+09),
           (-0.260,  6.43e+08),
           (-0.256, -1.53e+09),
           (-0.253, -2.11e+08),
           (-0.250,  1.63e+09),
           (-0.246, -3.73e+08),
           (-0.243,  7.83e+08),
           (-0.240, -1.84e+09),
           (-0.236,  8.30e+08),
           (-0.233, -7.36e+08),
           (-0.229, -1.42e+09),
           (-0.226,  7.01e+08),
           (-0.223, -9.66e+08),
           (-0.219, -3.26e+07),
           (-0.216,  1.40e+09),
           (-0.213,  2.61e+08),
           (-0.209,  2.08e+09),
           (-0.206,  1.03e+09),
           (-0.202,  8.09e+08),
           (-0.199,  1.19e+09),
           (-0.196,  6.91e+08),
           (-0.192,  1.45e+09),
           (-0.189,  4.13e+08),
           (-0.186,  7.36e+08),
           (-0.182, -1.19e+09),
           (-0.179,  3.01e+08),
