Bolide Detection Notification: 2018-233

At 12:26:14 UT on 21 Aug 2018, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 39.2 °S, Lon 162.9 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.06e+10 watts/steradian, and total radiated flash
energy 2.18e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.800, -3.51e+07),
           (-0.797, -6.78e+08),
           (-0.790,  6.94e+08),
           (-0.786, -6.46e+08),
           (-0.783, -2.81e+08),
           (-0.780,  4.69e+08),
           (-0.776, -3.13e+08),
           (-0.773,  8.68e+08),
           (-0.770,  1.52e+07),
           (-0.766,  1.14e+09),
           (-0.763,  1.35e+09),
           (-0.759,  2.50e+08),
           (-0.756,  7.82e+08),
           (-0.753, -2.55e+08),
           (-0.749, -6.86e+08),
           (-0.746, -1.89e+08),
           (-0.743,  9.22e+07),
           (-0.739, -7.26e+08),
           (-0.736,  6.90e+08),
           (-0.732,  4.39e+08),
           (-0.729,  1.19e+08),
           (-0.726,  2.23e+08),
           (-0.719, -9.35e+07),
           (-0.716,  3.29e+08),
           (-0.712,  4.28e+08),
           (-0.709,  7.14e+07),
           (-0.705,  4.62e+08),
           (-0.702, -4.10e+08),
           (-0.699, -8.92e+07),
           (-0.695, -1.22e+09),
           (-0.692,  6.77e+08),
           (-0.685, -1.60e+08),
           (-0.682, -1.32e+08),
           (-0.678,  4.14e+08),
           (-0.675, -1.84e+08),
           (-0.672, -3.16e+08),
           (-0.668, -1.47e+08),
           (-0.665, -7.18e+08),
           (-0.662,  4.60e+08),
           (-0.658,  4.09e+08),
           (-0.655, -1.26e+08),
           (-0.651,  4.72e+08),
           (-0.648,  2.38e+08),
           (-0.645, -5.85e+08),
           (-0.641, -4.53e+08),
           (-0.638, -1.09e+08),
           (-0.635, -6.02e+08),
           (-0.631,  1.66e+09),
           (-0.628, -6.04e+08),
           (-0.624,  3.88e+08),
           (-0.621,  1.46e+07),
           (-0.618, -4.96e+08),
           (-0.614,  3.07e+08),
           (-0.611, -3.19e+08),
           (-0.608,  1.11e+08),
           (-0.604,  6.12e+08),
           (-0.601,  7.87e+08),
           (-0.597,  6.75e+08),
           (-0.594,  9.17e+07),
           (-0.591, -3.79e+08),
           (-0.587, -8.24e+07),
           (-0.584, -4.01e+08),
           (-0.581,  1.36e+09),
           (-0.577,  6.48e+08),
           (-0.574, -3.96e+08),
           (-0.570, -2.44e+08),
           (-0.567,  1.07e+09),
           (-0.564,  2.01e+09),
           (-0.560,  8.88e+08),
           (-0.557,  1.12e+09),
           (-0.553,  1.62e+09),
           (-0.550,  2.77e+08),
           (-0.547,  9.07e+08),
           (-0.540,  2.98e+08),
           (-0.537,  4.79e+08),
           (-0.533, -1.25e+08),
           (-0.530,  1.02e+09),
           (-0.527,  1.88e+08),
           (-0.523, -2.50e+08),
           (-0.516,  5.53e+08),
           (-0.513,  1.70e+08),
           (-0.506,  9.74e+08),
           (-0.503,  5.33e+08),
           (-0.500, -6.53e+08),
           (-0.496, -3.95e+08),
           (-0.493,  6.15e+08),
           (-0.489,  2.08e+08),
           (-0.486, -8.46e+07),
           (-0.483,  4.97e+08),
           (-0.479,  7.85e+08),
           (-0.473, -1.63e+09),
           (-0.469,  5.74e+08),
           (-0.466,  4.50e+08),
           (-0.462, -4.52e+08),
           (-0.459, -4.62e+08),
           (-0.456, -1.18e+09),
           (-0.452, -1.61e+08),
           (-0.449, -3.42e+08),
           (-0.446, -8.93e+07),
           (-0.442,  4.65e+07),
           (-0.439,  1.35e+08),
           (-0.435,  1.37e+09),
           (-0.432,  5.55e+08),
           (-0.429, -7.73e+07),
           (-0.425,  5.47e+08),
           (-0.422,  6.91e+08),
           (-0.418, -1.72e+08),
           (-0.415,  1.77e+07),
           (-0.412, -8.07e+08),
           (-0.408, -2.95e+08),
           (-0.405, -1.04e+08),
           (-0.402,  5.18e+08),
           (-0.398, -4.03e+08),
           (-0.395,  8.82e+08),
           (-0.392, -4.28e+08),
           (-0.388, -1.16e+09),
           (-0.385, -8.04e+08),
           (-0.378,  7.52e+07),
           (-0.375, -1.49e+09),
           (-0.371, -3.64e+08),
           (-0.368, -8.48e+07),
           (-0.365,  3.29e+08),
           (-0.361, -7.60e+08),
           (-0.354,  1.92e+08),
           (-0.351, -6.18e+07),
           (-0.348, -9.48e+07),
           (-0.344,  8.54e+08),
           (-0.341,  5.53e+08),
           (-0.338, -2.37e+08),
           (-0.334,  1.01e+09),
           (-0.331,  7.86e+08),
           (-0.327,  2.65e+07),
           (-0.324, -2.83e+08),
           (-0.321, -1.57e+08),
           (-0.317,  6.11e+08),
           (-0.314,  3.25e+08),
           (-0.310, -4.09e+08),
           (-0.307,  1.29e+09),
           (-0.304,  2.56e+08),
           (-0.300,  3.84e+08),
           (-0.297, -3.99e+08),
           (-0.294, -2.05e+08),
           (-0.290, -1.07e+09),
           (-0.287, -6.67e+08),
           (-0.284, -7.10e+08),
           (-0.280, -8.41e+08),
           (-0.277, -1.16e+09),
           (-0.273, -1.20e+09),
           (-0.270, -8.38e+08),
           (-0.267, -1.33e+09),
           (-0.263, -1.47e+09),
           (-0.260,  8.85e+08),
           (-0.253, -3.54e+08),
           (-0.250,  1.17e+09),
           (-0.246, -1.04e+09),
           (-0.243,  2.08e+08),
           (-0.240, -4.74e+08),
           (-0.236,  4.77e+08),
           (-0.223, -1.11e+09),
           (-0.219, -3.02e+08),
           (-0.216, -4.57e+08),
           (-0.213,  5.63e+08),
           (-0.209, -9.54e+07),
           (-0.206,  2.05e+07),
           (-0.203, -3.81e+08),
           (-0.199, -5.51e+08),
           (-0.196, -4.14e+08),
           (-0.192,  4.27e+08),
           (-0.189, -6.81e+08),
           (-0.186, -1.33e+09),
           (-0.182,  2.52e+07),
           (-0.179,  6.68e+08),
           (-0.172,  5.21e+07),
           (-0.169,  4.61e+08),
           (-0.165,  6.51e+08),
           (-0.162,  3.12e+08),
           (-0.159,  1.92e+08),
           (-0.155, -1.11e+08),
           (-0.152, -6.08e+08),
           (-0.149, -2.90e+08),
           (-0.145,  3.01e+08),
           (-0.142,  4.78e+08),
           (-0.138,  2.01e+08),
           (-0.135, -8.25e+08),
           (-0.132, -2.28e+08),
           (-0.128, -6.73e+08),
           (-0.125, -1.08e+08),
           (-0.122,  6.95e+08),
           (-0.118,  1.12e+09),
           (-0.115, -3.36e+08),
           (-0.111,  2.89e+07),
           (-0.108, -3.49e+08),
           (-0.105, -1.21e+09),
           (-0.101,  2.16e+06),
           (-0.098, -2.86e+08),
           (-0.095, -1.33e+08),
           (-0.091, -7.40e+08),
           (-0.088, -2.66e+06),
           (-0.084,  5.25e+08),
           (-0.081, -4.97e+08),
           (-0.078, -5.90e+08),
           (-0.074, -6.62e+08),
           (-0.071,  8.69e+08),
           (-0.068, -7.75e+08),
           (-0.064, -6.97e+08),
           (-0.061, -3.57e+07),
           (-0.057,  2.11e+07),
           (-0.054,  4.48e+08),
