Bolide Detection Notification: 2017-068

At 04:16:37 UT on 09 Mar 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 40.5 °N, Lon 18.0 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.19e+11 watts/steradian, and total radiated flash
energy 4.00e+11 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.699,  9.17e+08),
           (-0.695,  2.96e+08),
           (-0.692,  5.74e+07),
           (-0.689,  5.17e+08),
           (-0.685, -3.32e+08),
           (-0.682,  1.25e+09),
           (-0.678,  9.99e+08),
           (-0.675, -3.16e+08),
           (-0.672,  2.82e+08),
           (-0.668,  5.51e+08),
           (-0.665,  2.65e+08),
           (-0.662, -1.27e+09),
           (-0.658,  4.79e+08),
           (-0.655, -2.36e+08),
           (-0.651,  1.50e+08),
           (-0.648,  9.18e+08),
           (-0.645, -8.06e+08),
           (-0.641, -1.85e+08),
           (-0.638,  9.61e+08),
           (-0.635,  7.33e+08),
           (-0.631,  1.80e+09),
           (-0.628, -7.30e+08),
           (-0.624, -4.93e+07),
           (-0.621,  1.62e+09),
           (-0.618,  6.42e+07),
           (-0.614, -5.24e+08),
           (-0.611, -5.72e+08),
           (-0.608,  1.37e+09),
           (-0.604,  1.45e+09),
           (-0.601,  1.20e+09),
           (-0.597,  2.60e+07),
           (-0.594,  2.30e+09),
           (-0.591,  8.18e+08),
           (-0.587,  4.79e+08),
           (-0.584,  6.53e+08),
           (-0.581,  1.00e+09),
           (-0.577, -6.98e+08),
           (-0.574, -3.13e+08),
           (-0.570,  7.34e+08),
           (-0.567,  6.90e+08),
           (-0.560, -3.84e+08),
           (-0.557,  2.75e+08),
           (-0.550, -3.03e+08),
           (-0.547,  7.46e+08),
           (-0.543, -1.91e+08),
           (-0.540, -1.11e+08),
           (-0.537,  6.57e+07),
           (-0.533,  1.21e+09),
           (-0.530, -2.36e+08),
           (-0.527, -4.41e+07),
           (-0.523, -3.52e+08),
           (-0.520, -1.07e+08),
           (-0.516,  6.37e+08),
           (-0.513, -7.80e+08),
           (-0.510,  3.43e+08),
           (-0.506,  7.87e+06),
           (-0.503,  1.34e+09),
           (-0.500, -7.55e+07),
           (-0.496, -8.76e+07),
           (-0.493,  5.09e+07),
           (-0.489,  6.60e+08),
           (-0.486, -1.53e+08),
           (-0.483, -1.06e+08),
           (-0.479, -5.58e+08),
           (-0.476,  3.18e+08),
           (-0.473, -5.43e+08),
           (-0.469, -3.03e+08),
           (-0.466,  1.34e+09),
           (-0.459, -2.44e+09),
           (-0.456,  9.77e+08),
           (-0.452,  6.50e+08),
           (-0.449,  9.66e+08),
           (-0.446,  1.25e+08),
           (-0.442, -4.66e+08),
           (-0.439, -6.57e+08),
           (-0.435, -2.00e+08),
           (-0.432, -6.92e+08),
           (-0.429, -4.07e+08),
           (-0.425,  1.41e+09),
           (-0.422,  7.85e+08),
           (-0.419, -4.89e+08),
           (-0.415,  9.95e+07),
           (-0.412,  9.44e+08),
           (-0.408,  9.13e+08),
           (-0.405,  1.49e+08),
           (-0.402, -8.82e+08),
           (-0.398,  1.57e+09),
           (-0.395,  9.39e+08),
           (-0.392, -8.33e+08),
           (-0.385,  5.76e+08),
           (-0.381,  2.26e+09),
