Bolide Detection Notification: 2014-248

At 21:37:26 UT on 05 Sep 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 22.7 °N, Lon 150.0 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.10e+09 watts/steradian, and total radiated flash
energy 2.76e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.597,  1.75e+09),
           (-0.594, -2.03e+08),
           (-0.591, -9.41e+08),
           (-0.587, -1.22e+09),
           (-0.584, -1.74e+08),
           (-0.580, -1.16e+09),
           (-0.577, -8.94e+07),
           (-0.574, -1.53e+09),
           (-0.570, -2.53e+08),
           (-0.567,  6.01e+08),
           (-0.564, -2.55e+08),
           (-0.560,  5.04e+08),
           (-0.557,  1.71e+09),
           (-0.553, -1.15e+08),
           (-0.550,  6.18e+08),
           (-0.547,  8.64e+08),
           (-0.543,  2.01e+09),
           (-0.540,  3.69e+07),
           (-0.537,  1.91e+09),
           (-0.533, -1.40e+08),
           (-0.530,  1.43e+09),
           (-0.526,  1.54e+05),
           (-0.523,  6.36e+08),
           (-0.520,  2.20e+09),
           (-0.516, -1.71e+09),
           (-0.513,  1.45e+08),
           (-0.510,  4.95e+07),
           (-0.506,  5.73e+08),
           (-0.503, -1.48e+09),
           (-0.499, -2.21e+09),
           (-0.496,  1.72e+09),
           (-0.493,  7.56e+08),
           (-0.489, -4.67e+08),
           (-0.486, -2.45e+09),
           (-0.483, -5.75e+08),
           (-0.479, -2.09e+07),
           (-0.476, -1.99e+08),
           (-0.472, -7.90e+08),
           (-0.469, -8.12e+08),
           (-0.466, -2.16e+09),
           (-0.462, -2.30e+09),
           (-0.459, -1.16e+09),
           (-0.456,  1.18e+09),
           (-0.452, -6.83e+08),
           (-0.449, -2.84e+08),
           (-0.445,  5.30e+08),
           (-0.442,  6.35e+07),
           (-0.439, -5.38e+08),
           (-0.435, -2.12e+09),
           (-0.432,  5.63e+08),
           (-0.429,  1.15e+09),
           (-0.425, -1.20e+09),
           (-0.422,  1.94e+09),
           (-0.418, -9.80e+08),
           (-0.415,  1.21e+08),
           (-0.412,  2.65e+08),
           (-0.408, -2.13e+09),
           (-0.405, -3.13e+09),
           (-0.402,  4.91e+07),
           (-0.398, -2.02e+09),
           (-0.395,  6.47e+08),
           (-0.391,  5.36e+08),
           (-0.388,  6.20e+08),
           (-0.385, -2.06e+09),
           (-0.381, -1.29e+09),
           (-0.378,  1.13e+08),
           (-0.375, -9.10e+08),
           (-0.371, -3.26e+09),
           (-0.368, -2.63e+09),
           (-0.364, -5.31e+08),
           (-0.361, -7.98e+08),
           (-0.358, -1.13e+09),
           (-0.354,  7.03e+08),
           (-0.351, -4.96e+08),
           (-0.348,  2.18e+08),
           (-0.344,  1.28e+09),
           (-0.341, -6.10e+08),
           (-0.337,  7.89e+08),
           (-0.334, -1.27e+09),
           (-0.331,  6.45e+08),
           (-0.327, -1.38e+09),
           (-0.324, -8.54e+08),
           (-0.321, -1.31e+09),
           (-0.317, -1.34e+09),
           (-0.314,  8.77e+07),
           (-0.310, -5.99e+08),
           (-0.307, -8.68e+08),
           (-0.304, -2.43e+08),
           (-0.300, -3.90e+08),
           (-0.297, -1.18e+08),
           (-0.294, -1.79e+09),
           (-0.290,  2.34e+09),
           (-0.287,  5.17e+08),
           (-0.283, -2.46e+09),
           (-0.280, -5.44e+08),
           (-0.277, -2.70e+08),
           (-0.273,  1.52e+09),
           (-0.270,  5.89e+08),
           (-0.267, -6.94e+08),
           (-0.263,  7.43e+08),
           (-0.260, -2.03e+09),
           (-0.256, -1.91e+08),
           (-0.253,  1.95e+09),
           (-0.250, -1.27e+09),
           (-0.246, -1.52e+09),
           (-0.240,  1.81e+09),
           (-0.236,  1.52e+09),
           (-0.233,  2.61e+08),
           (-0.229, -1.41e+08),
           (-0.226,  7.84e+08),
           (-0.223,  2.38e+09),
           (-0.219, -1.04e+09),
           (-0.216, -1.25e+08),
           (-0.213,  2.25e+09),
           (-0.209,  9.58e+08),
           (-0.206,  2.01e+09),
           (-0.202,  1.92e+09),
           (-0.199,  1.59e+09),
           (-0.196, -8.09e+08),
           (-0.192, -1.05e+08),
           (-0.189,  2.12e+09),
           (-0.186, -3.02e+08),
           (-0.182, -3.15e+08),
           (-0.179, -2.04e+09),
           (-0.175, -1.13e+09),
           (-0.172, -6.68e+08),
           (-0.169, -6.64e+08),
           (-0.165,  7.70e+08),
           (-0.162, -1.10e+09),
           (-0.159, -1.52e+07),
           (-0.155, -4.59e+08),
           (-0.152,  1.50e+09),
           (-0.148, -1.33e+09),
           (-0.145,  6.27e+08),
           (-0.142, -2.56e+08),
           (-0.138, -7.24e+08),
           (-0.135,  1.13e+09),
           (-0.132, -4.63e+08),
           (-0.128,  1.75e+09),
           (-0.125,  4.45e+08),
           (-0.121, -1.79e+09),
           (-0.118, -1.71e+09),
           (-0.115, -3.45e+08),
