Bolide Detection Notification: 2019-139

At 14:47:03 UT on 19 May 2019, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 23.6 °S, Lon 132.8 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 9.02e+09 watts/steradian, and total radiated flash
energy 3.37e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.500,  3.87e+08),
           (-0.496, -5.03e+08),
           (-0.493,  7.94e+08),
           (-0.483, -1.11e+09),
           (-0.479, -7.62e+08),
           (-0.476, -1.67e+07),
           (-0.473,  3.66e+08),
           (-0.469,  5.35e+07),
           (-0.466, -5.24e+07),
           (-0.462, -6.11e+08),
           (-0.459,  6.13e+08),
           (-0.456, -3.95e+08),
           (-0.452, -6.04e+08),
           (-0.449,  1.06e+08),
           (-0.446,  1.34e+09),
           (-0.442, -1.33e+09),
           (-0.439, -5.95e+08),
           (-0.435, -1.54e+08),
           (-0.432,  4.47e+08),
           (-0.429, -6.57e+08),
           (-0.425, -8.51e+07),
           (-0.422,  5.69e+08),
           (-0.419,  8.70e+08),
           (-0.415, -8.35e+07),
           (-0.412,  9.25e+08),
           (-0.408,  8.31e+08),
           (-0.398, -3.17e+08),
           (-0.395, -2.51e+08),
           (-0.392,  1.21e+09),
           (-0.388,  1.69e+08),
           (-0.385, -1.55e+07),
           (-0.381,  1.85e+09),
           (-0.378, -4.34e+08),
           (-0.375, -1.04e+09),
           (-0.371,  1.89e+08),
           (-0.368,  1.10e+09),
           (-0.365,  2.40e+08),
           (-0.361, -3.49e+08),
           (-0.358,  3.69e+08),
           (-0.354,  8.44e+08),
           (-0.351,  2.29e+08),
           (-0.348, -3.58e+07),
           (-0.344,  1.89e+09),
           (-0.341,  1.78e+09),
           (-0.338,  9.96e+08),
           (-0.334,  1.29e+09),
           (-0.331,  4.67e+08),
           (-0.327,  4.51e+08),
           (-0.324,  2.08e+09),
           (-0.321,  6.45e+08),
           (-0.317, -5.49e+08),
           (-0.314,  1.38e+09),
           (-0.311,  3.58e+08),
           (-0.307,  3.51e+08),
           (-0.304,  1.24e+09),
           (-0.297,  8.90e+08),
           (-0.294, -3.49e+08),
           (-0.290,  8.95e+08),
           (-0.287,  4.67e+08),
           (-0.284, -1.15e+08),
           (-0.280,  1.60e+09),
           (-0.273, -4.16e+08),
