Bolide Detection Notification: 2017-296

At 15:31:23 UT on 23 Oct 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 28.8 °N, Lon 44.6 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 6.79e+09 watts/steradian, and total radiated flash
energy 1.74e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.699, -9.29e+08),
           (-0.695, -7.14e+08),
           (-0.692,  3.37e+08),
           (-0.689, -2.62e+08),
           (-0.685,  5.68e+08),
           (-0.682, -4.83e+08),
           (-0.678, -1.95e+08),
           (-0.675,  2.06e+08),
           (-0.672, -7.15e+08),
           (-0.668, -2.37e+08),
           (-0.665, -1.44e+09),
           (-0.661,  9.41e+08),
           (-0.658, -5.10e+08),
           (-0.655,  3.15e+07),
           (-0.651, -2.21e+08),
           (-0.648,  4.94e+08),
           (-0.645,  8.55e+07),
           (-0.641,  7.35e+08),
           (-0.638,  4.69e+08),
           (-0.634, -9.33e+07),
           (-0.631,  3.73e+08),
           (-0.624, -3.71e+08),
           (-0.621, -8.78e+08),
           (-0.618,  9.85e+08),
           (-0.614,  1.61e+09),
           (-0.611,  9.00e+08),
           (-0.607, -1.79e+08),
           (-0.604, -1.04e+09),
           (-0.601,  5.85e+08),
           (-0.597,  1.13e+09),
           (-0.594,  1.93e+08),
           (-0.591, -4.72e+08),
           (-0.587,  5.65e+08),
           (-0.584, -2.52e+08),
           (-0.581,  6.02e+08),
           (-0.577, -6.35e+08),
           (-0.574,  9.79e+08),
           (-0.570, -8.32e+07),
           (-0.567,  2.03e+08),
           (-0.564,  6.13e+08),
           (-0.560, -1.75e+08),
           (-0.557,  1.51e+08),
           (-0.554,  1.69e+09),
           (-0.550, -5.59e+08),
           (-0.547, -4.83e+08),
           (-0.543,  4.77e+08),
           (-0.540,  1.24e+09),
           (-0.537,  1.08e+08),
           (-0.533,  8.55e+08),
           (-0.530, -5.51e+08),
           (-0.527, -1.65e+08),
           (-0.523,  1.51e+09),
           (-0.520,  5.12e+08),
           (-0.516, -5.24e+07),
           (-0.513, -9.03e+08),
           (-0.510,  1.80e+08),
           (-0.506,  7.59e+08),
           (-0.503,  7.86e+08),
           (-0.499, -4.23e+08),
           (-0.496,  1.80e+09),
           (-0.493,  5.49e+07),
           (-0.489, -4.36e+08),
           (-0.486,  6.58e+08),
           (-0.483,  5.76e+08),
           (-0.479,  4.11e+08),
           (-0.476,  8.60e+08),
           (-0.472,  1.16e+09),
           (-0.469,  1.28e+09),
           (-0.466,  1.80e+08),
           (-0.462,  1.04e+09),
           (-0.459,  1.10e+09),
           (-0.456, -3.79e+08),
           (-0.452, -1.94e+07),
           (-0.449, -2.09e+08),
           (-0.445,  7.85e+08),
           (-0.442, -9.65e+08),
           (-0.439,  6.51e+08),
           (-0.435,  1.12e+08),
           (-0.432, -5.17e+08),
           (-0.429,  4.02e+08),
           (-0.425,  6.81e+08),
           (-0.422, -2.10e+08),
           (-0.419, -3.93e+07),
           (-0.415,  9.42e+07),
           (-0.412,  1.03e+09),
           (-0.408,  1.11e+09),
           (-0.405,  1.36e+08),
           (-0.402,  4.93e+08),
           (-0.398,  7.21e+08),
           (-0.395,  1.70e+08),
           (-0.392,  6.17e+08),
           (-0.388,  5.84e+08),
           (-0.385,  4.56e+08),
           (-0.381,  5.60e+08),
           (-0.378,  5.18e+07),
           (-0.375, -7.44e+08),
           (-0.371,  1.05e+09),
           (-0.368,  8.28e+08),
           (-0.365,  5.13e+08),
           (-0.361, -4.31e+08),
           (-0.358, -7.03e+08),
           (-0.354,  1.32e+09),
           (-0.351, -2.02e+08),
           (-0.348,  3.48e+08),
           (-0.344,  1.19e+09),
           (-0.341,  4.86e+08),
           (-0.337,  9.15e+08),
           (-0.334,  6.36e+08),
           (-0.331,  4.85e+08),
           (-0.327, -4.15e+08),
           (-0.324,  3.90e+08),
           (-0.321,  1.01e+09),
           (-0.317, -7.69e+07),
           (-0.314,  1.91e+09),
           (-0.310,  4.07e+08),
           (-0.307, -3.58e+08),
           (-0.304,  4.78e+08),
           (-0.300,  9.84e+08),
           (-0.297,  2.52e+08),
           (-0.294, -8.93e+08),
           (-0.290,  5.18e+08),
           (-0.287,  6.92e+08),
           (-0.283,  2.84e+08),
           (-0.280,  3.57e+08),
           (-0.277,  8.11e+08),
           (-0.273,  4.69e+08),
           (-0.270, -1.54e+09),
           (-0.267, -2.52e+08),
           (-0.263,  2.72e+08),
           (-0.260, -8.51e+08),
           (-0.257,  4.84e+08),
           (-0.253,  2.91e+08),
           (-0.250, -8.74e+08),
           (-0.246, -6.45e+08),
           (-0.243,  7.28e+08),
           (-0.240,  8.65e+08),
           (-0.230, -2.42e+08),
           (-0.226,  5.96e+08),
           (-0.223,  4.06e+08),
           (-0.219,  7.11e+08),
           (-0.216,  4.53e+08),
           (-0.213,  4.44e+08),
