Bolide Detection Notification: 2020-041

At 23:48:17 UT on 10 Feb 2020, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 28.2 °N, Lon 76.7 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.40e+09 watts/steradian, and total radiated flash
energy 8.32e+09 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.398,  6.85e+08),
           (-0.395, -3.70e+08),
           (-0.391, -8.94e+08),
           (-0.388,  3.64e+08),
           (-0.385,  1.09e+09),
           (-0.381, -6.66e+08),
           (-0.378, -3.20e+08),
           (-0.375, -6.01e+07),
           (-0.371, -2.33e+08),
           (-0.368, -2.81e+08),
           (-0.364,  4.72e+08),
           (-0.361, -1.47e+09),
           (-0.358, -1.72e+09),
           (-0.354, -3.20e+08),
           (-0.351, -4.00e+08),
           (-0.348,  3.17e+08),
           (-0.344, -6.31e+08),
           (-0.341,  5.11e+08),
           (-0.334, -1.34e+09),
           (-0.331,  8.46e+08),
           (-0.327,  8.97e+08),
           (-0.324, -5.60e+08),
           (-0.321, -4.35e+08),
           (-0.317,  2.49e+08),
           (-0.314,  4.62e+08),
           (-0.310, -1.14e+07),
           (-0.307, -4.10e+08),
           (-0.304, -4.04e+08),
           (-0.300,  6.03e+08),
           (-0.297, -1.24e+08),
           (-0.294,  4.46e+08),
           (-0.290, -7.28e+08),
           (-0.287,  9.57e+08),
           (-0.283, -5.17e+08),
           (-0.280, -9.01e+08),
           (-0.277, -1.61e+08),
           (-0.273,  6.35e+08),
           (-0.270, -5.38e+08),
           (-0.267, -9.87e+08),
           (-0.263,  4.65e+08),
           (-0.260,  7.58e+08),
           (-0.256, -5.35e+08),
           (-0.253, -3.06e+08),
           (-0.250,  5.84e+08),
           (-0.246, -2.98e+08),
           (-0.243, -9.76e+08),
           (-0.240,  9.69e+08),
           (-0.236,  3.99e+08),
           (-0.233,  5.62e+08),
           (-0.229,  1.85e+09),
           (-0.226,  4.35e+08),
           (-0.223,  9.93e+08),
           (-0.219,  9.10e+08),
           (-0.213,  6.76e+08),
           (-0.209, -1.37e+09),
           (-0.202,  1.22e+09),
           (-0.199, -4.57e+08),
           (-0.196,  5.32e+08),
           (-0.192, -6.51e+08),
           (-0.189, -5.26e+07),
           (-0.186, -2.31e+07),
           (-0.182,  1.13e+09),
           (-0.179,  6.08e+08),
           (-0.175,  8.65e+08),
           (-0.172,  7.58e+08),
           (-0.169, -2.03e+08),
           (-0.165, -6.45e+08),
           (-0.162,  1.26e+08),
           (-0.159, -5.56e+08),
           (-0.155,  1.03e+09),
           (-0.152,  2.66e+08),
           (-0.148,  7.31e+06),
           (-0.145, -9.95e+07),
           (-0.142,  2.20e+08),
           (-0.138, -7.43e+08),
           (-0.135, -3.50e+08),
           (-0.132,  5.59e+08),
           (-0.128,  8.94e+08),
           (-0.125,  2.62e+08),
           (-0.121,  2.73e+08),
           (-0.118,  1.45e+09),
           (-0.115, -5.74e+08),
           (-0.111,  1.44e+08),
           (-0.108, -1.55e+09),
           (-0.105, -1.92e+08),
           (-0.101, -4.42e+08),
           (-0.098,  9.08e+06),
           (-0.094, -9.23e+08),
           (-0.091,  7.21e+08),
           (-0.088,  4.11e+08),
           (-0.084, -9.54e+08),
           (-0.081,  1.82e+09),
           (-0.078,  1.31e+09),
           (-0.074, -1.22e+09),
           (-0.071,  1.16e+08),
           (-0.067, -1.91e+09),
           (-0.064, -7.85e+08),
