Bolide Detection Notification: 2021-293

At 08:41:50 UT on 20 Oct 2021, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 13.8 °N, Lon 140.4 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 4.50e+10 watts/steradian, and total radiated flash
energy 5.91e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.999, -4.73e+08),
           (-0.996, -6.84e+08),
           (-0.992, -7.17e+08),
           (-0.982,  2.64e+07),
           (-0.979,  1.39e+08),
           (-0.975, -1.04e+09),
           (-0.972, -2.21e+08),
           (-0.969, -1.70e+09),
           (-0.965,  3.89e+08),
           (-0.962,  1.49e+08),
           (-0.959, -6.79e+08),
           (-0.955, -1.14e+09),
           (-0.952, -9.57e+08),
           (-0.948,  3.48e+08),
           (-0.945, -7.25e+08),
           (-0.942,  5.31e+07),
           (-0.938,  5.02e+08),
           (-0.935, -8.24e+08),
           (-0.931, -2.34e+08),
           (-0.925, -1.77e+07),
           (-0.921, -5.57e+08),
           (-0.918,  3.75e+08),
           (-0.915, -1.42e+09),
           (-0.911, -3.62e+08),
           (-0.908, -1.49e+09),
           (-0.905, -8.10e+08),
           (-0.901,  6.07e+08),
           (-0.898, -6.57e+08),
           (-0.894, -1.33e+09),
           (-0.891,  6.46e+08),
           (-0.888, -7.92e+07),
           (-0.884, -3.83e+08),
           (-0.881, -2.97e+08),
           (-0.878,  3.23e+08),
           (-0.874, -5.98e+08),
           (-0.871, -1.85e+09),
           (-0.867, -8.93e+08),
           (-0.864, -1.67e+09),
           (-0.861, -1.60e+09),
           (-0.857, -1.29e+09),
           (-0.854, -1.08e+09),
           (-0.847, -3.89e+08),
           (-0.844, -8.88e+08),
           (-0.840, -1.04e+09),
           (-0.837, -2.11e+09),
           (-0.834, -9.26e+08),
           (-0.830, -8.49e+08),
           (-0.827, -4.83e+08),
