Bolide Detection Notification: 2019-112

At 21:42:10 UT on 22 Apr 2019, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 48.8 °S, Lon 67.8 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 2.28e+10 watts/steradian, and total radiated flash
energy 1.20e+11 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-1.998, -3.87e+08),
           (-1.995,  7.83e+08),
           (-1.991,  1.32e+08),
           (-1.988,  8.57e+08),
           (-1.985,  2.74e+08),
           (-1.981, -8.90e+08),
           (-1.978, -9.47e+07),
           (-1.974, -5.74e+07),
           (-1.971,  5.31e+07),
           (-1.968, -3.76e+08),
           (-1.964, -6.30e+08),
           (-1.961, -1.15e+09),
           (-1.958,  2.54e+08),
           (-1.954,  7.60e+07),
           (-1.947, -8.16e+08),
           (-1.944, -1.19e+08),
           (-1.941, -1.05e+09),
           (-1.934,  2.38e+08),
           (-1.931, -8.03e+07),
           (-1.927, -6.06e+08),
           (-1.924, -2.11e+08),
           (-1.920,  1.10e+09),
           (-1.917, -2.43e+08),
           (-1.914, -4.70e+08),
           (-1.907, -4.27e+08),
           (-1.903,  1.31e+08),
           (-1.900, -1.58e+08),
           (-1.897, -1.46e+08),
           (-1.893, -6.96e+08),
           (-1.890,  3.30e+08),
           (-1.887, -4.20e+08),
           (-1.883, -6.26e+08),
           (-1.880,  2.77e+08),
           (-1.877,  5.19e+08),
           (-1.873,  5.99e+08),
           (-1.870, -1.08e+08),
           (-1.866,  3.46e+08),
           (-1.863, -1.45e+09),
           (-1.856,  7.29e+08),
           (-1.853,  8.69e+08),
           (-1.850, -5.00e+08),
           (-1.846, -6.35e+08),
           (-1.843, -5.44e+08),
           (-1.839, -1.46e+09),
           (-1.833,  4.80e+08),
           (-1.829,  2.49e+08),
           (-1.826, -1.30e+09),
           (-1.823, -1.40e+08),
           (-1.819,  3.21e+08),
           (-1.816, -1.17e+09),
           (-1.809,  6.71e+08),
           (-1.806, -1.64e+09),
           (-1.802,  2.87e+08),
           (-1.799, -9.35e+07),
           (-1.796,  3.87e+08),
           (-1.792, -6.15e+08),
           (-1.789, -4.84e+08),
           (-1.782,  2.09e+08),
           (-1.779, -7.72e+08),
           (-1.775, -1.28e+09),
           (-1.772, -6.49e+08),
           (-1.768,  3.15e+08),
           (-1.765, -3.79e+08),
           (-1.762, -2.48e+08),
           (-1.758, -3.85e+08),
           (-1.755, -1.50e+09),
           (-1.752, -9.30e+08),
           (-1.748, -1.72e+08),
           (-1.745, -5.56e+08),
           (-1.742,  4.01e+08),
           (-1.738, -8.57e+08),
           (-1.735, -1.58e+09),
           (-1.731, -1.64e+08),
           (-1.725, -1.80e+09),
           (-1.721,  8.29e+08),
           (-1.714, -7.13e+08),
           (-1.711,  3.48e+08),
           (-1.708,  1.18e+08),
           (-1.704,  5.47e+07),
           (-1.701, -1.33e+09),
           (-1.698, -1.03e+08),
           (-1.694, -5.73e+08),
           (-1.691,  3.22e+08),
           (-1.688, -6.62e+08),
           (-1.684, -8.85e+08),
           (-1.677, -8.27e+08),
           (-1.674, -1.61e+09),
           (-1.671, -2.13e+09),
           (-1.664, -8.38e+08),
           (-1.661, -1.22e+09),
           (-1.657, -4.31e+07),
           (-1.650, -7.42e+08),
           (-1.647, -2.44e+08),
           (-1.644, -4.30e+08),
           (-1.640, -1.74e+09),
           (-1.637, -6.44e+08),
           (-1.633, -4.19e+08),
           (-1.630, -4.11e+08),
           (-1.627, -1.73e+09),
           (-1.623,  6.61e+07),
           (-1.620, -1.36e+09),
           (-1.617,  1.56e+08),
           (-1.613, -1.79e+09),
           (-1.610, -1.53e+09),
           (-1.607, -2.15e+09),
           (-1.603, -1.87e+09),
           (-1.600, -6.03e+08),
           (-1.596, -4.87e+06),
           (-1.593, -1.18e+09),
           (-1.590, -5.29e+08),
           (-1.586, -2.09e+09),
           (-1.583, -1.02e+09),
           (-1.579, -4.59e+08),
           (-1.576,  3.98e+08),
           (-1.573,  1.73e+08),
           (-1.569, -1.68e+08),
           (-1.566, -1.69e+08),
           (-1.563,  5.95e+08),
           (-1.559, -1.07e+09),
           (-1.552, -2.87e+08),
           (-1.549, -1.22e+09),
           (-1.546,  3.15e+08),
           (-1.542, -1.58e+09),
           (-1.539, -5.05e+08),
           (-1.536, -9.75e+08),
           (-1.532,  1.40e+08),
           (-1.529, -8.79e+08),
           (-1.526, -1.41e+08),
           (-1.522, -1.08e+09),
           (-1.519, -1.40e+09),
           (-1.512, -2.25e+08),
           (-1.509, -2.59e+08),
           (-1.505, -1.24e+09),
           (-1.502, -7.91e+07),
           (-1.498, -6.96e+08),
           (-1.495, -5.94e+08),
           (-1.492,  3.53e+08),
           (-1.488, -7.64e+08),
           (-1.485, -3.30e+08),
           (-1.482, -1.23e+09),
           (-1.478, -5.79e+08),
           (-1.475, -2.41e+09),
           (-1.472, -1.91e+09),
           (-1.468,  4.96e+08),
           (-1.465, -2.53e+08),
           (-1.461, -2.88e+08),
           (-1.455, -1.62e+09),
           (-1.451, -8.20e+08),
           (-1.448, -6.19e+08),
           (-1.444, -2.25e+09),
           (-1.441, -8.93e+08),
           (-1.438, -2.17e+09),
           (-1.434, -2.77e+08),
           (-1.431, -1.57e+09),
           (-1.428, -5.27e+08),
           (-1.424, -1.36e+09),
           (-1.421, -6.02e+08),
           (-1.417, -3.99e+08),
           (-1.414, -7.02e+08),
           (-1.411,  1.35e+08),
           (-1.404, -1.31e+09),
           (-1.401, -1.00e+09),
           (-1.397, -1.24e+09),
           (-1.394,  4.20e+08),
           (-1.391, -4.48e+08),
           (-1.387, -1.97e+09),
           (-1.384, -1.66e+09),
           (-1.377, -1.75e+08),
           (-1.374,  1.93e+08),
           (-1.370, -8.56e+08),
           (-1.367, -4.98e+08),
           (-1.363,  5.82e+08),
           (-1.360, -1.07e+09),
           (-1.357, -1.31e+09),
           (-1.353,  2.35e+08),
           (-1.350, -1.36e+09),
           (-1.347, -1.50e+09),
           (-1.343, -1.38e+09),
           (-1.340,  4.60e+08),
           (-1.337,  8.52e+08),
           (-1.333, -3.89e+08),
           (-1.330, -1.05e+09),
           (-1.323,  5.41e+08),
           (-1.320, -1.38e+09),
           (-1.316, -1.69e+09),
           (-1.313, -2.39e+08),
           (-1.309, -5.96e+08),
           (-1.306, -1.37e+09),
           (-1.303, -1.35e+09),
           (-1.299, -1.04e+09),
           (-1.296,  4.56e+08),
           (-1.293, -2.21e+09),
           (-1.286,  1.29e+09),
           (-1.282, -1.11e+09),
           (-1.279, -1.13e+09),
           (-1.276,  3.39e+08),
           (-1.272,  8.94e+08),
           (-1.269, -4.32e+08),
           (-1.266, -7.03e+08),
           (-1.262, -3.30e+08),
           (-1.259, -9.03e+08),
           (-1.256, -5.00e+08),
           (-1.252, -7.09e+08),
           (-1.249, -3.77e+08),
           (-1.245,  4.58e+08),
           (-1.242, -1.55e+09),
           (-1.239, -3.79e+08),
           (-1.235,  3.64e+08),
           (-1.228, -2.40e+08),
           (-1.225,  1.49e+08),
           (-1.222, -4.42e+08),
           (-1.218, -1.49e+09),
           (-1.215, -7.55e+08),
           (-1.212, -1.13e+09),
           (-1.208, -4.17e+08),
           (-1.205, -4.36e+08),
           (-1.202, -8.65e+08),
           (-1.195,  7.84e+08),
           (-1.191, -6.68e+08),
           (-1.188,  7.65e+08),
           (-1.181,  5.46e+07),
           (-1.178,  3.87e+08),
           (-1.174,  6.02e+08),
           (-1.171, -2.28e+08),
           (-1.168, -6.93e+08),
           (-1.164, -5.71e+08),
           (-1.161, -1.12e+09),
           (-1.158, -1.96e+08),
           (-1.154,  2.96e+08),
           (-1.147, -1.09e+09),
           (-1.144, -4.87e+08),
           (-1.141, -5.89e+08),
           (-1.137,  1.12e+09),
           (-1.134, -1.52e+09),
           (-1.131, -1.64e+07),
           (-1.127, -1.14e+08),
           (-1.124, -3.05e+08),
           (-1.121, -8.26e+08),
           (-1.117, -2.01e+07),
           (-1.114, -5.28e+08),
           (-1.110, -3.75e+08),
           (-1.107, -9.97e+08),
           (-1.104,  2.47e+08),
           (-1.100, -1.12e+08),
           (-1.097, -2.11e+08),
           (-1.094, -1.44e+08),
           (-1.090,  2.59e+08),
           (-1.087, -1.91e+08),
           (-1.083, -1.19e+09),
           (-1.080, -6.94e+08),
           (-1.077, -8.39e+08),
           (-1.070,  1.04e+09),
           (-1.067,  8.05e+08),
           (-1.063, -3.99e+08),
           (-1.056,  7.87e+08),
           (-1.053,  3.64e+08),
           (-1.050,  2.53e+08),
           (-1.046,  5.12e+08),
           (-1.043, -7.82e+07),
           (-1.039,  6.38e+08),
           (-1.036,  2.05e+08),
           (-1.033,  6.10e+08),
           (-1.029,  1.43e+08),
           (-1.026,  7.90e+08),
           (-1.023,  5.98e+08),
           (-1.019, -2.11e+08),
           (-1.016,  4.34e+08),
           (-1.013,  5.68e+08),
           (-1.009,  1.70e+08),
           (-1.006,  6.62e+07),
           (-1.002,  7.65e+08),
           (-0.999,  5.15e+08),
           (-0.996,  8.45e+08),
           (-0.992,  9.49e+08),
           (-0.989,  1.41e+09),
           (-0.986,  2.07e+09),
           (-0.982,  4.29e+08),
           (-0.979,  2.33e+09),
           (-0.975,  2.03e+09),
           (-0.972,  2.40e+09),
           (-0.969,  1.39e+09),
           (-0.965,  1.71e+09),
           (-0.962,  1.07e+09),
           (-0.958,  1.89e+09),
           (-0.955,  1.24e+09),
           (-0.952,  8.65e+08),
           (-0.948,  7.74e+08),
           (-0.945,  7.47e+08),
           (-0.942,  3.90e+08),
           (-0.938,  6.50e+08),
           (-0.935,  1.92e+09),
           (-0.932,  2.09e+09),
           (-0.928,  1.27e+09),
           (-0.925,  2.13e+09),
           (-0.921,  1.80e+09),
           (-0.918,  2.55e+09),
           (-0.915,  1.73e+09),
           (-0.911,  5.48e+08),
           (-0.905,  2.68e+09),
           (-0.901, -1.61e+08),
           (-0.898,  1.10e+09),
           (-0.894,  1.34e+09),
           (-0.891,  2.04e+09),
           (-0.888,  1.21e+09),
           (-0.884,  3.14e+09),
           (-0.881,  3.51e+09),
           (-0.877,  3.11e+09),
           (-0.871,  7.60e+08),
           (-0.867,  1.78e+09),
           (-0.864,  1.69e+09),
           (-0.861,  1.86e+09),
           (-0.857,  1.68e+09),
           (-0.854,  1.42e+09),
           (-0.851,  2.11e+09),
           (-0.847,  3.14e+09),
           (-0.844,  2.55e+09),
           (-0.837,  3.49e+09),
           (-0.834,  2.28e+09),
           (-0.830,  4.11e+09),
           (-0.827,  4.08e+09),
           (-0.824,  3.25e+09),
           (-0.820,  3.47e+09),
           (-0.817,  4.22e+09),
           (-0.813,  2.26e+09),
           (-0.810,  3.89e+09),
           (-0.807,  2.44e+09),
           (-0.803,  2.91e+09),
           (-0.800,  2.95e+09),
           (-0.796,  2.25e+09),
           (-0.793,  3.39e+09),
           (-0.790,  3.71e+09),
           (-0.786,  2.90e+09),
           (-0.783,  2.37e+09),
           (-0.780,  3.15e+09),
           (-0.776,  1.89e+09),
           (-0.773,  2.88e+09),
           (-0.769,  2.10e+09),
           (-0.766,  2.78e+09),
           (-0.763,  2.30e+09),
           (-0.759,  2.32e+09),
           (-0.756,  3.61e+09),
           (-0.753,  3.96e+09),
           (-0.749,  2.48e+09),
           (-0.746,  2.55e+09),
           (-0.743,  3.42e+09),
           (-0.739,  3.38e+09),
           (-0.736,  3.66e+09),
           (-0.732,  3.35e+09),
           (-0.729,  4.69e+09),
           (-0.726,  2.39e+09),
           (-0.722,  3.03e+09),
           (-0.719,  2.71e+09),
           (-0.716,  3.80e+09),
           (-0.709,  3.92e+09),
           (-0.705,  4.01e+09),
           (-0.702,  3.42e+09),
           (-0.699,  3.48e+09),
           (-0.695,  3.62e+09),
           (-0.692,  3.65e+09),
           (-0.688,  5.06e+09),
           (-0.685,  3.63e+09),
           (-0.682,  4.76e+09),
           (-0.678,  3.07e+09),
           (-0.672,  2.44e+09),
           (-0.668,  3.28e+09),
           (-0.665,  3.05e+09),
           (-0.662,  2.60e+09),
           (-0.658,  3.05e+09),
           (-0.655,  2.53e+09),
           (-0.651,  3.42e+09),
           (-0.648,  2.96e+09),
           (-0.645,  2.73e+09),
           (-0.641,  2.31e+09),
           (-0.638,  2.93e+09),
           (-0.635,  2.90e+09),
           (-0.631,  2.71e+09),
           (-0.628,  3.20e+09),
           (-0.624,  3.13e+09),
           (-0.621,  3.19e+09),
           (-0.618,  2.52e+09),
           (-0.614,  3.05e+09),
           (-0.611,  2.71e+09),
           (-0.607,  1.71e+09),
           (-0.604,  3.10e+09),
           (-0.601,  3.45e+09),
           (-0.597,  2.61e+09),
           (-0.594,  2.37e+09),
           (-0.591,  2.45e+09),
           (-0.587,  3.81e+09),
           (-0.584,  4.21e+09),
           (-0.577,  3.58e+09),
           (-0.574,  5.10e+09),
           (-0.564,  2.48e+09),
           (-0.560,  3.75e+09),
           (-0.557,  3.78e+09),
           (-0.554,  4.17e+09),
           (-0.550,  3.86e+09),
           (-0.540,  2.68e+09),
           (-0.537,  4.07e+09),
           (-0.533,  4.16e+09),
           (-0.530,  3.91e+09),
           (-0.526,  2.55e+09),
           (-0.523,  4.65e+09),
           (-0.520,  4.89e+09),
           (-0.516,  4.80e+09),
           (-0.513,  3.52e+09),
           (-0.510,  3.79e+09),
           (-0.506,  3.93e+09),
           (-0.503,  5.04e+09),
           (-0.496,  4.04e+09),
           (-0.493,  4.68e+09),
           (-0.489,  3.89e+09),
           (-0.486,  3.79e+09),
           (-0.483,  4.42e+09),
           (-0.479,  4.80e+09),
           (-0.476,  4.69e+09),
           (-0.473,  4.31e+09),
           (-0.469,  4.17e+09),
           (-0.466,  5.20e+09),
           (-0.462,  4.59e+09),
           (-0.459,  4.58e+09),
           (-0.456,  4.22e+09),
           (-0.452,  4.23e+09),
           (-0.449,  4.68e+09),
           (-0.446,  4.40e+09),
           (-0.442,  4.25e+09),
           (-0.439,  3.60e+09),
           (-0.435,  3.51e+09),
           (-0.432,  3.68e+09),
           (-0.429,  4.90e+09),
           (-0.425,  5.27e+09),
           (-0.422,  4.13e+09),
           (-0.419,  4.23e+09),
           (-0.415,  4.01e+09),
           (-0.412,  3.16e+09),
           (-0.408,  4.13e+09),
           (-0.405,  3.84e+09),
           (-0.402,  3.94e+09),
           (-0.398,  4.38e+09),
           (-0.395,  3.78e+09),
           (-0.391,  4.13e+09),
           (-0.388,  3.97e+09),
           (-0.385,  3.91e+09),
           (-0.381,  4.43e+09),
           (-0.378,  3.98e+09),
           (-0.375,  3.78e+09),
           (-0.371,  4.32e+09),
           (-0.368,  4.05e+09),
           (-0.365,  3.58e+09),
           (-0.361,  3.77e+09),
           (-0.358,  5.05e+09),
           (-0.354,  2.95e+09),
           (-0.351,  4.89e+09),
           (-0.348,  3.78e+09),
           (-0.344,  3.23e+09),
           (-0.341,  4.62e+09),
           (-0.337,  3.26e+09),
           (-0.334,  2.79e+09),
           (-0.331,  3.44e+09),
           (-0.327,  3.85e+09),
           (-0.324,  3.43e+09),
           (-0.321,  3.58e+09),
           (-0.317,  2.36e+09),
           (-0.314,  3.11e+09),
           (-0.311,  3.45e+09),
           (-0.307,  2.50e+09),
           (-0.304,  2.46e+09),
           (-0.300,  2.18e+09),
           (-0.294,  6.52e+08),
           (-0.290,  2.52e+09),
           (-0.284,  1.50e+09),
           (-0.280,  3.29e+09),
           (-0.277,  2.66e+09),
           (-0.273,  1.57e+09),
           (-0.270,  1.61e+09),
           (-0.267,  3.80e+09),
           (-0.263,  2.12e+09),
           (-0.260,  3.55e+09),
           (-0.256,  2.36e+09),
           (-0.253,  1.79e+09),
           (-0.250,  2.48e+09),
           (-0.246,  2.44e+09),
           (-0.240,  2.02e+09),
           (-0.236,  2.76e+09),
           (-0.233,  1.00e+09),
           (-0.229,  1.90e+09),
           (-0.226,  2.07e+09),
           (-0.223,  2.02e+09),
           (-0.219,  2.62e+09),
           (-0.216,  1.80e+09),
           (-0.213,  2.72e+09),
           (-0.209,  2.69e+09),
           (-0.206,  2.98e+09),
           (-0.203,  2.76e+09),
           (-0.199,  2.26e+09),
           (-0.196,  2.06e+09),
           (-0.192,  2.20e+09),
           (-0.189,  2.67e+09),
           (-0.186,  3.39e+09),
           (-0.182,  2.47e+09),
           (-0.179,  2.62e+09),
           (-0.175,  2.53e+09),
           (-0.172,  2.96e+09),
           (-0.169,  2.90e+09),
           (-0.165,  2.66e+09),
           (-0.162,  1.68e+09),
           (-0.159,  2.84e+09),
           (-0.155,  2.41e+09),
           (-0.152,  2.72e+09),
           (-0.149,  1.62e+09),
           (-0.145,  2.63e+09),
           (-0.142,  3.03e+09),
           (-0.138,  2.24e+09),
           (-0.135,  2.57e+09),
           (-0.132,  2.47e+09),
           (-0.128,  3.14e+09),
           (-0.125,  2.79e+09),
           (-0.121,  2.23e+09),
           (-0.118,  2.31e+09),
