Bolide Detection Notification: 2016-134

At 00:34:01 UT on 13 May 2016, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 26.2 °N, Lon 122.3 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 2.27e+10 watts/steradian, and total radiated flash
energy 6.02e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.800, -8.81e+08),
           (-0.796, -9.34e+08),
           (-0.793, -6.76e+08),
           (-0.790,  4.62e+07),
           (-0.786,  8.83e+08),
           (-0.783, -3.98e+08),
           (-0.780,  7.71e+08),
           (-0.776,  2.85e+08),
           (-0.773,  1.15e+09),
           (-0.769,  6.51e+08),
           (-0.763, -9.40e+08),
           (-0.759, -4.86e+08),
           (-0.756,  2.83e+08),
           (-0.753, -1.83e+09),
           (-0.749, -3.72e+08),
           (-0.746, -9.34e+07),
           (-0.742,  9.71e+08),
           (-0.739,  1.05e+09),
           (-0.736, -1.77e+09),
           (-0.732, -1.32e+09),
           (-0.729,  5.72e+08),
           (-0.726, -1.35e+09),
           (-0.722,  4.97e+07),
           (-0.719, -8.41e+08),
           (-0.716, -5.62e+07),
           (-0.712,  2.05e+08),
           (-0.709,  2.86e+08),
           (-0.705, -1.62e+09),
           (-0.702, -5.19e+08),
           (-0.699, -6.85e+08),
           (-0.695, -1.20e+08),
           (-0.692, -2.27e+09),
           (-0.689,  3.82e+07),
           (-0.685,  1.52e+08),
           (-0.682,  2.11e+08),
           (-0.678, -1.20e+09),
           (-0.672,  6.64e+08),
           (-0.668, -1.68e+09),
           (-0.665, -9.85e+08),
           (-0.661, -6.04e+08),
           (-0.658,  6.30e+08),
           (-0.655, -1.10e+09),
           (-0.651,  9.69e+08),
           (-0.648,  8.07e+08),
           (-0.645, -1.77e+08),
           (-0.641,  3.68e+08),
           (-0.638, -8.14e+08),
           (-0.634, -8.81e+08),
           (-0.631, -4.81e+08),
           (-0.628, -3.39e+08),
           (-0.624,  2.49e+09),
           (-0.621, -1.59e+08),
           (-0.618, -4.35e+08),
           (-0.614,  8.05e+08),
           (-0.611,  1.09e+09),
           (-0.607,  9.92e+08),
           (-0.604,  5.42e+08),
           (-0.601,  3.08e+08),
           (-0.597, -8.08e+08),
           (-0.594, -3.49e+08),
           (-0.591,  1.07e+09),
           (-0.587, -5.59e+08),
           (-0.584,  4.55e+08),
           (-0.581, -3.12e+07),
           (-0.577, -1.25e+09),
           (-0.574, -1.17e+08),
           (-0.570, -4.46e+08),
           (-0.567, -1.15e+09),
           (-0.564, -6.74e+08),
           (-0.560, -3.83e+08),
           (-0.557, -4.79e+07),
           (-0.553, -1.98e+08),
           (-0.550, -9.86e+08),
           (-0.547,  7.41e+08),
           (-0.543,  3.64e+08),
           (-0.540,  4.99e+08),
           (-0.537, -2.48e+08),
           (-0.533,  1.79e+08),
           (-0.530,  5.02e+08),
           (-0.526,  6.24e+08),
           (-0.523,  6.71e+08),
           (-0.520,  1.11e+09),
           (-0.516, -5.86e+08),
           (-0.513,  8.84e+08),
           (-0.510,  2.09e+09),
           (-0.506,  1.37e+09),
