Bolide Detection Notification: 2019-094

At 22:19:01 UT on 04 Apr 2019, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 35.3 °N, Lon 93.9 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 4.72e+09 watts/steradian, and total radiated flash
energy 1.09e+10 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[( 0.101,  4.52e+08),
           ( 0.105, -3.73e+08),
           ( 0.108, -6.09e+08),
           ( 0.111,  4.56e+08),
           ( 0.115, -6.20e+08),
           ( 0.118,  6.31e+08),
           ( 0.121, -2.05e+08),
           ( 0.125,  6.97e+08),
           ( 0.128, -3.33e+08),
           ( 0.132,  7.64e+07),
           ( 0.135, -5.32e+07),
           ( 0.138,  3.40e+08),
           ( 0.142, -5.20e+08),
           ( 0.145, -2.12e+05),
           ( 0.148, -3.38e+08),
           ( 0.152,  3.84e+08),
           ( 0.155, -4.11e+08),
           ( 0.159, -1.16e+08),
           ( 0.162, -3.18e+08),
           ( 0.165, -1.69e+07),
           ( 0.172, -6.57e+08),
           ( 0.175,  4.82e+08),
           ( 0.179,  7.54e+08),
           ( 0.182,  2.23e+08),
           ( 0.186,  5.22e+07),
           ( 0.189, -9.49e+08),
           ( 0.192,  4.70e+08),
           ( 0.196,  1.42e+08),
           ( 0.199, -4.84e+07),
           ( 0.202,  3.57e+08),
           ( 0.206, -2.95e+08),
           ( 0.209, -1.23e+09),
           ( 0.213,  2.72e+08),
           ( 0.216, -3.88e+08),
           ( 0.219,  3.33e+08),
           ( 0.223, -2.92e+08),
           ( 0.226,  1.05e+09),
           ( 0.229,  7.75e+08),
           ( 0.233, -2.03e+08),
           ( 0.236, -6.17e+08),
           ( 0.240, -2.85e+08),
           ( 0.243,  5.28e+08),
           ( 0.246,  1.48e+08),
           ( 0.250, -1.93e+09),
           ( 0.253,  2.11e+08),
           ( 0.256, -2.70e+08),
           ( 0.260, -1.13e+08),
           ( 0.263, -3.21e+08),
           ( 0.267,  1.08e+09),
           ( 0.270, -6.71e+08),
           ( 0.273, -1.31e+08),
           ( 0.277, -4.31e+08),
           ( 0.280,  5.86e+08),
           ( 0.283, -5.03e+08),
           ( 0.287, -1.74e+08),
           ( 0.290, -2.38e+08),
           ( 0.294,  2.83e+08),
           ( 0.297, -1.01e+09),
           ( 0.300, -6.98e+08),
           ( 0.304,  6.05e+07),
           ( 0.307, -3.72e+08),
           ( 0.310, -7.14e+08),
           ( 0.314,  1.58e+09),
           ( 0.317,  1.22e+09),
           ( 0.321,  4.93e+08),
           ( 0.324,  7.15e+08),
           ( 0.327,  4.36e+08),
           ( 0.331, -1.28e+09),
           ( 0.334, -4.19e+08),
           ( 0.341, -1.32e+09),
           ( 0.344, -1.39e+09),
           ( 0.348, -2.98e+08),
           ( 0.351, -1.07e+09),
           ( 0.354,  3.98e+08),
           ( 0.358, -7.47e+08),
           ( 0.364, -9.60e+08),
           ( 0.368, -1.32e+09),
           ( 0.371,  1.06e+08),
           ( 0.375, -9.13e+08),
           ( 0.378, -5.20e+08),
           ( 0.381, -5.86e+07),
           ( 0.385, -1.31e+08),
           ( 0.388, -2.23e+08),
           ( 0.391, -1.02e+09),
