Bolide Detection Notification: 2022-011

At 03:33:12 UT on 11 Jan 2022, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 58.4 °S, Lon 160.2 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.84e+11 watts/steradian, and total radiated flash
energy 1.17e+12 joules (6000K blackbody model).

Intensity-time signature of the event and integrated intensity are depicted on the
plots below.

Columns: time, intensity (w/sr)
Intensity=[(-0.067,  1.09e+09),
           (-0.064, -1.45e+09),
           (-0.061,  2.66e+08),
           (-0.057, -1.92e+08),
           (-0.054,  9.73e+08),
           (-0.051,  2.98e+09),
           (-0.047,  4.17e+09),
           (-0.044,  2.15e+09),
           (-0.041,  2.70e+09),
           (-0.037,  1.54e+09),
           (-0.030,  1.61e+09),
           (-0.027,  1.34e+09),
           (-0.024, -1.71e+08),
           (-0.020,  1.90e+09),
           (-0.017,  2.36e+09),
           (-0.013,  1.77e+09),
           (-0.007,  4.73e+09),
           (-0.003,  4.24e+09),
           (-0.000,  5.75e+09),
           ( 0.003,  2.19e+09),
           ( 0.007,  3.69e+09),
           ( 0.010,  1.67e+09),
           ( 0.014,  4.34e+09),
           ( 0.017,  3.00e+09),
           ( 0.020,  2.62e+09),
           ( 0.024,  1.95e+09),
           ( 0.027,  3.24e+09),
           ( 0.030,  1.83e+09),
           ( 0.037,  2.79e+09),
           ( 0.040,  4.40e+09),
           ( 0.044,  1.11e+09),
           ( 0.047,  1.68e+09),
           ( 0.051,  4.13e+09),
           ( 0.054,  2.59e+09),
           ( 0.057,  3.27e+09),
           ( 0.061,  3.68e+09),
           ( 0.064,  2.74e+09),
           ( 0.067,  2.95e+09),
           ( 0.071,  4.10e+09),
           ( 0.074,  4.22e+09),
           ( 0.078,  5.98e+09),
           ( 0.081,  1.55e+09),
           ( 0.084,  2.16e+09),
           ( 0.088,  4.96e+09),
           ( 0.091,  2.92e+09),
           ( 0.095,  4.21e+09),
           ( 0.098,  3.05e+09),
           ( 0.105,  4.43e+09),
           ( 0.108,  3.28e+09),
           ( 0.111,  1.72e+09),
           ( 0.118,  3.01e+09),
           ( 0.121,  5.42e+09),
           ( 0.125,  4.80e+09),
           ( 0.132,  3.18e+09),
           ( 0.135,  4.56e+09),
           ( 0.138,  5.24e+09),
           ( 0.142,  4.26e+09),
           ( 0.145,  5.44e+09),
           ( 0.148,  4.23e+09),
           ( 0.152,  2.44e+09),
           ( 0.155,  2.71e+09),
           ( 0.159,  5.00e+09),
           ( 0.162,  6.41e+09),
           ( 0.169,  5.65e+09),
           ( 0.172,  5.74e+09),
           ( 0.176,  4.26e+09),
           ( 0.179,  6.53e+09),
           ( 0.182,  2.40e+09),
           ( 0.186,  4.28e+09),
           ( 0.189,  7.01e+09),
           ( 0.192,  6.09e+09),
           ( 0.196,  3.42e+09),
           ( 0.199,  4.53e+09),
           ( 0.203,  5.08e+09),
           ( 0.206,  4.81e+09),
           ( 0.209,  3.90e+09),
           ( 0.213,  4.47e+09),
           ( 0.216,  5.86e+09),
           ( 0.219,  4.44e+09),
           ( 0.223,  6.04e+09),
           ( 0.226,  4.50e+09),
           ( 0.229,  2.36e+09),
           ( 0.233,  3.32e+09),
           ( 0.236,  5.50e+09),
           ( 0.240,  3.46e+09),
           ( 0.243,  3.75e+09),
           ( 0.246,  5.46e+09),
           ( 0.250,  2.83e+09),
           ( 0.253,  3.00e+09),
           ( 0.257,  2.66e+09),
           ( 0.260,  4.32e+09),
           ( 0.263,  4.17e+09),
           ( 0.267,  3.04e+09),
           ( 0.277,  5.25e+09),
           ( 0.280,  3.61e+09),
           ( 0.284,  5.22e+09),
           ( 0.287,  4.42e+09),
           ( 0.290,  4.82e+09),
           ( 0.294,  5.75e+09),
           ( 0.297,  3.20e+09),
           ( 0.300,  3.60e+09),
           ( 0.304,  3.08e+09),
           ( 0.307,  5.56e+09),
           ( 0.310,  6.26e+09),
           ( 0.314,  6.03e+09),
           ( 0.317,  5.05e+09),
           ( 0.321,  3.24e+09),
           ( 0.324,  3.39e+09),
           ( 0.327,  4.39e+09),
           ( 0.331,  2.69e+09),
           ( 0.334,  5.17e+09),
           ( 0.338,  5.13e+09),
           ( 0.341,  2.41e+09),
           ( 0.344,  6.24e+09),
           ( 0.351,  6.35e+09),
           ( 0.358,  4.08e+09),
           ( 0.361,  5.21e+09),
           ( 0.365,  3.55e+09),
           ( 0.368,  4.92e+09),
           ( 0.371,  5.52e+09),
           ( 0.375,  8.23e+09),
           ( 0.378,  6.94e+09),
           ( 0.381,  7.08e+09),
           ( 0.385,  6.72e+09),
           ( 0.388,  6.78e+09),
           ( 0.391,  7.01e+09),
           ( 0.395,  5.13e+09),
           ( 0.398,  5.29e+09),
           ( 0.402,  6.99e+09),
           ( 0.405,  4.38e+09),
           ( 0.412,  8.74e+09),
           ( 0.415,  5.52e+09),
           ( 0.418,  3.78e+09),
           ( 0.422,  5.48e+09),
           ( 0.425,  5.83e+09),
           ( 0.429,  4.35e+09),
           ( 0.432,  5.31e+09),
           ( 0.435,  6.82e+09),
           ( 0.439,  7.59e+09),
           ( 0.442,  7.38e+09),
           ( 0.449,  7.51e+09),
           ( 0.452,  8.04e+09),
           ( 0.456,  9.14e+09),
           ( 0.459,  9.60e+09),
           ( 0.462,  1.22e+10),
           ( 0.466,  1.27e+10),
           ( 0.469,  1.03e+10),
           ( 0.472,  1.13e+10),
           ( 0.476,  1.12e+10),
           ( 0.479,  1.32e+10),
           ( 0.483,  1.37e+10),
           ( 0.486,  1.66e+10),
           ( 0.489,  1.72e+10),
           ( 0.493,  1.76e+10),
           ( 0.496,  1.72e+10),
           ( 0.499,  1.75e+10),
           ( 0.503,  2.01e+10),
           ( 0.510,  2.00e+10),
           ( 0.513,  2.05e+10),
           ( 0.516,  1.95e+10),
           ( 0.520,  2.30e+10),
           ( 0.523,  1.85e+10),
           ( 0.530,  2.19e+10),
           ( 0.533,  2.24e+10),
           ( 0.537,  2.04e+10),
           ( 0.543,  2.42e+10),
           ( 0.547,  2.57e+10),
           ( 0.550,  2.43e+10),
           ( 0.560,  2.73e+10),
           ( 0.567,  2.88e+10),
           ( 0.570,  2.76e+10),
           ( 0.574,  2.58e+10),
           ( 0.577,  2.69e+10),
           ( 0.580,  2.74e+10),
           ( 0.584,  2.52e+10),
           ( 0.587,  2.79e+10),
           ( 0.591,  2.86e+10),
           ( 0.594,  2.83e+10),
           ( 0.597,  3.26e+10),
           ( 0.601,  3.47e+10),
           ( 0.604,  3.56e+10),
           ( 0.608,  3.56e+10),
           ( 0.611,  3.30e+10),
           ( 0.614,  3.40e+10),
           ( 0.618,  3.58e+10),
           ( 0.621,  3.32e+10),
           ( 0.624,  3.70e+10),
           ( 0.628,  3.52e+10),
           ( 0.631,  3.51e+10),
           ( 0.635,  3.62e+10),
           ( 0.638,  3.61e+10),
           ( 0.641,  3.67e+10),
           ( 0.645,  3.70e+10),
           ( 0.648,  4.00e+10),
           ( 0.651,  4.13e+10),
           ( 0.655,  4.14e+10),
           ( 0.658,  4.02e+10),
           ( 0.661,  4.30e+10),
           ( 0.665,  4.22e+10),
           ( 0.668,  4.30e+10),
           ( 0.672,  4.33e+10),
           ( 0.678,  4.86e+10),
           ( 0.682,  5.26e+10),
           ( 0.685,  5.18e+10),
           ( 0.689,  5.57e+10),
           ( 0.692,  6.14e+10),
           ( 0.695,  6.35e+10),
           ( 0.699,  6.32e+10),
           ( 0.702,  6.13e+10),
           ( 0.705,  6.03e+10),
           ( 0.712,  6.54e+10),
           ( 0.716,  7.12e+10),
           ( 0.719,  7.25e+10),
           ( 0.722,  7.33e+10),
           ( 0.726,  7.30e+10),
           ( 0.732,  7.16e+10),
           ( 0.736,  7.15e+10),
           ( 0.739,  7.25e+10),
           ( 0.742,  7.11e+10),
           ( 0.749,  6.89e+10),
           ( 0.753,  7.22e+10),
           ( 0.756,  6.99e+10),
           ( 0.759,  7.54e+10),
           ( 0.769,  8.32e+10),
           ( 0.776,  9.62e+10),
           ( 0.780,  9.75e+10),
           ( 0.783,  9.76e+10),
           ( 0.786,  9.67e+10),
           ( 0.790,  9.15e+10),
           ( 0.797,  9.97e+10),
           ( 0.803,  1.15e+11),
           ( 0.807,  1.18e+11),
           ( 0.813,  1.13e+11),
           ( 0.820,  1.04e+11),
           ( 0.823,  1.07e+11),
           ( 0.827,  1.03e+11),
           ( 0.830,  1.10e+11),
