# Trajectory data computed from the USG input file.
#
# Reference time (UTC) = 2016-02-06 13:55:09
# Reference JD         = 2457425.079965
# Begin point
#     Lat    =  -30.479808 deg
#     Lon    =  -26.042436 deg
#     Height =  53.2768 km
# End point
#     Lat    =  -30.352302 deg
#     Lon    =  -25.183688 deg
#     Height =  18.2796 km
# Radiant
#     RA     = 244.3807 deg
#     Dec    = -18.7257 deg
#     Az     = 260.4900 deg
#     Alt    = +21.9100 deg
#
# Time (s), Ht. (km),  Lat. (deg),  Lon. (deg), AbsMag
 -3.129000,  49.3385,  -30.466032,  -25.947574, -17.56
 -3.126000,  49.3208,  -30.465970,  -25.947146, -15.00
 -3.122000,  49.2971,  -30.465887,  -25.946575, -18.41
 -3.119000,  49.2794,  -30.465824,  -25.946147, -17.59
 -3.116000,  49.2617,  -30.465762,  -25.945719, -16.92
 -3.112000,  49.2380,  -30.465679,  -25.945148, -17.46
 -3.109000,  49.2203,  -30.465617,  -25.944719, -17.63
 -3.106000,  49.2026,  -30.465554,  -25.944291, -17.78
 -3.102000,  49.1789,  -30.465471,  -25.943720, -16.26
 -3.099000,  49.1612,  -30.465409,  -25.943292, -17.79
 -3.095000,  49.1376,  -30.465326,  -25.942721, -17.31
 -3.092000,  49.1198,  -30.465263,  -25.942293, -16.61
 -3.089000,  49.1021,  -30.465201,  -25.941865, -17.99
 -3.085000,  49.0784,  -30.465118,  -25.941294, -17.30
 -3.078000,  49.0371,  -30.464972,  -25.940295, -17.82
 -3.075000,  49.0194,  -30.464910,  -25.939867, -17.63
 -3.072000,  49.0016,  -30.464847,  -25.939439, -17.91
 -3.068000,  48.9780,  -30.464764,  -25.938868, -17.05
 -3.065000,  48.9603,  -30.464702,  -25.938440, -17.14
 -3.062000,  48.9425,  -30.464639,  -25.938011, -17.38
 -3.058000,  48.9189,  -30.464556,  -25.937440, -18.05
 -3.055000,  48.9012,  -30.464494,  -25.937012, -18.12
 -3.052000,  48.8834,  -30.464431,  -25.936584, -18.16
 -3.048000,  48.8598,  -30.464348,  -25.936013, -16.03
 -3.045000,  48.8421,  -30.464286,  -25.935585, -17.87
 -3.041000,  48.8184,  -30.464203,  -25.935014, -17.25
 -3.038000,  48.8007,  -30.464140,  -25.934586, -17.44
 -3.035000,  48.7830,  -30.464078,  -25.934158, -17.41
 -3.031000,  48.7594,  -30.463995,  -25.933587, -17.83
 -3.028000,  48.7416,  -30.463932,  -25.933158, -17.74
 -3.024000,  48.7180,  -30.463849,  -25.932587, -15.10
 -3.018000,  48.6826,  -30.463724,  -25.931731, -17.02
 -3.014000,  48.6589,  -30.463641,  -25.931160, -17.76
 -3.011000,  48.6412,  -30.463578,  -25.930732, -11.40
 -3.008000,  48.6235,  -30.463516,  -25.930304, -17.19
 -3.004000,  48.5998,  -30.463433,  -25.929733, -16.89
 -3.001000,  48.5821,  -30.463370,  -25.929304, -17.67
 -2.998000,  48.5644,  -30.463308,  -25.928876, -17.52
 -2.991000,  48.5230,  -30.463162,  -25.927877, -17.27
 -2.987000,  48.4994,  -30.463079,  -25.927306, -17.53
 -2.984000,  48.4817,  -30.463017,  -25.926878, -17.98
 -2.981000,  48.4640,  -30.462954,  -25.926449, -17.19
 -2.977000,  48.4404,  -30.462871,  -25.925878, -17.84
 -2.974000,  48.4226,  -30.462808,  -25.925450, -18.13
 -2.970000,  48.3990,  -30.462725,  -25.924879, -17.50
 -2.967000,  48.3813,  -30.462663,  -25.924451, -17.15
 -2.964000,  48.3636,  -30.462600,  -25.924023, -16.95
 -2.960000,  48.3399,  -30.462517,  -25.923452, -17.42
 -2.957000,  48.3222,  -30.462455,  -25.923023, -16.99
 -2.954000,  48.3045,  -30.462392,  -25.922595, -18.22
 -2.950000,  48.2809,  -30.462309,  -25.922024, -16.90
 -2.947000,  48.2632,  -30.462246,  -25.921596, -17.86
 -2.944000,  48.2455,  -30.462184,  -25.921167, -17.63
 -2.940000,  48.2218,  -30.462101,  -25.920597, -17.90
 -2.937000,  48.2041,  -30.462038,  -25.920168, -18.10
 -2.933000,  48.1805,  -30.461955,  -25.919597, -18.08
 -2.930000,  48.1628,  -30.461892,  -25.919169, -17.61
 -2.927000,  48.1451,  -30.461830,  -25.918741, -17.56
 -2.923000,  48.1214,  -30.461747,  -25.918170, -17.50
 -2.920000,  48.1037,  -30.461684,  -25.917741, -17.53
 -2.916000,  48.0801,  -30.461601,  -25.917170, -17.30
 -2.913000,  48.0624,  -30.461538,  -25.916742, -17.48
 -2.910000,  48.0447,  -30.461476,  -25.916314, -17.57
 -2.906000,  48.0211,  -30.461393,  -25.915743, -17.13
 -2.903000,  48.0034,  -30.461330,  -25.915314, -18.09
 -2.900000,  47.9856,  -30.461268,  -25.914886, -17.56
 -2.896000,  47.9620,  -30.461184,  -25.914315, -17.14
 -2.893000,  47.9443,  -30.461122,  -25.913887, -17.93
 -2.890000,  47.9266,  -30.461059,  -25.913458, -17.70
 -2.886000,  47.9030,  -30.460976,  -25.912887, -15.51
 -2.883000,  47.8853,  -30.460913,  -25.912459, -17.77
 -2.879000,  47.8617,  -30.460830,  -25.911888, -18.05
 -2.876000,  47.8440,  -30.460768,  -25.911460, -17.93
 -2.873000,  47.8263,  -30.460705,  -25.911031, -18.14
 -2.869000,  47.8026,  -30.460622,  -25.910460, -18.36
 -2.866000,  47.7849,  -30.460559,  -25.910032, -18.34
 -2.862000,  47.7613,  -30.460476,  -25.909461, -18.07
 -2.859000,  47.7436,  -30.460413,  -25.909032, -17.86
 -2.856000,  47.7259,  -30.460351,  -25.908604, -18.13
 -2.852000,  47.7023,  -30.460267,  -25.908033, -17.85
 -2.849000,  47.6846,  -30.460205,  -25.907605, -18.50
 -2.846000,  47.6669,  -30.460142,  -25.907176, -18.06
 -2.842000,  47.6433,  -30.460059,  -25.906605, -17.79
 -2.839000,  47.6256,  -30.459997,  -25.906177, -18.34
 -2.836000,  47.6079,  -30.459934,  -25.905749, -17.60
 -2.832000,  47.5842,  -30.459851,  -25.905177, -17.84
 -2.829000,  47.5665,  -30.459788,  -25.904749, -18.24
 -2.825000,  47.5429,  -30.459705,  -25.904178, -18.09
 -2.822000,  47.5252,  -30.459642,  -25.903750, -18.59
 -2.819000,  47.5075,  -30.459580,  -25.903321, -17.87
 -2.815000,  47.4839,  -30.459496,  -25.902750, -18.11
 -2.812000,  47.4662,  -30.459434,  -25.902322, -18.24
 -2.808000,  47.4426,  -30.459350,  -25.901751, -18.27
 -2.805000,  47.4249,  -30.459288,  -25.901322, -18.72
 -2.802000,  47.4072,  -30.459225,  -25.900894, -18.51
 -2.798000,  47.3836,  -30.459142,  -25.900323, -18.46
 -2.795000,  47.3659,  -30.459079,  -25.899895, -18.21
 -2.792000,  47.3482,  -30.459017,  -25.899466, -18.55
 -2.788000,  47.3246,  -30.458933,  -25.898895, -18.55
 -2.785000,  47.3069,  -30.458871,  -25.898467, -18.66
 -2.782000,  47.2892,  -30.458808,  -25.898038, -18.43
 -2.778000,  47.2656,  -30.458725,  -25.897467, -18.21
 -2.775000,  47.2479,  -30.458662,  -25.897039, -18.38
 -2.771000,  47.2243,  -30.458579,  -25.896467, -18.67
 -2.768000,  47.2066,  -30.458516,  -25.896039, -18.51
 -2.765000,  47.1889,  -30.458454,  -25.895611, -18.14
 -2.761000,  47.1653,  -30.458370,  -25.895040, -18.10
 -2.758000,  47.1476,  -30.458308,  -25.894611, -18.18
 -2.754000,  47.1240,  -30.458224,  -25.894040, -18.29
 -2.751000,  47.1063,  -30.458162,  -25.893612, -18.67
 -2.748000,  47.0886,  -30.458099,  -25.893183, -18.56
 -2.744000,  47.0650,  -30.458016,  -25.892612, -18.49
 -2.741000,  47.0473,  -30.457953,  -25.892184, -18.44
 -2.738000,  47.0296,  -30.457890,  -25.891755, -18.02
 -2.734000,  47.0060,  -30.457807,  -25.891184, -18.26
 -2.731000,  46.9883,  -30.457744,  -25.890756, -18.33
 -2.728000,  46.9706,  -30.457682,  -25.890327, -18.23
 -2.724000,  46.9470,  -30.457598,  -25.889756, -18.54
 -2.721000,  46.9293,  -30.457536,  -25.889328, -18.18
 -2.717000,  46.9057,  -30.457452,  -25.888757, -17.98
 -2.714000,  46.8881,  -30.457390,  -25.888328, -18.05
 -2.711000,  46.8704,  -30.457327,  -25.887900, -18.26
 -2.707000,  46.8468,  -30.457244,  -25.887328, -18.21
 -2.704000,  46.8291,  -30.457181,  -25.886900, -18.11
 -2.700000,  46.8055,  -30.457097,  -25.886329, -18.07
 -2.697000,  46.7878,  -30.457035,  -25.885900, -18.63
 -2.694000,  46.7701,  -30.456972,  -25.885472, -18.47
 -2.690000,  46.7465,  -30.456889,  -25.884901, -17.55
 -2.687000,  46.7288,  -30.456826,  -25.884472, -18.14
 -2.684000,  46.7111,  -30.456763,  -25.884044, -18.31
 -2.680000,  46.6875,  -30.456680,  -25.883473, -18.21
 -2.677000,  46.6698,  -30.456617,  -25.883044, -18.16
 -2.674000,  46.6522,  -30.456555,  -25.882616, -18.20
 -2.670000,  46.6286,  -30.456471,  -25.882044, -18.44
 -2.667000,  46.6109,  -30.456409,  -25.881616, -18.27
 -2.663000,  46.5873,  -30.456325,  -25.881045, -17.95
 -2.660000,  46.5696,  -30.456262,  -25.880616, -18.11
 -2.657000,  46.5519,  -30.456200,  -25.880188, -18.24
 -2.653000,  46.5283,  -30.456116,  -25.879617, -18.37
 -2.650000,  46.5106,  -30.456054,  -25.879188, -18.55
 -2.646000,  46.4871,  -30.455970,  -25.878617, -18.24
 -2.643000,  46.4694,  -30.455907,  -25.878188, -17.95
 -2.640000,  46.4517,  -30.455845,  -25.877760, -18.15
 -2.636000,  46.4281,  -30.455761,  -25.877189, -18.44
 -2.633000,  46.4104,  -30.455699,  -25.876760, -17.90
 -2.630000,  46.3927,  -30.455636,  -25.876332, -18.23
 -2.626000,  46.3692,  -30.455552,  -25.875760, -18.38
 -2.623000,  46.3515,  -30.455490,  -25.875332, -18.23
 -2.620000,  46.3338,  -30.455427,  -25.874904, -18.31
 -2.616000,  46.3102,  -30.455344,  -25.874332, -18.62
 -2.613000,  46.2925,  -30.455281,  -25.873904, -17.63
 -2.609000,  46.2689,  -30.455197,  -25.873332, -18.35
 -2.606000,  46.2513,  -30.455135,  -25.872904, -18.58
 -2.603000,  46.2336,  -30.455072,  -25.872475, -17.86
 -2.599000,  46.2100,  -30.454988,  -25.871904, -18.01
 -2.596000,  46.1923,  -30.454926,  -25.871476, -18.48
 -2.592000,  46.1687,  -30.454842,  -25.870904, -18.18
 -2.589000,  46.1511,  -30.454780,  -25.870476, -17.90
 -2.586000,  46.1334,  -30.454717,  -25.870047, -18.14
 -2.582000,  46.1098,  -30.454633,  -25.869476, -18.45
 -2.579000,  46.0921,  -30.454571,  -25.869048, -18.01
 -2.576000,  46.0744,  -30.454508,  -25.868619, -18.53
 -2.572000,  46.0509,  -30.454424,  -25.868048, -18.41
 -2.569000,  46.0332,  -30.454362,  -25.867619, -18.63
 -2.566000,  46.0155,  -30.454299,  -25.867191, -18.44
 -2.562000,  45.9919,  -30.454215,  -25.866619, -18.53
 -2.559000,  45.9742,  -30.454153,  -25.866191, -18.53
 -2.555000,  45.9507,  -30.454069,  -25.865620, -18.19
 -2.552000,  45.9330,  -30.454006,  -25.865191, -18.29
 -2.549000,  45.9153,  -30.453944,  -25.864762, -18.66
 -2.545000,  45.8917,  -30.453860,  -25.864191, -18.44
 -2.542000,  45.8741,  -30.453797,  -25.863763, -18.44
 -2.538000,  45.8505,  -30.453714,  -25.863191, -18.46
 -2.535000,  45.8328,  -30.453651,  -25.862763, -18.32
 -2.532000,  45.8151,  -30.453588,  -25.862334, -17.99
 -2.528000,  45.7916,  -30.453505,  -25.861763, -18.01
 -2.525000,  45.7739,  -30.453442,  -25.861334, -18.34
 -2.522000,  45.7562,  -30.453379,  -25.860906, -18.16
 -2.518000,  45.7327,  -30.453296,  -25.860334, -18.53
 -2.515000,  45.7150,  -30.453233,  -25.859906, -18.29
 -2.512000,  45.6973,  -30.453170,  -25.859477, -18.47
 -2.508000,  45.6737,  -30.453086,  -25.858906, -17.97
 -2.505000,  45.6561,  -30.453024,  -25.858477, -18.44
 -2.501000,  45.6325,  -30.452940,  -25.857906, -18.49
 -2.498000,  45.6148,  -30.452877,  -25.857477, -18.75
 -2.495000,  45.5972,  -30.452815,  -25.857049, -18.28
 -2.491000,  45.5736,  -30.452731,  -25.856478, -18.33
 -2.488000,  45.5559,  -30.452668,  -25.856049, -18.71
 -2.484000,  45.5324,  -30.452585,  -25.855478, -18.58
 -2.481000,  45.5147,  -30.452522,  -25.855049, -17.87
 -2.478000,  45.4970,  -30.452459,  -25.854620, -18.54
 -2.474000,  45.4735,  -30.452375,  -25.854049, -18.34
 -2.471000,  45.4558,  -30.452313,  -25.853620, -18.45
 -2.468000,  45.4381,  -30.452250,  -25.853192, -18.33
 -2.464000,  45.4146,  -30.452166,  -25.852621, -18.21
 -2.461000,  45.3969,  -30.452103,  -25.852192, -17.99
 -2.458000,  45.3792,  -30.452041,  -25.851763, -18.43
 -2.454000,  45.3557,  -30.451957,  -25.851192, -18.70
 -2.451000,  45.3380,  -30.451894,  -25.850763, -18.71
 -2.447000,  45.3144,  -30.451811,  -25.850192, -18.55
 -2.444000,  45.2968,  -30.451748,  -25.849763, -18.62
 -2.441000,  45.2791,  -30.451685,  -25.849335, -18.62
 -2.437000,  45.2555,  -30.451601,  -25.848763, -18.60
 -2.434000,  45.2379,  -30.451539,  -25.848335, -18.45
 -2.430000,  45.2143,  -30.451455,  -25.847763, -18.93
 -2.427000,  45.1966,  -30.451392,  -25.847335, -18.86
 -2.424000,  45.1790,  -30.451329,  -25.846906, -18.21
 -2.420000,  45.1554,  -30.451246,  -25.846335, -18.18
 -2.417000,  45.1378,  -30.451183,  -25.845906, -18.51
 -2.414000,  45.1201,  -30.451120,  -25.845477, -18.66
 -2.410000,  45.0965,  -30.451036,  -25.844906, -18.44
 -2.407000,  45.0789,  -30.450973,  -25.844477, -18.44
 -2.404000,  45.0612,  -30.450911,  -25.844049, -18.33
 -2.400000,  45.0377,  -30.450827,  -25.843477, -18.43
 -2.397000,  45.0200,  -30.450764,  -25.843049, -18.76
 -2.393000,  44.9964,  -30.450680,  -25.842477, -18.84
 -2.390000,  44.9788,  -30.450618,  -25.842049, -18.71
 -2.387000,  44.9611,  -30.450555,  -25.841620, -18.45
 -2.383000,  44.9376,  -30.450471,  -25.841048, -18.73
 -2.380000,  44.9199,  -30.450408,  -25.840620, -18.61
 -2.376000,  44.8964,  -30.450325,  -25.840048, -18.57
 -2.373000,  44.8787,  -30.450262,  -25.839620, -18.47
 -2.370000,  44.8610,  -30.450199,  -25.839191, -18.55
 -2.366000,  44.8375,  -30.450115,  -25.838620, -18.53
 -2.363000,  44.8198,  -30.450052,  -25.838191, -18.38
 -2.360000,  44.8022,  -30.449990,  -25.837762, -18.63
 -2.356000,  44.7786,  -30.449906,  -25.837191, -18.53
 -2.353000,  44.7610,  -30.449843,  -25.836762, -18.55
 -2.350000,  44.7433,  -30.449780,  -25.836333, -18.63
 -2.346000,  44.7198,  -30.449696,  -25.835762, -18.72
 -2.343000,  44.7021,  -30.449634,  -25.835333, -18.64
 -2.339000,  44.6786,  -30.449550,  -25.834762, -18.74
 -2.336000,  44.6609,  -30.449487,  -25.834333, -18.49
 -2.333000,  44.6432,  -30.449424,  -25.833905, -18.19
 -2.329000,  44.6197,  -30.449340,  -25.833333, -18.47
 -2.326000,  44.6020,  -30.449277,  -25.832904, -18.57
 -2.322000,  44.5785,  -30.449194,  -25.832333, -18.59
 -2.319000,  44.5608,  -30.449131,  -25.831904, -18.83
 -2.316000,  44.5432,  -30.449068,  -25.831476, -18.75
 -2.312000,  44.5196,  -30.448984,  -25.830904, -18.84
 -2.309000,  44.5020,  -30.448921,  -25.830475, -18.90
 -2.306000,  44.4843,  -30.448858,  -25.830047, -18.84
 -2.302000,  44.4608,  -30.448775,  -25.829475, -18.98
 -2.299000,  44.4431,  -30.448712,  -25.829046, -19.01
 -2.296000,  44.4255,  -30.448649,  -25.828618, -18.60
 -2.292000,  44.4020,  -30.448565,  -25.828046, -18.54
 -2.289000,  44.3843,  -30.448502,  -25.827618, -19.14
 -2.285000,  44.3608,  -30.448418,  -25.827046, -18.78
 -2.282000,  44.3431,  -30.448356,  -25.826617, -18.84
 -2.279000,  44.3255,  -30.448293,  -25.826189, -19.16
 -2.275000,  44.3019,  -30.448209,  -25.825617, -19.21
 -2.272000,  44.2843,  -30.448146,  -25.825188, -18.60
 -2.268000,  44.2607,  -30.448062,  -25.824617, -18.89
 -2.265000,  44.2431,  -30.447999,  -25.824188, -18.96
 -2.262000,  44.2254,  -30.447936,  -25.823759, -18.99
 -2.258000,  44.2019,  -30.447853,  -25.823188, -18.79
 -2.255000,  44.1843,  -30.447790,  -25.822759, -18.98
 -2.252000,  44.1666,  -30.447727,  -25.822330, -18.95
 -2.248000,  44.1431,  -30.447643,  -25.821759, -18.53
 -2.245000,  44.1254,  -30.447580,  -25.821330, -18.89
 -2.242000,  44.1078,  -30.447517,  -25.820901, -18.94
 -2.238000,  44.0842,  -30.447433,  -25.820330, -18.71
 -2.235000,  44.0666,  -30.447370,  -25.819901, -18.57
 -2.231000,  44.0431,  -30.447287,  -25.819329, -18.91
 -2.228000,  44.0254,  -30.447224,  -25.818901, -18.87
 -2.225000,  44.0078,  -30.447161,  -25.818472, -18.92
 -2.221000,  43.9842,  -30.447077,  -25.817900, -19.27
 -2.218000,  43.9666,  -30.447014,  -25.817472, -18.88
 -2.214000,  43.9431,  -30.446930,  -25.816900, -18.88
 -2.211000,  43.9254,  -30.446867,  -25.816471, -19.23
 -2.208000,  43.9078,  -30.446804,  -25.816043, -19.13
 -2.204000,  43.8843,  -30.446720,  -25.815471, -19.01
 -2.201000,  43.8666,  -30.446657,  -25.815042, -19.05
 -2.198000,  43.8490,  -30.446595,  -25.814613, -18.47
 -2.194000,  43.8254,  -30.446511,  -25.814042, -19.12
 -2.191000,  43.8078,  -30.446448,  -25.813613, -19.18
 -2.188000,  43.7902,  -30.446385,  -25.813184, -18.90
 -2.184000,  43.7666,  -30.446301,  -25.812613, -19.17
 -2.181000,  43.7490,  -30.446238,  -25.812184, -18.82
 -2.177000,  43.7255,  -30.446154,  -25.811612, -19.25
 -2.174000,  43.7078,  -30.446091,  -25.811184, -19.04
 -2.171000,  43.6902,  -30.446028,  -25.810755, -19.26
 -2.167000,  43.6667,  -30.445944,  -25.810183, -19.30
 -2.164000,  43.6490,  -30.445881,  -25.809754, -19.36
 -2.160000,  43.6255,  -30.445797,  -25.809183, -19.39
 -2.157000,  43.6079,  -30.445734,  -25.808754, -19.22
 -2.154000,  43.5902,  -30.445671,  -25.808325, -19.30
 -2.150000,  43.5667,  -30.445588,  -25.807753, -19.26
 -2.147000,  43.5491,  -30.445525,  -25.807325, -19.30
 -2.144000,  43.5314,  -30.445462,  -25.806896, -19.16
 -2.140000,  43.5079,  -30.445378,  -25.806324, -19.15
 -2.137000,  43.4903,  -30.445315,  -25.805896, -19.40
 -2.134000,  43.4726,  -30.445252,  -25.805467, -19.38
