Bolide Detection Notification: 2009-171

At 11:04:41 UT on 20 Jun 2009, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was not determined.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 6.98e+09 watts/steradian, and total radiated flash
energy 2.75e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.500, -8.32e+08),
           (-0.496, -9.05e+08),
           (-0.493, -9.98e+08),
           (-0.489,  1.91e+08),
           (-0.486,  1.21e+08),
           (-0.483, -7.18e+07),
           (-0.479, -7.62e+08),
           (-0.476, -9.69e+07),
           (-0.473, -8.82e+08),
           (-0.469, -9.17e+06),
           (-0.466,  1.35e+09),
           (-0.462, -8.61e+08),
           (-0.459,  4.55e+08),
           (-0.456, -2.76e+08),
           (-0.452,  6.39e+08),
           (-0.449, -3.57e+08),
           (-0.446,  4.89e+08),
           (-0.442,  5.65e+08),
           (-0.439,  3.28e+08),
           (-0.435,  4.43e+08),
           (-0.432,  2.69e+08),
           (-0.429, -6.43e+08),
           (-0.425, -5.36e+08),
           (-0.422, -1.03e+09),
           (-0.419, -8.67e+08),
           (-0.415, -1.35e+09),
           (-0.412,  5.18e+08),
           (-0.408, -9.37e+07),
           (-0.405, -2.43e+08),
           (-0.402,  5.65e+08),
           (-0.398, -1.18e+07),
           (-0.395, -6.87e+08),
           (-0.392, -6.80e+08),
           (-0.388,  4.69e+08),
           (-0.385, -5.78e+08),
           (-0.381, -1.85e+08),
           (-0.378, -1.38e+09),
           (-0.375, -4.56e+08),
           (-0.371, -7.63e+08),
           (-0.368, -5.90e+08),
           (-0.365,  1.02e+08),
           (-0.361, -1.86e+08),
           (-0.358, -6.76e+08),
           (-0.354, -5.07e+08),
           (-0.351,  1.23e+08),
           (-0.348, -4.92e+08),
           (-0.344, -5.67e+08),
           (-0.341,  4.31e+08),
           (-0.338, -4.30e+08),
           (-0.334, -5.26e+08),
           (-0.331, -5.56e+08),
           (-0.327, -6.29e+08),
           (-0.324,  1.46e+08),
           (-0.321, -4.71e+07),
           (-0.317, -1.82e+08),
           (-0.314, -1.16e+07),
           (-0.310, -7.72e+08),
           (-0.304, -1.06e+09),
           (-0.300,  1.08e+07),
           (-0.297, -3.41e+08),
           (-0.294, -7.98e+08),
           (-0.290, -1.79e+07),
           (-0.287, -3.04e+08),
           (-0.283,  3.27e+08),
           (-0.280, -2.04e+08),
           (-0.277, -4.81e+08),
