Bolide Detection Notification: 2010-359

At 23:24:13 UT on 25 Dec 2010, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 38.0 °N, Lon 158.0 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 8.52e+11 watts/steradian, and total radiated flash
energy 5.02e+12 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[( 0.003,  5.16e+09),
           ( 0.007,  8.81e+09),
           ( 0.010,  7.16e+09),
           ( 0.014,  8.18e+09),
           ( 0.017,  1.05e+10),
           ( 0.027,  1.21e+10),
           ( 0.034,  1.10e+10),
           ( 0.037,  1.18e+10),
           ( 0.041,  1.44e+10),
           ( 0.044,  1.11e+10),
           ( 0.047,  1.31e+10),
           ( 0.051,  1.13e+10),
           ( 0.054,  1.13e+10),
           ( 0.057,  1.56e+10),
           ( 0.064,  1.47e+10),
           ( 0.068,  1.34e+10),
           ( 0.071,  1.49e+10),
           ( 0.074,  1.30e+10),
           ( 0.078,  1.50e+10),
           ( 0.081,  1.22e+10),
           ( 0.084,  1.04e+10),
           ( 0.088,  1.50e+10),
           ( 0.095,  1.31e+10),
           ( 0.105,  1.66e+10),
           ( 0.111,  1.95e+10),
           ( 0.115,  1.81e+10),
           ( 0.118,  1.53e+10),
           ( 0.122,  1.68e+10),
           ( 0.125,  2.15e+10),
           ( 0.128,  1.67e+10),
           ( 0.135,  2.39e+10),
           ( 0.138,  1.87e+10),
           ( 0.145,  2.56e+10),
           ( 0.148,  2.30e+10),
           ( 0.152,  2.18e+10),
           ( 0.155,  2.52e+10),
           ( 0.159,  2.47e+10),
           ( 0.162,  2.63e+10),
           ( 0.165,  3.02e+10),
           ( 0.169,  3.13e+10),
           ( 0.176,  2.52e+10),
           ( 0.179,  2.68e+10),
           ( 0.182,  2.41e+10),
           ( 0.186,  2.84e+10),
           ( 0.189,  2.84e+10),
           ( 0.192,  2.62e+10),
           ( 0.206,  2.39e+10),
           ( 0.209,  2.53e+10),
           ( 0.223,  2.32e+10),
           ( 0.226,  2.47e+10),
           ( 0.233,  2.61e+10),
           ( 0.236,  2.48e+10),
           ( 0.240,  2.16e+10),
           ( 0.243,  2.21e+10),
           ( 0.246,  2.95e+10),
           ( 0.250,  3.46e+10),
           ( 0.253,  3.34e+10),
           ( 0.256,  3.09e+10),
           ( 0.260,  3.34e+10),
           ( 0.267,  3.37e+10),
           ( 0.273,  3.55e+10),
           ( 0.277,  3.23e+10),
           ( 0.284,  3.82e+10),
           ( 0.287,  3.99e+10),
           ( 0.290,  4.40e+10),
           ( 0.294,  3.95e+10),
           ( 0.297,  4.38e+10),
           ( 0.300,  4.56e+10),
           ( 0.304,  3.60e+10),
           ( 0.307,  3.50e+10),
           ( 0.311,  3.72e+10),
           ( 0.314,  3.49e+10),
           ( 0.317,  4.28e+10),
           ( 0.324,  3.84e+10),
           ( 0.327,  3.44e+10),
           ( 0.331,  3.61e+10),
           ( 0.334,  3.09e+10),
           ( 0.341,  3.85e+10),
           ( 0.344,  3.73e+10),
           ( 0.348,  3.86e+10),
           ( 0.351,  3.31e+10),
           ( 0.354,  2.43e+10),
           ( 0.358,  2.88e+10),
           ( 0.361,  3.54e+10),
           ( 0.365,  4.93e+10),
