Bolide Detection Notification: 2020-295

At 18:57:33 UT on 21 Oct 2020, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 12.9N, Lon 150.2W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 8.59e+09 watts/steradian, and total radiated flash
energy 3.01e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.999,  2.34e+09),
           (-0.996,  1.21e+09),
           (-0.992,  4.69e+08),
           (-0.989,  1.31e+09),
           (-0.986,  3.28e+08),
           (-0.982, -2.90e+07),
           (-0.979,  1.81e+08),
           (-0.975,  1.06e+09),
           (-0.972, -2.51e+07),
           (-0.969,  1.80e+09),
           (-0.965,  1.20e+09),
           (-0.962,  2.84e+09),
           (-0.959,  3.04e+07),
           (-0.955,  2.59e+08),
           (-0.952,  1.34e+09),
           (-0.948,  1.22e+09),
           (-0.945, -5.81e+08),
           (-0.942,  1.66e+09),
           (-0.938,  2.09e+09),
           (-0.935, -4.46e+08),
           (-0.931, -9.83e+08),
           (-0.928,  5.54e+08),
           (-0.925,  1.34e+07),
           (-0.921,  3.21e+07),
           (-0.918,  5.30e+08),
           (-0.915,  1.27e+09),
           (-0.911,  1.20e+09),
           (-0.908, -1.26e+09),
           (-0.905,  6.24e+07),
           (-0.901,  6.73e+08),
           (-0.898,  1.58e+09),
           (-0.894,  6.43e+08),
           (-0.888,  1.33e+09),
           (-0.884,  6.08e+08),
           (-0.881,  4.83e+08),
           (-0.878, -4.31e+08),
           (-0.874,  1.60e+09),
           (-0.871,  1.05e+09),
           (-0.867,  2.29e+08),
           (-0.861, -4.74e+08),
           (-0.857,  1.22e+09),
           (-0.854,  1.55e+09),
           (-0.851,  3.24e+08),
           (-0.847,  2.46e+08),
           (-0.844,  1.07e+09),
           (-0.840,  9.30e+08),
           (-0.837,  9.02e+08),
           (-0.834,  2.07e+08),
           (-0.830, -1.63e+09),
           (-0.827,  9.14e+08),
           (-0.824,  1.53e+08),
           (-0.820, -1.12e+09),
           (-0.817,  6.62e+08),
           (-0.813,  2.43e+06),
           (-0.810, -2.56e+08),
           (-0.807, -8.28e+08),
           (-0.803,  1.47e+08),
           (-0.800,  3.45e+07),
           (-0.797,  1.74e+09),
           (-0.793,  2.36e+09),
           (-0.783, -1.95e+09),
           (-0.776,  1.07e+09),
           (-0.773, -1.89e+08),
           (-0.770, -6.32e+08),
           (-0.766,  7.60e+08),
           (-0.763, -1.70e+09),
           (-0.759,  9.86e+08),
           (-0.756, -5.17e+08),
           (-0.753,  1.43e+09),
           (-0.749, -1.20e+08),
           (-0.746, -5.69e+08),
           (-0.743,  2.00e+08),
           (-0.739,  1.11e+08),
           (-0.736,  9.25e+08),
           (-0.732, -9.04e+08),
           (-0.729, -1.86e+08),
           (-0.726,  5.95e+07),
           (-0.722,  1.53e+09),
           (-0.719, -1.04e+09),
           (-0.716,  8.77e+08),
           (-0.712, -7.97e+07),
           (-0.709, -4.94e+08),
           (-0.705, -1.50e+09),
           (-0.702,  8.40e+07),
           (-0.699,  3.19e+08),
