Bolide Detection Notification: 2009-169

At 04:39:00 UT on 18 Jun 2009, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 23.7S, Lon 16.0W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.77e+10 watts/steradian, and total radiated flash
energy 3.25e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.297, -5.95e+07),
           (-0.294,  1.72e+09),
           (-0.290,  3.89e+08),
           (-0.287, -2.39e+08),
           (-0.283,  2.98e+08),
           (-0.280, -1.98e+08),
           (-0.277,  1.11e+08),
           (-0.273,  1.38e+09),
           (-0.270,  1.24e+09),
           (-0.267,  1.05e+09),
           (-0.263, -3.18e+08),
           (-0.260,  4.31e+08),
           (-0.256,  9.78e+08),
           (-0.253, -8.76e+07),
           (-0.250,  3.25e+08),
           (-0.246,  1.84e+08),
           (-0.243,  7.43e+08),
           (-0.240,  3.54e+08),
           (-0.236, -3.33e+08),
           (-0.233,  1.55e+09),
           (-0.229,  1.09e+09),
           (-0.226,  1.54e+09),
           (-0.223,  8.89e+08),
           (-0.219,  1.26e+09),
           (-0.216,  1.73e+09),
           (-0.213,  3.22e+08),
           (-0.209,  1.85e+09),
           (-0.206,  1.02e+08),
           (-0.199,  1.79e+09),
           (-0.196,  1.96e+09),
           (-0.192,  1.58e+09),
           (-0.189,  1.57e+09),
           (-0.186,  1.22e+09),
           (-0.182,  5.53e+08),
           (-0.179,  1.71e+09),
           (-0.172,  8.13e+08),
           (-0.169,  9.77e+08),
           (-0.165,  2.32e+09),
           (-0.162,  1.11e+09),
           (-0.159,  1.66e+08),
           (-0.155,  5.59e+08),
           (-0.152,  6.68e+08),
           (-0.148,  6.83e+08),
           (-0.145,  1.08e+09),
           (-0.142,  1.88e+09),
           (-0.138,  1.18e+09),
           (-0.135,  3.92e+08),
           (-0.132,  1.76e+09),
           (-0.128,  1.44e+09),
           (-0.125,  1.22e+09),
           (-0.121,  1.09e+09),
           (-0.118,  8.52e+08),
           (-0.115,  8.37e+08),
           (-0.111,  1.07e+09),
           (-0.108,  1.72e+09),
           (-0.105,  1.49e+09),
           (-0.101,  1.42e+09),
           (-0.098,  6.81e+08),
           (-0.094,  1.72e+09),
           (-0.091,  1.72e+09),
           (-0.088,  2.19e+09),
           (-0.084,  1.29e+09),
           (-0.081,  1.58e+09),
           (-0.078,  2.08e+09),
           (-0.074,  2.66e+09),
           (-0.071,  9.22e+08),
           (-0.067,  5.74e+08),
           (-0.064,  4.68e+08),
           (-0.061,  2.48e+09),
           (-0.057,  1.62e+09),
           (-0.054,  8.38e+08),
           (-0.047,  7.58e+08),
           (-0.044,  1.61e+09),
           (-0.040,  8.35e+08),
           (-0.037,  9.79e+08),
           (-0.034,  2.64e+09),
           (-0.030,  1.43e+09),
           (-0.027, -3.77e+08),
           (-0.024,  5.74e+08),
           (-0.020,  1.64e+09),
           (-0.017,  2.16e+09),
           (-0.013,  2.63e+09),
           (-0.010,  2.64e+09),
           (-0.007,  3.45e+09),
           (-0.003,  4.62e+09),
           ( 0.000,  5.03e+09),
           ( 0.003,  6.67e+09),
           ( 0.007,  5.14e+09),
           ( 0.010,  3.82e+09),
           ( 0.014,  4.48e+09),
           ( 0.017,  5.68e+09),
           ( 0.020,  5.81e+09),
           ( 0.024,  6.47e+09),
           ( 0.027,  7.79e+09),
           ( 0.030,  1.17e+10),
           ( 0.034,  1.40e+10),
           ( 0.037,  1.60e+10),
           ( 0.040,  1.50e+10),
           ( 0.044,  1.62e+10),
           ( 0.047,  1.46e+10),
           ( 0.051,  1.34e+10),
           ( 0.054,  1.41e+10),
           ( 0.057,  1.42e+10),
           ( 0.061,  1.53e+10),
           ( 0.064,  1.53e+10),
           ( 0.068,  1.71e+10),
           ( 0.071,  1.63e+10),
           ( 0.074,  1.56e+10),
           ( 0.078,  1.24e+10),
           ( 0.081,  1.29e+10),
