Bolide Detection Notification: 2013-134

At 23:20:21 UT on 14 May 2013, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 3.0S, Lon 76.4E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.44e+10 watts/steradian, and total radiated flash
energy 2.15e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.098,  5.78e+08),
           (-0.095,  9.32e+08),
           (-0.088, -6.93e+08),
           (-0.084,  6.12e+08),
           (-0.081,  7.35e+08),
           (-0.078, -1.00e+09),
           (-0.074,  4.80e+08),
           (-0.071, -4.44e+08),
           (-0.067,  8.57e+08),
           (-0.064,  1.01e+09),
           (-0.061, -7.82e+08),
           (-0.057,  2.72e+08),
           (-0.054,  4.35e+08),
           (-0.051,  1.18e+08),
           (-0.047,  1.99e+08),
           (-0.044,  1.62e+09),
           (-0.041,  9.78e+08),
           (-0.037, -1.86e+08),
           (-0.034, -1.60e+09),
           (-0.030,  4.92e+07),
           (-0.027,  3.82e+08),
           (-0.024,  3.77e+08),
           (-0.020,  3.07e+08),
           (-0.017,  7.68e+08),
           (-0.014,  2.04e+09),
           (-0.010,  2.29e+09),
           (-0.007,  3.15e+09),
           (-0.003,  5.84e+09),
           ( 0.000,  5.66e+09),
           ( 0.003,  6.78e+09),
           ( 0.007,  5.15e+09),
           ( 0.010,  5.80e+09),
           ( 0.014,  3.44e+09),
           ( 0.017,  3.94e+09),
           ( 0.020,  1.91e+09),
           ( 0.024,  3.45e+09),
           ( 0.027,  4.63e+09),
           ( 0.030,  2.90e+09),
           ( 0.034,  5.68e+09),
           ( 0.037,  4.31e+09),
           ( 0.041,  3.39e+09),
           ( 0.044,  2.36e+09),
           ( 0.047,  4.20e+09),
           ( 0.051,  4.08e+09),
           ( 0.054,  4.99e+09),
           ( 0.057,  4.11e+09),
           ( 0.061,  4.41e+09),
           ( 0.064,  2.79e+09),
           ( 0.067,  3.40e+09),
           ( 0.071,  4.33e+09),
           ( 0.074,  3.55e+09),
           ( 0.078,  4.20e+09),
           ( 0.081,  3.61e+09),
           ( 0.084,  2.46e+09),
           ( 0.088,  1.75e+09),
           ( 0.091,  4.19e+09),
           ( 0.095,  1.77e+09),
           ( 0.098,  1.79e+09),
           ( 0.101,  2.52e+09),
           ( 0.105,  2.71e+09),
           ( 0.108,  2.21e+09),
           ( 0.115,  2.33e+09),
           ( 0.118,  1.88e+09),
           ( 0.122,  2.60e+09),
           ( 0.125,  2.73e+09),
           ( 0.128,  1.86e+09),
           ( 0.132,  1.36e+09),
           ( 0.135,  1.82e+09),
           ( 0.138,  1.79e+09),
           ( 0.142,  9.26e+08),
           ( 0.145,  1.50e+09),
           ( 0.148,  1.58e+09),
           ( 0.152,  1.61e+09),
           ( 0.155,  1.56e+09),
           ( 0.159,  1.42e+09),
           ( 0.162, -3.09e+07),
           ( 0.165, -3.94e+08),
           ( 0.169, -5.36e+08),
           ( 0.172,  3.34e+08),
           ( 0.176,  5.30e+08),
           ( 0.179,  1.96e+09),
           ( 0.182,  1.12e+09),
           ( 0.186,  9.58e+08),
           ( 0.189,  1.85e+09),
           ( 0.192,  1.67e+09),
           ( 0.196, -2.89e+08),
           ( 0.199,  4.17e+08),
           ( 0.203,  5.71e+08),
           ( 0.206,  2.33e+08),
           ( 0.209,  1.49e+08),
           ( 0.213,  3.30e+08),
           ( 0.216,  1.19e+09),
