Bolide Detection Notification: 2010-267

At 12:02:07 UT on 24 Sep 2010, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 67.4S, Lon 50.6W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.25e+10 watts/steradian, and total radiated flash
energy 5.61e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398, -6.65e+07),
           (-0.395,  4.24e+08),
           (-0.391,  1.78e+09),
           (-0.388, -5.93e+08),
           (-0.385,  9.71e+08),
           (-0.381,  1.34e+09),
           (-0.378,  1.60e+08),
           (-0.375,  9.53e+08),
           (-0.371,  1.46e+09),
           (-0.368,  1.19e+09),
           (-0.364,  2.09e+09),
           (-0.361, -2.46e+08),
           (-0.358, -9.13e+07),
           (-0.354,  1.30e+09),
           (-0.351,  2.40e+08),
           (-0.348,  6.57e+08),
           (-0.344,  7.89e+08),
           (-0.341,  2.11e+07),
           (-0.337,  8.16e+08),
           (-0.334,  5.94e+07),
           (-0.331,  3.64e+08),
           (-0.327,  3.68e+08),
           (-0.324, -8.48e+08),
           (-0.321,  1.65e+09),
           (-0.317,  2.29e+09),
           (-0.314, -4.20e+08),
           (-0.310,  1.47e+09),
           (-0.307,  1.36e+08),
           (-0.300,  1.43e+09),
           (-0.297, -8.09e+08),
           (-0.294,  1.51e+08),
           (-0.290, -6.11e+08),
           (-0.283,  1.83e+09),
           (-0.280, -1.92e+08),
           (-0.277,  5.64e+08),
           (-0.273,  8.69e+08),
           (-0.270,  2.05e+09),
           (-0.267, -1.06e+09),
           (-0.263,  4.04e+08),
           (-0.260, -1.84e+08),
           (-0.256,  1.14e+09),
           (-0.253,  1.19e+09),
           (-0.250,  1.64e+09),
           (-0.246, -9.43e+08),
           (-0.243,  3.42e+08),
           (-0.240, -3.69e+08),
           (-0.236, -2.96e+08),
           (-0.233,  1.56e+09),
           (-0.229, -9.98e+08),
           (-0.226, -2.28e+08),
           (-0.223, -7.67e+07),
           (-0.219,  9.39e+08),
           (-0.216,  2.39e+08),
           (-0.213,  8.58e+08),
           (-0.209,  3.83e+08),
           (-0.206,  5.05e+07),
           (-0.202,  2.35e+09),
           (-0.199,  5.68e+07),
           (-0.196,  2.50e+08),
           (-0.192, -8.62e+08),
           (-0.189,  2.79e+08),
           (-0.186,  3.56e+08),
           (-0.182, -5.69e+08),
           (-0.179, -2.79e+09),
           (-0.175,  1.27e+08),
           (-0.172,  7.10e+08),
           (-0.169, -7.68e+07),
           (-0.165, -7.67e+07),
           (-0.162,  6.83e+08),
           (-0.159, -5.19e+08),
           (-0.155,  2.75e+09),
           (-0.152,  1.99e+08),
           (-0.148,  2.16e+09),
           (-0.145,  2.87e+08),
           (-0.142, -4.31e+08),
           (-0.138,  2.03e+09),
           (-0.135,  2.37e+09),
           (-0.132, -9.14e+08),
           (-0.128, -3.79e+08),
           (-0.125, -2.92e+08),
           (-0.121,  3.38e+09),
           (-0.118,  9.93e+08),
           (-0.115, -9.31e+08),
           (-0.111,  1.08e+09),
           (-0.105,  1.19e+07),
           (-0.101, -8.53e+08),
           (-0.098,  7.23e+07),
           (-0.094,  9.68e+07),
           (-0.091,  1.33e+09),
           (-0.088,  4.25e+07),
           (-0.084,  4.72e+08),
           (-0.081,  7.00e+08),
           (-0.078,  3.46e+08),
           (-0.074,  1.84e+09),
           (-0.071,  2.96e+08),
           (-0.067,  1.97e+08),
           (-0.064, -1.11e+09),
           (-0.061,  2.26e+09),
           (-0.057,  3.06e+09),
           (-0.054,  1.42e+09),
           (-0.051, -5.17e+08),
           (-0.047,  2.19e+09),
           (-0.044,  1.48e+09),
           (-0.040, -2.96e+06),
           (-0.037,  3.69e+08),
           (-0.034,  1.34e+09),
           (-0.030,  2.84e+08),
           (-0.027,  2.97e+08),
           (-0.024,  1.14e+09),
           (-0.020,  7.64e+08),
           (-0.017,  1.00e+09),
           (-0.013,  3.15e+09),
           (-0.010,  2.60e+09),
           (-0.007,  3.21e+09),
           (-0.003,  2.16e+09),
           ( 0.000,  4.37e+09),
