Bolide Detection Notification: 2020-293

At 07:05:47 UT on 19 Oct 2020, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 48.6 °N, Lon 93.9 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.28e+10 watts/steradian, and total radiated flash
energy 2.21e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398,  2.09e+08),
           (-0.395, -1.96e+09),
           (-0.392,  1.13e+09),
           (-0.388, -1.67e+09),
           (-0.385,  9.53e+08),
           (-0.381, -3.89e+07),
           (-0.378,  3.33e+08),
           (-0.375,  4.71e+08),
           (-0.371, -5.97e+08),
           (-0.368,  2.15e+08),
           (-0.361,  1.43e+09),
           (-0.358, -3.79e+08),
           (-0.354,  9.61e+08),
           (-0.351,  1.31e+09),
           (-0.348, -3.52e+08),
           (-0.344,  1.25e+09),
           (-0.341,  2.60e+09),
           (-0.338, -1.09e+09),
           (-0.334,  1.57e+09),
           (-0.331, -3.02e+09),
           (-0.327,  1.74e+09),
           (-0.324,  6.53e+07),
           (-0.321, -1.32e+08),
           (-0.317, -1.09e+08),
           (-0.314, -2.35e+09),
           (-0.311, -1.13e+09),
           (-0.307,  1.64e+09),
           (-0.304,  4.74e+08),
           (-0.300, -6.03e+07),
           (-0.297, -8.69e+08),
           (-0.294, -3.47e+08),
           (-0.290,  5.36e+08),
           (-0.287,  9.20e+08),
           (-0.284,  1.00e+09),
           (-0.280,  1.40e+09),
           (-0.277,  1.69e+09),
           (-0.273, -4.01e+08),
           (-0.270,  5.45e+08),
           (-0.267, -3.44e+08),
           (-0.263,  6.10e+08),
           (-0.260,  5.28e+08),
           (-0.257,  9.92e+08),
           (-0.253, -1.69e+09),
           (-0.250,  8.13e+08),
           (-0.246,  5.33e+07),
           (-0.243,  1.26e+09),
           (-0.240,  8.52e+07),
           (-0.236, -7.99e+08),
           (-0.233, -7.35e+08),
           (-0.230,  6.81e+08),
           (-0.226,  9.14e+08),
           (-0.223,  4.40e+08),
           (-0.219,  2.01e+09),
           (-0.216,  1.82e+09),
           (-0.213,  1.19e+09),
           (-0.209, -3.87e+08),
           (-0.206, -2.11e+08),
           (-0.203,  2.03e+09),
           (-0.199,  1.45e+08),
           (-0.196, -3.93e+08),
           (-0.192,  2.03e+09),
           (-0.189, -6.98e+08),
           (-0.186, -1.55e+09),
           (-0.182,  3.03e+09),
           (-0.179, -1.56e+09),
           (-0.176, -4.70e+08),
           (-0.172, -9.55e+07),
           (-0.169, -7.08e+07),
           (-0.165,  6.27e+08),
           (-0.162, -4.06e+08),
           (-0.159, -1.70e+09),
           (-0.155,  1.41e+09),
           (-0.152,  1.03e+09),
           (-0.149, -3.84e+07),
           (-0.145,  4.98e+08),
           (-0.142, -5.70e+07),
           (-0.138,  3.01e+09),
           (-0.135, -1.35e+09),
           (-0.132, -6.73e+07),
           (-0.128,  8.92e+07),
           (-0.125,  9.19e+08),
           (-0.122, -1.35e+09),
           (-0.118,  4.31e+08),
           (-0.115, -3.97e+08),
           (-0.111,  4.74e+08),
