Bolide Detection Notification: 2016-358

At 03:29:09 UT on 23 Dec 2016, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 21.3N, Lon 49.3E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.43e+10 watts/steradian, and total radiated flash
energy 4.42e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.500,  5.56e+08),
           (-0.496, -8.20e+08),
           (-0.493,  1.48e+08),
           (-0.489, -1.86e+09),
           (-0.486, -1.05e+09),
           (-0.483,  1.14e+09),
           (-0.479, -1.32e+09),
           (-0.476,  1.09e+09),
           (-0.473,  6.90e+08),
           (-0.469, -1.42e+09),
           (-0.466, -6.74e+08),
           (-0.462,  9.82e+08),
           (-0.459,  2.23e+08),
           (-0.456, -1.47e+09),
           (-0.452,  5.96e+08),
           (-0.449, -9.86e+06),
           (-0.446, -4.89e+08),
           (-0.442,  1.14e+09),
           (-0.435, -2.41e+08),
           (-0.432, -1.45e+08),
           (-0.429, -3.09e+08),
           (-0.425, -2.46e+08),
           (-0.422,  6.83e+08),
           (-0.419,  2.07e+09),
           (-0.415, -9.90e+08),
           (-0.412,  4.07e+08),
           (-0.408,  2.61e+08),
           (-0.405,  9.19e+08),
           (-0.402,  7.01e+08),
           (-0.398,  1.54e+09),
           (-0.395,  2.54e+09),
           (-0.392,  2.59e+09),
           (-0.388,  1.34e+09),
           (-0.381, -3.86e+08),
           (-0.378, -3.41e+08),
           (-0.375,  2.82e+09),
           (-0.371,  7.95e+08),
           (-0.368,  6.81e+08),
           (-0.365,  6.03e+08),
           (-0.361, -1.14e+09),
           (-0.354,  1.69e+09),
           (-0.351,  2.01e+09),
           (-0.348,  5.05e+07),
           (-0.344,  9.83e+08),
           (-0.341,  4.74e+08),
           (-0.338, -6.23e+08),
           (-0.334,  1.04e+09),
           (-0.331,  1.02e+09),
           (-0.327,  2.26e+09),
           (-0.324, -3.08e+08),
           (-0.321,  2.83e+09),
           (-0.314,  5.44e+07),
           (-0.310, -3.51e+08),
           (-0.307,  3.46e+08),
           (-0.304,  7.57e+08),
           (-0.300, -2.76e+08),
           (-0.294,  2.31e+09),
           (-0.290,  2.48e+09),
           (-0.287,  6.96e+08),
           (-0.283,  7.96e+08),
           (-0.280, -1.97e+08),
           (-0.277,  1.21e+08),
           (-0.273, -1.43e+08),
           (-0.270,  2.57e+08),
           (-0.267,  2.25e+09),
           (-0.263, -3.71e+08),
           (-0.260, -1.72e+09),
           (-0.253,  2.57e+09),
           (-0.250,  1.54e+08),
           (-0.246, -6.74e+08),
           (-0.243,  2.94e+08),
           (-0.240,  2.23e+09),
           (-0.236,  1.74e+07),
           (-0.233,  5.45e+08),
           (-0.230,  1.28e+09),
           (-0.226,  8.45e+08),
           (-0.219,  6.06e+08),
           (-0.216, -4.97e+08),
           (-0.213, -1.09e+09),
           (-0.209,  1.82e+09),
