Bolide Detection Notification: 2014-019

At 02:54:38 UT on 19 Jan 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 66.1S, Lon 74.6E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.33e+10 watts/steradian, and total radiated flash
energy 1.40e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398,  2.13e+09),
           (-0.395,  8.19e+08),
           (-0.391, -2.56e+08),
           (-0.388, -5.02e+07),
           (-0.385,  1.78e+09),
           (-0.381,  1.16e+09),
           (-0.378,  1.28e+08),
           (-0.375,  1.31e+09),
           (-0.371,  1.35e+09),
           (-0.368, -1.23e+09),
           (-0.364,  9.72e+08),
           (-0.361,  1.55e+09),
           (-0.358,  1.46e+09),
           (-0.354,  8.47e+08),
           (-0.351,  7.57e+08),
           (-0.348, -2.50e+08),
           (-0.344, -8.55e+08),
           (-0.341,  3.36e+09),
           (-0.337,  1.30e+09),
           (-0.334,  7.16e+08),
           (-0.331,  2.05e+09),
           (-0.327, -1.26e+09),
           (-0.324,  2.71e+09),
           (-0.321,  4.48e+07),
           (-0.317,  2.77e+08),
           (-0.314,  3.51e+09),
           (-0.307, -1.56e+08),
           (-0.304,  1.15e+09),
           (-0.300,  1.85e+09),
           (-0.297, -1.41e+09),
           (-0.294,  8.77e+08),
           (-0.290,  1.33e+09),
           (-0.287,  1.89e+08),
           (-0.283, -6.45e+08),
           (-0.280,  1.98e+09),
           (-0.277,  3.04e+09),
           (-0.273,  2.17e+09),
           (-0.270,  1.68e+09),
           (-0.267,  6.86e+08),
           (-0.263,  1.03e+09),
           (-0.260,  6.81e+08),
           (-0.256,  1.46e+09),
           (-0.253,  8.28e+07),
           (-0.250, -1.07e+08),
           (-0.246,  2.44e+09),
           (-0.243,  1.67e+09),
           (-0.240,  1.84e+09),
           (-0.236,  8.35e+08),
           (-0.233,  3.13e+09),
           (-0.226,  2.68e+09),
           (-0.223,  2.92e+09),
           (-0.219,  1.54e+09),
           (-0.216,  4.28e+08),
           (-0.213,  1.03e+09),
           (-0.209,  5.44e+08),
           (-0.206,  8.10e+08),
           (-0.202, -1.36e+09),
           (-0.199,  1.05e+09),
           (-0.196,  2.41e+09),
           (-0.192,  2.48e+09),
           (-0.189,  3.92e+08),
           (-0.186, -3.12e+08),
           (-0.182,  1.81e+09),
           (-0.179,  1.19e+09),
           (-0.175,  2.69e+09),
           (-0.172, -9.05e+08),
           (-0.169,  2.62e+09),
           (-0.165,  2.83e+09),
           (-0.162,  1.59e+09),
           (-0.159,  2.25e+09),
           (-0.155,  1.87e+09),
           (-0.148,  2.28e+09),
           (-0.145,  2.12e+09),
           (-0.135,  5.42e+09),
           (-0.132,  7.97e+08),
           (-0.128,  1.20e+09),
           (-0.125,  1.15e+09),
           (-0.121,  3.21e+09),
           (-0.118,  3.02e+09),
           (-0.115,  3.64e+09),
           (-0.111,  3.48e+09),
           (-0.108,  4.77e+08),
           (-0.105,  2.29e+09),
           (-0.101,  3.78e+09),
           (-0.098, -4.71e+08),
           (-0.094,  1.67e+09),
           (-0.091,  2.89e+09),
           (-0.088,  7.15e+08),
           (-0.084,  3.40e+09),
           (-0.081,  3.17e+09),
           (-0.078,  2.29e+09),
           (-0.074, -1.14e+09),
           (-0.071,  4.33e+09),
           (-0.067,  2.18e+09),
           (-0.064,  1.78e+09),
