Bolide Detection Notification: 2017-056

At 01:22:58 UT on 25 Feb 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 29.5N, Lon 13.5E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.74e+10 watts/steradian, and total radiated flash
energy 9.16e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.898, -4.87e+08),
           (-0.894, -8.89e+07),
           (-0.891, -1.31e+09),
           (-0.888, -1.07e+09),
           (-0.884, -4.36e+08),
           (-0.877, -1.84e+08),
           (-0.874, -8.44e+08),
           (-0.871, -7.85e+08),
           (-0.867,  2.44e+07),
           (-0.864, -5.50e+08),
           (-0.861, -1.35e+09),
           (-0.857,  1.60e+08),
           (-0.854, -6.05e+07),
           (-0.850,  1.78e+08),
           (-0.847, -1.81e+08),
           (-0.840,  1.93e+08),
           (-0.837, -4.30e+08),
           (-0.834, -8.75e+08),
           (-0.830,  1.66e+08),
           (-0.827, -4.73e+08),
           (-0.823,  7.43e+08),
           (-0.820, -1.41e+08),
           (-0.817, -3.77e+08),
           (-0.813,  1.06e+08),
           (-0.807,  1.29e+08),
           (-0.803, -3.12e+08),
           (-0.800, -3.62e+08),
           (-0.796, -7.53e+07),
           (-0.793, -1.31e+09),
           (-0.790, -2.72e+08),
           (-0.786, -1.19e+09),
           (-0.780,  9.01e+08),
           (-0.776, -6.52e+08),
           (-0.773, -7.94e+08),
           (-0.769,  7.39e+06),
           (-0.766,  2.25e+07),
           (-0.763, -3.81e+08),
           (-0.759,  1.31e+08),
           (-0.756, -1.16e+08),
           (-0.753, -1.29e+08),
           (-0.749, -7.38e+08),
           (-0.746,  7.77e+08),
           (-0.742, -4.53e+08),
           (-0.739, -2.18e+08),
           (-0.736, -1.42e+08),
           (-0.732,  2.83e+08),
           (-0.729, -6.85e+08),
           (-0.726, -2.06e+08),
           (-0.722, -1.41e+08),
           (-0.719, -4.22e+07),
           (-0.715, -2.45e+08),
           (-0.712, -1.16e+07),
           (-0.709,  1.62e+08),
           (-0.705,  1.68e+07),
           (-0.702,  1.30e+08),
           (-0.699,  3.32e+08),
           (-0.692, -1.30e+08),
           (-0.688, -6.52e+07),
           (-0.682,  3.00e+08),
           (-0.678, -7.75e+08),
           (-0.675,  8.27e+07),
           (-0.672, -3.90e+07),
           (-0.668,  2.97e+08),
           (-0.665, -2.61e+08),
           (-0.661,  3.92e+08),
           (-0.655, -3.62e+08),
           (-0.651, -3.01e+08),
           (-0.648,  1.37e+08),
           (-0.645, -8.01e+07),
           (-0.641, -5.35e+08),
           (-0.638, -6.61e+08),
           (-0.634, -5.76e+08),
           (-0.631, -9.92e+08),
           (-0.628, -6.30e+08),
           (-0.624, -3.97e+06),
           (-0.621, -3.62e+08),
           (-0.618, -9.28e+08),
           (-0.614, -1.18e+09),
           (-0.611,  5.20e+07),
           (-0.604, -1.11e+09),
           (-0.601, -6.10e+08),
           (-0.597,  3.26e+08),
           (-0.594, -5.87e+08),
           (-0.591, -1.20e+09),
           (-0.587,  2.46e+08),
           (-0.584, -7.50e+06),
           (-0.580, -8.66e+08),
           (-0.577, -3.29e+08),
           (-0.574,  9.66e+06),
           (-0.567, -5.67e+08),
           (-0.564, -9.43e+07),
           (-0.560, -1.40e+08),
           (-0.557, -6.89e+08),
           (-0.553, -1.77e+08),
           (-0.550, -9.81e+08),
           (-0.547, -1.01e+09),
           (-0.543, -9.89e+08),
           (-0.540, -1.23e+09),
           (-0.537, -7.40e+08),
           (-0.533, -5.91e+08),
           (-0.530, -6.68e+08),
           (-0.526, -7.99e+08),
           (-0.523, -6.66e+08),
           (-0.520, -2.51e+08),
           (-0.516, -3.46e+08),
           (-0.513, -5.04e+08),
           (-0.510, -3.89e+08),
           (-0.506, -8.96e+08),
           (-0.503, -4.00e+06),
           (-0.499, -9.39e+08),
           (-0.496, -4.56e+08),
           (-0.493, -5.53e+08),
           (-0.489,  9.84e+08),
           (-0.486, -1.88e+08),
           (-0.483, -3.13e+08),
           (-0.479,  1.08e+08),
           (-0.476,  8.86e+07),
           (-0.472,  1.13e+08),
           (-0.469, -6.27e+08),
           (-0.466, -6.31e+08),
           (-0.459,  1.35e+08),
           (-0.456,  4.18e+08),
           (-0.449, -1.41e+09),
           (-0.445, -1.28e+08),
           (-0.442,  2.60e+08),
           (-0.439, -3.58e+08),
           (-0.435, -5.08e+08),
           (-0.432, -8.84e+08),
           (-0.429,  1.42e+09),
           (-0.425, -1.31e+09),
           (-0.422, -4.41e+08),
           (-0.418,  2.16e+07),
           (-0.415, -8.40e+08),
           (-0.412, -1.17e+09),
           (-0.408, -4.70e+08),
           (-0.405, -2.20e+08),
           (-0.402, -1.12e+09),
           (-0.398, -1.25e+08),
           (-0.395, -6.81e+08),
           (-0.391,  2.90e+08),
           (-0.388,  3.67e+08),
           (-0.385, -5.25e+08),
           (-0.381, -1.05e+09),
           (-0.378, -2.19e+08),
           (-0.375, -9.20e+08),
           (-0.371, -1.92e+08),
           (-0.368, -4.30e+08),
           (-0.364, -8.90e+08),
           (-0.358,  3.36e+08),
           (-0.354,  2.03e+08),
           (-0.351, -7.40e+08),
           (-0.348,  7.17e+08),
           (-0.344,  4.76e+08),
           (-0.341, -2.10e+07),
           (-0.337, -3.09e+08),
           (-0.334,  4.45e+08),
           (-0.331,  4.17e+08),
           (-0.327, -8.05e+07),
           (-0.324,  1.40e+09),
           (-0.321, -2.96e+08),
           (-0.317,  6.41e+08),
           (-0.314, -2.45e+08),
           (-0.310, -1.86e+08),
           (-0.307,  1.25e+08),
           (-0.304, -2.66e+08),
           (-0.300,  3.44e+08),
           (-0.294, -1.27e+09),
           (-0.290,  6.79e+06),
           (-0.287,  3.62e+07),
           (-0.283, -6.23e+08),
           (-0.280,  7.40e+08),
           (-0.277, -7.58e+08),
           (-0.273, -2.87e+08),
           (-0.270,  7.49e+08),
           (-0.267,  1.44e+08),
           (-0.263, -6.63e+08),
           (-0.260,  7.67e+06),
           (-0.256,  2.54e+08),
           (-0.250,  8.78e+08),
           (-0.246,  7.82e+08),
           (-0.243, -2.98e+08),
           (-0.240, -4.71e+07),
           (-0.236,  1.01e+08),
           (-0.233, -2.33e+08),
           (-0.229,  1.54e+07),
           (-0.226,  6.37e+08),
           (-0.223, -1.05e+08),
           (-0.219, -3.57e+07),
           (-0.216,  1.02e+09),
           (-0.213,  7.73e+08),
           (-0.209,  1.01e+09),
           (-0.206,  5.42e+08),
           (-0.202,  7.14e+08),
           (-0.199,  3.60e+08),
           (-0.196,  6.73e+08),
           (-0.192,  1.14e+09),
           (-0.189,  3.39e+08),
           (-0.186,  1.29e+09),
           (-0.179,  1.12e+09),
           (-0.175,  7.58e+08),
           (-0.172,  9.36e+08),
           (-0.169,  1.39e+09),
           (-0.165,  1.08e+09),
           (-0.162,  1.25e+09),
           (-0.159,  1.73e+09),
           (-0.155,  2.05e+09),
           (-0.152,  2.15e+09),
           (-0.148,  2.42e+09),
           (-0.145,  1.82e+09),
           (-0.142,  2.32e+09),
           (-0.138,  2.24e+09),
           (-0.135,  1.29e+09),
           (-0.132,  6.03e+08),
           (-0.128,  2.00e+09),
           (-0.125,  2.18e+09),
           (-0.118,  9.47e+08),
           (-0.115,  1.66e+09),
           (-0.111,  8.30e+08),
           (-0.108,  1.40e+09),
           (-0.105,  1.76e+09),
           (-0.101,  1.47e+09),
           (-0.098,  1.74e+09),
           (-0.094,  6.17e+08),
           (-0.091,  1.70e+09),
           (-0.088,  1.55e+09),
           (-0.084,  6.08e+08),
           (-0.081,  1.11e+09),
           (-0.078,  1.11e+09),
           (-0.074,  3.40e+08),
           (-0.071,  5.69e+08),
           (-0.067,  4.98e+08),
           (-0.064,  5.71e+08),
           (-0.061,  9.48e+08),
           (-0.057,  1.20e+09),
           (-0.054,  1.70e+09),
           (-0.051,  9.72e+08),
           (-0.047,  8.89e+08),
           (-0.044,  1.50e+09),
           (-0.040,  1.77e+09),
           (-0.037,  2.12e+09),
           (-0.034,  3.31e+09),
           (-0.030,  2.70e+09),
           (-0.027,  3.63e+09),
           (-0.024,  2.17e+09),
           (-0.020,  2.40e+09),
           (-0.017,  3.92e+09),
           (-0.013,  4.16e+09),
           (-0.010,  3.60e+09),
           (-0.007,  4.06e+09),
           (-0.003,  5.51e+09),
           ( 0.000,  5.04e+09),
           ( 0.003,  5.66e+09),
           ( 0.007,  5.85e+09),
           ( 0.010,  5.41e+09),
           ( 0.014,  5.43e+09),
           ( 0.017,  6.57e+09),
           ( 0.020,  4.75e+09),
           ( 0.024,  5.76e+09),
           ( 0.027,  5.97e+09),
           ( 0.030,  5.43e+09),
           ( 0.034,  5.69e+09),
           ( 0.037,  5.58e+09),
           ( 0.041,  6.30e+09),
           ( 0.047,  4.63e+09),
           ( 0.051,  4.78e+09),
           ( 0.054,  5.36e+09),
           ( 0.057,  5.03e+09),
           ( 0.061,  5.00e+09),
           ( 0.064,  5.66e+09),
           ( 0.068,  3.85e+09),
           ( 0.074,  5.52e+09),
           ( 0.078,  5.68e+09),
           ( 0.081,  5.44e+09),
           ( 0.084,  5.58e+09),
           ( 0.088,  6.03e+09),
           ( 0.091,  4.88e+09),
           ( 0.095,  5.69e+09),
           ( 0.098,  4.35e+09),
           ( 0.101,  5.08e+09),
           ( 0.105,  4.96e+09),
           ( 0.108,  5.24e+09),
           ( 0.111,  4.96e+09),
           ( 0.115,  5.38e+09),
           ( 0.118,  5.33e+09),
           ( 0.122,  4.55e+09),
           ( 0.125,  5.14e+09),
           ( 0.128,  4.98e+09),
           ( 0.138,  3.67e+09),
           ( 0.142,  4.82e+09),
           ( 0.145,  3.47e+09),
           ( 0.149,  2.86e+09),
           ( 0.152,  4.85e+09),
           ( 0.155,  3.99e+09),
           ( 0.159,  3.70e+09),
           ( 0.162,  3.78e+09),
           ( 0.165,  3.55e+09),
           ( 0.169,  3.41e+09),
           ( 0.176,  2.99e+09),
           ( 0.179,  2.35e+09),
           ( 0.182,  3.10e+09),
           ( 0.186,  2.49e+09),
           ( 0.192,  3.00e+09),
           ( 0.196,  3.08e+09),
           ( 0.199,  2.00e+09),
           ( 0.203,  2.83e+09),
           ( 0.209,  2.16e+09),
           ( 0.213,  2.82e+09),
           ( 0.216,  2.04e+09),
           ( 0.219,  2.12e+09),
           ( 0.223,  2.01e+09),
           ( 0.226,  1.67e+09),
           ( 0.230,  2.47e+09),
           ( 0.233,  1.92e+09),
           ( 0.236,  1.65e+09),
           ( 0.240,  1.61e+09),
           ( 0.243,  2.67e+09),
           ( 0.246,  2.28e+09),
           ( 0.250,  2.03e+09),
           ( 0.253,  2.28e+09),
           ( 0.257,  2.45e+09),
           ( 0.260,  3.08e+09),
           ( 0.263,  1.58e+09),
           ( 0.267,  1.22e+09),
           ( 0.270,  2.21e+09),
           ( 0.273,  2.67e+09),
           ( 0.280,  8.83e+08),
           ( 0.284,  1.39e+09),
           ( 0.287,  1.35e+09),
           ( 0.290,  2.52e+09),
           ( 0.294,  2.15e+09),
           ( 0.297,  2.25e+09),
           ( 0.300,  1.74e+09),
           ( 0.304,  1.88e+09),
           ( 0.307,  2.34e+09),
           ( 0.311,  2.20e+09),
           ( 0.314,  3.10e+09),
           ( 0.317,  1.58e+09),
           ( 0.321,  2.74e+09),
           ( 0.324,  1.71e+09),
           ( 0.327,  3.06e+09),
           ( 0.331,  3.01e+09),
           ( 0.334,  1.73e+09),
           ( 0.338,  1.43e+09),
           ( 0.341,  2.41e+09),
           ( 0.344,  2.45e+09),
           ( 0.348,  1.92e+09),
           ( 0.351,  2.45e+09),
           ( 0.354,  2.75e+09),
           ( 0.358,  2.61e+09),
           ( 0.361,  2.74e+09),
           ( 0.365,  1.36e+09),
           ( 0.368,  1.81e+09),
           ( 0.371,  2.07e+09),
           ( 0.375,  2.52e+09),
           ( 0.378,  2.66e+09),
           ( 0.381,  2.01e+09),
           ( 0.385,  2.06e+09),
           ( 0.388,  3.83e+09),
           ( 0.392,  2.24e+09),
           ( 0.395,  1.68e+09),
           ( 0.398,  1.94e+09),
           ( 0.402,  2.29e+09),
           ( 0.405,  2.24e+09),
           ( 0.408,  2.44e+09),
           ( 0.412,  1.02e+09),
           ( 0.415,  1.54e+09),
           ( 0.419,  1.49e+09),
           ( 0.422,  1.68e+09),
           ( 0.425,  1.65e+09),
           ( 0.429,  1.15e+09),
           ( 0.432,  1.55e+09),
           ( 0.435,  2.15e+09),
           ( 0.439,  1.66e+09),
           ( 0.446,  2.35e+09),
           ( 0.449,  6.68e+08),
           ( 0.452,  1.55e+09),
           ( 0.456,  1.60e+09),
           ( 0.459,  1.18e+09),
           ( 0.462,  1.09e+09),
           ( 0.466,  1.33e+09),
           ( 0.469,  1.04e+09),
           ( 0.473,  1.62e+09),
           ( 0.476,  2.37e+09),
           ( 0.479,  1.66e+09),
           ( 0.486,  2.12e+09),
           ( 0.489,  1.20e+09),
           ( 0.493,  1.48e+09),
           ( 0.496,  1.00e+09),
           ( 0.500,  1.31e+09),
           ( 0.503,  2.37e+09),
           ( 0.506,  1.58e+09),
           ( 0.510,  1.06e+09),
           ( 0.513,  1.75e+09),
           ( 0.520,  8.40e+08),
           ( 0.523,  4.77e+08),
           ( 0.530,  2.19e+09),
           ( 0.533,  1.77e+09),
           ( 0.537,  1.09e+09),
           ( 0.540,  1.68e+09),
           ( 0.543,  1.28e+09),
           ( 0.550,  9.13e+08),
           ( 0.554,  9.67e+08),
           ( 0.557,  8.32e+08),
           ( 0.560,  2.41e+09),
           ( 0.564,  1.23e+09),
           ( 0.567,  1.51e+09),
           ( 0.570,  1.89e+09),
           ( 0.574,  1.00e+09),
           ( 0.577,  1.84e+09),
           ( 0.581,  2.06e+09),
           ( 0.584,  1.87e+09),
           ( 0.591,  1.18e+09),
           ( 0.597,  2.38e+09),
           ( 0.601,  1.84e+09),
           ( 0.604,  3.15e+08),
           ( 0.608,  1.86e+09),
           ( 0.611,  1.21e+09),
           ( 0.614,  2.79e+09),
           ( 0.618,  1.61e+09),
           ( 0.621,  1.15e+09),
           ( 0.624,  1.70e+09),
           ( 0.628,  2.09e+09),
           ( 0.631,  1.35e+09),
           ( 0.635,  1.46e+09),
           ( 0.638,  1.07e+09),
           ( 0.641,  1.17e+09),
           ( 0.645,  1.76e+09),
           ( 0.648,  1.33e+09),
           ( 0.651,  1.76e+09),
           ( 0.655,  1.45e+09),
           ( 0.658,  1.62e+09),
           ( 0.665,  2.11e+09),
           ( 0.668,  1.41e+09),
           ( 0.672,  1.95e+09),
           ( 0.675,  2.06e+09),
           ( 0.678,  3.05e+09),
           ( 0.682,  2.37e+09),
           ( 0.685,  1.91e+09),
           ( 0.689,  2.43e+09),
           ( 0.692,  3.46e+09),
           ( 0.695,  3.56e+09),
           ( 0.699,  3.74e+09),
           ( 0.702,  4.38e+09),
           ( 0.705,  5.91e+09),
           ( 0.709,  5.50e+09),
           ( 0.712,  6.29e+09),
           ( 0.716,  6.60e+09),
           ( 0.719,  5.73e+09),
           ( 0.722,  7.44e+09),
           ( 0.726,  7.41e+09),
           ( 0.729,  8.35e+09),
           ( 0.736,  9.24e+09),
           ( 0.739,  1.00e+10),
           ( 0.743,  1.04e+10),
           ( 0.746,  1.07e+10),
           ( 0.749,  1.08e+10),
           ( 0.753,  1.15e+10),
           ( 0.756,  1.22e+10),
           ( 0.759,  1.28e+10),
           ( 0.763,  1.16e+10),
           ( 0.766,  1.16e+10),
           ( 0.769,  1.33e+10),
           ( 0.773,  1.36e+10),
           ( 0.776,  1.31e+10),
           ( 0.780,  1.34e+10),
           ( 0.783,  1.53e+10),
           ( 0.786,  1.44e+10),
           ( 0.790,  1.49e+10),
           ( 0.793,  1.39e+10),
           ( 0.796,  1.54e+10),
           ( 0.800,  1.58e+10),
           ( 0.803,  1.44e+10),
           ( 0.807,  1.48e+10),
           ( 0.810,  1.64e+10),
           ( 0.813,  1.47e+10),
           ( 0.817,  1.48e+10),
           ( 0.820,  1.56e+10),
           ( 0.823,  1.51e+10),
           ( 0.827,  1.55e+10),
           ( 0.830,  1.40e+10),
           ( 0.834,  1.53e+10),
           ( 0.837,  1.59e+10),
           ( 0.840,  1.60e+10),
           ( 0.850,  1.62e+10),
           ( 0.854,  1.56e+10),
           ( 0.857,  1.62e+10),
           ( 0.861,  1.48e+10),
           ( 0.864,  1.59e+10),
           ( 0.867,  1.57e+10),
