Bolide Detection Notification: 2014-044

At 06:47:41 UT on 13 Feb 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 13.3N, Lon 110.8W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.88e+11 watts/steradian, and total radiated flash
energy 6.32e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.999,  2.23e+08),
           (-0.996,  1.80e+09),
           (-0.992,  6.06e+08),
           (-0.989, -1.56e+09),
           (-0.986,  3.40e+08),
           (-0.982, -5.38e+07),
           (-0.979, -1.10e+09),
           (-0.975, -8.12e+08),
           (-0.972,  6.61e+08),
           (-0.969,  1.04e+09),
           (-0.965,  8.81e+08),
           (-0.962, -4.78e+08),
           (-0.959, -9.07e+08),
           (-0.955, -3.80e+08),
           (-0.952, -9.87e+08),
           (-0.948,  2.93e+08),
           (-0.945,  5.14e+08),
           (-0.942, -1.95e+09),
           (-0.938,  5.46e+07),
           (-0.935,  1.76e+07),
           (-0.932, -8.47e+08),
           (-0.928,  6.76e+08),
           (-0.925,  9.83e+08),
           (-0.921, -6.71e+08),
           (-0.918, -7.43e+06),
           (-0.915, -5.80e+08),
           (-0.911,  6.24e+08),
           (-0.908,  2.45e+08),
           (-0.905,  1.07e+09),
           (-0.901, -2.21e+08),
           (-0.894, -7.87e+08),
           (-0.891,  7.80e+07),
           (-0.888,  1.54e+09),
           (-0.884, -5.49e+08),
           (-0.881, -6.54e+07),
           (-0.878, -1.80e+08),
           (-0.874,  7.96e+08),
           (-0.871,  5.25e+08),
           (-0.867, -1.18e+09),
           (-0.864, -1.67e+09),
           (-0.861, -1.01e+09),
           (-0.857,  6.74e+08),
           (-0.847, -3.88e+09),
           (-0.844, -2.87e+09),
           (-0.840,  6.16e+08),
           (-0.834, -2.21e+08),
           (-0.830, -6.25e+08),
           (-0.827,  2.53e+08),
           (-0.824, -1.04e+09),
           (-0.820, -1.48e+09),
           (-0.817, -2.51e+09),
           (-0.813, -1.14e+09),
           (-0.810, -3.22e+08),
           (-0.807, -1.24e+09),
           (-0.803,  6.75e+08),
           (-0.800, -7.92e+08),
           (-0.793, -1.76e+09),
           (-0.790, -2.71e+09),
           (-0.786,  7.97e+08),
           (-0.783,  1.45e+09),
           (-0.780, -2.49e+08),
           (-0.776, -1.69e+08),
           (-0.773,  8.18e+08),
           (-0.770, -1.80e+09),
           (-0.766, -9.40e+08),
           (-0.763, -2.94e+09),
           (-0.759, -3.19e+08),
           (-0.756, -9.74e+08),
           (-0.753, -2.09e+09),
           (-0.749, -1.34e+09),
           (-0.746, -1.27e+09),
           (-0.743, -2.04e+09),
           (-0.739, -1.41e+08),
