Bolide Detection Notification: 2011-345

At 17:29:33 UT on 11 Dec 2011, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was not determined.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.34e+09 watts/steradian, and total radiated flash
energy 2.72e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.499,  4.70e+07),
           (-0.496,  5.55e+08),
           (-0.493, -3.56e+08),
           (-0.489,  2.27e+09),
           (-0.486, -2.75e+08),
           (-0.483, -1.13e+09),
           (-0.479,  5.20e+08),
           (-0.476,  8.80e+07),
           (-0.473,  2.44e+09),
           (-0.469,  1.79e+09),
           (-0.466,  3.76e+09),
           (-0.462,  1.11e+09),
           (-0.459, -4.18e+08),
           (-0.456,  8.83e+08),
           (-0.452,  1.04e+09),
           (-0.449, -7.58e+08),
           (-0.445, -2.67e+08),
           (-0.442,  4.96e+08),
           (-0.439,  4.75e+08),
           (-0.435,  1.26e+09),
           (-0.432,  1.11e+08),
           (-0.429,  2.41e+08),
           (-0.425,  6.71e+08),
           (-0.422,  2.16e+09),
           (-0.419,  1.60e+08),
           (-0.415,  1.57e+09),
           (-0.412, -6.75e+08),
           (-0.408,  8.89e+08),
           (-0.405,  1.23e+09),
           (-0.402,  2.10e+09),
           (-0.398, -5.67e+08),
           (-0.395,  2.20e+09),
           (-0.391,  1.70e+09),
           (-0.388, -5.76e+08),
           (-0.385,  2.82e+09),
           (-0.381,  2.49e+09),
           (-0.378, -5.20e+08),
           (-0.375,  6.90e+08),
           (-0.371,  9.32e+07),
           (-0.368, -6.79e+08),
           (-0.364,  6.52e+07),
           (-0.361,  1.16e+09),
           (-0.358,  2.66e+09),
           (-0.354, -2.31e+08),
           (-0.351,  6.56e+07),
           (-0.348,  2.54e+09),
           (-0.344,  2.58e+08),
           (-0.341,  4.44e+08),
           (-0.338,  6.99e+08),
           (-0.334,  7.73e+08),
           (-0.331, -8.07e+08),
           (-0.327,  1.86e+09),
           (-0.324, -1.00e+08),
           (-0.321,  8.04e+08),
           (-0.317,  3.16e+09),
           (-0.314,  1.70e+09),
           (-0.310, -1.83e+08),
           (-0.307,  1.08e+09),
           (-0.304,  1.32e+09),
           (-0.300,  2.16e+09),
           (-0.297,  8.36e+08),
           (-0.294, -1.42e+09),
           (-0.290,  1.50e+09),
           (-0.287,  8.95e+08),
           (-0.284,  9.21e+07),
           (-0.280, -8.62e+08),
           (-0.277,  3.06e+09),
           (-0.273, -5.69e+08),
           (-0.270, -9.19e+08),
           (-0.267,  4.56e+08),
           (-0.263,  3.54e+08),
           (-0.260,  7.36e+07),
           (-0.256,  9.72e+08),
           (-0.253,  2.01e+09),
           (-0.250,  2.44e+09),
           (-0.246, -1.09e+09),
           (-0.243,  3.18e+09),
           (-0.240,  2.79e+09),
           (-0.236,  1.19e+09),
           (-0.233,  1.63e+09),
           (-0.230,  4.20e+08),
           (-0.226,  1.25e+09),
           (-0.223,  3.54e+09),
           (-0.219,  4.92e+08),
           (-0.216,  5.57e+09),
           (-0.213,  2.28e+09),
           (-0.209,  2.94e+09),
           (-0.206,  2.67e+09),
           (-0.202,  3.78e+09),
           (-0.199,  1.29e+09),
           (-0.196,  2.28e+08),
           (-0.192,  4.12e+08),
           (-0.189,  2.04e+09),
           (-0.186,  5.59e+08),
           (-0.182,  2.86e+09),
           (-0.179,  3.50e+09),
           (-0.175,  4.61e+08),
           (-0.172,  2.75e+09),
           (-0.169,  7.07e+08),
           (-0.165,  1.77e+09),
           (-0.162,  3.42e+09),
           (-0.159,  3.70e+08),
           (-0.155,  1.96e+09),
           (-0.152,  1.05e+09),
           (-0.149,  1.72e+09),
           (-0.145,  1.68e+09),
           (-0.142, -1.11e+08),
           (-0.138,  1.66e+09),
           (-0.135,  1.04e+09),
           (-0.132, -1.14e+09),
           (-0.128,  2.28e+09),
           (-0.125,  2.39e+09),
           (-0.121,  3.86e+09),
           (-0.118,  3.75e+09),
           (-0.115,  1.21e+09),
           (-0.111, -6.35e+08),
           (-0.105,  3.55e+09),
           (-0.101,  1.43e+08),
           (-0.098,  1.45e+09),
           (-0.095,  3.03e+09),
           (-0.091,  1.83e+09),
           (-0.088, -8.75e+07),
           (-0.084,  2.86e+09),
           (-0.081,  2.58e+09),
           (-0.078,  3.66e+09),
           (-0.074,  2.71e+09),
           (-0.071,  2.15e+09),
           (-0.067,  3.11e+09),
           (-0.064,  1.70e+09),
           (-0.061,  6.72e+08),
           (-0.057,  2.72e+09),
           (-0.054,  3.08e+09),
           (-0.051,  1.73e+09),
           (-0.047,  1.32e+09),
           (-0.044,  2.75e+09),
           (-0.041,  6.15e+08),
           (-0.037,  1.43e+09),
           (-0.034,  4.37e+09),
           (-0.030,  1.26e+09),
           (-0.027,  7.57e+08),
           (-0.024,  5.93e+09),
           (-0.020,  4.46e+09),
           (-0.017,  5.52e+09),
           (-0.013,  6.21e+09),
           (-0.010,  5.84e+09),
           (-0.007,  3.08e+09),
           (-0.003,  2.52e+09),
           (-0.000,  5.06e+09),
           ( 0.003,  3.47e+09),
           ( 0.007,  2.18e+09),
           ( 0.010,  4.34e+09),
           ( 0.014,  5.34e+09),
           ( 0.017,  6.85e+09),
           ( 0.020,  4.24e+09),
           ( 0.024,  4.67e+09),
           ( 0.027,  3.87e+09),
           ( 0.030,  3.88e+09),
           ( 0.034,  3.28e+09),
           ( 0.037,  2.97e+09),
           ( 0.040,  3.13e+09),
           ( 0.044,  4.52e+09),
           ( 0.047,  5.33e+09),
           ( 0.051,  2.96e+09),
           ( 0.054,  3.13e+09),
           ( 0.057,  3.73e+09),
           ( 0.061,  2.71e+09),
           ( 0.064,  2.64e+09),
           ( 0.068,  3.82e+09),
           ( 0.071, -6.23e+08),
           ( 0.074,  2.32e+09),
           ( 0.078,  4.74e+09),
           ( 0.081,  2.77e+09),
           ( 0.084,  3.56e+09),
           ( 0.088,  1.56e+09),
           ( 0.091,  2.45e+09),
           ( 0.094,  2.60e+09),
           ( 0.098,  4.17e+08),
           ( 0.101,  1.31e+08),
           ( 0.105,  2.82e+09),
           ( 0.108,  3.67e+08),
           ( 0.111,  3.49e+09),
           ( 0.115,  3.27e+09),
           ( 0.118,  1.34e+09),
           ( 0.122,  1.96e+09),
           ( 0.125,  3.99e+09),
           ( 0.128,  3.63e+09),
           ( 0.132,  1.77e+09),
           ( 0.135,  2.93e+09),
           ( 0.138,  2.87e+09),
           ( 0.142,  3.91e+09),
           ( 0.145,  2.20e+09),
           ( 0.148,  1.89e+09),
           ( 0.152,  3.80e+09),
           ( 0.155,  3.69e+09),
           ( 0.159,  1.66e+09),
           ( 0.165,  3.15e+09),
           ( 0.169,  1.81e+09),
           ( 0.172,  3.59e+09),
           ( 0.179,  1.91e+09),
           ( 0.182,  2.93e+09),
           ( 0.186,  2.10e+09),
           ( 0.189,  1.00e+09),
           ( 0.192,  5.45e+09),
           ( 0.196,  1.17e+09),
           ( 0.199,  6.12e+09),
           ( 0.203,  4.55e+09),
           ( 0.206,  2.58e+09),
           ( 0.209,  4.43e+09),
           ( 0.213,  2.83e+09),
           ( 0.216,  3.10e+09),
           ( 0.219,  3.65e+09),
           ( 0.223,  3.60e+09),
           ( 0.226,  4.79e+09),
           ( 0.229,  3.87e+09),
           ( 0.233,  4.21e+09),
           ( 0.236,  7.08e+09),
           ( 0.240,  6.53e+09),
           ( 0.243,  5.02e+09),
           ( 0.253,  6.29e+09),
           ( 0.257,  4.03e+09),
           ( 0.260,  3.79e+09),
           ( 0.263,  3.46e+09),
           ( 0.267,  7.34e+09),
           ( 0.270,  6.04e+09),
           ( 0.273,  6.87e+09),
           ( 0.280,  2.97e+09),
           ( 0.283,  4.31e+09),
           ( 0.287,  3.25e+09),
           ( 0.290,  4.51e+09),
           ( 0.294,  3.88e+09),
           ( 0.297,  3.52e+09),
           ( 0.300,  3.24e+09),
           ( 0.304,  6.40e+09),
           ( 0.307,  3.07e+09),
           ( 0.311,  3.25e+09),
           ( 0.314,  2.43e+09),
           ( 0.317,  3.98e+09),
           ( 0.321,  3.06e+09),
           ( 0.324,  1.62e+09),
           ( 0.327,  2.27e+09),
           ( 0.331,  1.89e+09),
           ( 0.334,  2.92e+09),
           ( 0.337,  9.14e+08),
           ( 0.341,  1.49e+09),
           ( 0.344,  2.34e+09),
           ( 0.348,  2.40e+09),
           ( 0.351, -3.41e+08),
