Bolide Detection Notification: 2020-082

At 06:44:29 UT on 22 Mar 2020, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was not determined.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 2.42e+10 watts/steradian, and total radiated flash
energy 2.63e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398, -4.54e+08),
           (-0.395, -6.07e+08),
           (-0.392, -8.47e+08),
           (-0.388, -1.24e+09),
           (-0.385,  2.46e+08),
           (-0.378, -6.17e+08),
           (-0.375, -8.97e+08),
           (-0.371, -1.21e+09),
           (-0.368,  1.77e+08),
           (-0.361, -1.34e+09),
           (-0.358, -2.24e+07),
           (-0.354,  4.33e+08),
           (-0.351, -2.99e+08),
           (-0.348, -2.15e+08),
           (-0.344, -1.12e+09),
           (-0.341, -6.53e+08),
           (-0.338,  1.36e+09),
           (-0.334, -1.02e+09),
           (-0.331, -1.70e+09),
           (-0.327, -1.26e+09),
           (-0.324,  1.12e+09),
           (-0.321,  8.86e+08),
           (-0.317, -2.01e+08),
           (-0.314,  1.65e+07),
           (-0.310,  1.20e+09),
           (-0.307,  2.02e+09),
           (-0.304,  1.12e+09),
           (-0.300,  7.30e+08),
           (-0.297,  1.85e+09),
           (-0.294, -1.90e+08),
           (-0.290,  7.10e+08),
           (-0.287, -9.86e+08),
           (-0.284, -4.25e+08),
           (-0.280, -1.04e+09),
           (-0.277, -1.78e+08),
           (-0.273, -2.76e+08),
           (-0.270, -8.16e+08),
           (-0.263,  1.06e+09),
           (-0.260, -5.43e+07),
           (-0.257, -5.37e+08),
           (-0.253,  5.46e+08),
           (-0.250, -2.74e+08),
           (-0.246,  1.87e+08),
           (-0.243, -2.96e+08),
           (-0.240, -2.00e+08),
           (-0.236, -2.29e+08),
           (-0.233,  2.80e+09),
           (-0.230,  7.61e+08),
           (-0.226,  2.02e+08),
           (-0.223,  8.04e+07),
           (-0.219,  1.49e+09),
           (-0.216, -3.13e+08),
           (-0.213,  1.80e+08),
           (-0.209,  1.72e+08),
           (-0.206, -3.69e+08),
           (-0.203,  4.36e+08),
           (-0.199,  1.70e+09),
           (-0.196,  2.24e+09),
           (-0.192,  5.29e+08),
           (-0.189,  1.92e+09),
           (-0.186,  1.03e+09),
           (-0.182,  1.29e+09),
           (-0.179,  1.70e+09),
           (-0.175, -3.41e+08),
           (-0.172, -5.84e+07),
           (-0.169,  3.07e+08),
           (-0.165,  1.39e+09),
           (-0.162,  2.70e+08),
           (-0.159,  1.17e+09),
           (-0.155,  1.21e+09),
           (-0.152,  3.10e+07),
           (-0.149, -4.15e+08),
           (-0.145, -1.10e+08),
           (-0.142, -9.44e+07),
           (-0.138,  1.40e+09),
           (-0.135, -2.91e+07),
           (-0.132,  3.64e+08),
           (-0.128,  1.52e+09),
           (-0.125,  1.79e+09),
           (-0.122, -4.44e+08),
           (-0.118, -2.52e+08),
           (-0.115,  8.38e+08),
           (-0.111, -4.98e+08),
           (-0.108, -1.08e+07),
           (-0.105,  5.49e+07),
           (-0.101,  5.95e+08),
           (-0.098, -1.32e+09),
           (-0.095, -9.99e+08),
           (-0.091,  1.31e+09),
           (-0.088,  1.43e+09),
           (-0.084,  1.35e+08),
           (-0.081,  1.60e+08),
           (-0.078,  4.46e+08),
           (-0.074,  1.34e+08),
           (-0.071, -1.03e+09),
           (-0.068, -3.59e+08),
           (-0.064, -5.45e+07),
           (-0.061,  1.95e+09),
           (-0.057,  5.60e+08),
           (-0.054, -2.07e+08),
           (-0.051, -8.69e+08),
           (-0.047,  1.48e+07),
           (-0.044,  1.84e+08),
           (-0.040,  1.70e+09),
           (-0.037,  2.28e+09),
           (-0.034, -1.02e+09),
           (-0.030, -4.62e+08),
           (-0.027, -9.18e+08),
           (-0.024,  9.59e+08),
           (-0.020,  1.36e+09),
           (-0.017,  3.41e+09),
           (-0.013,  4.02e+09),
           (-0.010,  3.42e+09),
           (-0.007,  3.85e+09),
           (-0.003,  3.06e+09),
           ( 0.000,  3.66e+09),
           ( 0.003,  3.26e+09),
           ( 0.010,  4.36e+09),
           ( 0.013,  2.48e+09),
           ( 0.017,  1.50e+09),
           ( 0.020,  6.85e+08),
           ( 0.024,  1.76e+09),
           ( 0.027,  1.34e+09),
           ( 0.030,  3.06e+08),
           ( 0.034,  6.54e+07),
           ( 0.037,  1.12e+09),
           ( 0.040,  3.63e+08),
           ( 0.044,  7.13e+08),
           ( 0.047,  2.53e+07),
           ( 0.051,  1.13e+09),
           ( 0.054,  1.33e+09),
           ( 0.061,  3.87e+09),
           ( 0.064,  5.32e+09),
           ( 0.068,  5.30e+09),
           ( 0.071,  5.18e+09),
           ( 0.074,  7.24e+09),
           ( 0.078,  3.18e+09),
           ( 0.081,  3.09e+09),
           ( 0.084,  3.90e+09),
           ( 0.088,  3.19e+09),
           ( 0.091,  3.86e+09),
           ( 0.095,  5.28e+09),
           ( 0.098,  5.26e+09),
           ( 0.101,  6.24e+09),
           ( 0.105,  7.69e+09),
           ( 0.108,  1.04e+10),
           ( 0.111,  1.34e+10),
           ( 0.115,  1.58e+10),
           ( 0.118,  1.48e+10),
           ( 0.122,  1.43e+10),
           ( 0.125,  1.62e+10),
           ( 0.128,  1.99e+10),
           ( 0.132,  2.42e+10),
           ( 0.135,  2.27e+10),
           ( 0.142,  2.31e+10),
           ( 0.145,  2.10e+10),
           ( 0.148,  1.59e+10),
           ( 0.152,  1.25e+10),
           ( 0.155,  8.80e+09),
           ( 0.159,  7.29e+09),
           ( 0.162,  7.98e+09),
           ( 0.165,  6.39e+09),
           ( 0.169,  6.84e+09),
           ( 0.172,  5.77e+09),
           ( 0.175,  5.28e+09),
           ( 0.179,  4.61e+09),
           ( 0.182,  3.41e+09),
           ( 0.186,  3.68e+09),
           ( 0.189,  4.28e+09),
           ( 0.192,  3.86e+09),
           ( 0.196,  4.09e+09),
           ( 0.199,  3.70e+09),
           ( 0.206,  4.37e+09),
           ( 0.209,  3.83e+09),
           ( 0.213,  3.04e+09),
           ( 0.216,  5.22e+09),
           ( 0.219,  5.73e+09),
           ( 0.223,  5.76e+09),
           ( 0.226,  5.90e+09),
           ( 0.230,  3.90e+09),
           ( 0.233,  4.69e+09),
           ( 0.236,  3.58e+09),
           ( 0.240,  3.29e+09),
           ( 0.243,  2.53e+09),
           ( 0.246,  2.98e+09),
           ( 0.250,  2.35e+09),
           ( 0.253,  3.69e+09),
           ( 0.257,  3.66e+09),
           ( 0.260,  4.03e+09),
           ( 0.263,  3.47e+09),
           ( 0.267,  2.84e+09),
           ( 0.270,  1.87e+09),
           ( 0.273,  1.75e+09),
           ( 0.277,  1.91e+09),
           ( 0.280,  3.10e+08),
           ( 0.283,  2.36e+09),
           ( 0.287,  2.47e+09),
           ( 0.290,  7.04e+08),
           ( 0.294,  1.08e+09),
           ( 0.297,  3.70e+09),
           ( 0.300,  4.96e+09),
           ( 0.304,  3.43e+09),
           ( 0.307,  3.22e+09),
           ( 0.310,  3.93e+09),
           ( 0.314,  1.94e+09),
           ( 0.317,  2.09e+09),
           ( 0.321,  1.07e+09),
           ( 0.324,  3.21e+09),
           ( 0.327,  2.55e+09),
           ( 0.331,  2.55e+09),
           ( 0.334,  3.21e+09),
           ( 0.337,  1.27e+09),
           ( 0.341,  1.63e+09),
           ( 0.344,  1.74e+09),
           ( 0.348,  2.91e+09),
           ( 0.351,  2.10e+09),
           ( 0.354,  2.10e+09),
           ( 0.358,  1.38e+09),
           ( 0.361,  1.44e+09),
           ( 0.365,  3.93e+08),
           ( 0.368,  1.06e+09),
           ( 0.371, -7.01e+08),
           ( 0.375, -1.29e+09),
           ( 0.378,  5.22e+08),
           ( 0.381,  4.52e+08),
           ( 0.385, -1.45e+08),
           ( 0.388, -2.84e+09),
           ( 0.391, -8.59e+08),
           ( 0.395, -1.99e+08),
           ( 0.398,  8.22e+08),
           ( 0.402, -4.11e+08),
           ( 0.405,  6.02e+08),
           ( 0.412, -2.79e+08),
           ( 0.415, -6.43e+08),
           ( 0.418, -1.33e+09),
           ( 0.422, -5.43e+08),
           ( 0.425, -1.79e+09),
           ( 0.429, -2.36e+09),
           ( 0.432, -1.52e+08),
           ( 0.435, -1.49e+09),
           ( 0.439, -1.57e+09),
           ( 0.442, -3.08e+09),
           ( 0.446, -3.41e+09),
           ( 0.449, -2.19e+09),
           ( 0.452, -3.48e+09),
           ( 0.456, -2.48e+09),
           ( 0.459, -3.13e+09),
           ( 0.462, -2.60e+09),
           ( 0.466, -1.92e+09),
           ( 0.469, -2.58e+09),
           ( 0.472, -4.60e+08),
           ( 0.476, -8.25e+08),
           ( 0.479, -1.84e+09),
           ( 0.483,  2.31e+08),
           ( 0.486,  1.92e+08),
           ( 0.489, -7.26e+08),
           ( 0.493,  6.76e+08),
           ( 0.496, -2.57e+08),
           ( 0.500, -3.76e+07),
           ( 0.503, -1.20e+07),
           ( 0.506, -3.57e+08),
           ( 0.510, -1.04e+09),
           ( 0.513, -1.59e+09),
           ( 0.516, -1.57e+09),
           ( 0.520, -1.30e+09),
           ( 0.523, -7.41e+08),
           ( 0.526, -8.13e+08),
           ( 0.530, -7.92e+08),
           ( 0.533, -6.63e+08),
           ( 0.537,  2.86e+07),
           ( 0.540, -1.21e+09),
           ( 0.543, -7.06e+08),
           ( 0.547, -1.33e+09),
           ( 0.550, -2.76e+08),
           ( 0.553,  2.82e+08),
           ( 0.557, -8.34e+08),
           ( 0.560, -7.06e+07),
           ( 0.564, -2.79e+08),
           ( 0.567, -2.76e+08),
           ( 0.570, -5.41e+08),
           ( 0.574, -3.69e+08),
           ( 0.577, -1.79e+09),
           ( 0.581, -3.75e+08),
           ( 0.584, -3.05e+08),
           ( 0.587, -2.03e+09),
           ( 0.591,  2.50e+08),
           ( 0.594, -6.56e+08),
           ( 0.597, -2.33e+07),
           ( 0.597, -2.33e+07)]
