Bolide Detection Notification: 2012-272

At 05:44:12 UT on 28 Sep 2012, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 6.9S, Lon 73.7E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.62e+10 watts/steradian, and total radiated flash
energy 5.62e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.800,  4.68e+08),
           (-0.797, -1.13e+09),
           (-0.793,  1.42e+09),
           (-0.790,  2.48e+08),
           (-0.786, -7.25e+05),
           (-0.783,  1.75e+09),
           (-0.780, -1.05e+09),
           (-0.776, -7.38e+08),
           (-0.773,  1.81e+09),
           (-0.770,  1.54e+09),
           (-0.766, -1.17e+09),
           (-0.763,  1.77e+09),
           (-0.759,  2.10e+08),
           (-0.756,  3.91e+08),
           (-0.753,  1.16e+08),
           (-0.749,  3.15e+09),
           (-0.746, -1.94e+09),
           (-0.743, -1.46e+09),
           (-0.739,  1.57e+09),
           (-0.736,  9.42e+08),
           (-0.732,  1.09e+09),
           (-0.729, -8.15e+08),
           (-0.726,  9.51e+08),
           (-0.722,  2.42e+09),
           (-0.719, -1.44e+09),
           (-0.716,  5.70e+08),
           (-0.712, -3.36e+08),
           (-0.709,  6.02e+08),
           (-0.705,  5.57e+08),
           (-0.702, -1.67e+09),
           (-0.699, -7.12e+08),
           (-0.692,  3.79e+08),
           (-0.689,  3.14e+09),
           (-0.685,  1.96e+08),
           (-0.682, -2.14e+09),
           (-0.678,  3.75e+07),
           (-0.675, -2.08e+09),
           (-0.672,  5.54e+08),
           (-0.668, -6.73e+08),
           (-0.665,  8.55e+08),
           (-0.662, -1.62e+07),
           (-0.658,  2.03e+07),
           (-0.655,  1.77e+09),
           (-0.651,  9.39e+08),
           (-0.648,  2.25e+09),
           (-0.641, -9.77e+08),
           (-0.638,  4.79e+08),
           (-0.635,  4.08e+08),
           (-0.631, -9.68e+07),
           (-0.628, -1.25e+09),
           (-0.624,  8.11e+08),
           (-0.621, -5.27e+08),
           (-0.618,  1.35e+09),
           (-0.614,  2.64e+08),
           (-0.611, -1.38e+09),
           (-0.608, -1.22e+09),
           (-0.604,  1.02e+09),
           (-0.601, -8.76e+08),
           (-0.597, -1.41e+09),
           (-0.594,  1.24e+09),
           (-0.591, -1.61e+08),
           (-0.587,  6.56e+08),
           (-0.584, -2.65e+08),
           (-0.581, -1.30e+08),
           (-0.577,  1.21e+09),
           (-0.574,  1.89e+09),
           (-0.570,  1.07e+09),
           (-0.567, -3.19e+08),
           (-0.564, -6.56e+08),
           (-0.560,  4.72e+08),
           (-0.557,  1.86e+09),
           (-0.553, -7.16e+08),
           (-0.550,  1.15e+09),
           (-0.547,  2.68e+09),
           (-0.543,  8.15e+08),
           (-0.540, -6.40e+07),
           (-0.537,  1.25e+09),
           (-0.533,  1.54e+08),
           (-0.530,  2.13e+09),
           (-0.523, -1.58e+09),
           (-0.520,  1.23e+09),
           (-0.516,  1.95e+09),
           (-0.513, -9.48e+08),
           (-0.510, -1.53e+09),
           (-0.506,  6.67e+08),
           (-0.503,  1.52e+08),
           (-0.500,  1.96e+09),
           (-0.496, -1.30e+09),
           (-0.493, -9.68e+08),
           (-0.489,  8.15e+08),
           (-0.486,  1.76e+09),
           (-0.483,  1.23e+09),
           (-0.479,  3.16e+08),
           (-0.476,  7.18e+08),
           (-0.473,  2.70e+09),
           (-0.469, -7.00e+08),
           (-0.466, -6.36e+08),
           (-0.459,  8.66e+08),
           (-0.456,  2.61e+09),
           (-0.452,  2.24e+09),
           (-0.449,  1.11e+09),
           (-0.446,  1.48e+09),
           (-0.442,  5.60e+08),
           (-0.439,  4.14e+08),
           (-0.435,  2.86e+09),
           (-0.432,  4.50e+08),
           (-0.429,  1.21e+09),
           (-0.425,  2.37e+09),
           (-0.422,  1.83e+09),
           (-0.418,  2.23e+09),
           (-0.415,  1.97e+09),
           (-0.412,  1.31e+09),
           (-0.408,  2.30e+09),
           (-0.402, -2.15e+09),
           (-0.398, -1.27e+09),
           (-0.395,  9.93e+08),
           (-0.392,  1.35e+09),
           (-0.388, -4.79e+08),
           (-0.385,  6.07e+08),
           (-0.381, -1.00e+09),
           (-0.378, -7.21e+08),
           (-0.375,  9.89e+08),
           (-0.371,  1.24e+08),
           (-0.368, -1.58e+08),
           (-0.365, -3.07e+07),
           (-0.361, -1.51e+09),
           (-0.358, -2.16e+08),
           (-0.354, -6.19e+08),
           (-0.351, -8.91e+08),
           (-0.348,  2.55e+09),
           (-0.344, -8.89e+08),
           (-0.341, -1.04e+09),
           (-0.334,  2.01e+09),
           (-0.331, -1.96e+09),
           (-0.327,  1.23e+09),
           (-0.324,  1.54e+09),
           (-0.321,  6.14e+08),
           (-0.317,  1.23e+09),
           (-0.314,  1.76e+08),
           (-0.310, -4.84e+07),
           (-0.307,  1.30e+09),
           (-0.304,  2.41e+09),
           (-0.300, -2.21e+08),
           (-0.297, -9.92e+08),
           (-0.294,  9.92e+08),
           (-0.290,  7.92e+08),
           (-0.287,  1.13e+09),
           (-0.284,  4.19e+08),
           (-0.280,  1.81e+09),
           (-0.277,  8.16e+08),
           (-0.273,  1.31e+09),
           (-0.270,  3.02e+09),
           (-0.267,  1.05e+09),
           (-0.263,  1.06e+09),
           (-0.260,  4.83e+08),
           (-0.257,  1.91e+09),
           (-0.253,  8.90e+08),
           (-0.250,  9.82e+08),
           (-0.246,  2.43e+09),
           (-0.243,  2.05e+09),
           (-0.240,  1.99e+09),
           (-0.236,  2.91e+09),
           (-0.233,  1.40e+08),
           (-0.230,  2.86e+09),
           (-0.226, -4.85e+08),
           (-0.223,  7.80e+08),
