Bolide Detection Notification: 2021-065

At 08:43:06 UT on 06 Mar 2021, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 48.6S, Lon 90.4E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.63e+10 watts/steradian, and total radiated flash
energy 1.55e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-2.997,  5.78e+08),
           (-2.994,  7.18e+08),
           (-2.990, -8.59e+08),
           (-2.987,  9.77e+08),
           (-2.984,  5.35e+08),
           (-2.977, -1.89e+09),
           (-2.973,  2.82e+09),
           (-2.967, -2.90e+08),
           (-2.963, -2.42e+08),
           (-2.960, -1.33e+08),
           (-2.957, -7.27e+08),
           (-2.953, -2.48e+09),
           (-2.950, -1.30e+09),
           (-2.946, -9.39e+08),
           (-2.943, -2.71e+08),
           (-2.940, -5.71e+09),
           (-2.936, -2.87e+09),
           (-2.933, -2.57e+09),
           (-2.929, -2.58e+09),
           (-2.926, -1.22e+09),
           (-2.923, -1.30e+09),
           (-2.919,  8.01e+08),
           (-2.916, -3.01e+09),
           (-2.913,  3.29e+08),
           (-2.906, -2.67e+09),
           (-2.902, -1.08e+09),
           (-2.896,  3.74e+08),
           (-2.892, -1.37e+08),
           (-2.889, -1.67e+09),
           (-2.886, -3.87e+08),
           (-2.882, -3.40e+08),
           (-2.879, -1.97e+09),
           (-2.875,  1.86e+09),
           (-2.872, -1.67e+09),
           (-2.869, -1.20e+09),
           (-2.865, -4.45e+08),
           (-2.862,  1.52e+09),
           (-2.859, -1.03e+09),
           (-2.855, -1.82e+09),
           (-2.852,  1.09e+08),
           (-2.848, -5.85e+08),
           (-2.845, -6.40e+08),
           (-2.842, -5.87e+06),
           (-2.838,  1.36e+08),
           (-2.835, -2.42e+09),
           (-2.832, -6.76e+08),
           (-2.828,  2.80e+09),
           (-2.825, -3.57e+08),
           (-2.821, -6.34e+07),
           (-2.818,  1.63e+09),
           (-2.811, -4.30e+08),
           (-2.808,  1.15e+09),
           (-2.805, -1.24e+08),
           (-2.801,  1.20e+08),
           (-2.798, -2.06e+09),
           (-2.795,  2.46e+09),
           (-2.791,  2.66e+09),
           (-2.788, -3.18e+08),
           (-2.784,  1.29e+09),
           (-2.781, -8.81e+07),
           (-2.778,  1.08e+08),
           (-2.774,  1.47e+09),
           (-2.771,  3.41e+09),
           (-2.768,  3.30e+09),
           (-2.764,  2.54e+08),
