Bolide Detection Notification: 2015-364

At 13:07:50 UT on 30 Dec 2015, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 33.8 °N, Lon 160.7 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.61e+10 watts/steradian, and total radiated flash
energy 4.82e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.499,  6.13e+07),
           (-0.496,  4.03e+08),
           (-0.493,  8.56e+08),
           (-0.489, -1.30e+09),
           (-0.486,  9.81e+08),
           (-0.483,  9.20e+08),
           (-0.479, -2.03e+09),
           (-0.476,  3.16e+09),
           (-0.473, -5.36e+08),
           (-0.469, -1.23e+08),
           (-0.466, -1.78e+09),
           (-0.462,  1.57e+09),
           (-0.459,  2.76e+09),
           (-0.456, -1.24e+09),
           (-0.452,  2.21e+09),
           (-0.449, -2.07e+09),
           (-0.445, -1.17e+09),
           (-0.442,  2.74e+09),
           (-0.439,  7.50e+08),
           (-0.435,  3.24e+08),
           (-0.432,  1.28e+09),
           (-0.429,  4.74e+08),
           (-0.422,  3.06e+09),
           (-0.419,  3.23e+09),
           (-0.415,  4.07e+08),
           (-0.412,  1.73e+09),
           (-0.408,  1.89e+09),
           (-0.405, -7.38e+07),
           (-0.402,  1.88e+09),
           (-0.398,  2.60e+09),
           (-0.395, -1.60e+08),
           (-0.391,  6.13e+08),
           (-0.388,  2.26e+09),
           (-0.385, -2.54e+08),
           (-0.381,  6.82e+08),
           (-0.378,  2.45e+09),
           (-0.375, -1.14e+06),
           (-0.371, -3.93e+08),
           (-0.368,  5.96e+08),
           (-0.364,  2.67e+09),
           (-0.361, -7.57e+08),
           (-0.358,  5.64e+08),
           (-0.354,  1.67e+09),
           (-0.351,  1.85e+09),
           (-0.348,  2.25e+09),
           (-0.344,  3.20e+09),
           (-0.341,  1.28e+09),
           (-0.338,  3.39e+09),
           (-0.334,  7.78e+08),
           (-0.331,  8.34e+08),
           (-0.327,  2.03e+08),
           (-0.324,  5.14e+08),
           (-0.321,  1.13e+09),
           (-0.317,  3.56e+09),
           (-0.314,  9.80e+08),
           (-0.310,  9.61e+08),
           (-0.307,  2.20e+09),
           (-0.304,  8.24e+08),
           (-0.300,  1.66e+09),
           (-0.297,  2.05e+09),
           (-0.294,  2.21e+09),
           (-0.290,  1.23e+09),
           (-0.287,  2.98e+09),
           (-0.284, -1.79e+08),
           (-0.280,  1.01e+09),
           (-0.277,  1.52e+09),
           (-0.273,  1.52e+09),
           (-0.270,  2.22e+09),
           (-0.267,  1.46e+09),
           (-0.263,  4.38e+08),
           (-0.260,  5.47e+08),
           (-0.256,  2.53e+09),
           (-0.253,  1.39e+08),
           (-0.250,  4.45e+09),
           (-0.246,  3.66e+09),
           (-0.243,  3.02e+09),
           (-0.240,  2.58e+09),
           (-0.236,  2.74e+09),
           (-0.233, -1.22e+09),
           (-0.230,  2.34e+09),
           (-0.226,  3.59e+09),
           (-0.223, -1.76e+08),
           (-0.219,  1.49e+09),
           (-0.216,  9.82e+08),
           (-0.213,  6.72e+08),
           (-0.209,  7.65e+08),
           (-0.206,  2.68e+09),
           (-0.202,  4.86e+08),
           (-0.199,  7.97e+08),
           (-0.196,  1.73e+09),
           (-0.189,  1.34e+08),
           (-0.186,  3.56e+09),
           (-0.182,  2.03e+09),
           (-0.179,  2.06e+09),
           (-0.175,  6.10e+08),
           (-0.172,  1.68e+09),
           (-0.169, -1.96e+08),
           (-0.165,  1.85e+09),
           (-0.162, -1.16e+09),
           (-0.159,  6.41e+08),
           (-0.155,  9.53e+08),
           (-0.152,  1.77e+09),
           (-0.149,  2.41e+09),
           (-0.145,  2.00e+09),
           (-0.142,  2.38e+09),
           (-0.138,  9.54e+08),
           (-0.135,  1.81e+09),
           (-0.132,  6.99e+08),
           (-0.128,  7.90e+08),
           (-0.125,  1.88e+09),
           (-0.121,  5.40e+08),
           (-0.118,  2.23e+09),
           (-0.115,  9.43e+08),
           (-0.111,  1.27e+09),
           (-0.108,  2.63e+09),
           (-0.105,  8.73e+08),
           (-0.101,  4.51e+09),
           (-0.098,  9.29e+08),
           (-0.091,  4.77e+09),
           (-0.088,  1.54e+09),
           (-0.084,  2.98e+09),
           (-0.081, -7.77e+07),
           (-0.078,  5.14e+06),
           (-0.071,  2.24e+09),
           (-0.067,  1.89e+09),
           (-0.064,  2.41e+09),
           (-0.061,  1.90e+09),
           (-0.057,  1.73e+09),
           (-0.054, -4.01e+07),
           (-0.051,  1.18e+08),
           (-0.047,  1.12e+09),
           (-0.044,  2.41e+09),
           (-0.041,  1.70e+09),
           (-0.037,  1.67e+09),
           (-0.034,  1.77e+08),
           (-0.030, -9.49e+08),
           (-0.027,  3.62e+08),
           (-0.020,  5.53e+09),
           (-0.017,  5.01e+09),
           (-0.013,  5.42e+09),
           (-0.010,  6.55e+09),
           (-0.007,  7.16e+09),
           (-0.003,  6.65e+09),
           (-0.000,  9.37e+09),
           ( 0.003,  4.53e+09),
           ( 0.007,  5.85e+09),
           ( 0.010,  4.76e+09),
           ( 0.014,  6.47e+09),
           ( 0.020,  3.17e+09),
           ( 0.024,  3.06e+09),
           ( 0.027,  4.10e+09),
           ( 0.030,  7.04e+09),
           ( 0.034,  2.16e+09),
           ( 0.037,  5.12e+09),
           ( 0.040,  3.25e+09),
           ( 0.044,  1.86e+09),
           ( 0.047,  3.66e+09),
           ( 0.051,  3.70e+09),
           ( 0.054,  1.29e+09),
           ( 0.057,  3.26e+09),
           ( 0.061,  2.49e+09),
           ( 0.064,  3.17e+09),
           ( 0.068,  2.85e+09),
           ( 0.071,  2.69e+09),
           ( 0.074,  1.59e+09),
           ( 0.078,  5.18e+09),
           ( 0.081,  6.49e+09),
           ( 0.084,  3.95e+09),
           ( 0.088,  3.20e+09),
           ( 0.091,  6.64e+09),
           ( 0.094,  6.84e+09),
           ( 0.098,  6.93e+09),
           ( 0.101,  6.76e+09),
           ( 0.105,  6.07e+09),
           ( 0.108,  5.88e+09),
           ( 0.111,  4.51e+09),
           ( 0.115,  6.47e+09),
           ( 0.118,  5.31e+09),
           ( 0.122,  2.73e+09),
           ( 0.128,  5.49e+09),
           ( 0.135,  8.11e+09),
           ( 0.138,  1.01e+10),
           ( 0.142,  7.84e+09),
           ( 0.145,  9.57e+09),
           ( 0.148,  9.41e+09),
           ( 0.152,  9.19e+09),
           ( 0.155,  8.05e+09),
           ( 0.159,  1.20e+10),
           ( 0.162,  1.13e+10),
           ( 0.165,  9.95e+09),
           ( 0.169,  9.38e+09),
           ( 0.172,  7.39e+09),
