Bolide Detection Notification: 2012-207

At 07:48:20 UT on 25 Jul 2012, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 36.4 °N, Lon 41.5 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.01e+10 watts/steradian, and total radiated flash
energy 1.33e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.999, -5.58e+07),
           (-0.996, -2.48e+08),
           (-0.992, -2.55e+09),
           (-0.986,  1.41e+09),
           (-0.982,  1.59e+09),
           (-0.979,  1.68e+07),
           (-0.975, -5.14e+08),
           (-0.972,  1.03e+09),
           (-0.969,  1.43e+09),
           (-0.965,  2.61e+09),
           (-0.962, -1.74e+08),
           (-0.958, -4.32e+08),
           (-0.955,  1.06e+09),
           (-0.952, -1.05e+09),
           (-0.948, -1.57e+08),
           (-0.945,  1.41e+09),
           (-0.938, -1.23e+09),
           (-0.935,  1.39e+09),
           (-0.928, -3.94e+08),
           (-0.925,  7.31e+08),
           (-0.921, -1.19e+09),
           (-0.915, -2.06e+08),
           (-0.911,  1.80e+08),
           (-0.908, -1.40e+09),
           (-0.904,  3.71e+08),
           (-0.901, -3.65e+08),
           (-0.898,  1.98e+09),
           (-0.894, -1.02e+09),
           (-0.891,  4.87e+08),
           (-0.888,  1.04e+07),
           (-0.884,  6.68e+08),
           (-0.881,  3.70e+08),
           (-0.877, -1.68e+08),
           (-0.871,  1.22e+09),
           (-0.867,  6.30e+07),
           (-0.857,  1.31e+09),
           (-0.854,  1.10e+09),
           (-0.851,  2.03e+09),
           (-0.847,  2.52e+09),
           (-0.844, -7.29e+08),
           (-0.840,  2.97e+09),
           (-0.837, -1.90e+09),
           (-0.834,  2.66e+09),
           (-0.830, -2.12e+08),
           (-0.827,  1.31e+09),
           (-0.823,  7.94e+08),
           (-0.820,  1.23e+09),
           (-0.817, -1.23e+09),
           (-0.813,  1.79e+08),
           (-0.810,  2.28e+09),
           (-0.807, -9.63e+08),
           (-0.803, -6.68e+08),
           (-0.800,  1.06e+09),
           (-0.796, -4.53e+08),
           (-0.790,  4.09e+08),
           (-0.786,  4.92e+08),
           (-0.783,  1.13e+09),
           (-0.780, -3.08e+08),
           (-0.776,  8.20e+07),
           (-0.773,  1.87e+09),
           (-0.769,  1.40e+09),
           (-0.766, -5.11e+08),
           (-0.763,  1.02e+09),
           (-0.759,  1.52e+09),
           (-0.756,  8.90e+08),
           (-0.753, -8.56e+08),
           (-0.749, -7.94e+08),
           (-0.746,  1.67e+09),
           (-0.742,  5.41e+08),
           (-0.739,  1.73e+09),
