Bolide Detection Notification: 2012-239

At 14:55:47 UT on 26 Aug 2012, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 11.8N, Lon 117.0E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 5.84e+10 watts/steradian, and total radiated flash
energy 2.53e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.800, -6.73e+07),
           (-0.797, -3.00e+08),
           (-0.793,  2.45e+08),
           (-0.790,  4.90e+08),
           (-0.786, -1.17e+09),
           (-0.783,  1.80e+08),
           (-0.780,  6.79e+08),
           (-0.773, -4.61e+08),
           (-0.770, -1.49e+09),
           (-0.766, -1.74e+09),
           (-0.763, -4.81e+08),
           (-0.759,  3.17e+07),
           (-0.756,  7.98e+07),
           (-0.753,  6.20e+08),
           (-0.749, -2.59e+06),
           (-0.746,  4.43e+08),
           (-0.742,  6.64e+08),
           (-0.739,  6.60e+07),
           (-0.736, -2.13e+09),
           (-0.732,  3.64e+08),
           (-0.729,  2.23e+08),
           (-0.726, -1.51e+09),
           (-0.722, -2.78e+08),
           (-0.719,  4.35e+07),
           (-0.715,  9.45e+07),
           (-0.712,  1.01e+09),
           (-0.705,  2.01e+08),
           (-0.702, -7.99e+08),
           (-0.699, -3.13e+08),
           (-0.695,  3.87e+08),
           (-0.692, -1.01e+09),
           (-0.689, -3.25e+08),
           (-0.685,  7.82e+08),
           (-0.682, -2.75e+07),
           (-0.678,  1.46e+09),
           (-0.675,  1.55e+09),
           (-0.672,  8.78e+07),
           (-0.668, -4.96e+08),
           (-0.665,  7.55e+08),
           (-0.662,  2.75e+08),
           (-0.658, -1.19e+09),
           (-0.655, -2.39e+08),
           (-0.648,  1.25e+09),
           (-0.645,  7.86e+08),
           (-0.641,  1.59e+09),
           (-0.638,  5.29e+08),
           (-0.635, -1.17e+09),
           (-0.631,  8.55e+08),
           (-0.628,  4.40e+07),
           (-0.624, -2.40e+08),
           (-0.614,  1.42e+09),
           (-0.608,  1.50e+08),
           (-0.604, -2.66e+08),
           (-0.601,  1.78e+08),
           (-0.597,  8.82e+05),
           (-0.591,  6.77e+08),
           (-0.587,  1.76e+09),
           (-0.584,  2.20e+09),
           (-0.581, -1.60e+08),
           (-0.577,  8.84e+08),
           (-0.574,  7.15e+08),
           (-0.570,  1.41e+09),
           (-0.567,  1.11e+09),
           (-0.564,  4.94e+08),
           (-0.560,  1.12e+08),
           (-0.557,  1.50e+09),
           (-0.553,  1.95e+09),
           (-0.550, -2.96e+07),
           (-0.547,  1.91e+09),
           (-0.543,  9.57e+08),
           (-0.540, -4.42e+08),
           (-0.537,  4.17e+08),
           (-0.533, -1.92e+09),
           (-0.530,  1.94e+09),
           (-0.526, -1.54e+09),
           (-0.523,  1.32e+09),
           (-0.520,  2.55e+09),
           (-0.516, -1.34e+09),
           (-0.513, -1.41e+09),
           (-0.510,  1.40e+09),
           (-0.506,  1.09e+09),
           (-0.503, -9.30e+07),
           (-0.500,  3.90e+08),
           (-0.496, -3.63e+08),
           (-0.493, -5.17e+08),
           (-0.489,  1.96e+08),
           (-0.486, -1.15e+08),
           (-0.483, -6.62e+08),
           (-0.479, -2.36e+08),
           (-0.476,  9.08e+08),
           (-0.473, -7.85e+08),
           (-0.466,  8.68e+08),
           (-0.462, -1.79e+08),
           (-0.459,  3.43e+08),
           (-0.456,  4.94e+08),
           (-0.452, -1.28e+09),
           (-0.449,  1.41e+09),
           (-0.446,  8.55e+08),
           (-0.442,  1.04e+09),
           (-0.439,  5.17e+08),
           (-0.435,  1.74e+09),
           (-0.432, -4.39e+08),
           (-0.429, -3.87e+08),
           (-0.422,  8.47e+08),
           (-0.419, -1.21e+09),
           (-0.415, -2.11e+09),
           (-0.412, -2.99e+08),
           (-0.408,  5.61e+08),
           (-0.405, -7.08e+08),
           (-0.402,  5.57e+08),
           (-0.398,  7.78e+07),
           (-0.395,  2.53e+08),
           (-0.391,  1.10e+09),
           (-0.388, -3.50e+08),
           (-0.385,  3.48e+08),
           (-0.381,  4.14e+08),
           (-0.378,  1.17e+08),
           (-0.375,  3.38e+08),
           (-0.371, -8.58e+07),
           (-0.368, -3.98e+08),
           (-0.364,  7.09e+08),
           (-0.361, -1.17e+08),
           (-0.358, -1.24e+09),
           (-0.354,  9.21e+08),
           (-0.351,  4.33e+08),
           (-0.348,  6.62e+08),
           (-0.344, -1.02e+09),
           (-0.341, -5.61e+08),
           (-0.337,  1.74e+08),
           (-0.334,  1.26e+08),
           (-0.331,  6.85e+08),
           (-0.327, -1.11e+09),
           (-0.324, -1.56e+09),
           (-0.321, -1.68e+08),
           (-0.317, -5.28e+08),
           (-0.314,  8.85e+07),
           (-0.311,  4.91e+08),
           (-0.307,  2.32e+09),
           (-0.304,  6.11e+08),
           (-0.300,  1.43e+09),
           (-0.297,  3.82e+08),
           (-0.290, -5.84e+08),
           (-0.287,  5.59e+08),
           (-0.284,  6.67e+08),
           (-0.280,  1.38e+09),
           (-0.277,  1.78e+08),
           (-0.273, -1.90e+08),
           (-0.270, -6.57e+08),
           (-0.267, -4.12e+07),
           (-0.263, -9.83e+08),
           (-0.260, -3.67e+08),
           (-0.257, -1.28e+09),
           (-0.253, -1.08e+09),
           (-0.250, -1.47e+09),
           (-0.246, -1.15e+09),
           (-0.243, -6.75e+08),
           (-0.240,  3.28e+07),
           (-0.236,  8.15e+07),
           (-0.233,  8.63e+08),
           (-0.230, -1.36e+08),
           (-0.226, -4.37e+08),
           (-0.223, -4.13e+08),
           (-0.219,  6.49e+08),
           (-0.216, -1.21e+09),
           (-0.213, -1.18e+09),
           (-0.209,  8.65e+08),
           (-0.202, -1.08e+09),
           (-0.199,  2.02e+08),
           (-0.196, -1.10e+09),
           (-0.192, -7.88e+08),
           (-0.189, -1.95e+09),
           (-0.186, -1.06e+09),
           (-0.182,  7.69e+08),
           (-0.179,  1.47e+09),
           (-0.175,  6.64e+08),
           (-0.172, -4.23e+08),
           (-0.169, -1.20e+07),
           (-0.165,  2.58e+08),
           (-0.162, -6.00e+08),
           (-0.159, -3.42e+08),
           (-0.152,  2.66e+09),
           (-0.148,  1.11e+09),
           (-0.145,  8.35e+08),
           (-0.142, -4.96e+08),
           (-0.138,  4.24e+08),
           (-0.135,  6.14e+08),
           (-0.132,  3.40e+08),
           (-0.128,  9.17e+08),
           (-0.125,  3.65e+08),
           (-0.122,  1.87e+08),
           (-0.118,  1.18e+09),
           (-0.115,  4.36e+08),
           (-0.111,  5.32e+08),
           (-0.108, -8.01e+08),
           (-0.105, -1.31e+09),
           (-0.101, -5.49e+08),
           (-0.098, -1.36e+09),
           (-0.095, -9.30e+07),
           (-0.091,  1.69e+09),
           (-0.088,  9.95e+08),
           (-0.084,  8.89e+08),
           (-0.081,  8.02e+07),
           (-0.078,  2.04e+09),
           (-0.074,  1.36e+09),
           (-0.071, -3.08e+08),
           (-0.068,  4.47e+08),
