Bolide Detection Notification: 2012-146

At 11:31:24 UT on 25 May 2012, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 41.8S, Lon 36.2W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.55e+10 watts/steradian, and total radiated flash
energy 6.63e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.699,  5.50e+08),
           (-0.695,  1.89e+09),
           (-0.692,  9.88e+08),
           (-0.689,  6.28e+08),
           (-0.685,  5.08e+08),
           (-0.682,  3.58e+08),
           (-0.678, -1.24e+08),
           (-0.675,  9.68e+08),
           (-0.672, -1.10e+09),
           (-0.668, -6.70e+08),
           (-0.665,  5.62e+08),
           (-0.661,  7.99e+08),
           (-0.658,  6.12e+08),
           (-0.655,  1.30e+09),
           (-0.651,  1.66e+09),
           (-0.648,  1.93e+08),
           (-0.645,  1.68e+09),
           (-0.641,  6.64e+08),
           (-0.638,  1.92e+09),
           (-0.634, -1.00e+09),
           (-0.631, -3.64e+08),
           (-0.628,  6.73e+08),
           (-0.624, -1.47e+09),
           (-0.621,  2.06e+09),
           (-0.618,  1.76e+09),
           (-0.614, -5.89e+08),
           (-0.611,  9.02e+08),
           (-0.608,  1.48e+09),
           (-0.604, -9.21e+08),
           (-0.601, -1.22e+09),
           (-0.597,  5.89e+07),
           (-0.594, -8.43e+08),
           (-0.591,  1.63e+09),
           (-0.587, -5.07e+08),
           (-0.584,  4.81e+08),
           (-0.581, -1.06e+09),
           (-0.577,  1.93e+08),
           (-0.574,  4.74e+08),
           (-0.570, -1.00e+09),
           (-0.567,  1.66e+09),
           (-0.564, -2.30e+08),
           (-0.560,  1.12e+09),
           (-0.557, -8.48e+08),
           (-0.554,  9.88e+08),
           (-0.550, -1.00e+09),
           (-0.547,  2.20e+08),
           (-0.543,  7.76e+08),
           (-0.540,  3.93e+08),
           (-0.537,  1.97e+09),
           (-0.533,  2.24e+09),
           (-0.530, -2.03e+08),
           (-0.527,  4.44e+07),
           (-0.523,  1.77e+09),
           (-0.520,  1.39e+09),
           (-0.516,  1.81e+09),
           (-0.513, -4.99e+07),
           (-0.510,  5.86e+08),
           (-0.506,  3.59e+08),
           (-0.503,  8.66e+08),
           (-0.499,  9.23e+07),
           (-0.496, -4.64e+08),
           (-0.493,  3.12e+08),
           (-0.489, -7.94e+08),
           (-0.486,  3.42e+08),
           (-0.483,  8.32e+08),
           (-0.479,  3.14e+08),
           (-0.476,  1.58e+08),
           (-0.472,  1.24e+09),
           (-0.469,  2.17e+09),
           (-0.466, -3.60e+08),
           (-0.462, -1.46e+08),
           (-0.459,  2.45e+09),
           (-0.456,  1.03e+09),
           (-0.452,  7.44e+08),
           (-0.449,  1.14e+09),
           (-0.446,  1.14e+09),
           (-0.442,  7.95e+08),
           (-0.439, -2.95e+08),
           (-0.435, -8.96e+08),
           (-0.432,  6.71e+08),
           (-0.429,  3.95e+08),
           (-0.425,  9.00e+08),
           (-0.422,  5.94e+08),
           (-0.419, -5.60e+08),
           (-0.415,  6.93e+08),
           (-0.412,  5.59e+08),
           (-0.408, -1.76e+08),
           (-0.405,  1.50e+09),
           (-0.402, -7.19e+08),
           (-0.398, -1.09e+09),
           (-0.395,  4.14e+08),
           (-0.392,  1.79e+08),
           (-0.388, -3.46e+08),
           (-0.385,  1.57e+09),
           (-0.381, -9.11e+08),
           (-0.378, -1.91e+09),
           (-0.375,  7.33e+08),
           (-0.371,  1.09e+09),
           (-0.368,  1.73e+09),
           (-0.365, -3.40e+08),
           (-0.361,  1.81e+09),
           (-0.358, -2.25e+08),
           (-0.354, -1.93e+08),
           (-0.351, -1.41e+08),
           (-0.348,  1.30e+09),
           (-0.344, -8.94e+08),
           (-0.341,  4.74e+06),
           (-0.337, -2.59e+08),
           (-0.334,  1.43e+09),
           (-0.331,  1.03e+09),
           (-0.327, -2.35e+09),
           (-0.324,  1.03e+09),
           (-0.321,  1.82e+08),
           (-0.317, -1.28e+09),
           (-0.314,  2.12e+08),
           (-0.311, -1.22e+09),
           (-0.307, -7.73e+08),
           (-0.304,  7.52e+07),
           (-0.300, -2.99e+08),
           (-0.297,  2.32e+07),
           (-0.294,  1.08e+07),
           (-0.290, -7.99e+08),
           (-0.287,  1.01e+09),
           (-0.284,  2.96e+08),
           (-0.277,  1.15e+09),
           (-0.273,  1.45e+09),
           (-0.270,  7.10e+08),
           (-0.267,  3.40e+08),
           (-0.263,  1.76e+08),
           (-0.260,  1.25e+09),
           (-0.257,  1.22e+09),
           (-0.253, -9.36e+07),
           (-0.250,  3.67e+08),
           (-0.246,  1.53e+09),
           (-0.243, -1.09e+08),
           (-0.240,  7.96e+08),
           (-0.236, -1.42e+09),
           (-0.233,  1.38e+08),
           (-0.230,  6.60e+07),
           (-0.226, -1.10e+09),
           (-0.219, -9.06e+07),
           (-0.216,  6.44e+08),
           (-0.213,  2.04e+09),
           (-0.209, -1.52e+09),
           (-0.206, -2.74e+08),
           (-0.202, -1.76e+09),
           (-0.199,  1.37e+09),
           (-0.196, -1.50e+09),
           (-0.192, -4.12e+08),
           (-0.189,  2.35e+08),
           (-0.186,  2.81e+08),
           (-0.182, -1.18e+09),
           (-0.179,  1.09e+09),
           (-0.175, -1.88e+09),
           (-0.169,  2.09e+09),
           (-0.165, -9.18e+08),
           (-0.162, -3.65e+08),
           (-0.159, -1.77e+09),
           (-0.155,  1.07e+08),
           (-0.152, -5.47e+08),
