Bolide Detection Notification: 2021-211

At 08:06:33 UT on 30 Jul 2021, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 7.8S, Lon 90.1E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 8.05e+09 watts/steradian, and total radiated flash
energy 7.32e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.520, -4.56e+08),
           (-0.516,  1.22e+09),
           (-0.513, -5.60e+08),
           (-0.510,  7.29e+08),
           (-0.506, -1.10e+09),
           (-0.503,  1.48e+08),
           (-0.500,  3.59e+08),
           (-0.496, -1.12e+09),
           (-0.493, -1.48e+09),
           (-0.489, -1.45e+09),
           (-0.486,  3.34e+07),
           (-0.483, -8.69e+08),
           (-0.479, -1.04e+09),
           (-0.476,  6.02e+08),
           (-0.473, -3.82e+08),
           (-0.469, -5.77e+08),
           (-0.466, -1.70e+09),
           (-0.462,  1.59e+09),
           (-0.459, -8.30e+08),
           (-0.456, -1.41e+09),
           (-0.452, -6.25e+08),
           (-0.449, -4.85e+08),
           (-0.446, -1.37e+08),
           (-0.442, -7.00e+08),
           (-0.439, -1.05e+09),
           (-0.435, -1.17e+09),
           (-0.429,  6.49e+08),
           (-0.425, -1.16e+09),
           (-0.422, -1.49e+09),
           (-0.419,  6.25e+07),
           (-0.415,  8.80e+08),
           (-0.412, -1.31e+09),
           (-0.408, -1.05e+09),
           (-0.405, -1.63e+08),
           (-0.402,  4.20e+08),
           (-0.398, -8.89e+08),
           (-0.395, -8.88e+08),
           (-0.391, -1.21e+08),
           (-0.388,  2.04e+09),
           (-0.385, -1.44e+09),
           (-0.381,  1.27e+09),
           (-0.378,  3.30e+08),
           (-0.375, -2.19e+08),
           (-0.371, -1.69e+09),
           (-0.368, -2.57e+09),
           (-0.364, -2.05e+08),
           (-0.361, -1.30e+09),
           (-0.358,  1.21e+08),
           (-0.354,  7.04e+08),
           (-0.351, -1.27e+09),
           (-0.348, -1.46e+09),
           (-0.344,  1.40e+08),
           (-0.341,  5.70e+06),
           (-0.337, -1.06e+09),
           (-0.334,  1.49e+09),
           (-0.331, -1.51e+09),
           (-0.327,  8.01e+08),
           (-0.324, -1.49e+09),
           (-0.321, -1.97e+08),
           (-0.317, -3.38e+09),
           (-0.314,  5.78e+08),
           (-0.311,  9.49e+08),
           (-0.307,  1.70e+09),
           (-0.304, -5.03e+08),
           (-0.300, -1.73e+09),
           (-0.294,  6.83e+08),
           (-0.290,  3.07e+09),
           (-0.287, -1.33e+09),
           (-0.284, -2.33e+09),
           (-0.280, -3.26e+08),
           (-0.273,  5.73e+08),
           (-0.270, -1.89e+09),
           (-0.267,  9.73e+08),
           (-0.263, -3.81e+08),
           (-0.260, -5.80e+07),
           (-0.257, -4.73e+08),
           (-0.253, -1.42e+09),
           (-0.250,  3.50e+08),
           (-0.246,  6.61e+08),
           (-0.243, -6.71e+08),
           (-0.240, -1.34e+09),
           (-0.236, -3.39e+08),
           (-0.233,  1.75e+09),
           (-0.230,  1.62e+09),
           (-0.226, -1.72e+09),
           (-0.223, -1.05e+09),
           (-0.219,  1.42e+09),
           (-0.216,  1.89e+09),
           (-0.213, -8.83e+08),
           (-0.209, -2.54e+08),
           (-0.206, -5.66e+08),
           (-0.202,  6.32e+08),
           (-0.199, -7.22e+08),
           (-0.196, -1.56e+09),
           (-0.192, -1.88e+08),
           (-0.189,  2.42e+09),
           (-0.186,  5.36e+08),
           (-0.182,  2.08e+09),
           (-0.179,  2.30e+09),
           (-0.175, -4.20e+08),
           (-0.172,  8.16e+08),
           (-0.169,  1.48e+09),
           (-0.165, -6.91e+08),
           (-0.162,  1.08e+09),
           (-0.159,  4.79e+08),
           (-0.155, -6.75e+08),
           (-0.152,  1.28e+09),
           (-0.148, -1.01e+08),
           (-0.145,  1.16e+08),
           (-0.142, -5.10e+08),
           (-0.138, -5.03e+08),
           (-0.135, -8.23e+08),
           (-0.132,  1.94e+08),
           (-0.128, -2.60e+08),
           (-0.125,  7.73e+08),
           (-0.122,  1.17e+08),
           (-0.118, -2.06e+09),
